#           k/h    P           
   0.427269E+00   0.418586E+03
   0.435901E+00   0.401919E+03
   0.444706E+00   0.386087E+03
   0.453690E+00   0.370632E+03
   0.462855E+00   0.355343E+03
   0.472206E+00   0.340330E+03
   0.481745E+00   0.325877E+03
   0.491477E+00   0.312201E+03
   0.501405E+00   0.299306E+03
   0.511534E+00   0.287008E+03
   0.521868E+00   0.275101E+03
   0.532411E+00   0.263504E+03
   0.543166E+00   0.252281E+03
   0.554139E+00   0.241542E+03
   0.565333E+00   0.231326E+03
   0.576753E+00   0.221570E+03
   0.588404E+00   0.212181E+03
   0.600291E+00   0.203114E+03
   0.612418E+00   0.194386E+03
   0.624789E+00   0.186030E+03
   0.637411E+00   0.178034E+03
   0.650288E+00   0.170373E+03
   0.663424E+00   0.163027E+03
   0.676826E+00   0.155977E+03
   0.690499E+00   0.149211E+03
   0.704448E+00   0.142721E+03
   0.718679E+00   0.136498E+03
   0.733197E+00   0.130535E+03
   0.748009E+00   0.124821E+03
   0.763119E+00   0.119346E+03
   0.778536E+00   0.114100E+03
   0.794263E+00   0.109075E+03
   0.810308E+00   0.104260E+03
   0.826677E+00   0.996486E+02
   0.843378E+00   0.952320E+02
   0.860415E+00   0.910028E+02
   0.877797E+00   0.869535E+02
   0.895529E+00   0.830769E+02
   0.913620E+00   0.793661E+02
   0.932076E+00   0.758145E+02
   0.950906E+00   0.724156E+02
   0.970115E+00   0.691630E+02
   0.989713E+00   0.660508E+02
   0.100971E+01   0.630732E+02
   0.103010E+01   0.602246E+02
   0.105091E+01   0.574995E+02
   0.107214E+01   0.548931E+02
   0.109380E+01   0.524004E+02
   0.111590E+01   0.500168E+02
   0.113844E+01   0.477379E+02
   0.116144E+01   0.455592E+02
   0.118490E+01   0.434765E+02
   0.120884E+01   0.414857E+02
   0.123326E+01   0.395829E+02
   0.125817E+01   0.377645E+02
   0.128359E+01   0.360268E+02
   0.130952E+01   0.343666E+02
   0.133597E+01   0.327805E+02
   0.136296E+01   0.312653E+02
   0.139049E+01   0.298180E+02
   0.141858E+01   0.284358E+02
   0.144724E+01   0.271157E+02
   0.147648E+01   0.258552E+02
   0.150630E+01   0.246515E+02
   0.153673E+01   0.235021E+02
   0.156778E+01   0.224046E+02
   0.159945E+01   0.213568E+02
   0.163176E+01   0.203564E+02
   0.166472E+01   0.194014E+02
   0.169835E+01   0.184896E+02
   0.173266E+01   0.176193E+02
   0.176766E+01   0.167886E+02
   0.180337E+01   0.159959E+02
   0.183980E+01   0.152396E+02
   0.187697E+01   0.145183E+02
   0.191489E+01   0.138304E+02
   0.195357E+01   0.131747E+02
   0.199304E+01   0.125496E+02
   0.203330E+01   0.119540E+02
   0.207437E+01   0.113864E+02
