a,Z,ell,K_plus,K_minus,det_K,F,dF_dRc,Z_eff_Einstein,K_plus_Einstein,K_minus_Einstein,det_K_Einstein
0.0156274805311879,8.000034691109268e-13,0.7,0.49000000000039995,-0.4899999999995999,-0.24009999999999995,1.0000199999633634,-4.000000330961484e-10,7.999877093812879e-13,0.48999020021434725,-0.4899902002135472,-0.24009039630570408
0.0158699220270218,8.000043266388814e-13,0.7,0.49000000000039995,-0.4899999999995999,-0.24009999999999995,1.0000199999740824,-4.000000330961484e-10,7.999885668835173e-13,0.4899902002090951,-0.4899902002082951,-0.24009039630055712
0.016116124710002,8.000057840633749e-13,0.7,0.49000000000039995,-0.4899999999995999,-0.24009999999999995,1.0000199999923,-3.99998256739309e-10,7.999900242621577e-13,0.48999020020016887,-0.48999020019936884,-0.24009039629180956
0.0163661469304068,8.000075479061149e-13,0.7,0.49000000000039995,-0.4899999999995999,-0.24009999999999995,1.0000200000143478,-3.99998256739309e-10,7.99991788051984e-13,0.4899902001893659,-0.48999020018856587,-0.24009039628122286
0.0166200479437485,8.00009311754688e-13,0.7,0.49000000000039995,-0.4899999999995999,-0.24009999999999995,1.0000200000363957,-4.000018094529878e-10,7.99993551851906e-13,0.4899902001785629,-0.48999020017776285,-0.2400903962706361
0.0168778879248173,8.000110756090949e-13,0.7,0.49000000000039995,-0.4899999999995999,-0.24009999999999995,1.0000200000584436,-4.000035858098272e-10,7.999953156555301e-13,0.4899902001677598,-0.48999020016695977,-0.2400903962600493
0.0171397279819425,8.000128394693347e-13,0.7,0.49000000000039995,-0.4899999999995999,-0.24009999999999995,1.0000200000804915,-4.000035858098272e-10,7.999970794628554e-13,0.48999020015695677,-0.48999020015615674,-0.24009039624946255
0.0174056301714757,8.000146033354085e-13,0.7,0.49000000000039995,-0.4899999999995999,-0.24009999999999995,1.0000200001025394,-4.000035858098272e-10,7.999988432760145e-13,0.4899902001461537,-0.48999020014535366,-0.24009039623887574
0.0176756575124974,8.000163672073156e-13,0.7,0.49000000000039995,-0.4899999999995999,-0.24009999999999995,1.0000200001245874,-4.000053621666666e-10,8.000006070971383e-13,0.48999020013535066,-0.48999020013455064,-0.24009039622828898
0.0179498740017534,8.000181310850561e-13,0.7,0.49000000000039995,-0.4899999999995999,-0.24009999999999995,1.0000200001466355,-4.00007138523506e-10,8.000023709240951e-13,0.4899902001245475,-0.4899902001237475,-0.24009039621770212
0.0182283446288216,8.0001989496863e-13,0.7,0.49000000000039995,-0.4899999999995999,-0.24009999999999995,1.0000200001686836,-4.000053621666666e-10,8.00004134752622e-13,0.48999020011374433,-0.4899902001129443,-0.24009039620711523
0.0185111353915148,8.000223255582882e-13,0.7,0.49000000000039995,-0.4899999999995999,-0.24009999999999995,1.0000200001990651,-4.000089148803454e-10,8.000065652736271e-13,0.489990200098858,-0.489990200098058,-0.24009039619252692
0.0187983133115223,8.00025733648459e-13,0.7,0.49000000000039995,-0.4899999999995999,-0.24009999999999995,1.0000200002416657,-4.000115794156045e-10,8.000099732647539e-13,0.48999020007798455,-0.4899902000771845,-0.2400903961720713
0.0190899464502938,8.00029141760407e-13,0.7,0.49000000000039995,-0.4899999999995999,-0.24009999999999995,1.000020000284266,-4.000106912371848e-10,8.000133812733943e-13,0.48999020005711125,-0.4899902000563112,-0.2400903961516159
0.0193861039251704,8.000325498941332e-13,0.7,0.49000000000039995,-0.4899999999995999,-0.24009999999999995,1.0000200003268662,-4.000124675940242e-10,8.000167893070097e-13,0.489990200036238,-0.489990200035438,-0.2400903961311605
0.0196868559257652,8.000359580496373e-13,0.7,0.49000000000039995,-0.4899999999995999,-0.24009999999999995,1.000020000369467,-4.000142439508636e-10,8.000201973624017e-13,0.4899902000153644,-0.4899902000145644,-0.24009039611070482
0.0199922737305984,8.000393662269196e-13,0.7,0.49000000000039995,-0.4899999999995999,-0.24009999999999995,1.0000200004120678,-4.00016020307703e-10,8.000236054395712e-13,0.48999019999449084,-0.4899901999936908,-0.24009039609024913
0.0203024297239907,8.000427744259804e-13,0.7,0.49000000000039995,-0.4899999999995999,-0.24009999999999995,1.0000200004546689,-4.000177966645424e-10,8.000270135385183e-13,0.4899901999736172,-0.4899901999728172,-0.24009039606979338
0.0206173974132177,8.000461826468201e-13,0.7,0.49000000000039995,-0.4899999999995999,-0.24009999999999995,1.00002000049727,-4.000204611998015e-10,8.000304216603094e-13,0.4899901999527435,-0.4899901999519435,-0.24009039604933757
0.0209372514459319,8.000495908894386e-13,0.7,0.49000000000039995,-0.4899999999995999,-0.24009999999999995,1.0000200005398716,-4.000222375566409e-10,8.000338298028122e-13,0.48999019993186954,-0.4899901999310695,-0.2400903960288815
0.0212620676278541,8.000529991538358e-13,0.7,0.49000000000039995,-0.4899999999995999,-0.24009999999999995,1.000020000582473,-4.000231257350606e-10,8.000372379660273e-13,0.4899901999109956,-0.4899901999101956,-0.24009039600842547
0.0215919229407391,8.000574524864431e-13,0.7,0.49000000000039995,-0.4899999999995999,-0.24009999999999995,1.0000200006381377,-4.000266784487394e-10,8.000416911692974e-13,0.48999019988372106,-0.48999019988292103,-0.2400903959816969
0.0219268955606209,8.000638119620944e-13,0.7,0.49000000000039995,-0.4899999999995999,-0.24009999999999995,1.0000200007176272,-4.0002801071636895e-10,8.000480504557624e-13,0.48999019984477277,-0.48999019984397274,-0.24009039594352835
0.0222670648763403,8.000701715135709e-13,0.7,0.49000000000039995,-0.4899999999995999,-0.24009999999999995,1.0000200007971176,-4.0003156343004775e-10,8.000544098207138e-13,0.48999019980582403,-0.489990199805024,-0.24009039590535936
0.02261251150836,8.000765311408744e-13,0.7,0.49000000000039995,-0.4899999999995999,-0.24009999999999995,1.0000200008766087,-4.0003511614372655e-10,8.000607692614892e-13,0.48999019976687497,-0.48999019976607494,-0.24009039586719003
0.0229633173278719,8.000828908440054e-13,0.7,0.4900000000004,-0.48999999999959987,-0.24009999999999995,1.0000200009561004,-4.0003866885740536e-10,8.000671287780891e-13,0.48999019972792557,-0.48999019972712554,-0.2400903958290204
0.0233195654762006,8.000892506229652e-13,0.7,0.4900000000004,-0.48999999999959987,-0.24009999999999995,1.0000200010355929,-4.000408893034546e-10,8.00073488368916e-13,0.48999019968897584,-0.4899901996881758,-0.2400903957908504
0.0236813403845081,8.000956104777552e-13,0.7,0.4900000000004,-0.48999999999959987,-0.24009999999999995,1.0000200011150857,-4.000444420171334e-10,8.00079848037169e-13,0.4899901996500259,-0.48999019964922585,-0.2400903957526802
0.0240487277938039,8.001019704083767e-13,0.7,0.4900000000004,-0.48999999999959987,-0.24009999999999995,1.0000200011945792,-4.0004755064160236e-10,8.000862077807175e-13,0.48999019961107565,-0.4899901996102755,-0.2400903957145097
0.0244218147752657,8.00108330414831e-13,0.7,0.4900000000004,-0.48999999999959987,-0.24009999999999995,1.0000200012740734,-4.0005199153370086e-10,8.000925676016947e-13,0.4899901995721251,-0.48999019957132495,-0.2400903956763389
0.0248006897508754,8.001146904971189e-13,0.7,0.4900000000004,-0.48999999999959987,-0.24009999999999995,1.0000200013535685,-4.0005465606895996e-10,8.000989274963705e-13,0.4899901995331741,-0.48999019953237394,-0.2400903956381677
0.0251854425143753,8.00121050655242e-13,0.7,0.4900000000004,-0.48999999999959987,-0.24009999999999995,1.0000200014330638,-4.0005643242579936e-10,8.001052874658129e-13,0.4899901994942229,-0.48999019949342276,-0.2400903955999963
0.0255761642525493,8.001309868040997e-13,0.7,0.4900000000004,-0.48999999999959987,-0.24009999999999995,1.000020001557255,-4.0006242763013233e-10,8.001152233237671e-13,0.4899901994333717,-0.48999019943257155,-0.2400903955403633
0.0259729475668339,8.001429801183379e-13,0.7,0.4900000000004,-0.48999999999959987,-0.24009999999999995,1.0000200017071574,-4.000684228344653e-10,8.001272162853816e-13,0.4899901993599224,-0.48999019935912225,-0.24009039546838443
0.0263758864952654,8.001549737022336e-13,0.7,0.4900000000004,-0.48999999999959987,-0.24009999999999995,1.000020001857062,-4.0007419599419336e-10,8.001392095163765e-13,0.48999019928647214,-0.489990199285672,-0.24009039539640462
0.0267850765347664,8.001669675557945e-13,0.7,0.4900000000004,-0.48999999999959987,-0.24009999999999995,1.000020002006969,-4.0008019119852634e-10,8.001512030172924e-13,0.4899901992130206,-0.4899901992122205,-0.24009039532442358
0.0272006146637793,8.001789616790282e-13,0.7,0.4900000000004,-0.48999999999959987,-0.24009999999999995,1.000020002156878,-4.0008574231364946e-10,8.001631967873376e-13,0.4899901991395682,-0.48999019913876807,-0.24009039525244164
0.0276225993652499,8.001909560719437e-13,0.7,0.4900000000004,-0.48999999999959987,-0.24009999999999995,1.0000200023067891,-4.000921816071923e-10,8.001751908281198e-13,0.48999019906611463,-0.4899901990653145,-0.24009039518045858
0.0280511306499677,8.002029507345483e-13,0.7,0.49000000000040006,-0.4899999999995998,-0.24009999999999995,1.000020002456703,-4.000986209007351e-10,8.001871851385801e-13,0.4899901989926598,-0.48999019899185964,-0.24009039510847427
0.0284863100802693,8.002149456668506e-13,0.7,0.49000000000040006,-0.4899999999995998,-0.24009999999999995,1.0000200026066188,-4.001039499712533e-10,8.001991797173952e-13,0.489990198919204,-0.48999019891840373,-0.24009039503648896
0.0289282407941082,8.002269408688586e-13,0.7,0.49000000000040006,-0.4899999999995998,-0.24009999999999995,1.000020002756537,-4.0011038926479614e-10,8.002111745672379e-13,0.48999019884574707,-0.4899901988449468,-0.24009039496450263
0.0293770275294986,8.0023893634058e-13,0.7,0.49000000000040006,-0.4899999999995998,-0.24009999999999995,1.0000200029064574,-4.001161624245242e-10,8.002231696859834e-13,0.48999019877228894,-0.4899901987714887,-0.2400903948925151
0.0298327766493387,8.002509320820234e-13,0.7,0.49000000000040006,-0.4899999999995998,-0.24009999999999995,1.00002000305638,-4.001223796734621e-10,8.002351650749737e-13,0.48999019869882987,-0.4899901986980296,-0.24009039482052666
0.0302955961666186,8.002629280931964e-13,0.7,0.49000000000040006,-0.4899999999995998,-0.24009999999999995,1.000020003206305,-4.0012837487779507e-10,8.002471607334162e-13,0.4899901986253696,-0.48999019862456933,-0.24009039474853702
0.0307655957700197,8.002797038625183e-13,0.7,0.49000000000040006,-0.4899999999995998,-0.24009999999999995,1.0000200034159648,-4.001365905281773e-10,8.002639360092573e-13,0.48999019852264036,-0.4899901985218401,-0.2400903946478644
0.0312428868499107,8.003060694968069e-13,0.7,0.4900000000004001,-0.48999999999959976,-0.24009999999999995,1.0000200037454725,-4.0014980218217033e-10,8.002903008683161e-13,0.489990198361188,-0.48999019836038776,-0.24009039448964425
0.0317275825247475,8.003324364340615e-13,0.7,0.4900000000004001,-0.48999999999959976,-0.24009999999999995,1.0000200040749905,-4.001629028138609e-10,8.003166670301565e-13,0.4899901981997307,-0.48999019819893036,-0.24009039433141924
0.0322197976678823,8.003588046743675e-13,0.7,0.4900000000004001,-0.48999999999959976,-0.24009999999999995,1.0000200044045198,-4.0017611446785395e-10,8.003430344951295e-13,0.4899901980382678,-0.48999019803746746,-0.24009039417318875
0.0327196489347887,8.003851742178116e-13,0.7,0.4900000000004001,-0.48999999999959976,-0.24009999999999995,1.0000200047340595,-4.0018943714414945e-10,8.003694032633228e-13,0.4899901978767998,-0.48999019787599946,-0.24009039401495327
0.0332272547907091,8.004115450644793e-13,0.7,0.4900000000004001,-0.48999999999959976,-0.24009999999999995,1.0000200050636108,-4.0020275982044495e-10,8.003957733346874e-13,0.48999019771532615,-0.4899901977145258,-0.24009039385671224
0.033742735538731,8.004379172144559e-13,0.7,0.49000000000040017,-0.4899999999995997,-0.24009999999999995,1.0000200053931725,-4.0021574942983307e-10,8.004221447089098e-13,0.48999019755384743,-0.48999019755304696,-0.24009039369846621
0.0342662133482995,8.004642906678283e-13,0.7,0.49000000000040017,-0.4899999999995997,-0.24009999999999995,1.000020005722745,-4.002287390392212e-10,8.004485173864763e-13,0.4899901973923633,-0.48999019739156285,-0.24009039354021494
0.0347978122841707,8.004906654246815e-13,0.7,0.49000000000040017,-0.4899999999995997,-0.24009999999999995,1.0000200060523283,-4.0024217273781915e-10,8.004748913680053e-13,0.489990197230874,-0.48999019723007353,-0.2400903933819586
0.0353376583358158,8.005170414851015e-13,0.7,0.49000000000040017,-0.4899999999995997,-0.24009999999999995,1.000020006381923,-4.002553843918122e-10,8.005012666527827e-13,0.48999019706937913,-0.48999019706857866,-0.24009039322369677
0.0358858794472808,8.005434188491751e-13,0.7,0.4900000000004002,-0.48999999999959964,-0.24009999999999995,1.000020006711528,-4.002685960458052e-10,8.005276432411621e-13,0.4899901969078792,-0.4899901969070786,-0.24009039306542995
0.0364426055475087,8.005697975169873e-13,0.7,0.4900000000004002,-0.48999999999959964,-0.24009999999999995,1.0000200070411442,-4.002816966774958e-10,8.00554021133095e-13,0.4899901967463737,-0.4899901967455731,-0.2400903929071577
0.0370079685811335,8.005961774886243e-13,0.7,0.4900000000004002,-0.48999999999959964,-0.24009999999999995,1.000020007370771,-4.002947973091864e-10,8.005804003288014e-13,0.489990196584863,-0.4899901965840624,-0.2400903927488804
0.0375821025397508,8.006225587641721e-13,0.7,0.4900000000004002,-0.48999999999959964,-0.24009999999999995,1.0000200077004089,-4.003081199854819e-10,8.006067808286332e-13,0.4899901964233469,-0.4899901964225463,-0.2400903925905978
0.0381651434936742,8.006489413437167e-13,0.7,0.4900000000004003,-0.4899999999995996,-0.24009999999999995,1.0000200080300576,-4.0032122061717246e-10,8.006331626321435e-13,0.4899901962618255,-0.4899901962610249,-0.24009039243230998
0.0387572296241837,8.006753252273435e-13,0.7,0.4900000000004003,-0.4899999999995996,-0.24009999999999995,1.000020008359717,-4.0033421022656057e-10,8.006595457395513e-13,0.48999019610029887,-0.4899901960994982,-0.24009039227401702
0.0393585012562753,8.007017104151391e-13,0.7,0.4900000000004003,-0.4899999999995996,-0.24009999999999995,1.0000200086893871,-4.0034764392515854e-10,8.006859301516097e-13,0.489990195938767,-0.48999019593796633,-0.24009039211571898
0.0399691008919178,8.007280969071895e-13,0.7,0.4900000000004003,-0.4899999999995996,-0.24009999999999995,1.0000200090190687,-4.0036118864605896e-10,8.007123158680041e-13,0.48999019577722946,-0.48999019577642877,-0.24009039195741533
0.0405891732438261,8.007754766195377e-13,0.7,0.49000000000040034,-0.48999999999959953,-0.24009999999999995,1.0000200096110323,-4.003845033295761e-10,8.00759694186341e-13,0.489990195487179,-0.4899901954863782,-0.24009039167317148
0.0412188652697582,8.008417853081351e-13,0.7,0.49000000000040034,-0.48999999999959953,-0.24009999999999995,1.0000200104394656,-4.004175879757099e-10,8.008260009244759e-13,0.4899901950812629,-0.4899901950804621,-0.2400903912753817
