a,z,E,Omega_m,Omega_r,Omega_R,closure,dlnE_dln_a,q,w_R,Q_T,alpha_M,dL_GW_over_dL_EM,source
5.58041717476997e-06,179197.0722375332,307461013.01691544,0.018261697612574013,0.9817383023874077,1.8389846853936506e-14,1.0,-1.9908691511936834,0.9908691511936834,-0.7345507798408419,0.9999999999999929,-2.253032541334071e-14,0.8548706604825383,9.453227452538611e+16
5.933805862753281e-06,168524.9044750751,272086939.36472714,0.019395718122812315,0.9806042818771655,2.2361961010125187e-14,1.0000000000000002,-1.9903021409385584,0.9903021409385584,-0.734626381208192,0.9999999999999915,-2.738895930709975e-14,0.854870660482539,7.403130257286307e+16
6.309573444801943e-06,158488.3192461111,240791367.19342554,0.020598681829769115,0.9794013181702034,2.719047148586438e-14,0.9999999999999997,-1.9897006590850714,0.9897006590850714,-0.7347065787886569,0.9999999999999896,-3.329286094538999e-14,0.8548706604825398,5.7980482514877496e+16
6.709137099554105e-06,149049.46433861976,213103533.60984594,0.02187459155276543,0.9781254084472013,3.305956667557041e-14,0.9999999999999998,-1.9890627042235638,0.9890627042235638,-0.7347916394368579,0.9999999999999872,-4.0466185287489296e-14,0.8548706604825408,4.5413116037001224e+16
7.134003750712565e-06,140172.74183467694,188607045.20347893,0.023227658493009586,0.97677234150695,4.019291831963341e-14,0.9999999999999998,-1.9883861707534305,0.9883861707534305,-0.7348818438995424,0.9999999999999846,-4.918094950706614e-14,0.8548706604825419,3.5572617500385708e+16
7.585775750291852e-06,131824.67385564046,166933596.91640753,0.024662309990725526,0.975337690009226,4.8862107697933944e-14,1.0000000000000004,-1.9876688450045599,0.9876688450045599,-0.734977487332725,0.9999999999999812,-5.976719333688775e-14,0.8548706604825433,2.786682577944827e+16
8.066156921766128e-06,123973.77630289453,147757416.6635993,0.026183197149481308,0.9738168028504595,5.939683930959607e-14,1.0,-1.9869084014251648,0.9869084014251648,-0.7350788798099779,0.9999999999999771,-7.262527941067051e-14,0.8548706604825451,2.1832254179099204e+16
8.576958985908945e-06,116590.44011798312,130790351.84041733,0.027795202253905124,0.9722047977460228,7.219731817015606e-14,1.0,-1.9861023988729318,0.9861023988729318,-0.7351863468169422,0.9999999999999722,-8.82407795753497e-14,0.8548706604825472,1.7106116134538922e+16
9.120108393559115e-06,109646.81961431829,115777523.54529503,0.029503445896657626,0.9704965541032545,8.774924514392954e-14,0.9999999999999999,-1.9852482770515303,0.9852482770515303,-0.7353002297264624,0.9999999999999662,-1.0720248475973188e-13,0.8548706604825498,1.3404434958280168e+16
9.697653591082486e-06,103116.72745930559,102493482.91667551,0.03131329371931893,0.9686867062805746,1.0664197907055967e-13,1.0000000000000002,-1.9843433531401704,0.9843433531401704,-0.7354208862479771,0.999999999999959,-1.3022418605193034e-13,0.8548706604825529,1.0504914040389736e+16
1.031177274593056e-05,96975.53591082487,90738811.56404471,0.033230362659724295,0.9667696373401462,1.2959052806698776e-13,1.0000000000000002,-1.98338481866993,0.9833848186699301,-0.735548690844009,0.9999999999999502,-1.5817100677630512e-13,0.8548706604825567,8233531924054148.0
1.0964781961431852e-05,91200.08393559096,80337114.77754349,0.035260526585258314,0.9647394734145842,1.5746216914662753e-13,1.0,-1.9823697367071182,0.9823697367071182,-0.7356840351057173,0.9999999999999395,-1.920912238723388e-13,0.8548706604825612,6454052010779180.0
1.165914401179831e-05,85768.58985908946,71132362.1304903,0.037409921177716854,0.9625900788220919,1.913086598028504e-13,1.0000000000000002,-1.981295039410835,0.9812950394108351,-0.7358273280785552,0.9999999999999264,-2.3325470687000017e-13,0.8548706604825668,5059812942262243.0
1.2397477630289454e-05,80660.56921766126,62986535.333793595,0.03968494792060553,0.9603150520791618,2.324052029492276e-13,0.9999999999999997,-1.980157526039324,0.980157526039324,-0.7359789965280898,0.9999999999999106,-2.831993302834773e-13,0.8548706604825735,3967303633354306.0
1.3182567385564074e-05,75856.75750291836,55777547.83975577,0.04209227702425431,0.9579077229754637,2.8229756414305714e-13,1.0000000000000002,-1.9789538614874205,0.9789538614874205,-0.7361394851350104,0.9999999999998914,-3.437869874765884e-13,0.8548706604825818,3111134843015366.5
1.4017374183467693e-05,71339.03750712564,49397404.79529327,0.044638849107989494,0.9553611508916677,3.428590251359384e-13,1.0000000000000002,-1.9776805754454554,0.9776805754454554,-0.7363092566072724,0.9999999999998681,-4.1727115946313827e-13,0.8548706604825917,2440103600509226.0
1.4905046433861976e-05,67090.37099554106,43750575.57303536,0.04733187544197139,0.9526681245576126,4.1635919976175093e-13,1.0000000000000004,-1.976334062278347,0.976334062278347,-0.7364887916962202,0.9999999999998399,-5.063783806967597e-13,0.8548706604826037,1914112862971082.0
1.584893192461114e-05,63094.7344480193,38752554.317890406,0.05017883653437858,0.949821163465116,5.055471479904192e-13,1.0000000000000002,-1.9749105817319994,0.9749105817319994,-0.7366785891023998,0.9999999999998056,-6.144064074651728e-13,0.8548706604826184,1501760466160287.2
1.685259044750751e-05,59337.0586275328,34328586.784958035,0.05318747883265011,0.9468125211667358,6.137517146909318e-13,0.9999999999999996,-1.9734062605826892,0.9734062605826892,-0.7368791652556412,0.999999999999764,-7.453424469013729e-13,0.8548706604826363,1178451870651671.8
1.7919807223753358e-05,55803.17174769958,30412544.25497134,0.056365809290793795,0.9436341907084613,7.45002606707081e-13,1.0000000000000002,-1.9718170953534069,0.9718170953534069,-0.7370910539528788,0.9999999999997135,-9.040054621466421e-13,0.8548706604826578,924922848059901.4
1.9054607179632484e-05,52479.74602497723,26945927.533660777,0.059722087538724135,0.9402779124603717,9.041764235214617e-13,1.0,-1.9701389562291858,0.9701389562291858,-0.7373148058361083,0.9999999999996523,-1.0962173509441415e-12,0.854870660482684,726083010648641.5
2.0261270126211433e-05,49354.24741394806,23876986.005083293,0.06326481537466098,0.9367351846242415,1.0971726946361988e-12,0.9999999999999997,-1.9683675923109063,0.9683675923109063,-0.7375509876918789,0.999999999999578,-1.329008723256144e-12,0.8548706604827158,570110460686317.8
2.1544346900318867e-05,46414.888336127726,21159938.445698366,0.06700272328833412,0.9329972767103346,1.3311259762622462e-12,0.9999999999999999,-1.9664986383536938,0.9664986383536938,-0.7378001815528406,0.9999999999994881,-1.6108661044912476e-12,0.8548706604827542,447742995025147.7
2.290867652767775e-05,43650.58322401656,18754283.842011623,0.07094475371174228,0.9290552462866428,1.6146612509192227e-12,0.9999999999999998,-1.9645276231415336,0.9645276231415336,-0.7380629835811285,0.9999999999993789,-1.9520286950455668e-12,0.8548706604828008,351723162426170.25
2.435940447292027e-05,41050.906712730786,16624191.813149549,0.07510004068621436,0.9248999593118276,1.9582012912898332e-12,1.0,-1.9624499796537453,0.9624499796537453,-0.7383400027128337,0.9999999999992468,-2.36484435954004e-12,0.8548706604828573,276363753439847.38
2.590200204531328e-05,38606.05432153807,14737963.441284966,0.07947788563032629,0.9205221143672991,2.3743363354365698e-12,0.9999999999999998,-1.9602610571810184,0.9602610571810184,-0.7386318590425307,0.9999999999990868,-2.8641963415448883e-12,0.8548706604829257,217207566396136.4
2.754228703338169e-05,36306.8054770101,13067554.375536907,0.08408772889375174,0.9159122711033703,2.878268422650084e-12,1.0000000000000002,-1.9579561355484953,0.9579561355484953,-0.738939181926867,0.999999999998893,-3.468014349470436e-12,0.8548706604830085,170760977357122.3
2.9286445646252374e-05,34144.488738336004,11588153.01487431,0.0889391167883424,0.9110608832081691,3.4883451143439574e-12,0.9999999999999999,-1.9555304416002162,0.9555304416002162,-0.7392626077866377,0.9999999999986583,-4.197886191948397e-12,0.8548706604831089,134285290295672.1
3.1141055844467646e-05,32110.949093648174,10277807.406848408,0.09404166380070537,0.9059583361950683,4.2267001386221875e-12,1.0000000000000002,-1.9529791680928452,0.9529791680928452,-0.7396027775876204,0.9999999999983743,-5.079789120318578e-12,0.8548706604832302,105633325091821.56
3.3113112148259076e-05,30198.51720402019,9117095.234211434,0.09940500971139143,0.900594990283488,5.120021827475218e-12,0.9999999999999994,-1.95029749513606,0.9502974951360601,-0.7399603339818585,0.9999999999980308,-6.144963535499403e-12,0.854870660483377,83121425509255.22
3.521005201684521e-05,28399.980479142137,8088831.911753951,0.10503877137567903,0.8949612286181203,6.200474151704836e-12,0.9999999999999999,-1.9474806143021743,0.9474806143021743,-0.7403359180930432,0.9999999999976152,-7.430955821511189e-12,0.8548706604835546,65429201696203.37
3.743978389823818e-05,26708.5558755898,7177812.390829043,0.11095248896095741,0.8890475110315358,7.506799804894627e-12,1.0,-1.9445237555074268,0.9445237555074268,-0.7407301659323429,0.9999999999971128,-8.98286187599893e-12,0.8548706604837695,51520990717552.19
3.9810717055349695e-05,25117.86431509582,6370582.777703069,0.11715556648704362,0.8828444335038708,9.085640265046491e-12,1.0,-1.9414222167418351,0.9414222167418351,-0.7411437044344218,0.9999999999965056,-1.0854808531659732e-11,0.8548706604840289,40584324927198.22
4.233179328088211e-05,23621.906626344604,5655238.321772262,0.12365720657935989,0.8763427934096473,1.0993114211139944e-11,1.0000000000000002,-1.9381713966925955,0.9381713966925955,-0.7415771471076537,0.9999999999957718,-1.3111716630582403e-11,0.8548706604843426,31981720475689.984
4.5012520620613456e-05,22215.040919558072,5021244.72759423,0.13046633942167013,0.8695336605650329,1.3296703254192236e-11,0.9999999999999998,-1.9347668302677163,0.9347668302677163,-0.7420310892976376,0.9999999999948859,-1.5831397174311073e-11,0.8548706604847213,25212898614057.6
4.7863009232263804e-05,20891.96130854041,4459280.096613882,0.1375915459856691,0.8624084539982532,1.607750284611067e-11,0.9999999999999998,-1.9312042269812195,0.9312042269812195,-0.7425061030691704,0.9999999999938164,-1.9107040895940615e-11,0.8548706604851785,19885178979737.008
5.089400951518094e-05,19647.67789993466,3961095.115731025,0.14504097571945024,0.8549590242611167,1.943290667151834e-11,0.9999999999999998,-1.9274795121089001,0.9274795121089001,-0.743002731718813,0.9999999999925258,-2.305017198175749e-11,0.8548706604857301,15690274515563.273
5.411695265464637e-05,18477.497974222908,3519389.385156165,0.15282225899575447,0.8471777409807654,2.347980505798059e-11,0.9999999999999997,-1.9235888704641955,0.9235888704641955,-0.743521483938107,0.9999999999909693,-2.7794148732682002e-11,0.8548706604863954,12386101644059.062
5.7543993733715664e-05,17377.00828749376,3127702.02148957,0.16094241475341425,0.8390575852182273,2.8358392247160745e-11,1.0,-1.919528792577463,0.9195287925774629,-0.744062827656338,0.999999999989093,-3.349830795706108e-11,0.8548706604871974,9782519934952.523
6.118805757518225e-05,16342.05842723136,2780314.887315182,0.1694077539104429,0.8305922460553202,3.423669408587704e-11,0.9999999999999999,-1.9152961229894194,0.9152961229894194,-0.7446271836014104,0.9999999999868321,-4.035286612154986e-11,0.8548706604881637,7730150872361.777
6.506288748655574e-05,15368.745159352708,2472166.9890716868,0.17822377928313432,0.8217762206755499,4.1315947204970805e-11,1.0,-1.9108881102915913,0.9108881102915913,-0.7452149186277877,0.9999999999841093,-4.8584709095795915e-11,0.8548706604893276,6111609621603.264
6.918309709189363e-05,14453.39770745928,2198778.75342724,0.18739508290983684,0.8126049170403263,4.983698349672082e-11,1.0000000000000002,-1.9063024584644086,0.9063024584644086,-0.7458263388714119,0.9999999999808319,-5.84642241009662e-11,0.8548706604907285,4834628006282.105
7.356422544596421e-05,13592.563908785241,1956185.0413836204,0.1969252418475625,0.8030747580923494,6.008780018686135e-11,0.9999999999999997,-1.9015373789788945,0.9015373789788945,-0.7464616828028139,0.9999999999768893,-7.03133526637369e-11,0.8548706604924137,3826659915903.1
7.822279563860029e-05,12782.997194630232,1740875.8911188217,0.20681671368026017,0.7931832862473271,7.2412526611332e-11,0.9999999999999998,-1.896591643042512,0.896591643042512,-0.7471211142609981,0.9999999999721491,-8.451507250859736e-11,0.8548706604944398,3030648868059.294
8.317637711026709e-05,12021.644346174131,1549744.0971344048,0.21707073314458658,0.7829292667681912,8.72220346267472e-11,0.9999999999999998,-1.8914646332862577,0.8914646332862577,-0.7478047155618321,0.9999999999664531,-1.015245499971053e-10,0.8548706604968745,2401706766393.449
8.844365191386007e-05,11305.633979496377,1380038.8363646073,0.2276872114367462,0.7723127884582472,1.0500648118733853e-10,0.9999999999999999,-1.8861563941112254,0.8861563941112254,-0.7485124807851697,0.9999999999596129,-1.2188224364468777e-10,0.8548706604997982,1904507189674.5935
9.404448517263523e-05,10632.265716371605,1229324.6430837084,0.23866463990620443,0.7613353599674455,1.2635011991079382e-10,1.0,-1.8806676798417217,0.8806676798417217,-0.7492443093544369,0.9999999999514038,-1.4622928422886368e-10,0.8548706605033071,1511239077901.9417
0.0001,9999.0,1095445.115093558,0.24999999996201275,0.7499999998860383,1.5194877447240598e-10,0.9999999999999998,-1.8749999997720763,0.8749999997720763,-0.7500000000303896,0.9999999999415582,-1.7532550899555617e-10,0.8548706605075155,1199999999999.9998
0.00010633265716371628,9403.448517263503,976490.8050014309,0.2616886811080361,0.7383113187093336,1.8263043161618043e-10,1.0000000000000002,-1.8691556591489944,0.8691556591489944,-0.7507792454468005,0.9999999999297575,-2.100705875767294e-10,0.8548706605125594,953534292078.1984
0.00011306633979496398,8843.36519138599,870770.8134857651,0.2737244090774449,0.7262755907031759,2.193794868485176e-10,1.0000000000000002,-1.863137795104266,0.863137795104266,-0.751581627319431,0.9999999999156233,-2.515287467400246e-10,0.8548706605186009,758241809452.3186
0.00012022644346174131,8316.63771102671,776787.6572464546,0.28609918604759016,0.7139008136890448,2.633652631023097e-10,1.0000000000000002,-1.8569504065472855,0.8569504065472855,-0.7524066124603617,0.9999999998987057,-3.009576815001878e-10,0.854870660525832,603399064291.5212
0.00012783997194630256,7821.279563860015,693215.0336892391,0.2988032448776274,0.7011967548063974,3.1597552370324896e-10,1.0000000000000002,-1.8505983770461847,0.8505983770461847,-0.7532535497271752,0.999999999878471,-3.5984233318314703e-10,0.8548706605344811,480547082780.9319
0.00013593563908785269,7355.422544596407,618878.1480448514,0.3118250192179354,0.6881749804032083,3.788558180145625e-10,0.9999999999999996,-1.8440874897730486,0.8440874897730486,-0.75412166803026,0.9999999998542862,-4.2993432278781006e-10,0.8548706605448185,383010161982.3192
0.0001445439770745928,6917.309709189362,552736.3072320905,0.3251511311888099,0.6748488683572343,4.539556337119255e-10,0.9999999999999999,-1.8374244336645054,0.8374244336645054,-0.7550100755113991,0.9999999998254017,-5.132979528169724e-10,0.8548706605571649,305517425193.8765
0.0001536974515935271,6505.288748655574,493867.51892234,0.3387663981143081,0.6612336013421094,5.435824866880094e-10,1.0,-1.8306168000546992,0.8306168000546992,-0.7559177599927066,0.9999999997909298,-6.123638354182299e-10,0.8548706605718993,243905126113.9253
0.00016343058427231393,6117.805757518213,441454.86446635285,0.3526538595259725,0.6473461398235619,6.504652615250345e-10,0.9999999999999997,-1.82367306917333,0.82367306917333,-0.7568435907768891,0.999999999749821,-7.299913724140084e-10,0.8548706605894707,194882397234.2417
0.00017378008287493763,5753.399373371566,394774.4410584427,0.36679482532329,0.6332051738988819,7.778283262782128e-10,1.0000000000000002,-1.8166025860652997,0.8166025860652997,-0.7577863218579598,0.9999999997008353,-8.695415073566559e-10,0.8548706606104088,155846859191.78378
0.00018478497974222906,5410.6952654646375,353184.6921413165,0.3811689455987885,0.6188310534717336,9.29478189603997e-10,1.0000000000000004,-1.8094155256780124,0.8094155256780124,-0.7587445965762648,0.9999999996425084,-1.0349613954767983e-09,0.8548706606353399,124739426647.01395
0.000196486778999347,5088.400951518083,316116.9659534133,0.3957543022138036,0.6042456966762921,1.1099047514147917e-09,1.0000000000000004,-1.8021228470733262,0.8021228470733262,-0.7597169537235563,0.9999999995731136,-1.2308828993561157e-09,0.8548706606650016,99929936052.67877
0.0002089296130854041,4785.30092322638,283067.1606048555,0.4105275217569961,0.5894724769186045,1.3243995264871743e-09,1.0,-1.7947362369480928,0.7947362369480928,-0.7607018350735875,0.9999999994906156,-1.4627371222118194e-09,0.8548706607002642,80127017306.77489
0.00022216040919558117,4500.252062061336,253588.3304170132,0.4254639090447283,0.574536089376078,1.579193601042358e-09,0.9999999999999999,-1.7872680428837369,0.7872680428837369,-0.7616975942821682,0.9999999993926179,-1.7368875436207974e-09,0.8548706607421519,64307041222.134995
0.00023622906626344652,4232.179328088203,227284.14272086706,0.44053759984524116,0.5594623982731403,1.881618523671976e-09,0.9999999999999999,-1.779731196983897,0.7797311969838969,-0.7627025070688136,0.9999999992763006,-2.0607847322001877e-09,0.85487066079187,51658081435.15866
0.0002511886431509582,3980.071705534969,203803.08709890553,0.4557217310434077,0.5442782667162983,2.2402938438683086e-09,0.9999999999999999,-1.7721391307917307,0.7721391307917307,-0.7637147825611024,0.9999999991383485,-2.4431460852995097e-09,0.8548706608508356,41535698217.9919
0.00026709555875589855,3742.97838982381,182833.35036729928,0.47098862602619246,0.5290113713084619,2.6653456051680602e-09,0.9999999999999999,-1.7645056825968162,0.7645056825968162,-0.7647325756537576,0.999999998974867,-2.8941645976767442e-09,0.8548706609207134,33428033917.434353
0.0002840098047914219,3520.005201684514,164098.28060022066,0.4863099926771345,0.5136900041542045,3.168660788674763e-09,0.9999999999999998,-1.75684499843748,0.7568449984374801,-0.7657540002083358,0.9999999987812843,-3.4257513016077646e-09,0.8548706610034574,26928245610.622276
0.0003019951720402019,3310.311214825908,147352.37234734412,0.5016571310363752,0.49834286519944176,3.764183501723529e-09,1.0000000000000004,-1.7491714282702866,0.7491714282702866,-0.7667771428972949,0.9999999985522371,-4.051816764008342e-09,0.8548706611013603,21712721554.659683
0.0003211194909364824,3113.1055844467583,132377.71302241302,0.5170011474241045,0.4829988481076359,4.468259633350334e-09,1.0,-1.7414994189077226,0.7414994189077226,-0.7678000774789701,0.9999999982814386,-4.7885978882346924e-09,0.8548706612171092,17523858826.743187
0.0003414548873833601,2927.6445646252373,118980.83736339727,0.5323131716503215,0.4676868230496406,5.300037773486613e-09,0.9999999999999999,-1.7338434054126506,0.7338434054126506,-0.768820879278313,0.999999997961524,-5.655037268141631e-09,0.854870661353852,14156439584.665524
0.0003630780547701018,2753.228703338163,106989.94298766981,0.5475645738496852,0.45243541986837976,6.281935440124315e-09,1.0000000000000004,-1.7262177026800851,0.7262177026800851,-0.7698376396426551,0.999999997583871,-6.6732235015609085e-09,0.8548706615152742,11446847828.596481
0.0003860705432153815,2589.2002045313225,96252.42548129937,0.5627271774904724,0.43727281506934673,7.4401811055453375e-09,1.0000000000000002,-1.7186363989317952,0.7186363989317952,-0.7708484801424271,0.9999999971383918,-7.86890221490837e-09,0.8548706617056878,9264529342.103313
0.00041051906712730787,2434.940447292027,86632.69625170791,0.5777734652108215,0.42222652598373395,8.805444190894298e-09,0.9999999999999996,-1.711113252797123,0.7111132527971229,-0.7718515662937168,0.9999999966132906,-9.272069109435442e-09,0.8548706619301345,7505223993.753852
0.00043651583224016654,2289.86765276777,78010.25060996381,0.5926767743291882,0.40732321525724424,1.0413567144740152e-08,0.9999999999999996,-1.7036615955565095,0.7036615955565095,-0.7728451205924652,0.9999999959947818,-1.0917658146646279e-08,0.854870662194507,6085599136.856562
0.0004641588833612782,2153.4346900318824,70277.95729679373,0.6074114791513869,0.3925885085421977,1.2306415978511042e-08,1.0000000000000004,-1.6962942399865362,0.6962942399865362,-0.7738274346684616,0.9999999952667631,-1.2846340084944187e-08,0.8548706625056881,4938991221.028684
0.0004935524741394807,2025.1270126211432,63340.54398163874,0.6219531575425434,0.37804682792458827,1.4532868249248105e-08,1.0,-1.6890233970722626,0.6890233970722626,-0.7747968803903648,0.9999999944104353,-1.5105449007232056e-08,0.8548706628717128,4012024453.583688
0.0005248074602497734,1904.4607179632444,57113.25619678349,0.636278739635091,0.36372124321494864,1.714996051530209e-08,1.0000000000000002,-1.6818606016513022,0.6818606016513022,-0.7757519197798262,0.9999999934038614,-1.7750057292812323e-08,0.854870663301958,3261923977.4575596
0.000558041717476997,1790.980722375332,51520.66976299869,0.6503666369881352,0.34963334278764413,2.0224220809780845e-08,1.0000000000000002,-1.6748166478318631,0.6748166478318631,-0.776691113622418,0.9999999922214535,-2.0844222747767637e-08,0.8548706638073609,2654379359.145212
0.0005933805862753281,1684.259044750751,46495.63905841677,0.6641968509827103,0.3358031251840738,2.3833215756668774e-08,0.9999999999999999,-1.6679015347925048,0.6679015347925048,-0.7776131286943325,0.9999999908333785,-2.446243538706173e-08,0.8548706644006732,2161844399.9268656
0.0006309573444801943,1583.8931924611109,41978.36551311237,0.6777510597149806,0.32224891221767293,2.8067346684717182e-08,1.0000000000000002,-1.6611244233324878,0.6611244233324878,-0.7785167435556681,0.9999999892048667,-2.8691295741187177e-08,0.8548706650967567,1762183121.692656
0.0006709137099554119,1489.5046433861946,37915.57250866326,0.6910126831195379,0.3089872838485273,3.303193457775612e-08,0.9999999999999999,-1.654493603306586,0.654493603306586,-0.779400852892455,0.9999999872954097,-3.3631461635728776e-08,0.8548706659129262,1437590591.1733007
0.0007134003750712565,1400.7374183467693,34259.774451889825,0.7039669265030087,0.2960330346473512,3.884964005671716e-08,1.0,-1.6480164718541848,0.6480164718541848,-0.7802644704194418,0.9999999850578307,-3.93999062743053e-08,0.8548706668693464,1173732099.8952913
0.0007585775750291835,1317.2567385564075,30968.629198919174,0.7166008030815656,0.2833991512551622,4.566327195711704e-08,0.9999999999999997,-1.641699522125747,0.6416995221257471,-0.7811067303832335,0.9999999824372031,-4.613253727218381e-08,0.8548706679894953,959055950.6665144
0.0008066156921766143,1238.747763028943,28004.364250812687,0.7289031364845159,0.27109680987643764,5.363904660684941e-08,1.0,-1.6355483420254997,0.6355483420254997,-0.7819268877299331,0.9999999793695975,-5.398723418803132e-08,0.8548706693006984,784244375.0260729
0.0008576958985908946,1164.914401179831,25333.268243934006,0.7408645445020778,0.2591353925275526,6.297036980919739e-08,1.0000000000000002,-1.629567622331117,0.6295676223311171,-0.7827243170225175,0.999999975780627,-6.314737125694969e-08,0.8548706708347512,641774439.506339
0.0009120108393559096,1095.4781961431852,22925.240233508754,0.752477405613949,0.24752252050382603,7.388222501101484e-08,1.0000000000000002,-1.623761173421993,0.623761173421993,-0.7834985102104007,0.9999999715837596,-7.382590263872423e-08,0.8548706726286407,525566600.9340558
0.0009697653591082506,1030.1772745930539,20753.390132046807,0.7637358100338029,0.23626410332993256,8.663626443630102e-08,0.9999999999999998,-1.6181319497483508,0.6181319497483508,-0.7842490733668863,0.9999999666783599,-8.627009979233841e-08,0.8548706747253819,430703164.6584212
0.001031177274593056,968.7653591082485,18793.68442834654,0.7746354971436361,0.2253644013196485,1.015367153810296e-07,1.0,-1.6126820811040394,0.6126820811040394,-0.7849757225194612,0.9999999609474172,-1.0076704483930399e-07,0.8548706771749894,353202538.529246
0.0010964781961431851,911.0108393559096,17024.63198909157,0.7851737812730435,0.21482609978972456,1.1893723173225275e-07,0.9999999999999998,-1.6074129097252627,0.6074129097252627,-0.7856782787032981,0.9999999542549108,-1.1765000029477636e-07,0.8548706800356033,289838059.89145935
0.0011659144011798334,856.6958985908929,15427.005343663353,0.7953494678060492,0.20465039294510937,1.3924884148277356e-07,1.0,-1.6023250322236735,0.6023250322236735,-0.7863566623701767,0.9999999464427533,-1.3730579468663992e-07,0.8548706833747957,237992460.73323864
0.0012397477630289454,805.6156921766127,13983.5933826377,0.8051627615774472,0.19483707547338763,1.6294916501360004e-07,0.9999999999999998,-1.597418345372543,0.597418345372543,-0.7870108872836608,0.9999999373272442,-1.6018338576581876e-07,0.8548706872710866,195540852.0277251
0.0013182567385564075,757.5775750291835,12678.981869400202,0.8146151694580508,0.1853846399488427,1.9059310673318288e-07,1.0000000000000002,-1.5926920947959882,0.5926920947959882,-0.7876410540272014,0.999999926694959,-1.8680378871922757e-07,0.8548706918157014,160756550.60548285
0.0014017374183467723,712.400375071255,11499.358579380172,0.8237093989306847,0.17629037824406055,2.2282525490140964e-07,1.0000000000000002,-1.5881449256599076,0.5881449256599076,-0.7882473432453455,0.9999999142979789,-2.1777158658995692e-07,0.8548706971146094,132235218.27181162
0.0014905046433861975,669.9137099554106,10432.34024873266,0.8324492543334061,0.16755048527233218,2.6039426183022243e-07,1.0000000000000002,-1.5837749345259546,0.5837749345259546,-0.7888300087298725,0.9999998998483608,-2.537882746364469e-07,0.8548707032908875,108833694.72565046
0.001584893192461114,629.957344480193,9466.818839362571,0.8408395323002419,0.15916016353023846,3.041695199557624e-07,1.0000000000000002,-1.5795797216028407,0.5795797216028407,-0.7893893704529544,0.999999883011723,-2.956677303753769e-07,0.8548707104874625,89620631.67743732
0.001685259044750751,592.3805862753281,8592.82491481932,0.848885917769432,0.15111372707006868,3.5516049946269336e-07,1.0000000000000002,-1.5755564427093678,0.5755564427093678,-0.7899258076387508,0.999999863399808,-3.4435414742304165e-07,0.8548707188702895,73836613.79288173
0.0017919807223753359,557.0417174769958,7801.406176075743,0.8565948817608757,0.143404703699953,4.145391713033717e-07,1.0,-1.571701860347617,0.5717018603476169,-0.7904397519536509,0.9999998405618572,-4.009428249867908e-07,0.8548707286320387,60861913.09445527
0.0019054607179632482,523.8074602497724,7084.519431340299,0.8639735819536027,0.13602593438039062,4.836660068597495e-07,1.0000000000000002,-1.5680123933700436,0.5680123933700436,-0.790931680883994,0.9999998139746128,-4.667042671313882e-07,0.8548707399963693,50190391.2976404
0.0020261270126211432,492.55247413948064,6434.934473194093,0.8710297669253361,0.12896966895454043,5.641201236127836e-07,1.0,-1.5644841648084848,0.5644841648084848,-0.7914021113588685,0.9999997830307217,-5.431121181106472e-07,0.8548707532228855,41408358.315000355
0.002154434690031887,463.1588833612772,5846.148512476564,0.8777716847533801,0.12222765751238279,6.57734236713882e-07,0.9999999999999997,-1.5611130475143358,0.5611130475143358,-0.791851593664755,0.9999997470252936,-6.318755436829446e-07,0.854870768612883,34177429.95025135
0.0022908676527677745,435.5158322401657,5312.309974102071,0.8842079965222261,0.11579123684259275,7.666351812673502e-07,1.0000000000000002,-1.5578947073359029,0.5578947073359029,-0.7922807056885461,0.9999997051403149,-7.349767652404977e-07,0.85487078651601,28220615.626010984
0.002435940447292027,409.5190671273079,4828.150597716374,0.8903476951406782,0.10965141156843,8.932908917163248e-07,1.0,-1.5548246436300157,0.5548246436300157,-0.7926900475159977,0.9999996564265801,-8.547145658853749e-07,0.8548708073379914,23311017.370690886
0.002590200204531328,385.0705432153807,4388.924907870261,0.8962000297415463,0.10379892969358775,1.0405648656244356e-06,0.9999999999999997,-1.551898226969649,0.5518982269696491,-0.7930802364040467,0.999999599782744,-9.937547177236157e-07,0.8548708315495817,19262641.80287484
0.002754228703338169,362.078054770101,3990.3562260337203,0.9017744358209181,0.09822435239977928,1.211779302429108e-06,0.9999999999999998,-1.5491107339670007,0.5491107339670007,-0.7934519021377331,0.9999995339310376,-1.1551884304540735e-06,0.8548708596969459,15922923.515553541
0.0029286445646252374,340.4548873833601,3628.5884919287246,0.9070804711721807,0.09291811803952263,1.4107882969641257e-06,1.0000000000000004,-1.5464573791821106,0.5464573791821106,-0.7938056827757184,0.9999994573891166,-1.3426000960810763e-06,0.8548708924136919,13166635.868395578
0.0031141055844467647,320.1194909364817,3300.1432457646824,0.9121277575821674,0.08787060035514607,1.6420626868269528e-06,1.0000000000000002,-1.5439333441306102,0.5439333441306102,-0.7941422207825851,0.9999993684374281,-1.5601458070803639e-06,0.8548709304348197,10890927.55895112
0.0033113112148259144,300.9951720402013,3001.8811972955755,0.9169259281826966,0.08307216102889643,1.910788406772698e-06,0.9999999999999998,-1.5415338034408215,0.5415338034408215,-0.7944621595412237,0.999999265081382,-1.8126443600002075e-06,0.8548709746128906,9011273.504006874
0.003521005201684521,283.00980479142135,2730.967873315847,0.9214845802895963,0.07851319672990595,2.222980497780067e-06,1.0,-1.5392539482405079,0.5392539482405079,-0.7947661402345988,0.9999991450075009,-2.10568272838578e-06,0.8548710259367709,7458168.9456823105
