a,z,phi_over_Mpl,a_effective,E,E_N,response_exponent,Omega_m,Omega_r,Omega_R,w_R,alpha_B,alpha_K,D,F_s,sound_numerator,Q_s_over_Mpl2,c_s2,A_hat,B_hat,C_hat,V_hat,c_T2,dL_GW_over_dL_EM
3.3317059671961482e-06,300145.5344919277,-12.61202608269272,3.3317059671961482e-06,863452343.2522326,-1722089903.1324506,3.2484133180162446e-07,0.011152400962579778,0.9888475990374199,9.287289066417325e-19,-1.0000020120699664,3.0957630221391086e-19,9.269989097812513e-19,9.269989097812513e-19,4.634994548906256e-19,9.269989097812513e-19,4.634994548906256e-19,1.0,-6.191582104304415e-19,2.0692169627130604e-36,4.152321418585062e-37,1.6736568181807807,1.0,1.0
3.359954013016436e-06,297622.1210683264,-12.603583270685075,3.359954013016436e-06,849034955.2398455,-1693295832.0030737,3.2759551626910256e-07,0.01124589381663078,0.9887541061833693,9.60538084043444e-19,-1.0000020272957906,3.201793613478147e-19,9.587338379038182e-19,9.587338379038182e-19,4.793669189519091e-19,9.587338379038182e-19,4.793669189519091e-19,1.0,-6.403645645800735e-19,2.2133242421119127e-36,4.441628104939782e-37,1.6736596142978881,1.0,1.0
3.388441561392022e-06,295119.92266663886,-12.595140458677431,3.388441561392022e-06,834858630.6271229,-1664983545.423772,3.3037305223572214e-07,0.011340161452047953,0.9886598385479519,9.934359460222613e-19,-1.0000020426352476,3.311453153407538e-19,9.915542668976754e-19,9.915542668976754e-19,4.957771334488377e-19,9.915542668976754e-19,4.957771334488377e-19,1.0,-6.622967183633459e-19,2.3674633347543482e-36,4.751084265462173e-37,1.673662433514366,1.0,1.0
3.4171706429580346e-06,292638.7609264141,-12.586697646669787,3.4171706429580346e-06,820919335.9352202,-1637144979.3139756,3.331741376884084e-07,0.011435210138197682,0.9885647898618022,1.0274597196193073e-18,-1.0000020580891713,3.424865732064358e-19,1.0254972874447977e-18,1.0254972874447977e-18,5.127486437223988e-19,1.0254972874447977e-18,5.127486437223988e-19,1.0,-6.849794902240405e-19,2.532332252285979e-36,5.0820926682128694e-37,1.6736652760166517,1.0,1.0
3.446143305566451e-06,290178.4589867259,-12.578254834662141,3.446143305566451e-06,807213105.1973164,-1609772204.59297,3.35998972292729e-07,0.011531046192630168,0.9884689538073701,1.0626479033934203e-18,-1.0000020736584014,3.5421596779780677e-19,1.0606012559124934e-18,1.0606012559124934e-18,5.303006279562467e-19,1.0606012559124934e-18,5.303006279562467e-19,1.0,-7.084385463018714e-19,2.708677547342598e-36,5.4361536928524844e-37,1.673668141992614,1.0,1.0
3.4753616144320568e-06,287738.841473567,-12.569812022654496,3.4753616144320568e-06,793736038.8284106,-1582857424.91969,3.3884775740712555e-07,0.011627675981406526,0.9883723240185932,1.0990403107891195e-18,-1.0000020893437838,3.6634677026303985e-19,1.0969058374723097e-18,1.0969058374723097e-18,5.484529187361549e-19,1.0969058374723097e-18,5.484529187361549e-19,1.0,-7.327004293452037e-19,2.8972976870981013e-36,5.814872119299013e-37,1.6736710316315637,1.0,1.0
3.5048276522796715e-06,285319.734487347,-12.561369210646852,3.5048276522796715e-06,780484302.5140252,-1556392974.4703372,3.4172069609726797e-07,0.011725105919427544,0.9882748940805726,1.136678114981148e-18,-1.0000021051461703,3.78892704993716e-19,1.1344520506849123e-18,1.1344520506849123e-18,5.672260253424561e-19,1.1344520506849123e-18,5.672260253424561e-19,1.0,-7.577925886081733e-19,3.099046661107735e-36,6.219964388235078e-37,1.6736739451242584,1.0,1.0
3.5345435194926257e-06,282920.9655904951,-12.552926398639206,3.5345435194926257e-06,767454126.1175187,-1530371315.7531934,3.4461799315053104e-07,0.011823342470763769,0.9881766575292362,1.1756038952456995e-18,-1.0000021210664192,3.9186796508189983e-19,1.1732823136005688e-18,1.1732823136005688e-18,5.866411568002844e-19,1.1732823136005688e-18,5.866411568002844e-19,1.0,-7.837434107656335e-19,3.314837839705523e-36,6.6532663662383e-37,1.6736768826629203,1.0,1.0
3.5645113342624427e-06,280542.3637951713,-12.54448358663156,3.5645113342624427e-06,754641802.6057117,-1504785037.4600813,3.4753985509058817e-07,0.011922392148987025,0.9880776078510128,1.2158616849101372e-18,-1.0000021371053942,4.052872283033791e-19,1.2134404914266014e-18,1.2134404914266014e-18,6.067202457133007e-19,1.2134404914266014e-18,6.067202457133007e-19,1.0,-8.105822518804541e-19,3.545648100342194e-36,7.116741650582588e-37,1.6736798444412395,1.0,1.0
3.594733232739846e-06,278183.7595510771,-12.536040774623917,3.594733232739846e-06,742043686.9924788,-1479626852.3537397,3.50486490192135e-07,0.012022261517503451,0.9879777384824966,1.2574970209349407e-18,-1.0000021532639665,4.1916567364498025e-19,1.2549719458150344e-18,1.2549719458150344e-18,6.274859729075172e-19,1.2549719458150344e-18,6.274859729075172e-19,1.0,-8.383394704590302e-19,3.792522240456097e-36,7.612490451192482e-37,1.6736828306543854,1.0,1.0
3.625211369187037e-06,275844.98473336815,-12.527597962616273,3.625211369187037e-06,729656195.3000307,-1454889595.1905813,3.534581084957361e-07,0.01212295718988798,0.9878770428101116,1.300556995183238e-18,-1.000002169543012,4.335189983944127e-19,1.2979235858252873e-18,1.2979235858252873e-18,6.4896179291264375e-19,1.2979235858252873e-18,6.489617929126437e-19,1.0,-8.670464616318478e-19,4.056577696757584e-36,8.142759089831603e-37,1.6736858414990197,1.0,1.0
3.6559479161312454e-06,273525.8726306715,-12.519155150608627,3.6559479161312454e-06,717475803.5375931,-1430566220.6782503,3.564549218227964e-07,0.012224485830220242,0.9877755141697795,1.345090307435221e-18,-1.000002185943414,4.483634358117403e-19,1.3423439206186884e-18,1.3423439206186884e-18,6.711719603093442e-19,1.3423439206186884e-18,6.711719603093442e-19,1.0,-8.967356924973759e-19,4.339009592185797e-36,8.709950159388296e-37,1.673688877173301,1.0,1.0
3.686945064519575e-06,271226.25793320284,-12.510712338600982,3.686945064519575e-06,705499046.6971912,-1406649801.4673753,3.5947714379065856e-07,0.012326854153421735,0.9876731458465782,1.391147320206687e-18,-1.000002202466062,4.63715773402229e-19,1.3882831139434824e-18,1.3882831139434824e-18,6.941415569717412e-19,1.3882831139434824e-18,6.941415569717412e-19,1.0,-9.27440738668737e-19,4.6410961332703255e-36,9.316633389095825e-37,1.6736919378769008,1.0,1.0
3.7182050238751895e-06,268945.9767209823,-12.502269526593338,3.7182050238751895e-06,693722517.7662311,-1383133526.1769261,3.62524989827831e-07,0.012430068925594647,0.9875699310744052,1.438780115433035e-18,-1.0000022191118512,4.795933718110117e-19,1.435793040471089e-18,1.435793040471089e-18,7.178965202355445e-19,1.435793040471089e-18,7.178965202355445e-19,1.0,-9.591963220640399e-19,4.964204382206471e-36,9.965557264705884e-37,1.673695023811009,1.0,1.0
3.749730022454827e-06,266684.86645214853,-12.493826714585694,3.749730022454827e-06,682142866.7566149,-1360010697.4526346,3.6559867718934565e-07,0.012534136964361973,0.9874658630356378,1.4880425530819956e-18,-1.000002235881684,4.960141843606652e-19,1.4849273440462949e-18,1.4849273440462949e-18,7.424636720231474e-19,1.4849273440462949e-18,7.424636720231474e-19,1.0,-9.920383499825985e-19,5.309796429636829e-36,1.0659661456033672e-36,1.6736981351783475,1.0,1.0
3.7815223074076243e-06,264442.7659513736,-12.485383902578047,3.7815223074076243e-06,670756799.7501202,-1337274730.057936,3.686984249722434e-07,0.012639065139209016,0.9873609348607911,1.538990331760528e-18,-1.000002252776469,5.129967772535094e-19,1.535741497916162e-18,1.535741497916162e-18,7.67870748958081e-19,1.535741497916162e-18,7.67870748958081e-19,1.0,-1.0260039555106354e-18,5.679435995933194e-36,1.1402090107929386e-36,1.6737012721831752,1.0,1.0
3.8135841449352513e-06,262219.51539837685,-12.476941090570403,3.8135841449352513e-06,659561077.9597728,-1314919148.9969013,3.71824454131187e-07,0.012744860371826063,0.9872551396281737,1.5916810513835419e-18,-1.0000022697971211,5.305603504611807e-19,1.5882928670046775e-18,1.5882928670046775e-18,7.941464335023388e-19,1.5882928670046775e-18,7.941464335023388e-19,1.0,-1.0611315393015646e-18,6.074795490698985e-36,1.2196206054619586e-36,1.673704435031305,1.0,1.0
3.84591782045353e-06,260014.9563165276,-12.468498278562759,3.84591782045353e-06,648552516.806891,-1292937587.6685114,3.749769874942192e-07,0.012851529636452952,0.9871484703635467,1.6461742779746921e-18,-1.0000022869445624,5.487247593248974e-19,1.6426407723027046e-18,1.6426407723027046e-18,8.213203861513523e-19,1.6426407723027046e-18,8.213203861513523e-19,1.0,-1.0974608127777363e-18,6.497663562274103e-36,1.3045606021524894e-36,1.6737076239301092,1.0,1.0
3.878525638755293e-06,257828.93156155152,-12.460055466555113,3.878525638755293e-06,637727985.0136273,-1271323786.0519218,3.7815624977864106e-07,0.012959079960224456,0.9870409200397751,1.7025316106711725e-18,-1.0000023042197206,5.675105368903908e-19,1.6988465574444314e-18,1.6988465574444314e-18,8.494232787222157e-19,1.6988465574444314e-18,8.494232787222157e-19,1.0,-1.1350328428015184e-18,6.949953171220842e-36,1.3954136883096444e-36,1.6737108390885305,1.0,1.0
3.91140992417467e-06,255661.28531032978,-12.451612654547468,3.91140992417467e-06,627084403.7106867,-1250071588.922078,3.8136246760703037e-07,0.013067518423517242,0.9869324815764824,1.7608167510075924e-18,-1.000002321623531,5.869389170025308e-19,1.7569736575446808e-18,1.7569736575446808e-18,8.784868287723404e-19,1.7569736575446808e-18,8.784868287723404e-19,1.0,-1.1738900978658696e-18,7.433710224129291e-36,1.492591304997854e-36,1.6737140807170947,1.0,1.0
3.9445730207527805e-06,253511.863049791,-12.443169842539824,3.9445730207527805e-06,616618745.5599797,-1229174944.0952034,3.845958695233961e-07,0.013176852160298144,0.986823147839702,1.8210955745561896e-18,-1.0000023391569353,6.0703185818539655e-19,1.8170876703735542e-18,1.8170876703735542e-18,9.085438351867771e-19,1.8170876703735542e-18,9.085438351867771e-19,1.0,-1.2140764958558227e-18,7.951122806595188e-36,1.5965335063883755e-36,1.6737173490279194,1.0,1.0
3.978017292404833e-06,251380.51156589604,-12.43472703053218,3.978017292404833e-06,606328033.8919623,-1208627900.7036533,3.8785668600947123e-07,0.013287088358473781,0.9867129116415261,1.8834362050033285e-18,-1.0000023568208816,6.278120683344428e-19,1.879256429947537e-18,1.879256429947537e-18,9.396282149737685e-19,1.879256429947537e-18,9.396282149737685e-19,1.0,-1.255637453434218e-18,8.504531056915326e-36,1.70771094840041e-36,1.6737206442347226,1.0,1.0
4.011745123088618e-06,249267.078932718,-12.426284218524534,4.011745123088618e-06,596209341.8574274,-1188424607.4996798,3.9114514950114025e-07,0.013398234260241454,0.9866017657397587,1.947909090744855e-18,-1.0000023746163251,6.49303030248285e-19,1.9435500826188262e-18,1.9435500826188262e-18,9.717750413094131e-19,1.9435500826188262e-18,9.717750413094131e-19,1.0,-1.2986199371067493e-18,9.09643772492287e-36,1.8266270154593387e-36,1.6737239665528376,1.0,1.0
4.045758916974425e-06,247171.41450161312,-12.417841406516889,4.045758916974425e-06,586259791.5934982,-1168559311.187587,3.9446149440500644e-07,0.013510297162441192,0.9864897028375589,2.0145870840857746e-18,-1.000002392544228,6.715290280285915e-19,2.0100411657474386e-18,2.0100411657474386e-18,1.0050205828737193e-18,2.0100411657474386e-18,1.0050205828737193e-18,1.0,-1.3430725160232849e-18,9.72951946346225e-36,1.9538200949573017e-36,1.6737273161992177,1.0,1.0
4.0800610986164285e-06,245093.36889048194,-12.409398594509245,4.0800610986164285e-06,576476553.4035752,-1149026354.783802,3.978059571151018e-07,0.013623284416909284,0.9863767155830906,2.083545523132656e-18,-1.0000024106055594,6.94515174377552e-19,2.0788046890436113e-18,2.0788046890436113e-18,1.0394023445218056e-18,2.0788046890436113e-18,1.0394023445218056e-18,1.0,-1.389045416574369e-18,1.0406638903293918e-35,2.0898660096660845e-36,1.6737306933924527,1.0,1.0
4.114654113125534e-06,243032.79397311955,-12.4009557825016,4.114654113125534e-06,566856844.9510112,-1129820176.0043964,4.011787760297396e-07,0.013737203430833025,0.9862627965691672,2.1548623164700253e-18,-1.0000024288012948,7.182874388233417e-19,2.1499182186707924e-18,2.1499182186707924e-18,1.0749591093353962e-18,2.1499182186707924e-18,1.0749591093353962e-18,1.0,-1.4365905788438398e-18,1.1130857565735397e-35,2.235380619062695e-36,1.6737340983527755,1.0,1.0
4.149540426343631e-06,240989.5428686594,-12.392512970493954,4.149540426343631e-06,557397930.4663036,-1110935305.6796384,4.04580191568504e-07,0.013852061667106506,0.9861479383328932,2.2286180307150045e-18,-1.0000024471324174,7.428726769050015e-19,2.223461964202498e-18,2.223461964202498e-18,1.111730982101249e-18,2.223461964202498e-18,1.111730982101249e-18,1.0,-1.4857617149802899e-18,1.1905449671104475e-35,2.39102260128769e-36,1.6737375313020744,1.0,1.0
4.184722525019377e-06,238963.46993110245,-12.38407015848631,4.184722525019377e-06,548097119.9675417,-1092366366.1950612,4.0801044618938925e-07,0.0139678666446879,0.9860321333553119,2.304895981048033e-18,-1.0000024655999167,7.682986603493444e-19,2.2995188685298297e-18,2.2995188685298297e-18,1.1497594342649148e-18,2.2995188685298297e-18,1.1497594342649148e-18,1.0,-1.5366143695527048e-18,1.273391690505537e-35,2.557496428269587e-36,1.6737409924639033,1.0,1.0
4.220202916985476e-06,236954.4307389342,-12.375627346478666,4.220202916985476e-06,538951768.4939091,-1074108069.9586298,4.1146978440608393e-07,0.014084625938957785,0.9859153740610422,2.383782324820411e-18,-1.0000024842047899,7.945941082734703e-19,2.378174700819306e-18,2.378174700819306e-18,1.189087350409653e-18,2.378174700819306e-18,1.189087350409653e-18,1.0,-1.5892059819573468e-18,1.362000420919322e-35,2.73555554741671e-36,1.673744482063491,1.0,1.0
4.255984131337427e-06,234962.28208483092,-12.36718453447102,4.255984131337427e-06,529959275.3520236,-1056155217.8935912,4.1495845280539916e-07,0.014202347182078745,0.9857976528179213,2.4653661583429404e-18,-1.000002502948041,8.217887194476468e-19,2.459518152624192e-18,2.459518152624192e-18,1.229759076312096e-18,2.459518152624192e-18,1.229759076312096e-18,1.0,-1.6435959509454845e-18,1.4567716666950222e-35,2.9260057842069997e-36,1.6737480003277552,1.0,1.0
4.292068718613781e-06,232986.88196545286,-12.358741722463375,4.292068718613781e-06,521117083.37489855,-1038502697.9565583,4.184767000648436e-07,0.014321038063356,0.9856789619366438,2.5497396169634727e-18,-1.0000025218306816,8.499132056544909e-19,2.543640937255916e-18,2.543640937255916e-18,1.271820468627958e-18,2.543640937255916e-18,1.271820468627958e-18,1.0,-1.6998457013437706e-18,1.558133756061998e-35,3.1297089809995535e-36,1.6737515474853104,1.0,1.0
4.328459250977966e-06,231028.08957132066,-12.35029891045573,4.328459250977966e-06,512422678.1932988,-1021145483.6803894,4.220247769703517e-07,0.014440706329599392,0.9855592936704005,2.6369979785449703e-18,-1.00000254085373,8.789993261816568e-19,2.630637892526017e-18,2.630637892526017e-18,1.3153189462630085e-18,2.630637892526017e-18,1.3153189462630085e-18,1.0,-1.7580187530417636e-18,1.6665447680703048e-35,3.347586888454126e-36,1.6737551237664798,1.0,1.0
4.365158322401651e-06,229085.76527677776,-12.341856098448087,4.365158322401651e-06,503873587.5193,-1004078632.7414637,4.2560293643416093e-07,0.01456135978548639,0.9854386402145134,2.7272397704591737e-18,-1.0000025600182123,9.090799234863913e-19,2.7206070869723855e-18,2.7206070869723855e-18,1.3603035434861926e-18,2.7206070869723855e-18,1.3603035434861928e-18,1.0,-1.81818079232323e-18,1.7824945974329745e-35,3.58062532707971e-36,1.6737587294033052,1.0,1.0
4.40216854884963e-06,227159.77063003846,-12.333413286440441,4.40216854884963e-06,495467380.4418465,-987297285.5509616,4.2921143351283893e-07,0.014683006293926257,0.9853169937060737,2.8205668802149596e-18,-1.0000025793251615,9.401889600716531e-19,2.8136499296876065e-18,2.8136499296876065e-18,1.4068249648438033e-18,2.8136499296876065e-18,1.4068249648438033e-18,1.0,-1.8803997456206777e-18,1.9065071625533264e-35,3.829878637647718e-36,1.6737623646295603,1.0,1.0
4.439492568466279e-06,225249.96834331952,-12.324970474432796,4.439492568466279e-06,487201666.7341052,-970796663.869729,4.328505254254622e-07,0.01480565377642516,0.9851943462235745,2.917084669844557e-18,-1.000002598775618,9.723615566148524e-19,2.9098712838711527e-18,2.9098712838711527e-18,1.4549356419355762e-18,2.9098712838711527e-18,1.4549356419355764e-18,1.0,-1.944745855775252e-18,2.039142766656672e-35,4.096474440503629e-36,1.673766029680758,1.0,1.0
4.477133041763619e-06,223356.2222830535,-12.316527662425152,4.477133041763619e-06,479074096.17240703,-954572069.4463204,4.365204715719528e-07,0.01492931021345261,0.9850706897865473,3.0169020941750167e-18,-1.00000261837063,1.0056340313916722e-18,3.0093795842314162e-18,3.0093795842314162e-18,1.5046897921157081e-18,3.0093795842314162e-18,1.5046897921157081e-18,1.0,-2.011291760886856e-18,2.1810006226323424e-35,4.381618725199288e-36,1.6737697247941643,1.0,1.0
4.515092651810989e-06,221478.3974601835,-12.308084850417506,4.515092651810989e-06,471082357.86658955,-938618882.6778378,4.4022153355157145e-07,0.01505398364480883,0.9849460163551909,3.1201318231164712e-18,-1.0000026381112532,1.0400439410388237e-18,3.112286958367581e-18,3.112286958367581e-18,1.5561434791837904e-18,3.112286958367581e-18,1.5561434791837904e-18,1.0,-2.0801125758422725e-18,2.3327215529256093e-35,4.686601293351812e-36,1.6737734502088084,1.0,1.0
4.55337410442625e-06,219616.3600205436,-12.29964203840986,4.55337410442625e-06,463224179.60156655,-922932561.293229,4.439539751815594e-07,0.015179682169993056,0.9848203178300067,3.226890368102981e-18,-1.0000026579985504,1.0756301227009937e-18,3.2187093522656026e-18,3.2187093522656026e-18,1.6093546761328013e-18,3.2187093522656026e-18,1.6093546761328013e-18,1.0,-2.151285976611747e-18,2.4949908766033886e-35,5.012801579221328e-36,1.673777206165493,1.0,1.0
4.591980128368682e-06,217769.97723531607,-12.291199226402217,4.591980128368682e-06,455497327.18990576,-907508639.0585924,4.4771806251594656e-07,0.015306413948572982,0.9846935860514267,3.337298212826976e-18,-1.0000026780335922,1.112432737608992e-18,3.3287666600476385e-18,3.3287666600476385e-18,1.6643833300238193e-18,3.3287666600476385e-18,1.6643833300238193e-18,1.0,-2.2248922874081477e-18,2.6685414965572436e-35,5.361694874198225e-36,1.6737809929068055,1.0,1.0
4.630913475533512e-06,215939.11749156972,-12.282756414394573,4.630913475533512e-06,447899603.8352467,-892342724.5041693,4.515140638645174e-07,0.015434187200555238,0.9845658127994447,3.451479948412468e-18,-1.000002698217457,1.1504933161374893e-18,3.4425828581184415e-18,3.4425828581184415e-18,1.7212914290592207e-18,3.4425828581184415e-18,1.7212914290592207e-18,1.0,-2.301014570805328e-18,2.8541572007032267e-35,5.734858983203143e-36,1.6737848106771303,1.0,1.0
4.6701769211480565e-06,214123.65028287895,-12.274313602386927,4.6701769211480565e-06,440428849.5063834,-877430499.672658,4.553422498119355e-07,0.015563010206756664,0.9844369897932433,3.569564413177195e-18,-1.000002718551231,1.1898548043923982e-18,3.560286143857076e-18,3.560286143857076e-18,1.780143071928538e-18,3.560286143857076e-18,1.780143071928538e-18,1.0,-2.3797387209159843e-18,3.052676191996812e-35,6.133981342942585e-36,1.6737886597226583,1.0,1.0
4.709773263969528e-06,212323.446200022,-12.265870790379282,4.709773263969528e-06,433082940.321826,-862767718.8884873,4.59202893237029e-07,0.01569289130917659,0.9843071086908233,3.691684837139142e-18,-1.0000027390360078,1.230561612379714e-18,3.682009079007585e-18,3.682009079007585e-18,1.8410045395037924e-18,3.682009079007585e-18,1.8410045395037924e-18,1.0,-2.4611535597325254e-18,3.264994863106459e-35,6.560866634037533e-36,1.673792540291399,1.0,1.0
4.74970532648455e-06,210538.3769217554,-12.257427978371638,4.74970532648455e-06,425859787.9446583,-848350207.5476834,4.630962693322436e-07,0.015823838911370076,0.9841761610886302,3.817978991428117e-18,-1.000002759672889,1.2726596638093722e-18,3.80788873792733e-18,3.80788873792733e-18,1.903944368963665e-18,3.80788873792733e-18,1.903944368963665e-18,1.0,-2.5453509367380862e-18,3.492071832685105e-35,7.017444921259736e-36,1.6737964526331914,1.0,1.0
4.789975955110375e-06,208768.3152056662,-12.248985166363992,4.789975955110375e-06,418757338.9875275,-834173860.9279921,4.670226556232616e-07,0.01595586147882207,0.9840441385211777,3.94858934276828e-18,-1.0000027804629843,1.3161964475894267e-18,3.938066860856937e-18,3.938066860856937e-18,1.9690334304284685e-18,3.938066860856937e-18,1.9690334304284685e-18,1.0,-2.632425831898378e-18,3.734932261349971e-35,7.505780358480384e-36,1.6738003969997153,1.0,1.0
4.830588020397728e-06,207013.13487910415,-12.240542354356347,4.830588020397728e-06,411773574.42760694,-820234643.0189555,4.709823319887785e-07,0.01608896753932228,0.9839110324606773,4.0836632132029806e-18,-1.0000028014074107,1.3612210710676601e-18,4.07269001238108e-18,4.07269001238108e-18,2.03634500619054e-18,4.07269001238108e-18,2.03634500619054e-18,1.0,-2.722476462148486e-18,3.9946724667331063e-35,8.028080497469752e-36,1.6738043736445007,1.0,1.0
4.871544417235453e-06,205272.71083018655,-12.232099542348703,4.871544417235453e-06,404906509.03134024,-806528585.3715411,4.7497558068045665e-07,0.016223165683340982,0.983776834316659,4.223352945239735e-18,-1.0000028225072937,1.4077843150799116e-18,4.211909745255776e-18,4.211909745255776e-18,2.105954872627888e-18,4.211909745255776e-18,2.105954872627888e-18,1.0,-2.8156043914933022e-18,4.272464858305062e-35,8.586706242398909e-36,1.673808382822943,1.0,1.0
4.9128480650568765e-06,203546.9189988797,-12.223656730341059,4.9128480650568765e-06,398154190.78881955,-793051785.9670448,4.790026863430455e-07,0.016358464564405675,0.9836415354355944,4.367816072598381e-18,-1.000002843763767,1.455938690866127e-18,4.355882769782965e-18,4.355882769782965e-18,2.1779413848914824e-18,4.355882769782965e-18,2.1779413848914824e-18,1.0,-2.9119146448435175e-18,4.5695632141040813e-35,9.184182494789133e-36,1.6738124247923118,1.0,1.0
4.954501908047898e-06,201835.63636815627,-12.215213918333413,4.954501908047898e-06,391514700.3576366,-779800408.1049348,4.830639360346701e-07,0.016494872899478468,0.9835051271005214,4.5172154967519564e-18,-1.0000028651779715,1.5057384989173187e-18,4.504771128919541e-18,4.504771128919541e-18,2.2523855644597703e-18,4.504771128919541e-18,2.2523855644597703e-18,1.0,-3.0115158257136388e-18,4.887308323033685e-35,9.823209536753335e-36,1.673816499811759,1.0,1.0
4.996508915356836e-06,200138.7409552271,-12.206771106325768,4.996508915356836e-06,384986150.51604605,-766770679.3093201,4.871596192472915e-07,0.016632399469334112,0.9833676005306661,4.6717196694562126e-18,-1.0000028867510575,1.5572398898187375e-18,4.658742379314296e-18,4.658742379314296e-18,2.329371189657148e-18,4.658742379314296e-18,2.329371189657148e-18,1.0,-3.1145202379125644e-18,5.227134018027184e-35,1.0506675203685588e-35,1.673820608142338,1.0,1.0
5.038872081306089e-06,198456.11180284564,-12.198328294318124,5.038872081306089e-06,378566685.625278,-753958890.2537148,4.912900279273437e-07,0.016771053118938905,0.9832289468810609,4.8315027814704455e-18,-1.0000029084841826,1.6105009271568152e-18,4.817969778472886e-18,4.817969778472886e-18,2.408984889236443e-18,4.817969778472886e-18,2.408984889236443e-18,1.0,-3.2210440113618848e-18,5.59057362712667e-35,1.1237667901096422e-35,1.673824750047007,1.0,1.0
5.081594425605595e-06,196787.6289706849,-12.18988548231048,5.081594425605595e-06,372254481.100852,-741361393.7038069,4.954554564965455e-07,0.01691084275783032,0.9830891572421695,4.996744957678892e-18,-1.0000029303785127,1.6655816525596307e-18,4.982632478257396e-18,4.982632478257396e-18,2.491316239128698e-18,4.982632478257396e-18,2.491316239128698e-18,1.0,-3.3312072321814344e-18,5.979266871392772e-35,1.2019490524076048e-35,1.6738289257906453,1.0,1.0
5.124678993568064e-06,195133.1735267888,-12.181442670302834,5.124678993568064e-06,366047742.8927481,-728974603.4779365,4.996562018728863e-07,0.017051777360497126,0.9829482226395031,5.167632458828883e-18,-1.0000029524352225,1.722544152942961e-18,5.152915724933901e-18,5.152915724933901e-18,2.5764578624669505e-18,5.152915724933901e-18,2.5764578624669505e-18,1.0,-3.4451340771861902e-18,6.394967240559397e-35,1.2855675341914327e-35,1.6738331356400629,1.0,1.0
5.1681288563260325e-06,193492.62753909532,-12.172999858295189,5.1681288563260325e-06,359944706.9742806,-716794993.4249808,5.038925634917882e-07,0.017193865966760133,0.9828061340332397,5.3443578901095785e-18,-1.0000029746554948,1.7814526300365263e-18,5.32901106598896e-18,5.32901106598896e-18,2.66450553299448e-18,5.32901106598896e-18,2.66450553299448e-18,1.0,-3.562952952943741e-18,6.839549879484669e-35,1.374999991473474e-35,1.673837379864012,1.0,1.0
5.211947111050797e-06,191865.87406702922,-12.164557046287545,5.211947111050797e-06,353943638.83952224,-704819096.4193394,5.081648433274527e-07,0.01733711768215374,0.9826628823178465,5.527120416802642e-18,-1.0000029970405206,1.8423734722675473e-18,5.511116563943347e-18,5.511116563943347e-18,2.7555582819716737e-18,5.511116563943347e-18,2.7555582819716737e-18,1.0,-3.684796639546652e-18,7.31502002073296e-35,1.470650411362597e-35,1.6738416587331986,1.0,1.0
5.256136881173213e-06,190252.79715316542,-12.1561142342799,5.256136881173213e-06,348042833.0091438,-693043503.3727446,5.124733459143883e-07,0.017481541678307906,0.9825184583216918,5.716125987243696e-18,-1.0000030195915002,1.905375329081232e-18,5.6994370173987274e-18,5.6994370173987274e-18,2.8497185086993637e-18,5.6994370173987274e-18,2.8497185086993637e-18,1.0,-3.8108024392588e-18,7.823522001063166e-35,1.572950832069884e-35,1.673845972520294,1.0,1.0
5.3007013166062825e-06,188653.28181496545,-12.147671422272253,5.3007013166062825e-06,342240612.5445353,-681464862.2626415,5.168183783691125e-07,0.01762714719333058,0.9823728528066695,5.911587563341274e-18,-1.000003042309641,1.9705291877804246e-18,5.894184189560717e-18,5.894184189560717e-18,2.9470920947803585e-18,5.894184189560717e-18,2.9470920947803585e-18,1.0,-3.941112330200369e-18,8.367348902207694e-35,1.6823632890782768e-35,1.6738503214999465,1.0,1.0
5.345643593969712e-06,187067.2140365802,-12.13922861026461,5.345643593969712e-06,336535328.57005215,-670079877.1768085,5.21200250412047e-07,0.017773943532190684,0.9822260564678091,6.113725358909173e-18,-1.000003065196161,2.0379084529697243e-18,6.095577044490743e-18,6.095577044490743e-18,3.047788522245372e-18,6.095577044490743e-18,3.0477885222453717e-18,1.0,-4.075873125241949e-18,8.948952859117929e-35,1.799381896213341e-35,1.6738547059487918,1.0,1.0
5.390966916816366e-06,185494.4807607222,-12.130785798256966,5.390966916816366e-06,330925359.8032603,-658885307.3739815,5.256192743895957e-07,0.017921940067101693,0.982078059932898,6.3227670860759035e-18,-1.000003088252285,2.107589028691968e-18,6.3038419913469514e-18,6.3038419913469514e-18,3.1519209956734757e-18,6.3038419913469514e-18,3.1519209956734757e-18,1.0,-4.215236636283642e-18,9.57095608183257e-35,1.9245350709562296e-35,1.6738591261454656,1.0,1.0
5.4366745158606e-06,183934.96988060718,-12.12234298624932,5.4366745158606e-06,325409112.0930507,-647877966.360211,5.300757652964085e-07,0.01807114623790541,0.9819288537620943,6.538948210043798e-18,-1.0000031114792476,2.1796494033479326e-18,6.519213136882851e-18,6.519213136882851e-18,3.2596065684414253e-18,6.519213136882851e-18,3.2596065684414256e-18,1.0,-4.35935984410084e-18,1.023616264031181e-34,2.058387913985989e-35,1.6738635823706147,1.0,1.0
