#           k/h    P           
   0.100000E-03   0.296247E+03
   0.102020E-03   0.302025E+03
   0.104081E-03   0.307917E+03
   0.106184E-03   0.313923E+03
   0.108329E-03   0.320047E+03
   0.110517E-03   0.326291E+03
   0.112750E-03   0.332657E+03
   0.115027E-03   0.339148E+03
   0.117351E-03   0.345765E+03
   0.119722E-03   0.352512E+03
   0.122140E-03   0.359391E+03
   0.124608E-03   0.366404E+03
   0.127125E-03   0.373555E+03
   0.129693E-03   0.380846E+03
   0.132313E-03   0.388280E+03
   0.134986E-03   0.395859E+03
   0.137713E-03   0.403587E+03
   0.140495E-03   0.411466E+03
   0.143333E-03   0.419500E+03
   0.146228E-03   0.427691E+03
   0.149182E-03   0.436043E+03
   0.152196E-03   0.444558E+03
   0.155271E-03   0.453241E+03
   0.158407E-03   0.462094E+03
   0.161607E-03   0.471120E+03
   0.164872E-03   0.480324E+03
   0.168203E-03   0.489709E+03
   0.171601E-03   0.499278E+03
   0.175067E-03   0.509035E+03
   0.178604E-03   0.518984E+03
   0.182212E-03   0.529129E+03
   0.185893E-03   0.539473E+03
   0.189648E-03   0.550020E+03
   0.193479E-03   0.560776E+03
   0.197388E-03   0.571742E+03
   0.201375E-03   0.582925E+03
   0.205443E-03   0.594329E+03
   0.209594E-03   0.605957E+03
   0.213828E-03   0.617814E+03
   0.218147E-03   0.629905E+03
   0.222554E-03   0.642235E+03
   0.227050E-03   0.654808E+03
   0.231637E-03   0.667630E+03
   0.236316E-03   0.680705E+03
   0.241090E-03   0.694039E+03
   0.245960E-03   0.707636E+03
   0.250929E-03   0.721502E+03
   0.255998E-03   0.735643E+03
   0.261170E-03   0.750064E+03
   0.266446E-03   0.764771E+03
   0.271828E-03   0.779769E+03
   0.277319E-03   0.795065E+03
   0.282922E-03   0.810665E+03
   0.288637E-03   0.826574E+03
   0.294468E-03   0.842799E+03
   0.300417E-03   0.859347E+03
   0.306485E-03   0.876224E+03
   0.312677E-03   0.893437E+03
   0.318993E-03   0.910993E+03
   0.325437E-03   0.928899E+03
   0.332012E-03   0.947161E+03
   0.338719E-03   0.965788E+03
   0.345561E-03   0.984786E+03
   0.352542E-03   0.100416E+04
   0.359664E-03   0.102393E+04
   0.366930E-03   0.104409E+04
   0.374342E-03   0.106465E+04
   0.381904E-03   0.108563E+04
   0.389619E-03   0.110702E+04
   0.397490E-03   0.112884E+04
   0.405520E-03   0.115110E+04
   0.413712E-03   0.117381E+04
   0.422070E-03   0.119697E+04
   0.430596E-03   0.122059E+04
   0.439295E-03   0.124469E+04
   0.448169E-03   0.126927E+04
   0.457222E-03   0.129435E+04
   0.466459E-03   0.131993E+04
   0.475882E-03   0.134602E+04
   0.485496E-03   0.137263E+04
   0.495303E-03   0.139978E+04
   0.505309E-03   0.142748E+04
   0.515517E-03   0.145572E+04
   0.525931E-03   0.148454E+04
   0.536556E-03   0.151393E+04
   0.547395E-03   0.154391E+04
   0.558453E-03   0.157449E+04
   0.569734E-03   0.160568E+04
   0.581244E-03   0.163750E+04
   0.592986E-03   0.166995E+04
   0.604965E-03   0.170305E+04
   0.617186E-03   0.173680E+04
   0.629654E-03   0.177123E+04
   0.642374E-03   0.180634E+04
   0.655350E-03   0.184214E+04
   0.668589E-03   0.187865E+04
