#           k/h    P           
   0.915985E-01   0.552891E+04
   0.934489E-01   0.532170E+04
   0.953367E-01   0.512502E+04
   0.972626E-01   0.494055E+04
   0.992274E-01   0.476952E+04
   0.101232E+00   0.461296E+04
   0.103277E+00   0.447138E+04
   0.105363E+00   0.434454E+04
   0.107492E+00   0.423207E+04
   0.109663E+00   0.413278E+04
   0.111879E+00   0.404502E+04
   0.114139E+00   0.396686E+04
   0.116445E+00   0.389567E+04
   0.118797E+00   0.382877E+04
   0.121197E+00   0.376317E+04
   0.123645E+00   0.369589E+04
   0.126143E+00   0.362421E+04
   0.128691E+00   0.354572E+04
   0.131291E+00   0.345870E+04
   0.133943E+00   0.336216E+04
   0.136649E+00   0.325603E+04
   0.139409E+00   0.314123E+04
   0.142226E+00   0.301954E+04
   0.145099E+00   0.289353E+04
   0.148030E+00   0.276631E+04
   0.151020E+00   0.264121E+04
   0.154071E+00   0.252150E+04
   0.157184E+00   0.241007E+04
   0.160359E+00   0.230914E+04
   0.163598E+00   0.222010E+04
   0.166903E+00   0.214336E+04
   0.170275E+00   0.207825E+04
   0.173715E+00   0.202324E+04
   0.177224E+00   0.197586E+04
   0.180804E+00   0.193310E+04
   0.184457E+00   0.189167E+04
   0.188183E+00   0.184840E+04
   0.191985E+00   0.180067E+04
   0.195863E+00   0.174680E+04
   0.199820E+00   0.168634E+04
   0.203856E+00   0.162011E+04
   0.207974E+00   0.155009E+04
   0.212176E+00   0.147902E+04
   0.216462E+00   0.140993E+04
   0.220835E+00   0.134558E+04
   0.225296E+00   0.128798E+04
   0.229847E+00   0.123811E+04
   0.234490E+00   0.119574E+04
   0.239227E+00   0.115954E+04
   0.244060E+00   0.112734E+04
   0.248990E+00   0.109658E+04
   0.254020E+00   0.106486E+04
   0.259152E+00   0.103044E+04
   0.264387E+00   0.992682E+03
   0.269728E+00   0.952115E+03
   0.275177E+00   0.910250E+03
   0.280736E+00   0.869098E+03
   0.286407E+00   0.830581E+03
   0.292193E+00   0.795998E+03
   0.298096E+00   0.765708E+03
   0.304118E+00   0.739091E+03
   0.310261E+00   0.714803E+03
   0.316529E+00   0.691233E+03
   0.322923E+00   0.667047E+03
   0.329447E+00   0.641611E+03
   0.336102E+00   0.615146E+03
   0.342892E+00   0.588555E+03
   0.349819E+00   0.562994E+03
   0.356885E+00   0.539375E+03
   0.364095E+00   0.518021E+03
   0.371450E+00   0.498592E+03
   0.378954E+00   0.480305E+03
   0.386609E+00   0.462326E+03
