#           k/h    P           
   0.100000E-03   0.278501E+03
   0.102020E-03   0.283932E+03
   0.104081E-03   0.289470E+03
   0.106184E-03   0.295115E+03
   0.108329E-03   0.300871E+03
   0.110517E-03   0.306739E+03
   0.112750E-03   0.312722E+03
   0.115027E-03   0.318822E+03
   0.117351E-03   0.325041E+03
   0.119722E-03   0.331382E+03
   0.122140E-03   0.337847E+03
   0.124608E-03   0.344438E+03
   0.127125E-03   0.351158E+03
   0.129693E-03   0.358009E+03
   0.132313E-03   0.364995E+03
   0.134986E-03   0.372117E+03
   0.137713E-03   0.379379E+03
   0.140495E-03   0.386783E+03
   0.143333E-03   0.394331E+03
   0.146228E-03   0.402028E+03
   0.149182E-03   0.409875E+03
   0.152196E-03   0.417876E+03
   0.155271E-03   0.426034E+03
   0.158407E-03   0.434352E+03
   0.161607E-03   0.442832E+03
   0.164872E-03   0.451479E+03
   0.168203E-03   0.460295E+03
   0.171601E-03   0.469285E+03
   0.175067E-03   0.478450E+03
   0.178604E-03   0.487796E+03
   0.182212E-03   0.497325E+03
   0.185893E-03   0.507041E+03
   0.189648E-03   0.516948E+03
   0.193479E-03   0.527049E+03
   0.197388E-03   0.537349E+03
   0.201375E-03   0.547851E+03
   0.205443E-03   0.558560E+03
   0.209594E-03   0.569480E+03
   0.213828E-03   0.580614E+03
   0.218147E-03   0.591967E+03
   0.222554E-03   0.603544E+03
   0.227050E-03   0.615349E+03
   0.231637E-03   0.627386E+03
   0.236316E-03   0.639661E+03
   0.241090E-03   0.652178E+03
   0.245960E-03   0.664941E+03
   0.250929E-03   0.677956E+03
   0.255998E-03   0.691228E+03
   0.261170E-03   0.704762E+03
   0.266446E-03   0.718564E+03
   0.271828E-03   0.732638E+03
   0.277319E-03   0.746990E+03
   0.282922E-03   0.761626E+03
   0.288637E-03   0.776552E+03
   0.294468E-03   0.791773E+03
   0.300417E-03   0.807296E+03
   0.306485E-03   0.823125E+03
   0.312677E-03   0.839269E+03
   0.318993E-03   0.855733E+03
   0.325437E-03   0.872523E+03
   0.332012E-03   0.889647E+03
   0.338719E-03   0.907110E+03
   0.345561E-03   0.924920E+03
   0.352542E-03   0.943084E+03
   0.359664E-03   0.961610E+03
   0.366930E-03   0.980503E+03
   0.374342E-03   0.999772E+03
   0.381904E-03   0.101942E+04
   0.389619E-03   0.103947E+04
   0.397490E-03   0.105991E+04
   0.405520E-03   0.108076E+04
   0.413712E-03   0.110203E+04
   0.422070E-03   0.112372E+04
   0.430596E-03   0.114584E+04
   0.439295E-03   0.116840E+04
   0.448169E-03   0.119141E+04
