#           k/h    P           
   0.100000E-03   0.229592E+03
   0.102020E-03   0.234067E+03
   0.104081E-03   0.238630E+03
   0.106184E-03   0.243281E+03
   0.108329E-03   0.248024E+03
   0.110517E-03   0.252858E+03
   0.112750E-03   0.257788E+03
   0.115027E-03   0.262813E+03
   0.117351E-03   0.267937E+03
   0.119722E-03   0.273160E+03
   0.122140E-03   0.278486E+03
   0.124608E-03   0.283915E+03
   0.127125E-03   0.289450E+03
   0.129693E-03   0.295094E+03
   0.132313E-03   0.300847E+03
   0.134986E-03   0.306713E+03
   0.137713E-03   0.312693E+03
   0.140495E-03   0.318790E+03
   0.143333E-03   0.325006E+03
   0.146228E-03   0.331344E+03
   0.149182E-03   0.337805E+03
   0.152196E-03   0.344393E+03
   0.155271E-03   0.351109E+03
   0.158407E-03   0.357956E+03
   0.161607E-03   0.364937E+03
   0.164872E-03   0.372055E+03
   0.168203E-03   0.379312E+03
   0.171601E-03   0.386710E+03
   0.175067E-03   0.394253E+03
   0.178604E-03   0.401943E+03
   0.182212E-03   0.409784E+03
   0.185893E-03   0.417778E+03
   0.189648E-03   0.425928E+03
   0.193479E-03   0.434238E+03
   0.197388E-03   0.442710E+03
   0.201375E-03   0.451348E+03
   0.205443E-03   0.460155E+03
   0.209594E-03   0.469134E+03
   0.213828E-03   0.478289E+03
   0.218147E-03   0.487623E+03
   0.222554E-03   0.497139E+03
   0.227050E-03   0.506842E+03
   0.231637E-03   0.516735E+03
   0.236316E-03   0.526822E+03
   0.241090E-03   0.537106E+03
   0.245960E-03   0.547591E+03
   0.250929E-03   0.558282E+03
   0.255998E-03   0.569183E+03
   0.261170E-03   0.580296E+03
   0.266446E-03   0.591628E+03
   0.271828E-03   0.603182E+03
   0.277319E-03   0.614962E+03
   0.282922E-03   0.626974E+03
   0.288637E-03   0.639221E+03
   0.294468E-03   0.651708E+03
   0.300417E-03   0.664440E+03
   0.306485E-03   0.677421E+03
   0.312677E-03   0.690658E+03
   0.318993E-03   0.704154E+03
   0.325437E-03   0.717915E+03
   0.332012E-03   0.731946E+03
   0.338719E-03   0.746253E+03
   0.345561E-03   0.760841E+03
   0.352542E-03   0.775715E+03
   0.359664E-03   0.790881E+03
   0.366930E-03   0.806345E+03
   0.374342E-03   0.822113E+03
   0.381904E-03   0.838190E+03
   0.389619E-03   0.854583E+03
   0.397490E-03   0.871299E+03
   0.405520E-03   0.888342E+03
   0.413712E-03   0.905721E+03
   0.422070E-03   0.923441E+03
   0.430596E-03   0.941509E+03
   0.439295E-03   0.959932E+03
   0.448169E-03   0.978716E+03
   0.457222E-03   0.997870E+03
   0.466459E-03   0.101740E+04
   0.475882E-03   0.103731E+04
   0.485496E-03   0.105762E+04
   0.495303E-03   0.107832E+04
   0.505309E-03   0.109942E+04
   0.515517E-03   0.112095E+04
   0.525931E-03   0.114289E+04
   0.536556E-03   0.116526E+04
   0.547395E-03   0.118807E+04
   0.558453E-03   0.121133E+04
   0.569734E-03   0.123504E+04
   0.581244E-03   0.125921E+04
   0.592986E-03   0.128386E+04
   0.604965E-03   0.130898E+04
   0.617186E-03   0.133459E+04
   0.629654E-03   0.136070E+04
   0.642374E-03   0.138732E+04
   0.655350E-03   0.141446E+04
   0.668589E-03   0.144212E+04
   0.682096E-03   0.147031E+04
   0.695875E-03   0.149905E+04
   0.709933E-03   0.152834E+04
   0.724274E-03   0.155819E+04
   0.738906E-03   0.158862E+04
   0.753832E-03   0.161962E+04
   0.769061E-03   0.165122E+04
   0.784597E-03   0.168342E+04
   0.800447E-03   0.171623E+04
   0.816617E-03   0.174965E+04
   0.833114E-03   0.178371E+04
   0.849944E-03   0.181841E+04
   0.867114E-03   0.185376E+04
   0.884631E-03   0.188977E+04
   0.902501E-03   0.192644E+04
   0.920733E-03   0.196379E+04
   0.939333E-03   0.200184E+04
   0.958309E-03   0.204057E+04
   0.977668E-03   0.208002E+04
   0.997418E-03   0.212018E+04
   0.101757E-02   0.216107E+04
   0.103812E-02   0.220270E+04
   0.105910E-02   0.224507E+04
   0.108049E-02   0.228819E+04
   0.110232E-02   0.233208E+04
   0.112459E-02   0.237674E+04
   0.114730E-02   0.242218E+04
   0.117048E-02   0.246842E+04
   0.119413E-02   0.251545E+04
   0.121825E-02   0.256330E+04
   0.124286E-02   0.261196E+04
   0.126797E-02   0.266146E+04
   0.129358E-02   0.271179E+04
   0.131971E-02   0.276297E+04
   0.134637E-02   0.281500E+04
   0.137357E-02   0.286790E+04
   0.140132E-02   0.292168E+04
   0.142963E-02   0.297634E+04
   0.145851E-02   0.303189E+04
   0.148797E-02   0.308835E+04
   0.151803E-02   0.314572E+04
   0.154870E-02   0.320401E+04
   0.157998E-02   0.326323E+04
   0.161190E-02   0.332340E+04
   0.164446E-02   0.338452E+04
   0.167768E-02   0.344659E+04
   0.171158E-02   0.350964E+04
   0.174615E-02   0.357366E+04
   0.178143E-02   0.363867E+04
   0.181741E-02   0.370468E+04
   0.185413E-02   0.377169E+04
   0.189158E-02   0.383972E+04
   0.192980E-02   0.390877E+04
   0.196878E-02   0.397885E+04
   0.200855E-02   0.404996E+04
   0.204913E-02   0.412212E+04
   0.209052E-02   0.419533E+04
   0.213276E-02   0.426960E+04
   0.217584E-02   0.434493E+04
   0.221979E-02   0.442133E+04
   0.226464E-02   0.449881E+04
   0.231039E-02   0.457737E+04
   0.235706E-02   0.465701E+04
   0.240467E-02   0.473774E+04
