#           k/h    P           
   0.100000E-03   0.792244E+02
   0.102020E-03   0.807676E+02
   0.104081E-03   0.823408E+02
   0.106184E-03   0.839446E+02
   0.108329E-03   0.855797E+02
   0.110517E-03   0.872465E+02
   0.112750E-03   0.889458E+02
   0.115027E-03   0.906782E+02
   0.117351E-03   0.924443E+02
   0.119722E-03   0.942447E+02
   0.122140E-03   0.960802E+02
   0.124608E-03   0.979514E+02
   0.127125E-03   0.998589E+02
   0.129693E-03   0.101804E+03
   0.132313E-03   0.103786E+03
   0.134986E-03   0.105807E+03
   0.137713E-03   0.107868E+03
   0.140495E-03   0.109968E+03
   0.143333E-03   0.112109E+03
   0.146228E-03   0.114292E+03
   0.149182E-03   0.116518E+03
   0.152196E-03   0.118786E+03
   0.155271E-03   0.121099E+03
   0.158407E-03   0.123457E+03
   0.161607E-03   0.125860E+03
   0.164872E-03   0.128310E+03
   0.168203E-03   0.130808E+03
   0.171601E-03   0.133354E+03
   0.175067E-03   0.135950E+03
   0.178604E-03   0.138596E+03
   0.182212E-03   0.141294E+03
   0.185893E-03   0.144044E+03
   0.189648E-03   0.146847E+03
   0.193479E-03   0.149705E+03
   0.197388E-03   0.152618E+03
   0.201375E-03   0.155588E+03
   0.205443E-03   0.158616E+03
   0.209594E-03   0.161702E+03
   0.213828E-03   0.164848E+03
   0.218147E-03   0.168055E+03
   0.222554E-03   0.171324E+03
   0.227050E-03   0.174657E+03
   0.231637E-03   0.178054E+03
   0.236316E-03   0.181517E+03
   0.241090E-03   0.185047E+03
   0.245960E-03   0.188645E+03
   0.250929E-03   0.192313E+03
   0.255998E-03   0.196052E+03
   0.261170E-03   0.199864E+03
   0.266446E-03   0.203749E+03
   0.271828E-03   0.207709E+03
   0.277319E-03   0.211746E+03
   0.282922E-03   0.215861E+03
   0.288637E-03   0.220056E+03
   0.294468E-03   0.224331E+03
   0.300417E-03   0.228689E+03
   0.306485E-03   0.233131E+03
   0.312677E-03   0.237659E+03
   0.318993E-03   0.242275E+03
   0.325437E-03   0.246979E+03
   0.332012E-03   0.251774E+03
   0.338719E-03   0.256661E+03
   0.345561E-03   0.261642E+03
   0.352542E-03   0.266720E+03
   0.359664E-03   0.271895E+03
   0.366930E-03   0.277169E+03
