#           k/h    P           
   0.100000E-03   0.360903E+03
   0.102020E-03   0.367949E+03
   0.104081E-03   0.375134E+03
   0.106184E-03   0.382459E+03
   0.108329E-03   0.389928E+03
   0.110517E-03   0.397543E+03
   0.112750E-03   0.405308E+03
   0.115027E-03   0.413226E+03
   0.117351E-03   0.421298E+03
   0.119722E-03   0.429530E+03
   0.122140E-03   0.437923E+03
   0.124608E-03   0.446481E+03
   0.127125E-03   0.455207E+03
   0.129693E-03   0.464105E+03
   0.132313E-03   0.473178E+03
   0.134986E-03   0.482429E+03
   0.137713E-03   0.491863E+03
   0.140495E-03   0.501482E+03
   0.143333E-03   0.511291E+03
   0.146228E-03   0.521293E+03
   0.149182E-03   0.531493E+03
   0.152196E-03   0.541893E+03
   0.155271E-03   0.552499E+03
   0.158407E-03   0.563315E+03
   0.161607E-03   0.574344E+03
   0.164872E-03   0.585591E+03
   0.168203E-03   0.597061E+03
   0.171601E-03   0.608757E+03
   0.175067E-03   0.620685E+03
   0.178604E-03   0.632850E+03
   0.182212E-03   0.645255E+03
   0.185893E-03   0.657907E+03
   0.189648E-03   0.670810E+03
   0.193479E-03   0.683969E+03
   0.197388E-03   0.697389E+03
   0.201375E-03   0.711077E+03
   0.205443E-03   0.725036E+03
   0.209594E-03   0.739274E+03
   0.213828E-03   0.753796E+03
   0.218147E-03   0.768607E+03
   0.222554E-03   0.783714E+03
   0.227050E-03   0.799122E+03
   0.231637E-03   0.814839E+03
   0.236316E-03   0.830870E+03
   0.241090E-03   0.847223E+03
   0.245960E-03   0.863903E+03
   0.250929E-03   0.880917E+03
   0.255998E-03   0.898273E+03
   0.261170E-03   0.915979E+03
   0.266446E-03   0.934040E+03
   0.271828E-03   0.952465E+03
   0.277319E-03   0.971261E+03
   0.282922E-03   0.990437E+03
   0.288637E-03   0.101000E+04
   0.294468E-03   0.102996E+04
   0.300417E-03   0.105032E+04
   0.306485E-03   0.107110E+04
   0.312677E-03   0.109229E+04
   0.318993E-03   0.111392E+04
   0.325437E-03   0.113598E+04
   0.332012E-03   0.115850E+04
   0.338719E-03   0.118147E+04
   0.345561E-03   0.120491E+04
   0.352542E-03   0.122883E+04
   0.359664E-03   0.125324E+04
   0.366930E-03   0.127815E+04
   0.374342E-03   0.130356E+04
   0.381904E-03   0.132950E+04
   0.389619E-03   0.135597E+04
   0.397490E-03   0.138298E+04
   0.405520E-03   0.141054E+04
   0.413712E-03   0.143867E+04
   0.422070E-03   0.146738E+04
   0.430596E-03   0.149668E+04
   0.439295E-03   0.152659E+04
   0.448169E-03   0.155711E+04
   0.457222E-03   0.158825E+04
   0.466459E-03   0.162004E+04
   0.475882E-03   0.165249E+04
   0.485496E-03   0.168560E+04
   0.495303E-03   0.171940E+04
   0.505309E-03   0.175389E+04
   0.515517E-03   0.178909E+04
   0.525931E-03   0.182502E+04
   0.536556E-03   0.186169E+04
   0.547395E-03   0.189911E+04
   0.558453E-03   0.193730E+04
   0.569734E-03   0.197628E+04
   0.581244E-03   0.201605E+04
   0.592986E-03   0.205664E+04
   0.604965E-03   0.209806E+04
   0.617186E-03   0.214032E+04
   0.629654E-03   0.218344E+04
   0.642374E-03   0.222744E+04
