#           k/h    P           
   0.100000E-03   0.130929E+03
   0.102020E-03   0.133480E+03
   0.104081E-03   0.136080E+03
   0.106184E-03   0.138731E+03
   0.108329E-03   0.141434E+03
   0.110517E-03   0.144189E+03
   0.112750E-03   0.146998E+03
   0.115027E-03   0.149861E+03
   0.117351E-03   0.152780E+03
   0.119722E-03   0.155757E+03
   0.122140E-03   0.158791E+03
   0.124608E-03   0.161884E+03
   0.127125E-03   0.165037E+03
   0.129693E-03   0.168252E+03
   0.132313E-03   0.171529E+03
   0.134986E-03   0.174870E+03
   0.137713E-03   0.178276E+03
   0.140495E-03   0.181749E+03
   0.143333E-03   0.185289E+03
   0.146228E-03   0.188898E+03
   0.149182E-03   0.192577E+03
   0.152196E-03   0.196327E+03
   0.155271E-03   0.200151E+03
   0.158407E-03   0.204049E+03
   0.161607E-03   0.208023E+03
   0.164872E-03   0.212074E+03
   0.168203E-03   0.216204E+03
   0.171601E-03   0.220415E+03
   0.175067E-03   0.224707E+03
   0.178604E-03   0.229082E+03
   0.182212E-03   0.233543E+03
   0.185893E-03   0.238091E+03
   0.189648E-03   0.242727E+03
   0.193479E-03   0.247453E+03
   0.197388E-03   0.252271E+03
   0.201375E-03   0.257182E+03
   0.205443E-03   0.262189E+03
   0.209594E-03   0.267293E+03
   0.213828E-03   0.272497E+03
   0.218147E-03   0.277801E+03
   0.222554E-03   0.283209E+03
   0.227050E-03   0.288722E+03
   0.231637E-03   0.294341E+03
   0.236316E-03   0.300070E+03
   0.241090E-03   0.305910E+03
   0.245960E-03   0.311864E+03
   0.250929E-03   0.317933E+03
   0.255998E-03   0.324119E+03
   0.261170E-03   0.330426E+03
   0.266446E-03   0.336855E+03
   0.271828E-03   0.343409E+03
   0.277319E-03   0.350090E+03
   0.282922E-03   0.356901E+03
   0.288637E-03   0.363843E+03
   0.294468E-03   0.370920E+03
   0.300417E-03   0.378134E+03
   0.306485E-03   0.385488E+03
   0.312677E-03   0.392984E+03
   0.318993E-03   0.400625E+03
   0.325437E-03   0.408414E+03
   0.332012E-03   0.416354E+03
   0.338719E-03   0.424448E+03
   0.345561E-03   0.432698E+03
   0.352542E-03   0.441107E+03
   0.359664E-03   0.449679E+03
   0.366930E-03   0.458417E+03
   0.374342E-03   0.467323E+03
   0.381904E-03   0.476401E+03
   0.389619E-03   0.485654E+03
   0.397490E-03   0.495086E+03
   0.405520E-03   0.504699E+03
   0.413712E-03   0.514498E+03
   0.422070E-03   0.524485E+03
   0.430596E-03   0.534665E+03
   0.439295E-03   0.545040E+03
   0.448169E-03   0.555615E+03
   0.457222E-03   0.566393E+03
   0.466459E-03   0.577378E+03
   0.475882E-03   0.588574E+03
   0.485496E-03   0.599984E+03
   0.495303E-03   0.611613E+03
   0.505309E-03   0.623465E+03
   0.515517E-03   0.635543E+03
   0.525931E-03   0.647852E+03
   0.536556E-03   0.660397E+03
   0.547395E-03   0.673180E+03
   0.558453E-03   0.686208E+03
   0.569734E-03   0.699483E+03
   0.581244E-03   0.713011E+03
   0.592986E-03   0.726797E+03
   0.604965E-03   0.740844E+03
   0.617186E-03   0.755157E+03
   0.629654E-03   0.769741E+03
   0.642374E-03   0.784601E+03
   0.655350E-03   0.799741E+03
   0.668589E-03   0.815167E+03
   0.682096E-03   0.830884E+03
   0.695875E-03   0.846896E+03
   0.709933E-03   0.863209E+03
   0.724274E-03   0.879827E+03
   0.738906E-03   0.896756E+03
   0.753832E-03   0.914001E+03
   0.769061E-03   0.931568E+03
   0.784597E-03   0.949461E+03
   0.800447E-03   0.967686E+03
   0.816617E-03   0.986248E+03
   0.833114E-03   0.100515E+04
   0.849944E-03   0.102441E+04
   0.867114E-03   0.104402E+04
   0.884631E-03   0.106398E+04
   0.902501E-03   0.108431E+04
   0.920733E-03   0.110502E+04
   0.939333E-03   0.112610E+04
   0.958309E-03   0.114756E+04
   0.977668E-03   0.116941E+04
   0.997418E-03   0.119165E+04
   0.101757E-02   0.121429E+04
   0.103812E-02   0.123734E+04
   0.105910E-02   0.126079E+04
   0.108049E-02   0.128467E+04
   0.110232E-02   0.130896E+04
   0.112459E-02   0.133368E+04
   0.114730E-02   0.135884E+04
   0.117048E-02   0.138444E+04
   0.119413E-02   0.141048E+04
   0.121825E-02   0.143697E+04
   0.124286E-02   0.146392E+04
   0.126797E-02   0.149133E+04
   0.129358E-02   0.151920E+04
   0.131971E-02   0.154755E+04
   0.134637E-02   0.157638E+04
   0.137357E-02   0.160570E+04
   0.140132E-02   0.163550E+04
   0.142963E-02   0.166580E+04
   0.145851E-02   0.169660E+04
   0.148797E-02   0.172790E+04
   0.151803E-02   0.175972E+04
   0.154870E-02   0.179206E+04
   0.157998E-02   0.182491E+04
   0.161190E-02   0.185830E+04
   0.164446E-02   0.189221E+04
   0.167768E-02   0.192667E+04
   0.171158E-02   0.196166E+04
   0.174615E-02   0.199721E+04
   0.178143E-02   0.203330E+04
   0.181741E-02   0.206996E+04
   0.185413E-02   0.210718E+04
   0.189158E-02   0.214496E+04
   0.192980E-02   0.218331E+04
   0.196878E-02   0.222224E+04
   0.200855E-02   0.226175E+04
   0.204913E-02   0.230184E+04
   0.209052E-02   0.234253E+04
   0.213276E-02   0.238380E+04
   0.217584E-02   0.242566E+04
   0.221979E-02   0.246813E+04
   0.226464E-02   0.251120E+04
   0.231039E-02   0.255487E+04
   0.235706E-02   0.259914E+04
   0.240467E-02   0.264403E+04
   0.245325E-02   0.268952E+04
   0.250281E-02   0.273563E+04
   0.255337E-02   0.278236E+04
   0.260495E-02   0.282969E+04
   0.265758E-02   0.287765E+04
   0.271126E-02   0.292622E+04
   0.276603E-02   0.297540E+04
   0.282191E-02   0.302520E+04
   0.287892E-02   0.307562E+04
   0.293708E-02   0.312664E+04
   0.299641E-02   0.317828E+04
   0.305694E-02   0.323053E+04
   0.311870E-02   0.328339E+04
   0.318170E-02   0.333685E+04
   0.324597E-02   0.339091E+04
   0.331155E-02   0.344557E+04
   0.337844E-02   0.350082E+04
   0.344669E-02   0.355666E+04
   0.351632E-02   0.361307E+04
   0.358735E-02   0.367006E+04
   0.365982E-02   0.372762E+04
   0.373376E-02   0.378573E+04
   0.380918E-02   0.384440E+04
   0.388613E-02   0.390360E+04
   0.396464E-02   0.396334E+04
   0.404473E-02   0.402360E+04
   0.412644E-02   0.408436E+04
   0.420980E-02   0.414563E+04
   0.429484E-02   0.420737E+04
   0.438160E-02   0.426959E+04
   0.447012E-02   0.433226E+04
   0.456042E-02   0.439537E+04
   0.465255E-02   0.445890E+04
   0.474653E-02   0.452283E+04
   0.484242E-02   0.458716E+04
   0.494024E-02   0.465185E+04
   0.504004E-02   0.471689E+04
   0.514186E-02   0.478225E+04
   0.524573E-02   0.484792E+04
   0.535170E-02   0.491386E+04
   0.545981E-02   0.498006E+04
   0.557011E-02   0.504648E+04
   0.568263E-02   0.511311E+04
   0.579743E-02   0.517991E+04
   0.591455E-02   0.524685E+04
   0.603403E-02   0.531391E+04
   0.615592E-02   0.538104E+04
   0.628028E-02   0.544822E+04
   0.640715E-02   0.551541E+04
   0.653658E-02   0.558258E+04
   0.666863E-02   0.564969E+04
   0.680335E-02   0.571670E+04
   0.694078E-02   0.578357E+04
   0.708100E-02   0.585025E+04
   0.722404E-02   0.591671E+04
   0.736998E-02   0.598290E+04
   0.751886E-02   0.604878E+04
   0.767075E-02   0.611429E+04
   0.782571E-02   0.617939E+04
   0.798380E-02   0.624402E+04
   0.814509E-02   0.630814E+04
   0.830963E-02   0.637169E+04
   0.847750E-02   0.643462E+04
   0.864875E-02   0.649686E+04
   0.882347E-02   0.655837E+04
   0.900171E-02   0.661907E+04
   0.918356E-02   0.667891E+04
   0.936908E-02   0.673783E+04
   0.955835E-02   0.679575E+04
   0.975144E-02   0.685262E+04
   0.994843E-02   0.690837E+04
   0.101494E-01   0.696291E+04
   0.103544E-01   0.701619E+04
   0.105636E-01   0.706813E+04
   0.107770E-01   0.711866E+04
   0.109947E-01   0.716769E+04
   0.112168E-01   0.721516E+04
   0.114434E-01   0.726099E+04
   0.116746E-01   0.730509E+04
   0.119104E-01   0.734738E+04
   0.121510E-01   0.738780E+04
   0.123965E-01   0.742624E+04
   0.126469E-01   0.746263E+04
   0.129024E-01   0.749688E+04
   0.131631E-01   0.752892E+04
   0.134290E-01   0.755865E+04
   0.137003E-01   0.758598E+04
   0.139770E-01   0.761084E+04
   0.142594E-01   0.763314E+04
   0.145474E-01   0.765280E+04
   0.148413E-01   0.766973E+04
   0.151411E-01   0.768385E+04
   0.154470E-01   0.769507E+04
   0.157590E-01   0.770332E+04
   0.160774E-01   0.770852E+04
   0.164022E-01   0.771060E+04
   0.167335E-01   0.770947E+04
   0.170716E-01   0.770508E+04
   0.174164E-01   0.769735E+04
   0.177683E-01   0.768622E+04
   0.181272E-01   0.767164E+04
   0.184934E-01   0.765355E+04
   0.188670E-01   0.763190E+04
   0.192481E-01   0.760665E+04
   0.196370E-01   0.757778E+04
   0.200337E-01   0.754524E+04
   0.204384E-01   0.750902E+04
   0.208513E-01   0.746911E+04
   0.212725E-01   0.742551E+04
   0.217022E-01   0.737822E+04
   0.221406E-01   0.732725E+04
   0.225879E-01   0.727265E+04
   0.230442E-01   0.721444E+04
   0.235097E-01   0.715268E+04
   0.239847E-01   0.708742E+04
   0.244692E-01   0.701874E+04
   0.249635E-01   0.694675E+04
   0.254678E-01   0.687153E+04
   0.259823E-01   0.679321E+04
   0.265072E-01   0.671189E+04
   0.270426E-01   0.662773E+04
   0.275889E-01   0.654091E+04
   0.281463E-01   0.645160E+04
   0.287149E-01   0.635996E+04
   0.292949E-01   0.626619E+04
   0.298867E-01   0.617050E+04
   0.304905E-01   0.607314E+04
   0.311064E-01   0.597435E+04
   0.317348E-01   0.587436E+04
   0.323759E-01   0.577339E+04
   0.330299E-01   0.567173E+04
   0.336972E-01   0.556968E+04
   0.343779E-01   0.546750E+04
   0.350724E-01   0.536547E+04
   0.357809E-01   0.526383E+04
   0.365038E-01   0.516288E+04
   0.372412E-01   0.506291E+04
   0.379935E-01   0.496421E+04
   0.387610E-01   0.486701E+04
   0.395440E-01   0.477157E+04
   0.403429E-01   0.467812E+04
   0.411579E-01   0.458689E+04
   0.419893E-01   0.449810E+04
   0.428375E-01   0.441193E+04
   0.437029E-01   0.432856E+04
   0.445858E-01   0.424809E+04
   0.454865E-01   0.417063E+04
   0.464053E-01   0.409624E+04
   0.473428E-01   0.402501E+04
   0.482992E-01   0.395696E+04
   0.492749E-01   0.389200E+04
   0.502703E-01   0.383004E+04
