#           k/h    P           
   0.365982E-02   0.105459E+05
   0.373376E-02   0.107109E+05
   0.380918E-02   0.108775E+05
   0.388613E-02   0.110456E+05
   0.396464E-02   0.112153E+05
   0.404473E-02   0.113863E+05
   0.412644E-02   0.115589E+05
   0.420980E-02   0.117328E+05
   0.429484E-02   0.119081E+05
   0.438160E-02   0.120847E+05
   0.447012E-02   0.122625E+05
   0.456042E-02   0.124417E+05
   0.465255E-02   0.126220E+05
   0.474653E-02   0.128034E+05
   0.484242E-02   0.129860E+05
   0.494024E-02   0.131695E+05
   0.504004E-02   0.133541E+05
   0.514186E-02   0.135396E+05
   0.524573E-02   0.137259E+05
   0.535170E-02   0.139130E+05
   0.545981E-02   0.141008E+05
   0.557011E-02   0.142893E+05
   0.568263E-02   0.144783E+05
   0.579743E-02   0.146678E+05
   0.591455E-02   0.148577E+05
   0.603403E-02   0.150479E+05
   0.615592E-02   0.152383E+05
   0.628028E-02   0.154289E+05
   0.640715E-02   0.156195E+05
   0.653658E-02   0.158100E+05
   0.666863E-02   0.160004E+05
   0.680335E-02   0.161904E+05
   0.694078E-02   0.163801E+05
   0.708100E-02   0.165692E+05
   0.722404E-02   0.167577E+05
   0.736998E-02   0.169454E+05
   0.751886E-02   0.171322E+05
   0.767075E-02   0.173180E+05
   0.782571E-02   0.175026E+05
   0.798380E-02   0.176859E+05
   0.814509E-02   0.178678E+05
   0.830963E-02   0.180480E+05
   0.847750E-02   0.182264E+05
   0.864875E-02   0.184029E+05
   0.882347E-02   0.185773E+05
   0.900171E-02   0.187495E+05
   0.918356E-02   0.189192E+05
   0.936908E-02   0.190862E+05
   0.955835E-02   0.192505E+05
   0.975144E-02   0.194117E+05
   0.994843E-02   0.195698E+05
   0.101494E-01   0.197245E+05
   0.103544E-01   0.198755E+05
   0.105636E-01   0.200228E+05
   0.107770E-01   0.201661E+05
   0.109947E-01   0.203051E+05
   0.112168E-01   0.204398E+05
   0.114434E-01   0.205697E+05
   0.116746E-01   0.206947E+05
   0.119104E-01   0.208147E+05
   0.121510E-01   0.209293E+05
   0.123965E-01   0.210383E+05
   0.126469E-01   0.211415E+05
   0.129024E-01   0.212386E+05
   0.131631E-01   0.213295E+05
   0.134290E-01   0.214138E+05
   0.137003E-01   0.214913E+05
   0.139770E-01   0.215619E+05
   0.142594E-01   0.216251E+05
   0.145474E-01   0.216809E+05
   0.148413E-01   0.217289E+05
   0.151411E-01   0.217690E+05
   0.154470E-01   0.218009E+05
   0.157590E-01   0.218243E+05
   0.160774E-01   0.218391E+05
   0.164022E-01   0.218451E+05
   0.167335E-01   0.218419E+05
   0.170716E-01   0.218296E+05
   0.174164E-01   0.218077E+05
   0.177683E-01   0.217762E+05
   0.181272E-01   0.217350E+05
   0.184934E-01   0.216838E+05
   0.188670E-01   0.216225E+05
   0.192481E-01   0.215510E+05
   0.196370E-01   0.214692E+05
   0.200337E-01   0.213771E+05
   0.204384E-01   0.212745E+05
   0.208513E-01   0.211615E+05
   0.212725E-01   0.210380E+05
   0.217022E-01   0.209041E+05
   0.221406E-01   0.207597E+05
   0.225879E-01   0.206050E+05
   0.230442E-01   0.204401E+05
   0.235097E-01   0.202652E+05
   0.239847E-01   0.200803E+05
   0.244692E-01   0.198858E+05
   0.249635E-01   0.196818E+05
   0.254678E-01   0.194687E+05
   0.259823E-01   0.192468E+05
   0.265072E-01   0.190165E+05
   0.270426E-01   0.187781E+05
   0.275889E-01   0.185321E+05
   0.281463E-01   0.182790E+05
   0.287149E-01   0.180194E+05
   0.292949E-01   0.177538E+05
   0.298867E-01   0.174827E+05
   0.304905E-01   0.172068E+05
   0.311064E-01   0.169270E+05
   0.317348E-01   0.166437E+05
   0.323759E-01   0.163576E+05
   0.330299E-01   0.160696E+05
   0.336972E-01   0.157805E+05
   0.343779E-01   0.154910E+05
   0.350724E-01   0.152019E+05
   0.357809E-01   0.149139E+05
   0.365038E-01   0.146279E+05
   0.372412E-01   0.143447E+05
   0.379935E-01   0.140650E+05
   0.387610E-01   0.137897E+05
   0.395440E-01   0.135193E+05
   0.403429E-01   0.132545E+05
   0.411579E-01   0.129960E+05
   0.419893E-01   0.127444E+05
   0.428375E-01   0.125003E+05
   0.437029E-01   0.122641E+05
   0.445858E-01   0.120361E+05
   0.454865E-01   0.118166E+05
   0.464053E-01   0.116059E+05
   0.473428E-01   0.114041E+05
   0.482992E-01   0.112113E+05
   0.492749E-01   0.110272E+05
   0.502703E-01   0.108517E+05
   0.512858E-01   0.106844E+05
   0.523219E-01   0.105250E+05
   0.533789E-01   0.103728E+05
   0.544572E-01   0.102271E+05
   0.555573E-01   0.100870E+05
   0.566796E-01   0.995178E+04
   0.578246E-01   0.982024E+04
   0.589927E-01   0.969114E+04
   0.601845E-01   0.956328E+04
   0.614003E-01   0.943544E+04
   0.626407E-01   0.930618E+04
   0.639061E-01   0.917409E+04
   0.651971E-01   0.903786E+04
   0.665142E-01   0.889621E+04
   0.678578E-01   0.874796E+04
   0.692287E-01   0.859202E+04
   0.706272E-01   0.842752E+04
   0.720539E-01   0.825388E+04
   0.735095E-01   0.807062E+04
   0.749945E-01   0.787768E+04
   0.765095E-01   0.767547E+04
   0.780551E-01   0.746452E+04
   0.796319E-01   0.724588E+04
   0.812406E-01   0.702102E+04
   0.828817E-01   0.679144E+04
   0.845561E-01   0.655923E+04
   0.862642E-01   0.632651E+04
   0.880068E-01   0.609550E+04
   0.897847E-01   0.586868E+04
   0.915985E-01   0.564829E+04
   0.934489E-01   0.543660E+04
   0.953367E-01   0.523568E+04
   0.972626E-01   0.504722E+04
   0.992274E-01   0.487250E+04
   0.101232E+00   0.471256E+04
   0.103277E+00   0.456792E+04
   0.105363E+00   0.443834E+04
   0.107492E+00   0.432344E+04
   0.109663E+00   0.422201E+04
   0.111879E+00   0.413235E+04
   0.114139E+00   0.405251E+04
   0.116445E+00   0.397978E+04
   0.118797E+00   0.391144E+04
   0.121197E+00   0.384442E+04
   0.123645E+00   0.377568E+04
   0.126143E+00   0.370246E+04
   0.128691E+00   0.362227E+04
   0.131291E+00   0.353337E+04
   0.133943E+00   0.343475E+04
   0.136649E+00   0.332633E+04
   0.139409E+00   0.320905E+04
   0.142226E+00   0.308473E+04
   0.145099E+00   0.295600E+04
   0.148030E+00   0.282603E+04
   0.151020E+00   0.269823E+04
   0.154071E+00   0.257594E+04
   0.157184E+00   0.246211E+04
   0.160359E+00   0.235900E+04
   0.163598E+00   0.226804E+04
   0.166903E+00   0.218964E+04
   0.170275E+00   0.212312E+04
   0.173715E+00   0.206693E+04
   0.177224E+00   0.201852E+04
   0.180804E+00   0.197484E+04
   0.184457E+00   0.193252E+04
   0.188183E+00   0.188831E+04
   0.191985E+00   0.183955E+04
   0.195863E+00   0.178452E+04
   0.199820E+00   0.172274E+04
   0.203856E+00   0.165509E+04
   0.207974E+00   0.158356E+04
   0.212176E+00   0.151095E+04
   0.216462E+00   0.144037E+04
   0.220835E+00   0.137463E+04
   0.225296E+00   0.131579E+04
   0.229847E+00   0.126484E+04
   0.234490E+00   0.122156E+04
   0.239227E+00   0.118458E+04
   0.244060E+00   0.115168E+04
   0.248990E+00   0.112026E+04
   0.254020E+00   0.108785E+04
   0.259152E+00   0.105269E+04
   0.264387E+00   0.101411E+04
   0.269728E+00   0.972672E+03
   0.275177E+00   0.929903E+03
   0.280736E+00   0.887862E+03
   0.286407E+00   0.848514E+03
   0.292193E+00   0.813184E+03
   0.298096E+00   0.782240E+03
   0.304118E+00   0.755049E+03
   0.310261E+00   0.730236E+03
   0.316529E+00   0.706157E+03
   0.322923E+00   0.681449E+03
   0.329447E+00   0.655464E+03
   0.336102E+00   0.628427E+03
   0.342892E+00   0.601263E+03
   0.349819E+00   0.575150E+03
   0.356885E+00   0.551020E+03
   0.364095E+00   0.529205E+03
   0.371450E+00   0.509357E+03
   0.378954E+00   0.490676E+03
   0.386609E+00   0.472308E+03
   0.394419E+00   0.453737E+03
   0.402387E+00   0.434978E+03
   0.410516E+00   0.416479E+03
   0.418809E+00   0.398818E+03
   0.427269E+00   0.382359E+03
   0.435901E+00   0.367082E+03
   0.444706E+00   0.352643E+03
   0.453690E+00   0.338621E+03
   0.462855E+00   0.324775E+03
   0.472206E+00   0.311145E+03
   0.481745E+00   0.297964E+03
   0.491477E+00   0.285452E+03
   0.501405E+00   0.273653E+03
   0.511534E+00   0.262432E+03
   0.521868E+00   0.251597E+03
   0.532411E+00   0.241049E+03
   0.543166E+00   0.230822E+03
   0.554139E+00   0.221012E+03
   0.565333E+00   0.211671E+03
   0.576753E+00   0.202762E+03
   0.588404E+00   0.194200E+03
   0.600291E+00   0.185932E+03
   0.612418E+00   0.177965E+03
   0.624789E+00   0.170330E+03
   0.637411E+00   0.163024E+03
   0.650288E+00   0.156026E+03
   0.663424E+00   0.149316E+03
   0.676826E+00   0.142876E+03
   0.690499E+00   0.136693E+03
   0.704448E+00   0.130761E+03
   0.718679E+00   0.125072E+03
   0.733197E+00   0.119620E+03
   0.748009E+00   0.114396E+03
   0.763119E+00   0.109389E+03
   0.778536E+00   0.104592E+03
   0.794263E+00   0.999952E+02
   0.810308E+00   0.955910E+02
   0.826677E+00   0.913718E+02
   0.843378E+00   0.873306E+02
   0.860415E+00   0.834603E+02
   0.877797E+00   0.797542E+02
   0.895529E+00   0.762058E+02
   0.913620E+00   0.728088E+02
   0.932076E+00   0.695571E+02
   0.950906E+00   0.664448E+02
   0.970115E+00   0.634661E+02
   0.989713E+00   0.606157E+02
   0.100971E+01   0.578883E+02
   0.103010E+01   0.552787E+02
   0.105091E+01   0.527821E+02
   0.107214E+01   0.503939E+02
   0.109380E+01   0.481096E+02
   0.111590E+01   0.459251E+02
   0.113844E+01   0.438363E+02
   0.116144E+01   0.418392E+02
   0.118490E+01   0.399298E+02
   0.120884E+01   0.381045E+02
   0.123326E+01   0.363598E+02
   0.125817E+01   0.346922E+02
   0.128359E+01   0.330985E+02
   0.130952E+01   0.315757E+02
   0.133597E+01   0.301208E+02
   0.136296E+01   0.287307E+02
   0.139049E+01   0.274029E+02
   0.141858E+01   0.261346E+02
   0.144724E+01   0.249233E+02
   0.147648E+01   0.237664E+02
   0.150630E+01   0.226616E+02
   0.153673E+01   0.216066E+02
   0.156778E+01   0.205991E+02
   0.159945E+01   0.196372E+02
   0.163176E+01   0.187186E+02
   0.166472E+01   0.178417E+02
   0.169835E+01   0.170044E+02
   0.173266E+01   0.162051E+02
   0.176766E+01   0.154421E+02
   0.180337E+01   0.147140E+02
   0.183980E+01   0.140193E+02
   0.187697E+01   0.133566E+02
   0.191489E+01   0.127246E+02
   0.195357E+01   0.121221E+02
   0.199304E+01   0.115477E+02
   0.203330E+01   0.110003E+02
   0.207437E+01   0.104787E+02
