#           k/h    P           
   0.100000E-03   0.226415E+03
   0.102020E-03   0.230828E+03
   0.104081E-03   0.235327E+03
   0.106184E-03   0.239914E+03
   0.108329E-03   0.244591E+03
   0.110517E-03   0.249359E+03
   0.112750E-03   0.254220E+03
   0.115027E-03   0.259176E+03
   0.117351E-03   0.264228E+03
   0.119722E-03   0.269379E+03
   0.122140E-03   0.274630E+03
   0.124608E-03   0.279984E+03
   0.127125E-03   0.285443E+03
   0.129693E-03   0.291008E+03
   0.132313E-03   0.296681E+03
   0.134986E-03   0.302466E+03
   0.137713E-03   0.308363E+03
   0.140495E-03   0.314376E+03
   0.143333E-03   0.320505E+03
   0.146228E-03   0.326755E+03
   0.149182E-03   0.333126E+03
   0.152196E-03   0.339622E+03
   0.155271E-03   0.346245E+03
   0.158407E-03   0.352997E+03
   0.161607E-03   0.359881E+03
   0.164872E-03   0.366899E+03
   0.168203E-03   0.374055E+03
   0.171601E-03   0.381350E+03
   0.175067E-03   0.388788E+03
   0.178604E-03   0.396371E+03
   0.182212E-03   0.404103E+03
   0.185893E-03   0.411985E+03
   0.189648E-03   0.420022E+03
   0.193479E-03   0.428216E+03
   0.197388E-03   0.436569E+03
   0.201375E-03   0.445087E+03
   0.205443E-03   0.453770E+03
   0.209594E-03   0.462624E+03
   0.213828E-03   0.471651E+03
   0.218147E-03   0.480854E+03
   0.222554E-03   0.490238E+03
   0.227050E-03   0.499805E+03
   0.231637E-03   0.509559E+03
   0.236316E-03   0.519504E+03
   0.241090E-03   0.529644E+03
   0.245960E-03   0.539983E+03
   0.250929E-03   0.550524E+03
   0.255998E-03   0.561271E+03
   0.261170E-03   0.572229E+03
   0.266446E-03   0.583401E+03
   0.271828E-03   0.594792E+03
   0.277319E-03   0.606407E+03
   0.282922E-03   0.618249E+03
   0.288637E-03   0.630323E+03
   0.294468E-03   0.642634E+03
   0.300417E-03   0.655186E+03
   0.306485E-03   0.667985E+03
   0.312677E-03   0.681034E+03
   0.318993E-03   0.694339E+03
   0.325437E-03   0.707906E+03
   0.332012E-03   0.721738E+03
   0.338719E-03   0.735842E+03
   0.345561E-03   0.750223E+03
   0.352542E-03   0.764885E+03
   0.359664E-03   0.779836E+03
   0.366930E-03   0.795080E+03
   0.374342E-03   0.810623E+03
   0.381904E-03   0.826471E+03
   0.389619E-03   0.842630E+03
   0.397490E-03   0.859107E+03
   0.405520E-03   0.875907E+03
   0.413712E-03   0.893036E+03
   0.422070E-03   0.910502E+03
   0.430596E-03   0.928311E+03
   0.439295E-03   0.946469E+03
   0.448169E-03   0.964983E+03
   0.457222E-03   0.983861E+03
   0.466459E-03   0.100311E+04
   0.475882E-03   0.102273E+04
   0.485496E-03   0.104274E+04
   0.495303E-03   0.106315E+04
   0.505309E-03   0.108395E+04
   0.515517E-03   0.110516E+04
   0.525931E-03   0.112678E+04
