#           k/h    P           
   0.100000E-03   0.105419E+03
   0.102020E-03   0.107472E+03
   0.104081E-03   0.109566E+03
   0.106184E-03   0.111700E+03
   0.108329E-03   0.113876E+03
   0.110517E-03   0.116094E+03
   0.112750E-03   0.118356E+03
   0.115027E-03   0.120661E+03
   0.117351E-03   0.123011E+03
   0.119722E-03   0.125407E+03
   0.122140E-03   0.127850E+03
   0.124608E-03   0.130340E+03
   0.127125E-03   0.132878E+03
   0.129693E-03   0.135466E+03
   0.132313E-03   0.138105E+03
   0.134986E-03   0.140794E+03
   0.137713E-03   0.143536E+03
   0.140495E-03   0.146332E+03
   0.143333E-03   0.149181E+03
   0.146228E-03   0.152086E+03
   0.149182E-03   0.155048E+03
   0.152196E-03   0.158067E+03
   0.155271E-03   0.161145E+03
   0.158407E-03   0.164283E+03
   0.161607E-03   0.167482E+03
   0.164872E-03   0.170743E+03
   0.168203E-03   0.174067E+03
   0.171601E-03   0.177456E+03
   0.175067E-03   0.180911E+03
   0.178604E-03   0.184433E+03
   0.182212E-03   0.188023E+03
   0.185893E-03   0.191683E+03
   0.189648E-03   0.195415E+03
   0.193479E-03   0.199218E+03
   0.197388E-03   0.203096E+03
   0.201375E-03   0.207049E+03
   0.205443E-03   0.211079E+03
   0.209594E-03   0.215186E+03
   0.213828E-03   0.219374E+03
   0.218147E-03   0.223643E+03
   0.222554E-03   0.227995E+03
   0.227050E-03   0.232431E+03
   0.231637E-03   0.236953E+03
   0.236316E-03   0.241563E+03
   0.241090E-03   0.246262E+03
   0.245960E-03   0.251053E+03
   0.250929E-03   0.255936E+03
   0.255998E-03   0.260914E+03
   0.261170E-03   0.265988E+03
   0.266446E-03   0.271161E+03
   0.271828E-03   0.276433E+03
   0.277319E-03   0.281808E+03
   0.282922E-03   0.287287E+03
   0.288637E-03   0.292872E+03
   0.294468E-03   0.298565E+03
   0.300417E-03   0.304368E+03
   0.306485E-03   0.310283E+03
   0.312677E-03   0.316312E+03
   0.318993E-03   0.322458E+03
   0.325437E-03   0.328723E+03
   0.332012E-03   0.335108E+03
