#           k/h    P           
   0.100000E-03   0.261851E+03
   0.102020E-03   0.266957E+03
   0.104081E-03   0.272162E+03
   0.106184E-03   0.277469E+03
   0.108329E-03   0.282880E+03
   0.110517E-03   0.288396E+03
   0.112750E-03   0.294020E+03
   0.115027E-03   0.299754E+03
   0.117351E-03   0.305599E+03
   0.119722E-03   0.311560E+03
   0.122140E-03   0.317636E+03
   0.124608E-03   0.323831E+03
   0.127125E-03   0.330148E+03
   0.129693E-03   0.336587E+03
   0.132313E-03   0.343153E+03
   0.134986E-03   0.349847E+03
   0.137713E-03   0.356672E+03
   0.140495E-03   0.363631E+03
   0.143333E-03   0.370725E+03
   0.146228E-03   0.377958E+03
   0.149182E-03   0.385333E+03
   0.152196E-03   0.392852E+03
   0.155271E-03   0.400518E+03
   0.158407E-03   0.408335E+03
   0.161607E-03   0.416304E+03
   0.164872E-03   0.424429E+03
   0.168203E-03   0.432714E+03
   0.171601E-03   0.441160E+03
   0.175067E-03   0.449773E+03
   0.178604E-03   0.458553E+03
   0.182212E-03   0.467506E+03
   0.185893E-03   0.476635E+03
   0.189648E-03   0.485942E+03
   0.193479E-03   0.495432E+03
   0.197388E-03   0.505108E+03
   0.201375E-03   0.514974E+03
   0.205443E-03   0.525034E+03
   0.209594E-03   0.535291E+03
   0.213828E-03   0.545749E+03
   0.218147E-03   0.556413E+03
   0.222554E-03   0.567286E+03
   0.227050E-03   0.578373E+03
   0.231637E-03   0.589678E+03
   0.236316E-03   0.601205E+03
   0.241090E-03   0.612958E+03
   0.245960E-03   0.624943E+03
   0.250929E-03   0.637164E+03
   0.255998E-03   0.649625E+03
   0.261170E-03   0.662331E+03
   0.266446E-03   0.675288E+03
   0.271828E-03   0.688500E+03
   0.277319E-03   0.701973E+03
   0.282922E-03   0.715711E+03
   0.288637E-03   0.729720E+03
   0.294468E-03   0.744005E+03
   0.300417E-03   0.758572E+03
   0.306485E-03   0.773427E+03
   0.312677E-03   0.788574E+03
   0.318993E-03   0.804022E+03
   0.325437E-03   0.819774E+03
   0.332012E-03   0.835837E+03
   0.338719E-03   0.852219E+03
   0.345561E-03   0.868924E+03
   0.352542E-03   0.885960E+03
   0.359664E-03   0.903332E+03
   0.366930E-03   0.921049E+03
   0.374342E-03   0.939116E+03
   0.381904E-03   0.957542E+03
   0.389619E-03   0.976332E+03
   0.397490E-03   0.995494E+03
   0.405520E-03   0.101504E+04
   0.413712E-03   0.103497E+04
   0.422070E-03   0.105529E+04
   0.430596E-03   0.107602E+04
   0.439295E-03   0.109716E+04
   0.448169E-03   0.111871E+04
   0.457222E-03   0.114070E+04
   0.466459E-03   0.116312E+04
   0.475882E-03   0.118598E+04
   0.485496E-03   0.120930E+04
   0.495303E-03   0.123308E+04
   0.505309E-03   0.125733E+04
   0.515517E-03   0.128207E+04
   0.525931E-03   0.130729E+04
   0.536556E-03   0.133301E+04
   0.547395E-03   0.135924E+04
   0.558453E-03   0.138598E+04
   0.569734E-03   0.141326E+04
   0.581244E-03   0.144107E+04
   0.592986E-03   0.146943E+04
   0.604965E-03   0.149835E+04
   0.617186E-03   0.152784E+04
   0.629654E-03   0.155791E+04
   0.642374E-03   0.158857E+04
   0.655350E-03   0.161983E+04
   0.668589E-03   0.165169E+04
   0.682096E-03   0.168419E+04
   0.695875E-03   0.171731E+04
   0.709933E-03   0.175107E+04
   0.724274E-03   0.178549E+04
   0.738906E-03   0.182058E+04
   0.753832E-03   0.185634E+04
   0.769061E-03   0.189279E+04
   0.784597E-03   0.192994E+04
   0.800447E-03   0.196779E+04
   0.816617E-03   0.200637E+04
   0.833114E-03   0.204568E+04
   0.849944E-03   0.208573E+04
   0.867114E-03   0.212653E+04
   0.884631E-03   0.216810E+04
   0.902501E-03   0.221044E+04
   0.920733E-03   0.225357E+04
   0.939333E-03   0.229749E+04
   0.958309E-03   0.234223E+04
   0.977668E-03   0.238778E+04
   0.997418E-03   0.243415E+04
   0.101757E-02   0.248137E+04
   0.103812E-02   0.252944E+04
   0.105910E-02   0.257836E+04
   0.108049E-02   0.262816E+04
   0.110232E-02   0.267883E+04
   0.112459E-02   0.273040E+04
   0.114730E-02   0.278287E+04
   0.117048E-02   0.283625E+04
   0.119413E-02   0.289055E+04
   0.121825E-02   0.294578E+04
   0.124286E-02   0.300195E+04
   0.126797E-02   0.305908E+04
   0.129358E-02   0.311717E+04
   0.131971E-02   0.317623E+04
   0.134637E-02   0.323628E+04
   0.137357E-02   0.329732E+04
   0.140132E-02   0.335936E+04
   0.142963E-02   0.342242E+04
   0.145851E-02   0.348651E+04
   0.148797E-02   0.355164E+04
   0.151803E-02   0.361782E+04
   0.154870E-02   0.368505E+04
   0.157998E-02   0.375336E+04
   0.161190E-02   0.382275E+04
   0.164446E-02   0.389323E+04
   0.167768E-02   0.396482E+04
   0.171158E-02   0.403752E+04
   0.174615E-02   0.411135E+04
   0.178143E-02   0.418631E+04
   0.181741E-02   0.426242E+04
   0.185413E-02   0.433968E+04
   0.189158E-02   0.441811E+04
   0.192980E-02   0.449771E+04
   0.196878E-02   0.457850E+04
