#           k/h    P           
   0.100000E-03   0.787173E+02
   0.102020E-03   0.802506E+02
   0.104081E-03   0.818137E+02
   0.106184E-03   0.834073E+02
   0.108329E-03   0.850319E+02
   0.110517E-03   0.866880E+02
   0.112750E-03   0.883765E+02
   0.115027E-03   0.900978E+02
   0.117351E-03   0.918525E+02
   0.119722E-03   0.936415E+02
   0.122140E-03   0.954652E+02
   0.124608E-03   0.973244E+02
   0.127125E-03   0.992198E+02
   0.129693E-03   0.101152E+03
   0.132313E-03   0.103122E+03
   0.134986E-03   0.105130E+03
   0.137713E-03   0.107177E+03
   0.140495E-03   0.109264E+03
   0.143333E-03   0.111392E+03
   0.146228E-03   0.113561E+03
   0.149182E-03   0.115772E+03
   0.152196E-03   0.118026E+03
   0.155271E-03   0.120324E+03
   0.158407E-03   0.122666E+03
   0.161607E-03   0.125054E+03
   0.164872E-03   0.127489E+03
   0.168203E-03   0.129971E+03
   0.171601E-03   0.132501E+03
   0.175067E-03   0.135080E+03
   0.178604E-03   0.137709E+03
   0.182212E-03   0.140390E+03
   0.185893E-03   0.143122E+03
   0.189648E-03   0.145907E+03
   0.193479E-03   0.148747E+03
   0.197388E-03   0.151641E+03
   0.201375E-03   0.154592E+03
   0.205443E-03   0.157600E+03
   0.209594E-03   0.160667E+03
   0.213828E-03   0.163792E+03
   0.218147E-03   0.166979E+03
   0.222554E-03   0.170227E+03
   0.227050E-03   0.173538E+03
   0.231637E-03   0.176914E+03
   0.236316E-03   0.180354E+03
   0.241090E-03   0.183862E+03
   0.245960E-03   0.187437E+03
   0.250929E-03   0.191082E+03
   0.255998E-03   0.194797E+03
   0.261170E-03   0.198584E+03
   0.266446E-03   0.202444E+03
   0.271828E-03   0.206379E+03
   0.277319E-03   0.210390E+03
   0.282922E-03   0.214479E+03
   0.288637E-03   0.218647E+03
   0.294468E-03   0.222895E+03
   0.300417E-03   0.227225E+03
   0.306485E-03   0.231638E+03
   0.312677E-03   0.236137E+03
   0.318993E-03   0.240723E+03
   0.325437E-03   0.245397E+03
   0.332012E-03   0.250161E+03
   0.338719E-03   0.255017E+03
   0.345561E-03   0.259966E+03
   0.352542E-03   0.265011E+03
   0.359664E-03   0.270153E+03
   0.366930E-03   0.275393E+03
   0.374342E-03   0.280735E+03
   0.381904E-03   0.286179E+03
   0.389619E-03   0.291727E+03
   0.397490E-03   0.297382E+03
   0.405520E-03   0.303145E+03
   0.413712E-03   0.309019E+03
   0.422070E-03   0.315005E+03
   0.430596E-03   0.321105E+03
   0.439295E-03   0.327322E+03
   0.448169E-03   0.333658E+03
   0.457222E-03   0.340115E+03
   0.466459E-03   0.346696E+03
   0.475882E-03   0.353401E+03
   0.485496E-03   0.360234E+03
   0.495303E-03   0.367198E+03
   0.505309E-03   0.374293E+03
   0.515517E-03   0.381524E+03
   0.525931E-03   0.388891E+03
   0.536556E-03   0.396398E+03
   0.547395E-03   0.404048E+03
   0.558453E-03   0.411841E+03
   0.569734E-03   0.419783E+03
   0.581244E-03   0.427874E+03
   0.592986E-03   0.436117E+03
   0.604965E-03   0.444515E+03
   0.617186E-03   0.453072E+03
   0.629654E-03   0.461789E+03
   0.642374E-03   0.470669E+03
   0.655350E-03   0.479715E+03
   0.668589E-03   0.488931E+03
   0.682096E-03   0.498318E+03
   0.695875E-03   0.507880E+03
   0.709933E-03   0.517620E+03
   0.724274E-03   0.527541E+03
   0.738906E-03   0.537645E+03
   0.753832E-03   0.547936E+03
   0.769061E-03   0.558418E+03
   0.784597E-03   0.569092E+03
   0.800447E-03   0.579962E+03
   0.816617E-03   0.591032E+03
   0.833114E-03   0.602305E+03
   0.849944E-03   0.613783E+03
   0.867114E-03   0.625470E+03
   0.884631E-03   0.637370E+03
   0.902501E-03   0.649485E+03
   0.920733E-03   0.661820E+03
   0.939333E-03   0.674376E+03
   0.958309E-03   0.687159E+03
   0.977668E-03   0.700170E+03
   0.997418E-03   0.713415E+03
   0.101757E-02   0.726895E+03
   0.103812E-02   0.740615E+03
   0.105910E-02   0.754577E+03
   0.108049E-02   0.768787E+03
   0.110232E-02   0.783246E+03
   0.112459E-02   0.797958E+03
   0.114730E-02   0.812928E+03
   0.117048E-02   0.828158E+03
   0.119413E-02   0.843652E+03
   0.121825E-02   0.859413E+03
   0.124286E-02   0.875445E+03
   0.126797E-02   0.891752E+03
   0.129358E-02   0.908337E+03
   0.131971E-02   0.925203E+03
   0.134637E-02   0.942354E+03
   0.137357E-02   0.959794E+03
   0.140132E-02   0.977525E+03
   0.142963E-02   0.995552E+03
   0.145851E-02   0.101388E+04
   0.148797E-02   0.103250E+04
   0.151803E-02   0.105144E+04
   0.154870E-02   0.107068E+04
   0.157998E-02   0.109023E+04
   0.161190E-02   0.111010E+04
   0.164446E-02   0.113028E+04
   0.167768E-02   0.115079E+04
   0.171158E-02   0.117162E+04
   0.174615E-02   0.119278E+04
   0.178143E-02   0.121427E+04
   0.181741E-02   0.123609E+04
   0.185413E-02   0.125825E+04
   0.189158E-02   0.128075E+04
   0.192980E-02   0.130359E+04
   0.196878E-02   0.132677E+04
   0.200855E-02   0.135030E+04
   0.204913E-02   0.137418E+04
   0.209052E-02   0.139841E+04
   0.213276E-02   0.142299E+04
   0.217584E-02   0.144792E+04
   0.221979E-02   0.147322E+04
   0.226464E-02   0.149887E+04
   0.231039E-02   0.152488E+04
   0.235706E-02   0.155126E+04
   0.240467E-02   0.157800E+04
   0.245325E-02   0.160510E+04
   0.250281E-02   0.163257E+04
   0.255337E-02   0.166041E+04
   0.260495E-02   0.168861E+04
   0.265758E-02   0.171718E+04
   0.271126E-02   0.174612E+04
   0.276603E-02   0.177543E+04
   0.282191E-02   0.180510E+04
   0.287892E-02   0.183514E+04
   0.293708E-02   0.186555E+04
   0.299641E-02   0.189632E+04
   0.305694E-02   0.192746E+04
   0.311870E-02   0.195896E+04
   0.318170E-02   0.199082E+04
   0.324597E-02   0.202304E+04
   0.331155E-02   0.205561E+04
   0.337844E-02   0.208854E+04
   0.344669E-02   0.212181E+04
   0.351632E-02   0.215544E+04
   0.358735E-02   0.218940E+04
   0.365982E-02   0.222371E+04
   0.373376E-02   0.225835E+04
   0.380918E-02   0.229331E+04
   0.388613E-02   0.232860E+04
   0.396464E-02   0.236421E+04
   0.404473E-02   0.240013E+04
   0.412644E-02   0.243635E+04
   0.420980E-02   0.247287E+04
   0.429484E-02   0.250967E+04
   0.438160E-02   0.254676E+04
   0.447012E-02   0.258412E+04
   0.456042E-02   0.262174E+04
   0.465255E-02   0.265961E+04
   0.474653E-02   0.269772E+04
   0.484242E-02   0.273607E+04
   0.494024E-02   0.277463E+04
   0.504004E-02   0.281340E+04
   0.514186E-02   0.285237E+04
   0.524573E-02   0.289152E+04
   0.535170E-02   0.293083E+04
   0.545981E-02   0.297029E+04
   0.557011E-02   0.300990E+04
   0.568263E-02   0.304962E+04
   0.579743E-02   0.308944E+04
   0.591455E-02   0.312935E+04
   0.603403E-02   0.316933E+04
   0.615592E-02   0.320935E+04
   0.628028E-02   0.324940E+04
   0.640715E-02   0.328946E+04
   0.653658E-02   0.332951E+04
   0.666863E-02   0.336952E+04
   0.680335E-02   0.340947E+04
   0.694078E-02   0.344934E+04
   0.708100E-02   0.348910E+04
   0.722404E-02   0.352872E+04
   0.736998E-02   0.356818E+04
   0.751886E-02   0.360746E+04
   0.767075E-02   0.364652E+04
   0.782571E-02   0.368533E+04
   0.798380E-02   0.372387E+04
   0.814509E-02   0.376210E+04
   0.830963E-02   0.379999E+04
   0.847750E-02   0.383751E+04
   0.864875E-02   0.387462E+04
   0.882347E-02   0.391129E+04
   0.900171E-02   0.394749E+04
   0.918356E-02   0.398317E+04
