#           k/h    P           
   0.100000E-03   0.179787E+03
   0.102020E-03   0.183290E+03
   0.104081E-03   0.186861E+03
   0.106184E-03   0.190503E+03
   0.108329E-03   0.194215E+03
   0.110517E-03   0.197999E+03
   0.112750E-03   0.201857E+03
   0.115027E-03   0.205791E+03
   0.117351E-03   0.209801E+03
   0.119722E-03   0.213889E+03
   0.122140E-03   0.218057E+03
   0.124608E-03   0.222306E+03
   0.127125E-03   0.226638E+03
   0.129693E-03   0.231054E+03
   0.132313E-03   0.235556E+03
   0.134986E-03   0.240146E+03
   0.137713E-03   0.244826E+03
   0.140495E-03   0.249597E+03
   0.143333E-03   0.254460E+03
   0.146228E-03   0.259419E+03
   0.149182E-03   0.264474E+03
   0.152196E-03   0.269628E+03
   0.155271E-03   0.274882E+03
   0.158407E-03   0.280238E+03
   0.161607E-03   0.285699E+03
   0.164872E-03   0.291266E+03
   0.168203E-03   0.296942E+03
   0.171601E-03   0.302728E+03
   0.175067E-03   0.308627E+03
   0.178604E-03   0.314641E+03
   0.182212E-03   0.320772E+03
   0.185893E-03   0.327023E+03
   0.189648E-03   0.333395E+03
   0.193479E-03   0.339892E+03
   0.197388E-03   0.346515E+03
   0.201375E-03   0.353268E+03
   0.205443E-03   0.360151E+03
   0.209594E-03   0.367169E+03
   0.213828E-03   0.374324E+03
   0.218147E-03   0.381618E+03
   0.222554E-03   0.389055E+03
   0.227050E-03   0.396636E+03
   0.231637E-03   0.404365E+03
   0.236316E-03   0.412244E+03
   0.241090E-03   0.420277E+03
   0.245960E-03   0.428467E+03
   0.250929E-03   0.436816E+03
   0.255998E-03   0.445328E+03
   0.261170E-03   0.454005E+03
   0.266446E-03   0.462852E+03
   0.271828E-03   0.471871E+03
   0.277319E-03   0.481065E+03
   0.282922E-03   0.490439E+03
   0.288637E-03   0.499995E+03
   0.294468E-03   0.509737E+03
   0.300417E-03   0.519669E+03
   0.306485E-03   0.529795E+03
   0.312677E-03   0.540117E+03
   0.318993E-03   0.550641E+03
   0.325437E-03   0.561370E+03
   0.332012E-03   0.572307E+03
   0.338719E-03   0.583457E+03
   0.345561E-03   0.594824E+03
   0.352542E-03   0.606412E+03
   0.359664E-03   0.618226E+03
   0.366930E-03   0.630269E+03
   0.374342E-03   0.642547E+03
   0.381904E-03   0.655063E+03
   0.389619E-03   0.667823E+03
   0.397490E-03   0.680830E+03
   0.405520E-03   0.694091E+03
   0.413712E-03   0.707608E+03
   0.422070E-03   0.721389E+03
   0.430596E-03   0.735437E+03
   0.439295E-03   0.749757E+03
   0.448169E-03   0.764356E+03
   0.457222E-03   0.779237E+03
   0.466459E-03   0.794407E+03
   0.475882E-03   0.809871E+03
   0.485496E-03   0.825634E+03
   0.495303E-03   0.841702E+03
   0.505309E-03   0.858082E+03
   0.515517E-03   0.874777E+03
   0.525931E-03   0.891796E+03
   0.536556E-03   0.909142E+03
   0.547395E-03   0.926824E+03
   0.558453E-03   0.944846E+03
   0.569734E-03   0.963216E+03
   0.581244E-03   0.981939E+03
   0.592986E-03   0.100102E+04
   0.604965E-03   0.102047E+04
   0.617186E-03   0.104029E+04
   0.629654E-03   0.106050E+04
   0.642374E-03   0.108108E+04
   0.655350E-03   0.110207E+04
   0.668589E-03   0.112345E+04
   0.682096E-03   0.114524E+04
   0.695875E-03   0.116744E+04
   0.709933E-03   0.119007E+04
   0.724274E-03   0.121312E+04
   0.738906E-03   0.123661E+04
   0.753832E-03   0.126055E+04
   0.769061E-03   0.128493E+04
   0.784597E-03   0.130978E+04
   0.800447E-03   0.133509E+04
   0.816617E-03   0.136087E+04
   0.833114E-03   0.138713E+04
   0.849944E-03   0.141389E+04
   0.867114E-03   0.144113E+04
   0.884631E-03   0.146889E+04
   0.902501E-03   0.149715E+04
   0.920733E-03   0.152593E+04
   0.939333E-03   0.155524E+04
   0.958309E-03   0.158509E+04
   0.977668E-03   0.161548E+04
   0.997418E-03   0.164641E+04
   0.101757E-02   0.167791E+04
   0.103812E-02   0.170997E+04
   0.105910E-02   0.174261E+04
   0.108049E-02   0.177582E+04
   0.110232E-02   0.180963E+04
   0.112459E-02   0.184403E+04
   0.114730E-02   0.187903E+04
   0.117048E-02   0.191464E+04
   0.119413E-02   0.195088E+04
   0.121825E-02   0.198774E+04
   0.124286E-02   0.202523E+04
   0.126797E-02   0.206337E+04
   0.129358E-02   0.210215E+04
   0.131971E-02   0.214160E+04
   0.134637E-02   0.218170E+04
   0.137357E-02   0.222248E+04
   0.140132E-02   0.226393E+04
   0.142963E-02   0.230607E+04
   0.145851E-02   0.234890E+04
   0.148797E-02   0.239244E+04
   0.151803E-02   0.243668E+04
