#           k/h    P           
   0.100000E-03   0.391642E+03
   0.102020E-03   0.399293E+03
   0.104081E-03   0.407094E+03
   0.106184E-03   0.415048E+03
   0.108329E-03   0.423159E+03
   0.110517E-03   0.431429E+03
   0.112750E-03   0.439861E+03
   0.115027E-03   0.448460E+03
   0.117351E-03   0.457227E+03
   0.119722E-03   0.466168E+03
   0.122140E-03   0.475284E+03
   0.124608E-03   0.484580E+03
   0.127125E-03   0.494059E+03
   0.129693E-03   0.503726E+03
   0.132313E-03   0.513583E+03
   0.134986E-03   0.523634E+03
   0.137713E-03   0.533884E+03
   0.140495E-03   0.544336E+03
   0.143333E-03   0.554995E+03
   0.146228E-03   0.565865E+03
   0.149182E-03   0.576950E+03
   0.152196E-03   0.588254E+03
   0.155271E-03   0.599783E+03
   0.158407E-03   0.611539E+03
   0.161607E-03   0.623530E+03
   0.164872E-03   0.635758E+03
   0.168203E-03   0.648229E+03
   0.171601E-03   0.660947E+03
   0.175067E-03   0.673919E+03
   0.178604E-03   0.687149E+03
   0.182212E-03   0.700643E+03
   0.185893E-03   0.714405E+03
   0.189648E-03   0.728442E+03
   0.193479E-03   0.742760E+03
   0.197388E-03   0.757363E+03
   0.201375E-03   0.772259E+03
   0.205443E-03   0.787453E+03
   0.209594E-03   0.802951E+03
   0.213828E-03   0.818760E+03
   0.218147E-03   0.834887E+03
   0.222554E-03   0.851337E+03
   0.227050E-03   0.868119E+03
   0.231637E-03   0.885239E+03
   0.236316E-03   0.902704E+03
   0.241090E-03   0.920521E+03
   0.245960E-03   0.938698E+03
   0.250929E-03   0.957243E+03
   0.255998E-03   0.976163E+03
   0.261170E-03   0.995467E+03
   0.266446E-03   0.101516E+04
   0.271828E-03   0.103526E+04
   0.277319E-03   0.105576E+04
   0.282922E-03   0.107669E+04
   0.288637E-03   0.109804E+04
   0.294468E-03   0.111982E+04
   0.300417E-03   0.114205E+04
   0.306485E-03   0.116474E+04
   0.312677E-03   0.118789E+04
   0.318993E-03   0.121152E+04
   0.325437E-03   0.123563E+04
   0.332012E-03   0.126024E+04
   0.338719E-03   0.128535E+04
   0.345561E-03   0.131098E+04
   0.352542E-03   0.133715E+04
   0.359664E-03   0.136385E+04
   0.366930E-03   0.139111E+04
   0.374342E-03   0.141893E+04
   0.381904E-03   0.144733E+04
   0.389619E-03   0.147632E+04
   0.397490E-03   0.150591E+04
   0.405520E-03   0.153611E+04
   0.413712E-03   0.156695E+04
   0.422070E-03   0.159843E+04
   0.430596E-03   0.163057E+04
   0.439295E-03   0.166337E+04
   0.448169E-03   0.169687E+04
   0.457222E-03   0.173106E+04
   0.466459E-03   0.176597E+04
   0.475882E-03   0.180161E+04
   0.485496E-03   0.183799E+04
   0.495303E-03   0.187513E+04
   0.505309E-03   0.191305E+04
   0.515517E-03   0.195177E+04
   0.525931E-03   0.199129E+04
   0.536556E-03   0.203164E+04
   0.547395E-03   0.207283E+04
   0.558453E-03   0.211488E+04
   0.569734E-03   0.215780E+04
   0.581244E-03   0.220162E+04
   0.592986E-03   0.224634E+04
   0.604965E-03   0.229200E+04
   0.617186E-03   0.233859E+04
   0.629654E-03   0.238615E+04
   0.642374E-03   0.243468E+04
   0.655350E-03   0.248421E+04
   0.668589E-03   0.253474E+04
   0.682096E-03   0.258631E+04
   0.695875E-03   0.263892E+04
   0.709933E-03   0.269260E+04
   0.724274E-03   0.274735E+04
   0.738906E-03   0.280319E+04
   0.753832E-03   0.286015E+04
   0.769061E-03   0.291824E+04
   0.784597E-03   0.297747E+04
   0.800447E-03   0.303785E+04
   0.816617E-03   0.309941E+04
   0.833114E-03   0.316216E+04
   0.849944E-03   0.322611E+04
   0.867114E-03   0.329128E+04
