#           k/h    P           
   0.100000E-03   0.178999E+03
   0.102020E-03   0.182487E+03
   0.104081E-03   0.186043E+03
   0.106184E-03   0.189668E+03
   0.108329E-03   0.193364E+03
   0.110517E-03   0.197132E+03
   0.112750E-03   0.200973E+03
   0.115027E-03   0.204890E+03
   0.117351E-03   0.208882E+03
   0.119722E-03   0.212952E+03
   0.122140E-03   0.217102E+03
   0.124608E-03   0.221332E+03
   0.127125E-03   0.225645E+03
   0.129693E-03   0.230042E+03
   0.132313E-03   0.234525E+03
   0.134986E-03   0.239095E+03
   0.137713E-03   0.243754E+03
   0.140495E-03   0.248503E+03
   0.143333E-03   0.253346E+03
   0.146228E-03   0.258282E+03
   0.149182E-03   0.263315E+03
   0.152196E-03   0.268446E+03
   0.155271E-03   0.273677E+03
   0.158407E-03   0.279010E+03
   0.161607E-03   0.284447E+03
   0.164872E-03   0.289990E+03
   0.168203E-03   0.295640E+03
   0.171601E-03   0.301401E+03
   0.175067E-03   0.307274E+03
   0.178604E-03   0.313262E+03
   0.182212E-03   0.319366E+03
   0.185893E-03   0.325589E+03
   0.189648E-03   0.331934E+03
   0.193479E-03   0.338402E+03
   0.197388E-03   0.344996E+03
   0.201375E-03   0.351719E+03
   0.205443E-03   0.358572E+03
   0.209594E-03   0.365559E+03
   0.213828E-03   0.372682E+03
   0.218147E-03   0.379945E+03
   0.222554E-03   0.387348E+03
   0.227050E-03   0.394896E+03
   0.231637E-03   0.402591E+03
   0.236316E-03   0.410435E+03
   0.241090E-03   0.418433E+03
   0.245960E-03   0.426586E+03
   0.250929E-03   0.434899E+03
   0.255998E-03   0.443373E+03
   0.261170E-03   0.452012E+03
   0.266446E-03   0.460820E+03
   0.271828E-03   0.469799E+03
   0.277319E-03   0.478952E+03
   0.282922E-03   0.488285E+03
   0.288637E-03   0.497799E+03
   0.294468E-03   0.507498E+03
   0.300417E-03   0.517386E+03
   0.306485E-03   0.527466E+03
   0.312677E-03   0.537743E+03
   0.318993E-03   0.548220E+03
   0.325437E-03   0.558901E+03
   0.332012E-03   0.569790E+03
   0.338719E-03   0.580890E+03
   0.345561E-03   0.592207E+03
   0.352542E-03   0.603743E+03
   0.359664E-03   0.615504E+03
   0.366930E-03   0.627494E+03
   0.374342E-03   0.639717E+03
   0.381904E-03   0.652178E+03
   0.389619E-03   0.664880E+03
   0.397490E-03   0.677830E+03
   0.405520E-03   0.691031E+03
   0.413712E-03   0.704489E+03
   0.422070E-03   0.718207E+03
   0.430596E-03   0.732192E+03
   0.439295E-03   0.746449E+03
   0.448169E-03   0.760982E+03
   0.457222E-03   0.775797E+03
   0.466459E-03   0.790898E+03
   0.475882E-03   0.806293E+03
   0.485496E-03   0.821985E+03
   0.495303E-03   0.837981E+03
   0.505309E-03   0.854287E+03
   0.515517E-03   0.870907E+03
   0.525931E-03   0.887849E+03
   0.536556E-03   0.905117E+03
   0.547395E-03   0.922719E+03
   0.558453E-03   0.940660E+03
   0.569734E-03   0.958946E+03
   0.581244E-03   0.977584E+03
   0.592986E-03   0.996581E+03
   0.604965E-03   0.101594E+04
   0.617186E-03   0.103567E+04
   0.629654E-03   0.105578E+04
   0.642374E-03   0.107628E+04
   0.655350E-03   0.109717E+04
   0.668589E-03   0.111845E+04
   0.682096E-03   0.114014E+04
   0.695875E-03   0.116224E+04
   0.709933E-03   0.118477E+04
   0.724274E-03   0.120772E+04
   0.738906E-03   0.123110E+04
   0.753832E-03   0.125492E+04
   0.769061E-03   0.127920E+04
   0.784597E-03   0.130393E+04
   0.800447E-03   0.132912E+04
   0.816617E-03   0.135479E+04
   0.833114E-03   0.138093E+04
   0.849944E-03   0.140756E+04
   0.867114E-03   0.143468E+04
   0.884631E-03   0.146231E+04
   0.902501E-03   0.149044E+04
   0.920733E-03   0.151909E+04
   0.939333E-03   0.154827E+04
   0.958309E-03   0.157797E+04
   0.977668E-03   0.160822E+04
   0.997418E-03   0.163902E+04
   0.101757E-02   0.167037E+04
   0.103812E-02   0.170228E+04
   0.105910E-02   0.173477E+04
   0.108049E-02   0.176783E+04
   0.110232E-02   0.180147E+04
   0.112459E-02   0.183572E+04
   0.114730E-02   0.187056E+04
   0.117048E-02   0.190601E+04
   0.119413E-02   0.194208E+04
   0.121825E-02   0.197877E+04
   0.124286E-02   0.201609E+04
   0.126797E-02   0.205405E+04
   0.129358E-02   0.209265E+04
   0.131971E-02   0.213191E+04
   0.134637E-02   0.217183E+04
   0.137357E-02   0.221242E+04
   0.140132E-02   0.225369E+04
   0.142963E-02   0.229563E+04
   0.145851E-02   0.233827E+04
   0.148797E-02   0.238160E+04
   0.151803E-02   0.242564E+04
   0.154870E-02   0.247039E+04
   0.157998E-02   0.251586E+04
   0.161190E-02   0.256206E+04
   0.164446E-02   0.260899E+04
   0.167768E-02   0.265666E+04
   0.171158E-02   0.270508E+04
   0.174615E-02   0.275425E+04
   0.178143E-02   0.280418E+04
   0.181741E-02   0.285489E+04
   0.185413E-02   0.290636E+04
   0.189158E-02   0.295862E+04
   0.192980E-02   0.301167E+04
   0.196878E-02   0.306551E+04
   0.200855E-02   0.312015E+04
   0.204913E-02   0.317559E+04
   0.209052E-02   0.323184E+04
   0.213276E-02   0.328892E+04
   0.217584E-02   0.334681E+04
   0.221979E-02   0.340552E+04
   0.226464E-02   0.346507E+04
   0.231039E-02   0.352544E+04
   0.235706E-02   0.358666E+04
   0.240467E-02   0.364871E+04
   0.245325E-02   0.371160E+04
   0.250281E-02   0.377534E+04
   0.255337E-02   0.383993E+04
   0.260495E-02   0.390536E+04
   0.265758E-02   0.397164E+04
   0.271126E-02   0.403878E+04
   0.276603E-02   0.410676E+04
   0.282191E-02   0.417559E+04
   0.287892E-02   0.424527E+04
   0.293708E-02   0.431579E+04
   0.299641E-02   0.438716E+04
   0.305694E-02   0.445937E+04
   0.311870E-02   0.453241E+04
   0.318170E-02   0.460629E+04
   0.324597E-02   0.468100E+04
   0.331155E-02   0.475653E+04
   0.337844E-02   0.483288E+04
   0.344669E-02   0.491003E+04
   0.351632E-02   0.498799E+04
   0.358735E-02   0.506674E+04
   0.365982E-02   0.514626E+04
   0.373376E-02   0.522656E+04
   0.380918E-02   0.530762E+04
   0.388613E-02   0.538942E+04
   0.396464E-02   0.547196E+04
   0.404473E-02   0.555521E+04
   0.412644E-02   0.563917E+04
   0.420980E-02   0.572381E+04
   0.429484E-02   0.580912E+04
   0.438160E-02   0.589508E+04
   0.447012E-02   0.598166E+04
   0.456042E-02   0.606885E+04
   0.465255E-02   0.615662E+04
   0.474653E-02   0.624495E+04
   0.484242E-02   0.633381E+04
   0.494024E-02   0.642318E+04
   0.504004E-02   0.651303E+04
   0.514186E-02   0.660333E+04
   0.524573E-02   0.669404E+04
   0.535170E-02   0.678514E+04
   0.545981E-02   0.687659E+04
   0.557011E-02   0.696835E+04
   0.568263E-02   0.706039E+04
   0.579743E-02   0.715267E+04
   0.591455E-02   0.724514E+04
   0.603403E-02   0.733777E+04
   0.615592E-02   0.743051E+04
   0.628028E-02   0.752331E+04
   0.640715E-02   0.761613E+04
   0.653658E-02   0.770891E+04
   0.666863E-02   0.780161E+04
   0.680335E-02   0.789417E+04
   0.694078E-02   0.798654E+04
   0.708100E-02   0.807865E+04
   0.722404E-02   0.817046E+04
   0.736998E-02   0.826189E+04
   0.751886E-02   0.835288E+04
   0.767075E-02   0.844338E+04
   0.782571E-02   0.853330E+04
   0.798380E-02   0.862258E+04
   0.814509E-02   0.871115E+04
   0.830963E-02   0.879893E+04
   0.847750E-02   0.888585E+04
   0.864875E-02   0.897182E+04
   0.882347E-02   0.905678E+04
   0.900171E-02   0.914063E+04
   0.918356E-02   0.922329E+04
   0.936908E-02   0.930467E+04
   0.955835E-02   0.938468E+04
   0.975144E-02   0.946323E+04
   0.994843E-02   0.954022E+04
   0.101494E-01   0.961557E+04
   0.103544E-01   0.968916E+04
   0.105636E-01   0.976090E+04
   0.107770E-01   0.983069E+04
