#           k/h    P           
   0.100000E-03   0.264342E+03
   0.102020E-03   0.269496E+03
   0.104081E-03   0.274751E+03
   0.106184E-03   0.280109E+03
   0.108329E-03   0.285571E+03
   0.110517E-03   0.291140E+03
   0.112750E-03   0.296818E+03
   0.115027E-03   0.302606E+03
   0.117351E-03   0.308508E+03
   0.119722E-03   0.314525E+03
   0.122140E-03   0.320659E+03
   0.124608E-03   0.326914E+03
   0.127125E-03   0.333291E+03
   0.129693E-03   0.339792E+03
   0.132313E-03   0.346421E+03
   0.134986E-03   0.353179E+03
   0.137713E-03   0.360069E+03
   0.140495E-03   0.367094E+03
   0.143333E-03   0.374256E+03
   0.146228E-03   0.381559E+03
   0.149182E-03   0.389004E+03
   0.152196E-03   0.396595E+03
   0.155271E-03   0.404335E+03
   0.158407E-03   0.412226E+03
   0.161607E-03   0.420272E+03
   0.164872E-03   0.428475E+03
   0.168203E-03   0.436839E+03
   0.171601E-03   0.445367E+03
   0.175067E-03   0.454062E+03
   0.178604E-03   0.462927E+03
   0.182212E-03   0.471966E+03
   0.185893E-03   0.481182E+03
   0.189648E-03   0.490579E+03
   0.193479E-03   0.500161E+03
   0.197388E-03   0.509930E+03
   0.201375E-03   0.519891E+03
   0.205443E-03   0.530047E+03
   0.209594E-03   0.540403E+03
   0.213828E-03   0.550963E+03
   0.218147E-03   0.561729E+03
   0.222554E-03   0.572708E+03
   0.227050E-03   0.583902E+03
   0.231637E-03   0.595316E+03
   0.236316E-03   0.606955E+03
   0.241090E-03   0.618822E+03
   0.245960E-03   0.630923E+03
   0.250929E-03   0.643263E+03
   0.255998E-03   0.655845E+03
   0.261170E-03   0.668675E+03
   0.266446E-03   0.681758E+03
   0.271828E-03   0.695098E+03
   0.277319E-03   0.708702E+03
   0.282922E-03   0.722574E+03
   0.288637E-03   0.736720E+03
   0.294468E-03   0.751145E+03
   0.300417E-03   0.765854E+03
   0.306485E-03   0.780855E+03
   0.312677E-03   0.796151E+03
   0.318993E-03   0.811750E+03
   0.325437E-03   0.827657E+03
   0.332012E-03   0.843879E+03
   0.338719E-03   0.860421E+03
   0.345561E-03   0.877291E+03
   0.352542E-03   0.894495E+03
   0.359664E-03   0.912040E+03
   0.366930E-03   0.929932E+03
   0.374342E-03   0.948178E+03
   0.381904E-03   0.966786E+03
   0.389619E-03   0.985763E+03
   0.397490E-03   0.100512E+04
   0.405520E-03   0.102485E+04
   0.413712E-03   0.104498E+04
   0.422070E-03   0.106551E+04
   0.430596E-03   0.108644E+04
   0.439295E-03   0.110779E+04
   0.448169E-03   0.112957E+04
   0.457222E-03   0.115177E+04
   0.466459E-03   0.117442E+04
   0.475882E-03   0.119752E+04
   0.485496E-03   0.122107E+04
   0.495303E-03   0.124509E+04
   0.505309E-03   0.126959E+04
   0.515517E-03   0.129457E+04
   0.525931E-03   0.132005E+04
   0.536556E-03   0.134603E+04
   0.547395E-03   0.137253E+04
   0.558453E-03   0.139955E+04
   0.569734E-03   0.142711E+04
   0.581244E-03   0.145520E+04
   0.592986E-03   0.148386E+04
   0.604965E-03   0.151307E+04
   0.617186E-03   0.154287E+04
   0.629654E-03   0.157325E+04
   0.642374E-03   0.160422E+04
   0.655350E-03   0.163580E+04
   0.668589E-03   0.166800E+04
   0.682096E-03   0.170083E+04
   0.695875E-03   0.173430E+04
   0.709933E-03   0.176841E+04
   0.724274E-03   0.180319E+04
   0.738906E-03   0.183864E+04
   0.753832E-03   0.187478E+04
   0.769061E-03   0.191161E+04
   0.784597E-03   0.194915E+04
   0.800447E-03   0.198740E+04
   0.816617E-03   0.202638E+04
   0.833114E-03   0.206610E+04
   0.849944E-03   0.210657E+04
   0.867114E-03   0.214780E+04
   0.884631E-03   0.218981E+04
   0.902501E-03   0.223260E+04
   0.920733E-03   0.227618E+04
   0.939333E-03   0.232057E+04
   0.958309E-03   0.236577E+04
   0.977668E-03   0.241180E+04
   0.997418E-03   0.245867E+04
   0.101757E-02   0.250638E+04
   0.103812E-02   0.255495E+04
   0.105910E-02   0.260440E+04
   0.108049E-02   0.265472E+04
   0.110232E-02   0.270593E+04
   0.112459E-02   0.275804E+04
   0.114730E-02   0.281106E+04
   0.117048E-02   0.286500E+04
   0.119413E-02   0.291987E+04
   0.121825E-02   0.297568E+04
   0.124286E-02   0.303244E+04
   0.126797E-02   0.309017E+04
   0.129358E-02   0.314887E+04
   0.131971E-02   0.320855E+04
   0.134637E-02   0.326922E+04
   0.137357E-02   0.333090E+04
   0.140132E-02   0.339360E+04
   0.142963E-02   0.345732E+04
   0.145851E-02   0.352208E+04
   0.148797E-02   0.358789E+04
   0.151803E-02   0.365475E+04
   0.154870E-02   0.372269E+04
   0.157998E-02   0.379171E+04
   0.161190E-02   0.386182E+04
   0.164446E-02   0.393304E+04
   0.167768E-02   0.400537E+04
   0.171158E-02   0.407883E+04
   0.174615E-02   0.415343E+04
   0.178143E-02   0.422917E+04
   0.181741E-02   0.430607E+04
   0.185413E-02   0.438414E+04
   0.189158E-02   0.446339E+04
   0.192980E-02   0.454382E+04
   0.196878E-02   0.462545E+04
   0.200855E-02   0.470828E+04
   0.204913E-02   0.479233E+04
   0.209052E-02   0.487760E+04
   0.213276E-02   0.496409E+04
   0.217584E-02   0.505183E+04
   0.221979E-02   0.514080E+04
   0.226464E-02   0.523103E+04
   0.231039E-02   0.532251E+04
   0.235706E-02   0.541525E+04
   0.240467E-02   0.550925E+04
   0.245325E-02   0.560452E+04
   0.250281E-02   0.570107E+04
   0.255337E-02   0.579889E+04
   0.260495E-02   0.589800E+04
   0.265758E-02   0.599838E+04
   0.271126E-02   0.610004E+04
   0.276603E-02   0.620298E+04
   0.282191E-02   0.630721E+04
   0.287892E-02   0.641271E+04
   0.293708E-02   0.651949E+04
   0.299641E-02   0.662754E+04
   0.305694E-02   0.673687E+04
   0.311870E-02   0.684745E+04
   0.318170E-02   0.695929E+04
   0.324597E-02   0.707238E+04
   0.331155E-02   0.718671E+04
   0.337844E-02   0.730227E+04
   0.344669E-02   0.741906E+04
   0.351632E-02   0.753704E+04
   0.358735E-02   0.765623E+04
   0.365982E-02   0.777659E+04
   0.373376E-02   0.789811E+04
   0.380918E-02   0.802078E+04
   0.388613E-02   0.814458E+04
   0.396464E-02   0.826948E+04
