#           k/h    P           
   0.100000E-03   0.344545E+03
   0.102020E-03   0.351270E+03
   0.104081E-03   0.358127E+03
   0.106184E-03   0.365118E+03
   0.108329E-03   0.372246E+03
   0.110517E-03   0.379514E+03
   0.112750E-03   0.386924E+03
   0.115027E-03   0.394480E+03
   0.117351E-03   0.402184E+03
   0.119722E-03   0.410038E+03
   0.122140E-03   0.418048E+03
   0.124608E-03   0.426214E+03
   0.127125E-03   0.434541E+03
   0.129693E-03   0.443031E+03
   0.132313E-03   0.451688E+03
   0.134986E-03   0.460515E+03
   0.137713E-03   0.469516E+03
   0.140495E-03   0.478693E+03
   0.143333E-03   0.488052E+03
   0.146228E-03   0.497594E+03
   0.149182E-03   0.507324E+03
   0.152196E-03   0.517246E+03
   0.155271E-03   0.527364E+03
   0.158407E-03   0.537681E+03
   0.161607E-03   0.548201E+03
   0.164872E-03   0.558929E+03
   0.168203E-03   0.569869E+03
   0.171601E-03   0.581024E+03
   0.175067E-03   0.592401E+03
   0.178604E-03   0.604002E+03
   0.182212E-03   0.615832E+03
   0.185893E-03   0.627896E+03
   0.189648E-03   0.640200E+03
   0.193479E-03   0.652747E+03
   0.197388E-03   0.665543E+03
   0.201375E-03   0.678592E+03
   0.205443E-03   0.691901E+03
   0.209594E-03   0.705473E+03
   0.213828E-03   0.719316E+03
   0.218147E-03   0.733433E+03
   0.222554E-03   0.747832E+03
   0.227050E-03   0.762517E+03
   0.231637E-03   0.777495E+03
   0.236316E-03   0.792771E+03
   0.241090E-03   0.808353E+03
   0.245960E-03   0.824245E+03
   0.250929E-03   0.840455E+03
   0.255998E-03   0.856989E+03
   0.261170E-03   0.873855E+03
   0.266446E-03   0.891057E+03
   0.271828E-03   0.908605E+03
   0.277319E-03   0.926505E+03
   0.282922E-03   0.944765E+03
   0.288637E-03   0.963392E+03
   0.294468E-03   0.982393E+03
   0.300417E-03   0.100178E+04
   0.306485E-03   0.102155E+04
   0.312677E-03   0.104172E+04
   0.318993E-03   0.106231E+04
   0.325437E-03   0.108330E+04
   0.332012E-03   0.110472E+04
   0.338719E-03   0.112658E+04
   0.345561E-03   0.114888E+04
   0.352542E-03   0.117163E+04
   0.359664E-03   0.119484E+04
   0.366930E-03   0.121852E+04
   0.374342E-03   0.124268E+04
