#           k/h    P           
   0.100000E-03   0.201893E+03
   0.102020E-03   0.205828E+03
   0.104081E-03   0.209839E+03
   0.106184E-03   0.213929E+03
   0.108329E-03   0.218098E+03
   0.110517E-03   0.222349E+03
   0.112750E-03   0.226682E+03
   0.115027E-03   0.231100E+03
   0.117351E-03   0.235604E+03
   0.119722E-03   0.240196E+03
   0.122140E-03   0.244877E+03
   0.124608E-03   0.249650E+03
   0.127125E-03   0.254516E+03
   0.129693E-03   0.259476E+03
   0.132313E-03   0.264534E+03
   0.134986E-03   0.269689E+03
   0.137713E-03   0.274946E+03
   0.140495E-03   0.280305E+03
   0.143333E-03   0.285769E+03
   0.146228E-03   0.291339E+03
   0.149182E-03   0.297017E+03
   0.152196E-03   0.302807E+03
   0.155271E-03   0.308709E+03
   0.158407E-03   0.314727E+03
   0.161607E-03   0.320862E+03
   0.164872E-03   0.327116E+03
   0.168203E-03   0.333493E+03
   0.171601E-03   0.339994E+03
   0.175067E-03   0.346622E+03
   0.178604E-03   0.353379E+03
   0.182212E-03   0.360268E+03
   0.185893E-03   0.367291E+03
   0.189648E-03   0.374452E+03
   0.193479E-03   0.381752E+03
   0.197388E-03   0.389195E+03
   0.201375E-03   0.396783E+03
   0.205443E-03   0.404519E+03
   0.209594E-03   0.412406E+03
   0.213828E-03   0.420447E+03
   0.218147E-03   0.428644E+03
   0.222554E-03   0.437002E+03
   0.227050E-03   0.445523E+03
   0.231637E-03   0.454211E+03
   0.236316E-03   0.463068E+03
   0.241090E-03   0.472098E+03
   0.245960E-03   0.481304E+03
   0.250929E-03   0.490690E+03
   0.255998E-03   0.500259E+03
   0.261170E-03   0.510015E+03
   0.266446E-03   0.519962E+03
   0.271828E-03   0.530102E+03
   0.277319E-03   0.540441E+03
   0.282922E-03   0.550982E+03
   0.288637E-03   0.561729E+03
   0.294468E-03   0.572685E+03
   0.300417E-03   0.583856E+03
   0.306485E-03   0.595245E+03
   0.312677E-03   0.606856E+03
   0.318993E-03   0.618694E+03
   0.325437E-03   0.630763E+03
   0.332012E-03   0.643068E+03
   0.338719E-03   0.655613E+03
   0.345561E-03   0.668403E+03
   0.352542E-03   0.681443E+03
   0.359664E-03   0.694738E+03
   0.366930E-03   0.708292E+03
   0.374342E-03   0.722111E+03
   0.381904E-03   0.736200E+03
   0.389619E-03   0.750563E+03
   0.397490E-03   0.765208E+03
   0.405520E-03   0.780138E+03
   0.413712E-03   0.795359E+03
   0.422070E-03   0.810877E+03
   0.430596E-03   0.826698E+03
   0.439295E-03   0.842828E+03
   0.448169E-03   0.859272E+03
   0.457222E-03   0.876037E+03
   0.466459E-03   0.893128E+03
   0.475882E-03   0.910552E+03
   0.485496E-03   0.928316E+03
   0.495303E-03   0.946425E+03
   0.505309E-03   0.964886E+03
   0.515517E-03   0.983706E+03
   0.525931E-03   0.100289E+04
   0.536556E-03   0.102245E+04
   0.547395E-03   0.104239E+04
   0.558453E-03   0.106271E+04
   0.569734E-03   0.108343E+04
   0.581244E-03   0.110455E+04
   0.592986E-03   0.112608E+04
   0.604965E-03   0.114803E+04
   0.617186E-03   0.117039E+04
   0.629654E-03   0.119319E+04
   0.642374E-03   0.121643E+04
   0.655350E-03   0.124011E+04
   0.668589E-03   0.126425E+04
   0.682096E-03   0.128885E+04
   0.695875E-03   0.131393E+04
   0.709933E-03   0.133948E+04
   0.724274E-03   0.136552E+04
   0.738906E-03   0.139205E+04
   0.753832E-03   0.141909E+04
   0.769061E-03   0.144664E+04
   0.784597E-03   0.147471E+04
   0.800447E-03   0.150330E+04
   0.816617E-03   0.153244E+04
   0.833114E-03   0.156212E+04
   0.849944E-03   0.159236E+04
   0.867114E-03   0.162316E+04
   0.884631E-03   0.165453E+04
   0.902501E-03   0.168648E+04
   0.920733E-03   0.171902E+04
   0.939333E-03   0.175216E+04
   0.958309E-03   0.178591E+04
   0.977668E-03   0.182026E+04
   0.997418E-03   0.185525E+04
   0.101757E-02   0.189086E+04
   0.103812E-02   0.192711E+04
   0.105910E-02   0.196402E+04
   0.108049E-02   0.200158E+04
   0.110232E-02   0.203980E+04
   0.112459E-02   0.207870E+04
   0.114730E-02   0.211828E+04
   0.117048E-02   0.215856E+04
   0.119413E-02   0.219953E+04
   0.121825E-02   0.224121E+04
   0.124286E-02   0.228360E+04
   0.126797E-02   0.232672E+04
   0.129358E-02   0.237057E+04
   0.131971E-02   0.241516E+04
   0.134637E-02   0.246050E+04
   0.137357E-02   0.250660E+04
   0.140132E-02   0.255346E+04
   0.142963E-02   0.260110E+04
   0.145851E-02   0.264952E+04
   0.148797E-02   0.269872E+04
   0.151803E-02   0.274873E+04
   0.154870E-02   0.279954E+04
   0.157998E-02   0.285117E+04
   0.161190E-02   0.290361E+04
   0.164446E-02   0.295690E+04
   0.167768E-02   0.301101E+04
   0.171158E-02   0.306598E+04
   0.174615E-02   0.312180E+04
   0.178143E-02   0.317849E+04
   0.181741E-02   0.323604E+04
   0.185413E-02   0.329447E+04
   0.189158E-02   0.335379E+04
   0.192980E-02   0.341400E+04
   0.196878E-02   0.347511E+04
   0.200855E-02   0.353713E+04
   0.204913E-02   0.360006E+04
   0.209052E-02   0.366391E+04
   0.213276E-02   0.372868E+04
   0.217584E-02   0.379438E+04
   0.221979E-02   0.386102E+04
   0.226464E-02   0.392859E+04
   0.231039E-02   0.399711E+04
   0.235706E-02   0.406658E+04
   0.240467E-02   0.413700E+04
   0.245325E-02   0.420837E+04
   0.250281E-02   0.428070E+04
   0.255337E-02   0.435399E+04
   0.260495E-02   0.442824E+04
   0.265758E-02   0.450345E+04
   0.271126E-02   0.457963E+04
   0.276603E-02   0.465677E+04
   0.282191E-02   0.473487E+04
   0.287892E-02   0.481393E+04
   0.293708E-02   0.489395E+04
   0.299641E-02   0.497493E+04
   0.305694E-02   0.505686E+04
   0.311870E-02   0.513974E+04
   0.318170E-02   0.522356E+04
   0.324597E-02   0.530832E+04
   0.331155E-02   0.539402E+04
   0.337844E-02   0.548064E+04
   0.344669E-02   0.556818E+04
   0.351632E-02   0.565662E+04
   0.358735E-02   0.574596E+04
   0.365982E-02   0.583619E+04
   0.373376E-02   0.592729E+04
   0.380918E-02   0.601925E+04
   0.388613E-02   0.611206E+04
   0.396464E-02   0.620569E+04
   0.404473E-02   0.630015E+04
   0.412644E-02   0.639539E+04
   0.420980E-02   0.649142E+04
   0.429484E-02   0.658819E+04
   0.438160E-02   0.668571E+04
   0.447012E-02   0.678393E+04
   0.456042E-02   0.688284E+04
   0.465255E-02   0.698242E+04
   0.474653E-02   0.708262E+04
   0.484242E-02   0.718343E+04
   0.494024E-02   0.728482E+04
   0.504004E-02   0.738674E+04
   0.514186E-02   0.748918E+04
   0.524573E-02   0.759208E+04
   0.535170E-02   0.769543E+04
   0.545981E-02   0.779917E+04
   0.557011E-02   0.790326E+04
   0.568263E-02   0.800767E+04
   0.579743E-02   0.811235E+04
   0.591455E-02   0.821725E+04
   0.603403E-02   0.832232E+04
   0.615592E-02   0.842753E+04
   0.628028E-02   0.853280E+04
   0.640715E-02   0.863809E+04
   0.653658E-02   0.874334E+04
   0.666863E-02   0.884850E+04
   0.680335E-02   0.895349E+04
   0.694078E-02   0.905827E+04
   0.708100E-02   0.916276E+04
   0.722404E-02   0.926690E+04
   0.736998E-02   0.937062E+04
   0.751886E-02   0.947384E+04
