#           k/h    P           
   0.188670E-01   0.943973E+04
   0.192481E-01   0.940851E+04
   0.196370E-01   0.937279E+04
   0.200337E-01   0.933255E+04
   0.204384E-01   0.928776E+04
   0.208513E-01   0.923840E+04
   0.212725E-01   0.918447E+04
   0.217022E-01   0.912598E+04
   0.221406E-01   0.906294E+04
   0.225879E-01   0.899540E+04
   0.230442E-01   0.892341E+04
   0.235097E-01   0.884702E+04
   0.239847E-01   0.876630E+04
   0.244692E-01   0.868136E+04
   0.249635E-01   0.859231E+04
   0.254678E-01   0.849928E+04
   0.259823E-01   0.840240E+04
   0.265072E-01   0.830182E+04
   0.270426E-01   0.819773E+04
   0.275889E-01   0.809035E+04
   0.281463E-01   0.797988E+04
   0.287149E-01   0.786654E+04
   0.292949E-01   0.775055E+04
   0.298867E-01   0.763220E+04
   0.304905E-01   0.751177E+04
   0.311064E-01   0.738958E+04
   0.317348E-01   0.726590E+04
   0.323759E-01   0.714102E+04
   0.330299E-01   0.701528E+04
   0.336972E-01   0.688905E+04
   0.343779E-01   0.676267E+04
   0.350724E-01   0.663647E+04
   0.357809E-01   0.651075E+04
   0.365038E-01   0.638589E+04
   0.372412E-01   0.626224E+04
   0.379935E-01   0.614015E+04
   0.387610E-01   0.601994E+04
   0.395440E-01   0.590188E+04
   0.403429E-01   0.578630E+04
   0.411579E-01   0.567346E+04
   0.419893E-01   0.556363E+04
   0.428375E-01   0.545705E+04
   0.437029E-01   0.535393E+04
   0.445858E-01   0.525441E+04
   0.454865E-01   0.515859E+04
   0.464053E-01   0.506659E+04
   0.473428E-01   0.497848E+04
   0.482992E-01   0.489431E+04
   0.492749E-01   0.481396E+04
   0.502703E-01   0.473732E+04
   0.512858E-01   0.466428E+04
   0.523219E-01   0.459470E+04
   0.533789E-01   0.452828E+04
   0.544572E-01   0.446466E+04
   0.555573E-01   0.440350E+04
   0.566796E-01   0.434446E+04
   0.578246E-01   0.428704E+04
   0.589927E-01   0.423068E+04
   0.601845E-01   0.417486E+04
   0.614003E-01   0.411905E+04
   0.626407E-01   0.406262E+04
   0.639061E-01   0.400496E+04
   0.651971E-01   0.394549E+04
   0.665142E-01   0.388365E+04
   0.678578E-01   0.381893E+04
   0.692287E-01   0.375085E+04
   0.706272E-01   0.367904E+04
   0.720539E-01   0.360324E+04
   0.735095E-01   0.352323E+04
   0.749945E-01   0.343900E+04
   0.765095E-01   0.335073E+04
   0.780551E-01   0.325864E+04
   0.796319E-01   0.316319E+04
   0.812406E-01   0.306503E+04
   0.828817E-01   0.296481E+04
   0.845561E-01   0.286343E+04
   0.862642E-01   0.276184E+04
   0.880068E-01   0.266099E+04
   0.897847E-01   0.256197E+04
   0.915985E-01   0.246576E+04
   0.934489E-01   0.237335E+04
   0.953367E-01   0.228563E+04
   0.972626E-01   0.220336E+04
   0.992274E-01   0.212709E+04
   0.101232E+00   0.205727E+04
   0.103277E+00   0.199413E+04
   0.105363E+00   0.193756E+04
   0.107492E+00   0.188740E+04
   0.109663E+00   0.184312E+04
   0.111879E+00   0.180398E+04
   0.114139E+00   0.176912E+04
   0.116445E+00   0.173737E+04
   0.118797E+00   0.170754E+04
   0.121197E+00   0.167828E+04
   0.123645E+00   0.164827E+04
   0.126143E+00   0.161631E+04
   0.128691E+00   0.158130E+04
   0.131291E+00   0.154249E+04
   0.133943E+00   0.149944E+04
   0.136649E+00   0.145211E+04
   0.139409E+00   0.140091E+04
   0.142226E+00   0.134664E+04
   0.145099E+00   0.129044E+04
   0.148030E+00   0.123370E+04
   0.151020E+00   0.117791E+04
   0.154071E+00   0.112452E+04
   0.157184E+00   0.107483E+04
   0.160359E+00   0.102982E+04
   0.163598E+00   0.990111E+03
   0.166903E+00   0.955885E+03
   0.170275E+00   0.926847E+03
   0.173715E+00   0.902315E+03
   0.177224E+00   0.881183E+03
   0.180804E+00   0.862115E+03
   0.184457E+00   0.843639E+03
   0.188183E+00   0.824339E+03
   0.191985E+00   0.803055E+03
   0.195863E+00   0.779031E+03
   0.199820E+00   0.752063E+03
   0.203856E+00   0.722530E+03
   0.207974E+00   0.691303E+03
   0.212176E+00   0.659606E+03
   0.216462E+00   0.628793E+03
   0.220835E+00   0.600094E+03
   0.225296E+00   0.574408E+03
   0.229847E+00   0.552166E+03
   0.234490E+00   0.533270E+03
   0.239227E+00   0.517126E+03
   0.244060E+00   0.502766E+03
   0.248990E+00   0.489048E+03
   0.254020E+00   0.474899E+03
   0.259152E+00   0.459550E+03
   0.264387E+00   0.442711E+03
   0.269728E+00   0.424619E+03
   0.275177E+00   0.405949E+03
   0.280736E+00   0.387596E+03
   0.286407E+00   0.370418E+03
   0.292193E+00   0.354995E+03
   0.298096E+00   0.341487E+03
   0.304118E+00   0.329616E+03
   0.310261E+00   0.318784E+03
   0.316529E+00   0.308272E+03
   0.322923E+00   0.297486E+03
   0.329447E+00   0.286142E+03
   0.336102E+00   0.274340E+03
   0.342892E+00   0.262481E+03
   0.349819E+00   0.251081E+03
   0.356885E+00   0.240548E+03
   0.364095E+00   0.231024E+03
   0.371450E+00   0.222359E+03
   0.378954E+00   0.214204E+03
   0.386609E+00   0.206186E+03
   0.394419E+00   0.198079E+03
   0.402387E+00   0.189889E+03
   0.410516E+00   0.181814E+03
   0.418809E+00   0.174104E+03
   0.427269E+00   0.166919E+03
   0.435901E+00   0.160249E+03
   0.444706E+00   0.153946E+03
   0.453690E+00   0.147825E+03
   0.462855E+00   0.141780E+03
   0.472206E+00   0.135830E+03
   0.481745E+00   0.130076E+03
   0.491477E+00   0.124614E+03
   0.501405E+00   0.119463E+03
   0.511534E+00   0.114564E+03
   0.521868E+00   0.109835E+03
   0.532411E+00   0.105230E+03
   0.543166E+00   0.100765E+03
   0.554139E+00   0.964826E+02
   0.565333E+00   0.924050E+02
   0.576753E+00   0.885155E+02
   0.588404E+00   0.847778E+02
   0.600291E+00   0.811685E+02
   0.612418E+00   0.776906E+02
   0.624789E+00   0.743574E+02
   0.637411E+00   0.711682E+02
   0.650288E+00   0.681132E+02
   0.663424E+00   0.651838E+02
   0.676826E+00   0.623723E+02
   0.690499E+00   0.596732E+02
   0.704448E+00   0.570835E+02
   0.718679E+00   0.546001E+02
   0.733197E+00   0.522200E+02
   0.748009E+00   0.499393E+02
   0.763119E+00   0.477538E+02
   0.778536E+00   0.456596E+02
   0.794263E+00   0.436528E+02
   0.810308E+00   0.417302E+02
   0.826677E+00   0.398883E+02
   0.843378E+00   0.381241E+02
   0.860415E+00   0.364346E+02
   0.877797E+00   0.348167E+02
   0.895529E+00   0.332676E+02
   0.913620E+00   0.317846E+02
   0.932076E+00   0.303651E+02
   0.950906E+00   0.290064E+02
   0.970115E+00   0.277061E+02
   0.989713E+00   0.264618E+02
   0.100971E+01   0.252711E+02
   0.103010E+01   0.241319E+02
   0.105091E+01   0.230420E+02
   0.107214E+01   0.219994E+02
   0.109380E+01   0.210022E+02
   0.111590E+01   0.200486E+02
   0.113844E+01   0.191367E+02
   0.116144E+01   0.182649E+02
   0.118490E+01   0.174313E+02
   0.120884E+01   0.166345E+02
   0.123326E+01   0.158728E+02
   0.125817E+01   0.151448E+02
   0.128359E+01   0.144492E+02
   0.130952E+01   0.137844E+02
   0.133597E+01   0.131492E+02
   0.136296E+01   0.125424E+02
   0.139049E+01   0.119627E+02
   0.141858E+01   0.114090E+02
   0.144724E+01   0.108802E+02
   0.147648E+01   0.103752E+02
   0.150630E+01   0.989291E+01
   0.153673E+01   0.943234E+01
   0.156778E+01   0.899254E+01
   0.159945E+01   0.857259E+01
   0.163176E+01   0.817161E+01
   0.166472E+01   0.778877E+01
   0.169835E+01   0.742327E+01
   0.173266E+01   0.707433E+01
   0.176766E+01   0.674125E+01
   0.180337E+01   0.642338E+01
   0.183980E+01   0.612010E+01
   0.187697E+01   0.583081E+01
   0.191489E+01   0.555492E+01
   0.195357E+01   0.529188E+01
   0.199304E+01   0.504115E+01
   0.203330E+01   0.480218E+01
   0.207437E+01   0.457448E+01
