#           k/h    P           
   0.100000E-03   0.316584E+03
   0.102020E-03   0.322761E+03
   0.104081E-03   0.329059E+03
   0.106184E-03   0.335479E+03
   0.108329E-03   0.342026E+03
   0.110517E-03   0.348701E+03
   0.112750E-03   0.355506E+03
   0.115027E-03   0.362444E+03
   0.117351E-03   0.369519E+03
   0.119722E-03   0.376732E+03
   0.122140E-03   0.384086E+03
   0.124608E-03   0.391584E+03
   0.127125E-03   0.399230E+03
   0.129693E-03   0.407025E+03
   0.132313E-03   0.414973E+03
   0.134986E-03   0.423077E+03
   0.137713E-03   0.431340E+03
   0.140495E-03   0.439765E+03
   0.143333E-03   0.448355E+03
   0.146228E-03   0.457115E+03
   0.149182E-03   0.466046E+03
   0.152196E-03   0.475152E+03
   0.155271E-03   0.484438E+03
   0.158407E-03   0.493906E+03
   0.161607E-03   0.503560E+03
   0.164872E-03   0.513404E+03
   0.168203E-03   0.523442E+03
   0.171601E-03   0.533678E+03
   0.175067E-03   0.544115E+03
   0.178604E-03   0.554757E+03
   0.182212E-03   0.565610E+03
   0.185893E-03   0.576676E+03
   0.189648E-03   0.587961E+03
   0.193479E-03   0.599468E+03
   0.197388E-03   0.611202E+03
   0.201375E-03   0.623169E+03
   0.205443E-03   0.635371E+03
   0.209594E-03   0.647815E+03
   0.213828E-03   0.660505E+03
   0.218147E-03   0.673446E+03
   0.222554E-03   0.686643E+03
   0.227050E-03   0.700102E+03
   0.231637E-03   0.713827E+03
   0.236316E-03   0.727825E+03
   0.241090E-03   0.742100E+03
   0.245960E-03   0.756659E+03
   0.250929E-03   0.771507E+03
   0.255998E-03   0.786650E+03
   0.261170E-03   0.802094E+03
   0.266446E-03   0.817846E+03
   0.271828E-03   0.833911E+03
   0.277319E-03   0.850296E+03
   0.282922E-03   0.867009E+03
   0.288637E-03   0.884054E+03
   0.294468E-03   0.901440E+03
   0.300417E-03   0.919174E+03
   0.306485E-03   0.937262E+03
   0.312677E-03   0.955712E+03
   0.318993E-03   0.974531E+03
   0.325437E-03   0.993727E+03
   0.332012E-03   0.101331E+04
   0.338719E-03   0.103328E+04
   0.345561E-03   0.105366E+04
   0.352542E-03   0.107444E+04
   0.359664E-03   0.109564E+04
   0.366930E-03   0.111727E+04
   0.374342E-03   0.113934E+04
   0.381904E-03   0.116184E+04
   0.389619E-03   0.118481E+04
   0.397490E-03   0.120823E+04
   0.405520E-03   0.123213E+04
   0.413712E-03   0.125651E+04
   0.422070E-03   0.128138E+04
   0.430596E-03   0.130675E+04
   0.439295E-03   0.133264E+04
   0.448169E-03   0.135905E+04
   0.457222E-03   0.138599E+04
   0.466459E-03   0.141348E+04
   0.475882E-03   0.144153E+04
   0.485496E-03   0.147014E+04
   0.495303E-03   0.149933E+04
   0.505309E-03   0.152911E+04
   0.515517E-03   0.155949E+04
   0.525931E-03   0.159049E+04
   0.536556E-03   0.162211E+04
   0.547395E-03   0.165437E+04
   0.558453E-03   0.168728E+04
   0.569734E-03   0.172086E+04
   0.581244E-03   0.175511E+04
   0.592986E-03   0.179005E+04
   0.604965E-03   0.182569E+04
   0.617186E-03   0.186204E+04
   0.629654E-03   0.189913E+04
   0.642374E-03   0.193695E+04
   0.655350E-03   0.197553E+04
   0.668589E-03   0.201487E+04
   0.682096E-03   0.205500E+04
   0.695875E-03   0.209592E+04
   0.709933E-03   0.213765E+04
   0.724274E-03   0.218020E+04
   0.738906E-03   0.222359E+04
   0.753832E-03   0.226782E+04
   0.769061E-03   0.231291E+04
   0.784597E-03   0.235888E+04
   0.800447E-03   0.240574E+04
   0.816617E-03   0.245349E+04
   0.833114E-03   0.250216E+04
   0.849944E-03   0.255176E+04
   0.867114E-03   0.260230E+04
   0.884631E-03   0.265378E+04
   0.902501E-03   0.270624E+04
   0.920733E-03   0.275966E+04
   0.939333E-03   0.281408E+04
   0.958309E-03   0.286950E+04
   0.977668E-03   0.292593E+04
   0.997418E-03   0.298339E+04
   0.101757E-02   0.304189E+04
   0.103812E-02   0.310143E+04
   0.105910E-02   0.316204E+04
   0.108049E-02   0.322371E+04
   0.110232E-02   0.328648E+04
   0.112459E-02   0.335033E+04
   0.114730E-02   0.341530E+04
   0.117048E-02   0.348138E+04
   0.119413E-02   0.354860E+04
   0.121825E-02   0.361696E+04
   0.124286E-02   0.368648E+04
   0.126797E-02   0.375717E+04
   0.129358E-02   0.382903E+04
   0.131971E-02   0.390209E+04
   0.134637E-02   0.397636E+04
   0.137357E-02   0.405185E+04
   0.140132E-02   0.412857E+04
   0.142963E-02   0.420653E+04
   0.145851E-02   0.428576E+04
   0.148797E-02   0.436626E+04
   0.151803E-02   0.444805E+04
   0.154870E-02   0.453115E+04
   0.157998E-02   0.461555E+04
   0.161190E-02   0.470129E+04
   0.164446E-02   0.478837E+04
   0.167768E-02   0.487681E+04
   0.171158E-02   0.496661E+04
   0.174615E-02   0.505781E+04
   0.178143E-02   0.515039E+04
   0.181741E-02   0.524439E+04
   0.185413E-02   0.533980E+04
   0.189158E-02   0.543665E+04
   0.192980E-02   0.553494E+04
   0.196878E-02   0.563469E+04
   0.200855E-02   0.573590E+04
   0.204913E-02   0.583859E+04
   0.209052E-02   0.594276E+04
   0.213276E-02   0.604843E+04
   0.217584E-02   0.615560E+04
   0.221979E-02   0.626429E+04
   0.226464E-02   0.637449E+04
   0.231039E-02   0.648623E+04
   0.235706E-02   0.659949E+04
   0.240467E-02   0.671430E+04
   0.245325E-02   0.683065E+04
   0.250281E-02   0.694855E+04
   0.255337E-02   0.706800E+04
   0.260495E-02   0.718902E+04
   0.265758E-02   0.731159E+04
   0.271126E-02   0.743571E+04
   0.276603E-02   0.756140E+04
   0.282191E-02   0.768865E+04
   0.287892E-02   0.781746E+04
   0.293708E-02   0.794782E+04
   0.299641E-02   0.807973E+04
   0.305694E-02   0.821318E+04
   0.311870E-02   0.834818E+04
   0.318170E-02   0.848470E+04
   0.324597E-02   0.862275E+04
   0.331155E-02   0.876230E+04
   0.337844E-02   0.890336E+04
   0.344669E-02   0.904590E+04
   0.351632E-02   0.918991E+04
   0.358735E-02   0.933538E+04
   0.365982E-02   0.948228E+04
   0.373376E-02   0.963060E+04
   0.380918E-02   0.978031E+04
   0.388613E-02   0.993140E+04
   0.396464E-02   0.100838E+05
   0.404473E-02   0.102376E+05
   0.412644E-02   0.103926E+05
   0.420980E-02   0.105489E+05
   0.429484E-02   0.107064E+05
   0.438160E-02   0.108652E+05
   0.447012E-02   0.110250E+05
   0.456042E-02   0.111860E+05
   0.465255E-02   0.113481E+05
   0.474653E-02   0.115111E+05
   0.484242E-02   0.116752E+05
   0.494024E-02   0.118402E+05
   0.504004E-02   0.120061E+05
   0.514186E-02   0.121728E+05
   0.524573E-02   0.123402E+05
   0.535170E-02   0.125084E+05
   0.545981E-02   0.126772E+05
   0.557011E-02   0.128466E+05
   0.568263E-02   0.130164E+05
   0.579743E-02   0.131868E+05
   0.591455E-02   0.133575E+05
   0.603403E-02   0.135284E+05
