#           k/h    P           
   0.100000E-03   0.396905E+03
   0.102020E-03   0.404659E+03
   0.104081E-03   0.412566E+03
   0.106184E-03   0.420628E+03
   0.108329E-03   0.428849E+03
   0.110517E-03   0.437231E+03
   0.112750E-03   0.445778E+03
   0.115027E-03   0.454494E+03
   0.117351E-03   0.463381E+03
   0.119722E-03   0.472443E+03
   0.122140E-03   0.481683E+03
   0.124608E-03   0.491106E+03
   0.127125E-03   0.500714E+03
   0.129693E-03   0.510512E+03
   0.132313E-03   0.520504E+03
   0.134986E-03   0.530693E+03
   0.137713E-03   0.541083E+03
   0.140495E-03   0.551678E+03
   0.143333E-03   0.562483E+03
   0.146228E-03   0.573502E+03
   0.149182E-03   0.584739E+03
   0.152196E-03   0.596199E+03
   0.155271E-03   0.607886E+03
   0.158407E-03   0.619804E+03
   0.161607E-03   0.631960E+03
   0.164872E-03   0.644357E+03
   0.168203E-03   0.657000E+03
   0.171601E-03   0.669894E+03
   0.175067E-03   0.683046E+03
   0.178604E-03   0.696459E+03
   0.182212E-03   0.710140E+03
   0.185893E-03   0.724094E+03
   0.189648E-03   0.738326E+03
   0.193479E-03   0.752843E+03
   0.197388E-03   0.767651E+03
   0.201375E-03   0.782755E+03
   0.205443E-03   0.798161E+03
   0.209594E-03   0.813877E+03
   0.213828E-03   0.829909E+03
   0.218147E-03   0.846262E+03
   0.222554E-03   0.862945E+03
   0.227050E-03   0.879964E+03
   0.231637E-03   0.897326E+03
   0.236316E-03   0.915038E+03
   0.241090E-03   0.933109E+03
   0.245960E-03   0.951545E+03
   0.250929E-03   0.970354E+03
   0.255998E-03   0.989545E+03
   0.261170E-03   0.100913E+04
   0.266446E-03   0.102910E+04
   0.271828E-03   0.104949E+04
   0.277319E-03   0.107029E+04
   0.282922E-03   0.109152E+04
   0.288637E-03   0.111318E+04
   0.294468E-03   0.113528E+04
   0.300417E-03   0.115783E+04
   0.306485E-03   0.118085E+04
   0.312677E-03   0.120434E+04
   0.318993E-03   0.122832E+04
   0.325437E-03   0.125278E+04
   0.332012E-03   0.127776E+04
   0.338719E-03   0.130324E+04
   0.345561E-03   0.132926E+04
   0.352542E-03   0.135581E+04
   0.359664E-03   0.138292E+04
   0.366930E-03   0.141058E+04
   0.374342E-03   0.143882E+04
   0.381904E-03   0.146765E+04
   0.389619E-03   0.149708E+04
   0.397490E-03   0.152712E+04
   0.405520E-03   0.155779E+04
   0.413712E-03   0.158910E+04
   0.422070E-03   0.162107E+04
   0.430596E-03   0.165370E+04
   0.439295E-03   0.168702E+04
   0.448169E-03   0.172103E+04
   0.457222E-03   0.175576E+04
   0.466459E-03   0.179121E+04
   0.475882E-03   0.182741E+04
   0.485496E-03   0.186437E+04
   0.495303E-03   0.190210E+04
   0.505309E-03   0.194062E+04
   0.515517E-03   0.197995E+04
   0.525931E-03   0.202011E+04
   0.536556E-03   0.206111E+04
   0.547395E-03   0.210296E+04
   0.558453E-03   0.214569E+04
   0.569734E-03   0.218931E+04
   0.581244E-03   0.223384E+04
   0.592986E-03   0.227929E+04
   0.604965E-03   0.232569E+04
   0.617186E-03   0.237305E+04
   0.629654E-03   0.242139E+04
   0.642374E-03   0.247072E+04
   0.655350E-03   0.252106E+04
   0.668589E-03   0.257244E+04
   0.682096E-03   0.262486E+04
   0.695875E-03   0.267835E+04
   0.709933E-03   0.273292E+04
   0.724274E-03   0.278858E+04
   0.738906E-03   0.284536E+04
   0.753832E-03   0.290327E+04
   0.769061E-03   0.296233E+04
   0.784597E-03   0.302256E+04
   0.800447E-03   0.308396E+04
   0.816617E-03   0.314655E+04
   0.833114E-03   0.321035E+04
   0.849944E-03   0.327538E+04
   0.867114E-03   0.334164E+04
   0.884631E-03   0.340916E+04
   0.902501E-03   0.347794E+04
   0.920733E-03   0.354800E+04
   0.939333E-03   0.361936E+04
   0.958309E-03   0.369203E+04
   0.977668E-03   0.376601E+04
   0.997418E-03   0.384133E+04
   0.101757E-02   0.391800E+04
   0.103812E-02   0.399602E+04
   0.105910E-02   0.407542E+04
   0.108049E-02   0.415621E+04
   0.110232E-02   0.423840E+04
   0.112459E-02   0.432200E+04
   0.114730E-02   0.440703E+04
   0.117048E-02   0.449350E+04
   0.119413E-02   0.458143E+04
   0.121825E-02   0.467084E+04
