#           k/h    P           
   0.100000E-03   0.282499E+03
   0.102020E-03   0.288008E+03
   0.104081E-03   0.293625E+03
   0.106184E-03   0.299352E+03
   0.108329E-03   0.305191E+03
   0.110517E-03   0.311143E+03
   0.112750E-03   0.317213E+03
   0.115027E-03   0.323401E+03
   0.117351E-03   0.329709E+03
   0.119722E-03   0.336142E+03
   0.122140E-03   0.342700E+03
   0.124608E-03   0.349386E+03
   0.127125E-03   0.356203E+03
   0.129693E-03   0.363153E+03
   0.132313E-03   0.370240E+03
   0.134986E-03   0.377465E+03
   0.137713E-03   0.384831E+03
   0.140495E-03   0.392342E+03
   0.143333E-03   0.400000E+03
   0.146228E-03   0.407808E+03
   0.149182E-03   0.415769E+03
   0.152196E-03   0.423886E+03
   0.155271E-03   0.432161E+03
   0.158407E-03   0.440600E+03
   0.161607E-03   0.449203E+03
   0.164872E-03   0.457975E+03
   0.168203E-03   0.466920E+03
   0.171601E-03   0.476039E+03
   0.175067E-03   0.485338E+03
   0.178604E-03   0.494820E+03
   0.182212E-03   0.504487E+03
   0.185893E-03   0.514344E+03
   0.189648E-03   0.524395E+03
   0.193479E-03   0.534644E+03
   0.197388E-03   0.545094E+03
   0.201375E-03   0.555749E+03
   0.205443E-03   0.566614E+03
   0.209594E-03   0.577693E+03
   0.213828E-03   0.588990E+03
   0.218147E-03   0.600509E+03
   0.222554E-03   0.612255E+03
   0.227050E-03   0.624233E+03
   0.231637E-03   0.636447E+03
   0.236316E-03   0.648901E+03
   0.241090E-03   0.661602E+03
   0.245960E-03   0.674553E+03
   0.250929E-03   0.687759E+03
   0.255998E-03   0.701226E+03
   0.261170E-03   0.714960E+03
   0.266446E-03   0.728965E+03
   0.271828E-03   0.743247E+03
   0.277319E-03   0.757811E+03
   0.282922E-03   0.772663E+03
   0.288637E-03   0.787810E+03
   0.294468E-03   0.803257E+03
   0.300417E-03   0.819010E+03
   0.306485E-03   0.835075E+03
   0.312677E-03   0.851459E+03
   0.318993E-03   0.868168E+03
   0.325437E-03   0.885208E+03
   0.332012E-03   0.902587E+03
   0.338719E-03   0.920312E+03
   0.345561E-03   0.938389E+03
   0.352542E-03   0.956825E+03
   0.359664E-03   0.975628E+03
   0.366930E-03   0.994806E+03
   0.374342E-03   0.101437E+04
   0.381904E-03   0.103431E+04
   0.389619E-03   0.105466E+04
   0.397490E-03   0.107541E+04
   0.405520E-03   0.109658E+04
   0.413712E-03   0.111817E+04
   0.422070E-03   0.114019E+04
   0.430596E-03   0.116264E+04
   0.439295E-03   0.118555E+04
   0.448169E-03   0.120891E+04
   0.457222E-03   0.123274E+04
   0.466459E-03   0.125705E+04
   0.475882E-03   0.128184E+04
   0.485496E-03   0.130713E+04
   0.495303E-03   0.133292E+04
   0.505309E-03   0.135922E+04
   0.515517E-03   0.138605E+04
   0.525931E-03   0.141342E+04
   0.536556E-03   0.144133E+04
   0.547395E-03   0.146980E+04
   0.558453E-03   0.149883E+04
   0.569734E-03   0.152844E+04
   0.581244E-03   0.155864E+04
   0.592986E-03   0.158944E+04
   0.604965E-03   0.162085E+04
   0.617186E-03   0.165288E+04
   0.629654E-03   0.168554E+04
   0.642374E-03   0.171885E+04
   0.655350E-03   0.175282E+04
   0.668589E-03   0.178745E+04
   0.682096E-03   0.182277E+04
   0.695875E-03   0.185877E+04
   0.709933E-03   0.189548E+04
   0.724274E-03   0.193291E+04
   0.738906E-03   0.197106E+04
   0.753832E-03   0.200995E+04
   0.769061E-03   0.204960E+04
   0.784597E-03   0.209000E+04
   0.800447E-03   0.213119E+04
   0.816617E-03   0.217315E+04
   0.833114E-03   0.221592E+04
   0.849944E-03   0.225949E+04
   0.867114E-03   0.230389E+04
   0.884631E-03   0.234912E+04
   0.902501E-03   0.239520E+04
   0.920733E-03   0.244213E+04
   0.939333E-03   0.248994E+04
   0.958309E-03   0.253862E+04
   0.977668E-03   0.258819E+04
   0.997418E-03   0.263866E+04
   0.101757E-02   0.269004E+04
   0.103812E-02   0.274235E+04
   0.105910E-02   0.279559E+04
   0.108049E-02   0.284978E+04
   0.110232E-02   0.290493E+04
   0.112459E-02   0.296104E+04
   0.114730E-02   0.301813E+04
   0.117048E-02   0.307621E+04
   0.119413E-02   0.313528E+04
   0.121825E-02   0.319537E+04
   0.124286E-02   0.325648E+04
   0.126797E-02   0.331863E+04
   0.129358E-02   0.338182E+04
   0.131971E-02   0.344606E+04
   0.134637E-02   0.351137E+04
   0.137357E-02   0.357776E+04
   0.140132E-02   0.364524E+04
   0.142963E-02   0.371382E+04
   0.145851E-02   0.378351E+04
   0.148797E-02   0.385433E+04
   0.151803E-02   0.392629E+04
   0.154870E-02   0.399940E+04
   0.157998E-02   0.407367E+04
   0.161190E-02   0.414911E+04
   0.164446E-02   0.422575E+04
   0.167768E-02   0.430357E+04
   0.171158E-02   0.438261E+04
   0.174615E-02   0.446287E+04
   0.178143E-02   0.454436E+04
   0.181741E-02   0.462710E+04
   0.185413E-02   0.471109E+04
   0.189158E-02   0.479635E+04
   0.192980E-02   0.488288E+04
   0.196878E-02   0.497069E+04
   0.200855E-02   0.505980E+04
   0.204913E-02   0.515021E+04
   0.209052E-02   0.524193E+04
   0.213276E-02   0.533498E+04
   0.217584E-02   0.542935E+04
   0.221979E-02   0.552505E+04
   0.226464E-02   0.562210E+04
   0.231039E-02   0.572050E+04
   0.235706E-02   0.582025E+04
   0.240467E-02   0.592136E+04
   0.245325E-02   0.602383E+04
   0.250281E-02   0.612767E+04
   0.255337E-02   0.623289E+04
   0.260495E-02   0.633947E+04
   0.265758E-02   0.644743E+04
   0.271126E-02   0.655677E+04
   0.276603E-02   0.666749E+04
   0.282191E-02   0.677958E+04
   0.287892E-02   0.689304E+04
   0.293708E-02   0.700787E+04
   0.299641E-02   0.712408E+04
   0.305694E-02   0.724164E+04
   0.311870E-02   0.736057E+04
   0.318170E-02   0.748084E+04
   0.324597E-02   0.760246E+04
   0.331155E-02   0.772541E+04
   0.337844E-02   0.784968E+04
   0.344669E-02   0.797526E+04
   0.351632E-02   0.810214E+04
   0.358735E-02   0.823031E+04
   0.365982E-02   0.835974E+04
   0.373376E-02   0.849042E+04
   0.380918E-02   0.862233E+04
   0.388613E-02   0.875545E+04
   0.396464E-02   0.888976E+04
   0.404473E-02   0.902523E+04
   0.412644E-02   0.916184E+04
   0.420980E-02   0.929956E+04
   0.429484E-02   0.943836E+04
   0.438160E-02   0.957822E+04
   0.447012E-02   0.971909E+04
   0.456042E-02   0.986094E+04
   0.465255E-02   0.100037E+05
   0.474653E-02   0.101474E+05
   0.484242E-02   0.102920E+05
   0.494024E-02   0.104374E+05
   0.504004E-02   0.105836E+05
   0.514186E-02   0.107304E+05
   0.524573E-02   0.108780E+05
   0.535170E-02   0.110262E+05
   0.545981E-02   0.111750E+05
   0.557011E-02   0.113242E+05
   0.568263E-02   0.114739E+05
   0.579743E-02   0.116240E+05
   0.591455E-02   0.117744E+05
   0.603403E-02   0.119251E+05
   0.615592E-02   0.120759E+05
   0.628028E-02   0.122269E+05
   0.640715E-02   0.123778E+05
   0.653658E-02   0.125287E+05
   0.666863E-02   0.126795E+05
   0.680335E-02   0.128301E+05
   0.694078E-02   0.129803E+05
   0.708100E-02   0.131301E+05
   0.722404E-02   0.132794E+05
   0.736998E-02   0.134281E+05
   0.751886E-02   0.135761E+05
   0.767075E-02   0.137233E+05
   0.782571E-02   0.138695E+05
   0.798380E-02   0.140147E+05
   0.814509E-02   0.141587E+05
   0.830963E-02   0.143015E+05
   0.847750E-02   0.144428E+05
   0.864875E-02   0.145827E+05
   0.882347E-02   0.147208E+05
   0.900171E-02   0.148572E+05
   0.918356E-02   0.149916E+05
   0.936908E-02   0.151239E+05
   0.955835E-02   0.152540E+05
   0.975144E-02   0.153818E+05
   0.994843E-02   0.155070E+05
   0.101494E-01   0.156295E+05
   0.103544E-01   0.157492E+05
   0.105636E-01   0.158659E+05
   0.107770E-01   0.159794E+05
   0.109947E-01   0.160895E+05
   0.112168E-01   0.161961E+05
   0.114434E-01   0.162991E+05
   0.116746E-01   0.163981E+05
   0.119104E-01   0.164931E+05
   0.121510E-01   0.165839E+05
   0.123965E-01   0.166703E+05
   0.126469E-01   0.167520E+05
   0.129024E-01   0.168290E+05
   0.131631E-01   0.169009E+05
   0.134290E-01   0.169677E+05
   0.137003E-01   0.170292E+05
   0.139770E-01   0.170850E+05
   0.142594E-01   0.171351E+05
   0.145474E-01   0.171793E+05
   0.148413E-01   0.172173E+05
   0.151411E-01   0.172491E+05
   0.154470E-01   0.172743E+05
   0.157590E-01   0.172929E+05
   0.160774E-01   0.173046E+05
   0.164022E-01   0.173093E+05
   0.167335E-01   0.173068E+05
   0.170716E-01   0.172969E+05
   0.174164E-01   0.172796E+05
