#           k/h    P           
   0.100000E-03   0.338162E+03
   0.102020E-03   0.344761E+03
   0.104081E-03   0.351490E+03
   0.106184E-03   0.358351E+03
   0.108329E-03   0.365346E+03
   0.110517E-03   0.372479E+03
   0.112750E-03   0.379751E+03
   0.115027E-03   0.387165E+03
   0.117351E-03   0.394725E+03
   0.119722E-03   0.402434E+03
   0.122140E-03   0.410293E+03
   0.124608E-03   0.418307E+03
   0.127125E-03   0.426478E+03
   0.129693E-03   0.434809E+03
   0.132313E-03   0.443304E+03
   0.134986E-03   0.451966E+03
   0.137713E-03   0.460798E+03
   0.140495E-03   0.469804E+03
   0.143333E-03   0.478986E+03
   0.146228E-03   0.488350E+03
   0.149182E-03   0.497897E+03
   0.152196E-03   0.507633E+03
   0.155271E-03   0.517560E+03
   0.158407E-03   0.527683E+03
   0.161607E-03   0.538005E+03
   0.164872E-03   0.548531E+03
   0.168203E-03   0.559264E+03
   0.171601E-03   0.570209E+03
   0.175067E-03   0.581371E+03
   0.178604E-03   0.592752E+03
   0.182212E-03   0.604359E+03
   0.185893E-03   0.616195E+03
   0.189648E-03   0.628265E+03
   0.193479E-03   0.640574E+03
   0.197388E-03   0.653127E+03
   0.201375E-03   0.665928E+03
   0.205443E-03   0.678983E+03
   0.209594E-03   0.692298E+03
   0.213828E-03   0.705876E+03
   0.218147E-03   0.719724E+03
   0.222554E-03   0.733847E+03
   0.227050E-03   0.748252E+03
   0.231637E-03   0.762942E+03
   0.236316E-03   0.777926E+03
   0.241090E-03   0.793208E+03
   0.245960E-03   0.808794E+03
   0.250929E-03   0.824692E+03
   0.255998E-03   0.840907E+03
   0.261170E-03   0.857446E+03
   0.266446E-03   0.874316E+03
   0.271828E-03   0.891524E+03
   0.277319E-03   0.909076E+03
   0.282922E-03   0.926981E+03
   0.288637E-03   0.945245E+03
   0.294468E-03   0.963875E+03
   0.300417E-03   0.982880E+03
   0.306485E-03   0.100227E+04
   0.312677E-03   0.102204E+04
   0.318993E-03   0.104222E+04
   0.325437E-03   0.106280E+04
   0.332012E-03   0.108380E+04
   0.338719E-03   0.110522E+04
   0.345561E-03   0.112708E+04
   0.352542E-03   0.114938E+04
   0.359664E-03   0.117212E+04
   0.366930E-03   0.119533E+04
   0.374342E-03   0.121902E+04
   0.381904E-03   0.124318E+04
   0.389619E-03   0.126783E+04
   0.397490E-03   0.129298E+04
   0.405520E-03   0.131865E+04
   0.413712E-03   0.134483E+04
   0.422070E-03   0.137155E+04
   0.430596E-03   0.139882E+04
   0.439295E-03   0.142664E+04
   0.448169E-03   0.145503E+04
   0.457222E-03   0.148399E+04
   0.466459E-03   0.151355E+04
   0.475882E-03   0.154371E+04
   0.485496E-03   0.157448E+04
   0.495303E-03   0.160589E+04
   0.505309E-03   0.163793E+04
   0.515517E-03   0.167063E+04
   0.525931E-03   0.170399E+04
   0.536556E-03   0.173804E+04
   0.547395E-03   0.177277E+04
   0.558453E-03   0.180822E+04
   0.569734E-03   0.184438E+04
   0.581244E-03   0.188128E+04
   0.592986E-03   0.191893E+04
   0.604965E-03   0.195734E+04
   0.617186E-03   0.199653E+04
   0.629654E-03   0.203651E+04
   0.642374E-03   0.207729E+04
   0.655350E-03   0.211889E+04
   0.668589E-03   0.216133E+04
   0.682096E-03   0.220461E+04
   0.695875E-03   0.224876E+04
   0.709933E-03   0.229378E+04
   0.724274E-03   0.233970E+04
   0.738906E-03   0.238652E+04
   0.753832E-03   0.243426E+04
   0.769061E-03   0.248294E+04
   0.784597E-03   0.253256E+04
   0.800447E-03   0.258314E+04
   0.816617E-03   0.263470E+04
   0.833114E-03   0.268725E+04
   0.849944E-03   0.274081E+04
   0.867114E-03   0.279538E+04
   0.884631E-03   0.285098E+04
   0.902501E-03   0.290762E+04
   0.920733E-03   0.296532E+04
   0.939333E-03   0.302408E+04
   0.958309E-03   0.308393E+04
   0.977668E-03   0.314487E+04
   0.997418E-03   0.320692E+04
   0.101757E-02   0.327008E+04
   0.103812E-02   0.333437E+04
   0.105910E-02   0.339981E+04
   0.108049E-02   0.346640E+04
   0.110232E-02   0.353416E+04
   0.112459E-02   0.360310E+04
   0.114730E-02   0.367323E+04
   0.117048E-02   0.374456E+04
   0.119413E-02   0.381711E+04
   0.121825E-02   0.389089E+04
   0.124286E-02   0.396592E+04
   0.126797E-02   0.404220E+04
