#           k/h    P           
   0.100000E-03   0.295544E+03
   0.102020E-03   0.301309E+03
   0.104081E-03   0.307186E+03
   0.106184E-03   0.313178E+03
   0.108329E-03   0.319288E+03
   0.110517E-03   0.325517E+03
   0.112750E-03   0.331867E+03
   0.115027E-03   0.338342E+03
   0.117351E-03   0.344944E+03
   0.119722E-03   0.351675E+03
   0.122140E-03   0.358537E+03
   0.124608E-03   0.365534E+03
   0.127125E-03   0.372668E+03
   0.129693E-03   0.379941E+03
   0.132313E-03   0.387357E+03
   0.134986E-03   0.394919E+03
   0.137713E-03   0.402628E+03
   0.140495E-03   0.410488E+03
   0.143333E-03   0.418503E+03
   0.146228E-03   0.426674E+03
   0.149182E-03   0.435006E+03
   0.152196E-03   0.443501E+03
   0.155271E-03   0.452163E+03
   0.158407E-03   0.460995E+03
   0.161607E-03   0.470000E+03
   0.164872E-03   0.479181E+03
   0.168203E-03   0.488544E+03
   0.171601E-03   0.498090E+03
   0.175067E-03   0.507823E+03
   0.178604E-03   0.517748E+03
   0.182212E-03   0.527868E+03
   0.185893E-03   0.538188E+03
   0.189648E-03   0.548710E+03
   0.193479E-03   0.559439E+03
   0.197388E-03   0.570379E+03
   0.201375E-03   0.581535E+03
   0.205443E-03   0.592911E+03
   0.209594E-03   0.604511E+03
   0.213828E-03   0.616340E+03
   0.218147E-03   0.628402E+03
   0.222554E-03   0.640702E+03
   0.227050E-03   0.653244E+03
   0.231637E-03   0.666035E+03
   0.236316E-03   0.679078E+03
   0.241090E-03   0.692379E+03
   0.245960E-03   0.705944E+03
   0.250929E-03   0.719776E+03
   0.255998E-03   0.733882E+03
   0.261170E-03   0.748268E+03
   0.266446E-03   0.762939E+03
   0.271828E-03   0.777901E+03
   0.277319E-03   0.793159E+03
   0.282922E-03   0.808720E+03
   0.288637E-03   0.824590E+03
   0.294468E-03   0.840776E+03
   0.300417E-03   0.857283E+03
   0.306485E-03   0.874119E+03
   0.312677E-03   0.891289E+03
   0.318993E-03   0.908801E+03
   0.325437E-03   0.926663E+03
   0.332012E-03   0.944880E+03
   0.338719E-03   0.963460E+03
   0.345561E-03   0.982411E+03
   0.352542E-03   0.100174E+04
   0.359664E-03   0.102146E+04
   0.366930E-03   0.104157E+04
   0.374342E-03   0.106208E+04
   0.381904E-03   0.108300E+04
   0.389619E-03   0.110434E+04
   0.397490E-03   0.112611E+04
   0.405520E-03   0.114831E+04
   0.413712E-03   0.117096E+04
   0.422070E-03   0.119406E+04
   0.430596E-03   0.121762E+04
   0.439295E-03   0.124166E+04
   0.448169E-03   0.126618E+04
