#           k/h    P           
   0.100000E-03   0.200528E+03
   0.102020E-03   0.204436E+03
   0.104081E-03   0.208420E+03
   0.106184E-03   0.212482E+03
   0.108329E-03   0.216623E+03
   0.110517E-03   0.220845E+03
   0.112750E-03   0.225149E+03
   0.115027E-03   0.229537E+03
   0.117351E-03   0.234010E+03
   0.119722E-03   0.238571E+03
   0.122140E-03   0.243221E+03
   0.124608E-03   0.247961E+03
   0.127125E-03   0.252794E+03
   0.129693E-03   0.257721E+03
   0.132313E-03   0.262744E+03
   0.134986E-03   0.267865E+03
   0.137713E-03   0.273086E+03
   0.140495E-03   0.278408E+03
   0.143333E-03   0.283835E+03
   0.146228E-03   0.289367E+03
   0.149182E-03   0.295007E+03
   0.152196E-03   0.300757E+03
   0.155271E-03   0.306620E+03
   0.158407E-03   0.312597E+03
   0.161607E-03   0.318690E+03
   0.164872E-03   0.324902E+03
   0.168203E-03   0.331235E+03
   0.171601E-03   0.337692E+03
   0.175067E-03   0.344275E+03
   0.178604E-03   0.350986E+03
   0.182212E-03   0.357828E+03
   0.185893E-03   0.364804E+03
   0.189648E-03   0.371916E+03
   0.193479E-03   0.379166E+03
   0.197388E-03   0.386558E+03
   0.201375E-03   0.394094E+03
   0.205443E-03   0.401778E+03
   0.209594E-03   0.409611E+03
   0.213828E-03   0.417597E+03
   0.218147E-03   0.425739E+03
   0.222554E-03   0.434040E+03
   0.227050E-03   0.442503E+03
   0.231637E-03   0.451131E+03
   0.236316E-03   0.459927E+03
   0.241090E-03   0.468896E+03
   0.245960E-03   0.478039E+03
   0.250929E-03   0.487361E+03
   0.255998E-03   0.496865E+03
   0.261170E-03   0.506554E+03
   0.266446E-03   0.516432E+03
   0.271828E-03   0.526504E+03
   0.277319E-03   0.536772E+03
   0.282922E-03   0.547240E+03
   0.288637E-03   0.557913E+03
   0.294468E-03   0.568795E+03
   0.300417E-03   0.579889E+03
   0.306485E-03   0.591199E+03
   0.312677E-03   0.602730E+03
   0.318993E-03   0.614487E+03
   0.325437E-03   0.626473E+03
   0.332012E-03   0.638693E+03
   0.338719E-03   0.651152E+03
   0.345561E-03   0.663854E+03
   0.352542E-03   0.676804E+03
   0.359664E-03   0.690007E+03
   0.366930E-03   0.703468E+03
   0.374342E-03   0.717191E+03
   0.381904E-03   0.731182E+03
   0.389619E-03   0.745447E+03
   0.397490E-03   0.759989E+03
   0.405520E-03   0.774816E+03
   0.413712E-03   0.789932E+03
   0.422070E-03   0.805342E+03
   0.430596E-03   0.821053E+03
   0.439295E-03   0.837071E+03
   0.448169E-03   0.853400E+03
   0.457222E-03   0.870048E+03
   0.466459E-03   0.887020E+03
   0.475882E-03   0.904322E+03
   0.485496E-03   0.921962E+03
   0.495303E-03   0.939944E+03
   0.505309E-03   0.958276E+03
   0.515517E-03   0.976965E+03
   0.525931E-03   0.996016E+03
   0.536556E-03   0.101544E+04
   0.547395E-03   0.103524E+04
   0.558453E-03   0.105542E+04
   0.569734E-03   0.107599E+04
   0.581244E-03   0.109696E+04
   0.592986E-03   0.111834E+04
   0.604965E-03   0.114013E+04
   0.617186E-03   0.116233E+04
   0.629654E-03   0.118497E+04
   0.642374E-03   0.120805E+04
   0.655350E-03   0.123156E+04
   0.668589E-03   0.125553E+04
   0.682096E-03   0.127996E+04
   0.695875E-03   0.130485E+04
   0.709933E-03   0.133022E+04
   0.724274E-03   0.135607E+04
   0.738906E-03   0.138241E+04
   0.753832E-03   0.140926E+04
   0.769061E-03   0.143661E+04
   0.784597E-03   0.146448E+04
   0.800447E-03   0.149287E+04
   0.816617E-03   0.152180E+04
   0.833114E-03   0.155127E+04
   0.849944E-03   0.158129E+04
   0.867114E-03   0.161187E+04
   0.884631E-03   0.164301E+04
   0.902501E-03   0.167474E+04
   0.920733E-03   0.170704E+04
   0.939333E-03   0.173994E+04
   0.958309E-03   0.177344E+04
   0.977668E-03   0.180756E+04
   0.997418E-03   0.184229E+04
   0.101757E-02   0.187764E+04
   0.103812E-02   0.191364E+04
   0.105910E-02   0.195027E+04
   0.108049E-02   0.198756E+04
   0.110232E-02   0.202551E+04
   0.112459E-02   0.206413E+04
   0.114730E-02   0.210343E+04
   0.117048E-02   0.214341E+04
