#           k/h    P           
   0.100000E-03   0.161998E+03
   0.102020E-03   0.165154E+03
   0.104081E-03   0.168372E+03
   0.106184E-03   0.171653E+03
   0.108329E-03   0.174997E+03
   0.110517E-03   0.178407E+03
   0.112750E-03   0.181883E+03
   0.115027E-03   0.185427E+03
   0.117351E-03   0.189039E+03
   0.119722E-03   0.192723E+03
   0.122140E-03   0.196477E+03
   0.124608E-03   0.200305E+03
   0.127125E-03   0.204208E+03
   0.129693E-03   0.208187E+03
   0.132313E-03   0.212243E+03
   0.134986E-03   0.216378E+03
   0.137713E-03   0.220593E+03
   0.140495E-03   0.224891E+03
   0.143333E-03   0.229273E+03
   0.146228E-03   0.233739E+03
   0.149182E-03   0.238293E+03
   0.152196E-03   0.242936E+03
   0.155271E-03   0.247668E+03
   0.158407E-03   0.252494E+03
   0.161607E-03   0.257413E+03
   0.164872E-03   0.262427E+03
   0.168203E-03   0.267540E+03
   0.171601E-03   0.272752E+03
   0.175067E-03   0.278065E+03
   0.178604E-03   0.283482E+03
   0.182212E-03   0.289005E+03
   0.185893E-03   0.294634E+03
   0.189648E-03   0.300374E+03
   0.193479E-03   0.306225E+03
   0.197388E-03   0.312190E+03
   0.201375E-03   0.318272E+03
   0.205443E-03   0.324471E+03
   0.209594E-03   0.330792E+03
   0.213828E-03   0.337235E+03
   0.218147E-03   0.343804E+03
   0.222554E-03   0.350500E+03
   0.227050E-03   0.357327E+03
   0.231637E-03   0.364287E+03
   0.236316E-03   0.371382E+03
   0.241090E-03   0.378615E+03
   0.245960E-03   0.385989E+03
   0.250929E-03   0.393506E+03
   0.255998E-03   0.401169E+03
   0.261170E-03   0.408982E+03
   0.266446E-03   0.416947E+03
   0.271828E-03   0.425066E+03
   0.277319E-03   0.433343E+03
   0.282922E-03   0.441781E+03
   0.288637E-03   0.450383E+03
   0.294468E-03   0.459153E+03
   0.300417E-03   0.468092E+03
   0.306485E-03   0.477206E+03
   0.312677E-03   0.486496E+03
   0.318993E-03   0.495967E+03
   0.325437E-03   0.505622E+03
   0.332012E-03   0.515464E+03
   0.338719E-03   0.525498E+03
   0.345561E-03   0.535726E+03
   0.352542E-03   0.546152E+03
   0.359664E-03   0.556781E+03
   0.366930E-03   0.567616E+03
   0.374342E-03   0.578661E+03
   0.381904E-03   0.589920E+03
   0.389619E-03   0.601398E+03
   0.397490E-03   0.613097E+03
   0.405520E-03   0.625024E+03
   0.413712E-03   0.637181E+03
   0.422070E-03   0.649574E+03
   0.430596E-03   0.662206E+03
   0.439295E-03   0.675082E+03
   0.448169E-03   0.688208E+03
   0.457222E-03   0.701587E+03
   0.466459E-03   0.715224E+03
   0.475882E-03   0.729125E+03
   0.485496E-03   0.743293E+03
   0.495303E-03   0.757735E+03
   0.505309E-03   0.772455E+03
   0.515517E-03   0.787458E+03
   0.525931E-03   0.802750E+03
   0.536556E-03   0.818336E+03
   0.547395E-03   0.834222E+03
   0.558453E-03   0.850412E+03
   0.569734E-03   0.866912E+03
   0.581244E-03   0.883729E+03
   0.592986E-03   0.900868E+03
   0.604965E-03   0.918334E+03
   0.617186E-03   0.936133E+03
   0.629654E-03   0.954273E+03
   0.642374E-03   0.972757E+03
   0.655350E-03   0.991593E+03
   0.668589E-03   0.101079E+04
   0.682096E-03   0.103035E+04
   0.695875E-03   0.105027E+04
   0.709933E-03   0.107058E+04
   0.724274E-03   0.109127E+04
   0.738906E-03   0.111234E+04
   0.753832E-03   0.113382E+04
   0.769061E-03   0.115570E+04
   0.784597E-03   0.117798E+04
   0.800447E-03   0.120069E+04
   0.816617E-03   0.122381E+04
   0.833114E-03   0.124737E+04
   0.849944E-03   0.127136E+04
   0.867114E-03   0.129580E+04
   0.884631E-03   0.132068E+04
   0.902501E-03   0.134603E+04
   0.920733E-03   0.137183E+04
   0.939333E-03   0.139811E+04
   0.958309E-03   0.142487E+04
   0.977668E-03   0.145212E+04
   0.997418E-03   0.147985E+04
   0.101757E-02   0.150809E+04
   0.103812E-02   0.153683E+04
   0.105910E-02   0.156608E+04
   0.108049E-02   0.159586E+04
   0.110232E-02   0.162616E+04
   0.112459E-02   0.165700E+04
   0.114730E-02   0.168838E+04
   0.117048E-02   0.172030E+04
   0.119413E-02   0.175278E+04
   0.121825E-02   0.178583E+04
   0.124286E-02   0.181944E+04
   0.126797E-02   0.185363E+04
   0.129358E-02   0.188840E+04
   0.131971E-02   0.192375E+04
   0.134637E-02   0.195971E+04
   0.137357E-02   0.199627E+04
   0.140132E-02   0.203344E+04
   0.142963E-02   0.207122E+04
   0.145851E-02   0.210963E+04
   0.148797E-02   0.214866E+04
   0.151803E-02   0.218833E+04
   0.154870E-02   0.222865E+04
   0.157998E-02   0.226961E+04
   0.161190E-02   0.231123E+04
   0.164446E-02   0.235351E+04
   0.167768E-02   0.239646E+04
   0.171158E-02   0.244008E+04
   0.174615E-02   0.248439E+04
   0.178143E-02   0.252938E+04
   0.181741E-02   0.257506E+04
   0.185413E-02   0.262145E+04
   0.189158E-02   0.266853E+04
   0.192980E-02   0.271633E+04
   0.196878E-02   0.276485E+04
   0.200855E-02   0.281408E+04
   0.204913E-02   0.286405E+04
   0.209052E-02   0.291474E+04
   0.213276E-02   0.296617E+04
   0.217584E-02   0.301834E+04
   0.221979E-02   0.307125E+04
   0.226464E-02   0.312491E+04
   0.231039E-02   0.317932E+04
   0.235706E-02   0.323449E+04
   0.240467E-02   0.329041E+04
   0.245325E-02   0.334709E+04
   0.250281E-02   0.340454E+04
   0.255337E-02   0.346275E+04
   0.260495E-02   0.352172E+04
   0.265758E-02   0.358146E+04
   0.271126E-02   0.364196E+04
   0.276603E-02   0.370323E+04
   0.282191E-02   0.376527E+04
   0.287892E-02   0.382807E+04
   0.293708E-02   0.389164E+04
   0.299641E-02   0.395596E+04
   0.305694E-02   0.402105E+04
   0.311870E-02   0.408689E+04
   0.318170E-02   0.415348E+04
   0.324597E-02   0.422082E+04
   0.331155E-02   0.428890E+04
   0.337844E-02   0.435771E+04
   0.344669E-02   0.442726E+04
   0.351632E-02   0.449753E+04
   0.358735E-02   0.456851E+04
