#           k/h    P           
   0.100000E-03   0.243401E+03
   0.102020E-03   0.248146E+03
   0.104081E-03   0.252983E+03
   0.106184E-03   0.257915E+03
   0.108329E-03   0.262944E+03
   0.110517E-03   0.268070E+03
   0.112750E-03   0.273297E+03
   0.115027E-03   0.278625E+03
   0.117351E-03   0.284058E+03
   0.119722E-03   0.289596E+03
   0.122140E-03   0.295243E+03
   0.124608E-03   0.301000E+03
   0.127125E-03   0.306870E+03
   0.129693E-03   0.312854E+03
   0.132313E-03   0.318955E+03
   0.134986E-03   0.325175E+03
   0.137713E-03   0.331517E+03
   0.140495E-03   0.337982E+03
   0.143333E-03   0.344574E+03
   0.146228E-03   0.351295E+03
   0.149182E-03   0.358147E+03
   0.152196E-03   0.365133E+03
   0.155271E-03   0.372255E+03
   0.158407E-03   0.379517E+03
   0.161607E-03   0.386921E+03
   0.164872E-03   0.394469E+03
   0.168203E-03   0.402165E+03
   0.171601E-03   0.410012E+03
   0.175067E-03   0.418012E+03
   0.178604E-03   0.426169E+03
   0.182212E-03   0.434485E+03
   0.185893E-03   0.442964E+03
   0.189648E-03   0.451609E+03
   0.193479E-03   0.460423E+03
   0.197388E-03   0.469410E+03
   0.201375E-03   0.478573E+03
   0.205443E-03   0.487915E+03
   0.209594E-03   0.497441E+03
   0.213828E-03   0.507152E+03
   0.218147E-03   0.517055E+03
   0.222554E-03   0.527151E+03
   0.227050E-03   0.537445E+03
   0.231637E-03   0.547941E+03
   0.236316E-03   0.558643E+03
   0.241090E-03   0.569555E+03
   0.245960E-03   0.580681E+03
   0.250929E-03   0.592025E+03
   0.255998E-03   0.603592E+03
   0.261170E-03   0.615386E+03
   0.266446E-03   0.627412E+03
   0.271828E-03   0.639674E+03
   0.277319E-03   0.652177E+03
   0.282922E-03   0.664925E+03
   0.288637E-03   0.677924E+03
   0.294468E-03   0.691179E+03
   0.300417E-03   0.704694E+03
   0.306485E-03   0.718475E+03
   0.312677E-03   0.732527E+03
   0.318993E-03   0.746855E+03
   0.325437E-03   0.761466E+03
   0.332012E-03   0.776364E+03
   0.338719E-03   0.791555E+03
   0.345561E-03   0.807046E+03
   0.352542E-03   0.822841E+03
   0.359664E-03   0.838948E+03
   0.366930E-03   0.855372E+03
   0.374342E-03   0.872120E+03
   0.381904E-03   0.889198E+03
   0.389619E-03   0.906613E+03
   0.397490E-03   0.924370E+03
   0.405520E-03   0.942478E+03
   0.413712E-03   0.960943E+03
   0.422070E-03   0.979772E+03
   0.430596E-03   0.998973E+03
   0.439295E-03   0.101855E+04
   0.448169E-03   0.103852E+04
   0.457222E-03   0.105887E+04
   0.466459E-03   0.107963E+04
   0.475882E-03   0.110080E+04
   0.485496E-03   0.112239E+04
   0.495303E-03   0.114440E+04
   0.505309E-03   0.116684E+04
   0.515517E-03   0.118973E+04
   0.525931E-03   0.121307E+04
   0.536556E-03   0.123686E+04
   0.547395E-03   0.126113E+04
   0.558453E-03   0.128586E+04
   0.569734E-03   0.131109E+04
   0.581244E-03   0.133681E+04
   0.592986E-03   0.136303E+04
   0.604965E-03   0.138977E+04
   0.617186E-03   0.141703E+04
   0.629654E-03   0.144482E+04
   0.642374E-03   0.147315E+04
   0.655350E-03   0.150204E+04
   0.668589E-03   0.153148E+04
   0.682096E-03   0.156150E+04
   0.695875E-03   0.159210E+04
   0.709933E-03   0.162328E+04
   0.724274E-03   0.165507E+04
   0.738906E-03   0.168748E+04
   0.753832E-03   0.172050E+04
   0.769061E-03   0.175415E+04
   0.784597E-03   0.178845E+04
   0.800447E-03   0.182340E+04
   0.816617E-03   0.185901E+04
   0.833114E-03   0.189530E+04
   0.849944E-03   0.193226E+04
   0.867114E-03   0.196992E+04
   0.884631E-03   0.200829E+04
   0.902501E-03   0.204736E+04
   0.920733E-03   0.208717E+04
   0.939333E-03   0.212770E+04
   0.958309E-03   0.216898E+04
   0.977668E-03   0.221102E+04
   0.997418E-03   0.225381E+04
   0.101757E-02   0.229739E+04
   0.103812E-02   0.234174E+04
   0.105910E-02   0.238689E+04
   0.108049E-02   0.243284E+04
   0.110232E-02   0.247961E+04
   0.112459E-02   0.252720E+04
   0.114730E-02   0.257562E+04
   0.117048E-02   0.262489E+04
   0.119413E-02   0.267500E+04
   0.121825E-02   0.272598E+04
   0.124286E-02   0.277783E+04
   0.126797E-02   0.283056E+04
   0.129358E-02   0.288419E+04
   0.131971E-02   0.293871E+04
   0.134637E-02   0.299414E+04
   0.137357E-02   0.305050E+04
   0.140132E-02   0.310778E+04
   0.142963E-02   0.316601E+04
   0.145851E-02   0.322519E+04
