#           k/h    P           
   0.100000E-03   0.226941E+03
   0.102020E-03   0.231364E+03
   0.104081E-03   0.235874E+03
   0.106184E-03   0.240472E+03
   0.108329E-03   0.245159E+03
   0.110517E-03   0.249938E+03
   0.112750E-03   0.254810E+03
   0.115027E-03   0.259778E+03
   0.117351E-03   0.264842E+03
   0.119722E-03   0.270005E+03
   0.122140E-03   0.275269E+03
   0.124608E-03   0.280635E+03
   0.127125E-03   0.286106E+03
   0.129693E-03   0.291684E+03
   0.132313E-03   0.297371E+03
   0.134986E-03   0.303169E+03
   0.137713E-03   0.309080E+03
   0.140495E-03   0.315106E+03
   0.143333E-03   0.321250E+03
   0.146228E-03   0.327514E+03
   0.149182E-03   0.333901E+03
   0.152196E-03   0.340412E+03
   0.155271E-03   0.347050E+03
   0.158407E-03   0.353818E+03
   0.161607E-03   0.360718E+03
   0.164872E-03   0.367753E+03
   0.168203E-03   0.374925E+03
   0.171601E-03   0.382237E+03
   0.175067E-03   0.389693E+03
   0.178604E-03   0.397294E+03
   0.182212E-03   0.405043E+03
   0.185893E-03   0.412944E+03
   0.189648E-03   0.420999E+03
   0.193479E-03   0.429212E+03
   0.197388E-03   0.437586E+03
   0.201375E-03   0.446123E+03
   0.205443E-03   0.454827E+03
   0.209594E-03   0.463702E+03
   0.213828E-03   0.472750E+03
   0.218147E-03   0.481975E+03
   0.222554E-03   0.491380E+03
   0.227050E-03   0.500970E+03
   0.231637E-03   0.510747E+03
   0.236316E-03   0.520716E+03
   0.241090E-03   0.530879E+03
   0.245960E-03   0.541242E+03
   0.250929E-03   0.551808E+03
   0.255998E-03   0.562580E+03
   0.261170E-03   0.573564E+03
   0.266446E-03   0.584763E+03
   0.271828E-03   0.596181E+03
   0.277319E-03   0.607823E+03
   0.282922E-03   0.619693E+03
   0.288637E-03   0.631796E+03
   0.294468E-03   0.644136E+03
   0.300417E-03   0.656718E+03
   0.306485E-03   0.669547E+03
   0.312677E-03   0.682627E+03
   0.318993E-03   0.695964E+03
   0.325437E-03   0.709562E+03
   0.332012E-03   0.723428E+03
   0.338719E-03   0.737565E+03
   0.345561E-03   0.751980E+03
   0.352542E-03   0.766678E+03
   0.359664E-03   0.781664E+03
   0.366930E-03   0.796944E+03
   0.374342E-03   0.812524E+03
   0.381904E-03   0.828411E+03
   0.389619E-03   0.844609E+03
   0.397490E-03   0.861125E+03
   0.405520E-03   0.877965E+03
   0.413712E-03   0.895136E+03
   0.422070E-03   0.912643E+03
   0.430596E-03   0.930495E+03
   0.439295E-03   0.948697E+03
   0.448169E-03   0.967256E+03
   0.457222E-03   0.986179E+03
   0.466459E-03   0.100547E+04
   0.475882E-03   0.102515E+04
   0.485496E-03   0.104520E+04
   0.495303E-03   0.106566E+04
   0.505309E-03   0.108651E+04
   0.515517E-03   0.110777E+04
   0.525931E-03   0.112945E+04
   0.536556E-03   0.115155E+04
   0.547395E-03   0.117408E+04
   0.558453E-03   0.119705E+04
   0.569734E-03   0.122047E+04
   0.581244E-03   0.124435E+04
   0.592986E-03   0.126870E+04
   0.604965E-03   0.129351E+04
   0.617186E-03   0.131881E+04
   0.629654E-03   0.134461E+04
   0.642374E-03   0.137090E+04
   0.655350E-03   0.139770E+04
   0.668589E-03   0.142502E+04
   0.682096E-03   0.145286E+04
   0.695875E-03   0.148124E+04
   0.709933E-03   0.151017E+04
   0.724274E-03   0.153966E+04
   0.738906E-03   0.156970E+04
   0.753832E-03   0.160033E+04
   0.769061E-03   0.163153E+04
   0.784597E-03   0.166333E+04
   0.800447E-03   0.169573E+04
   0.816617E-03   0.172875E+04
   0.833114E-03   0.176238E+04
   0.849944E-03   0.179665E+04
   0.867114E-03   0.183155E+04
   0.884631E-03   0.186711E+04
   0.902501E-03   0.190333E+04
   0.920733E-03   0.194022E+04
   0.939333E-03   0.197778E+04
   0.958309E-03   0.201604E+04
   0.977668E-03   0.205499E+04
   0.997418E-03   0.209465E+04
   0.101757E-02   0.213503E+04
   0.103812E-02   0.217614E+04
   0.105910E-02   0.221798E+04
   0.108049E-02   0.226056E+04
   0.110232E-02   0.230390E+04
   0.112459E-02   0.234800E+04
   0.114730E-02   0.239288E+04
   0.117048E-02   0.243854E+04
   0.119413E-02   0.248499E+04
   0.121825E-02   0.253223E+04
   0.124286E-02   0.258029E+04
   0.126797E-02   0.262917E+04
   0.129358E-02   0.267887E+04
   0.131971E-02   0.272941E+04
   0.134637E-02   0.278080E+04
