#           k/h    P           
   0.100000E-03   0.277841E+03
   0.102020E-03   0.283259E+03
   0.104081E-03   0.288783E+03
   0.106184E-03   0.294415E+03
   0.108329E-03   0.300157E+03
   0.110517E-03   0.306011E+03
   0.112750E-03   0.311980E+03
   0.115027E-03   0.318065E+03
   0.117351E-03   0.324270E+03
   0.119722E-03   0.330595E+03
   0.122140E-03   0.337045E+03
   0.124608E-03   0.343620E+03
   0.127125E-03   0.350324E+03
   0.129693E-03   0.357159E+03
   0.132313E-03   0.364128E+03
   0.134986E-03   0.371234E+03
   0.137713E-03   0.378478E+03
   0.140495E-03   0.385864E+03
   0.143333E-03   0.393395E+03
   0.146228E-03   0.401073E+03
   0.149182E-03   0.408901E+03
   0.152196E-03   0.416883E+03
   0.155271E-03   0.425021E+03
   0.158407E-03   0.433319E+03
   0.161607E-03   0.441779E+03
   0.164872E-03   0.450406E+03
   0.168203E-03   0.459201E+03
   0.171601E-03   0.468169E+03
   0.175067E-03   0.477312E+03
   0.178604E-03   0.486635E+03
   0.182212E-03   0.496141E+03
   0.185893E-03   0.505834E+03
   0.189648E-03   0.515717E+03
   0.193479E-03   0.525794E+03
   0.197388E-03   0.536069E+03
   0.201375E-03   0.546547E+03
   0.205443E-03   0.557230E+03
   0.209594E-03   0.568123E+03
   0.213828E-03   0.579230E+03
   0.218147E-03   0.590556E+03
   0.222554E-03   0.602105E+03
   0.227050E-03   0.613881E+03
   0.231637E-03   0.625890E+03
   0.236316E-03   0.638134E+03
   0.241090E-03   0.650621E+03
   0.245960E-03   0.663353E+03
   0.250929E-03   0.676337E+03
   0.255998E-03   0.689576E+03
   0.261170E-03   0.703078E+03
   0.266446E-03   0.716846E+03
   0.271828E-03   0.730885E+03
   0.277319E-03   0.745203E+03
   0.282922E-03   0.759803E+03
   0.288637E-03   0.774692E+03
   0.294468E-03   0.789876E+03
   0.300417E-03   0.805360E+03
   0.306485E-03   0.821152E+03
   0.312677E-03   0.837256E+03
   0.318993E-03   0.853679E+03
   0.325437E-03   0.870428E+03
   0.332012E-03   0.887509E+03
   0.338719E-03   0.904930E+03
   0.345561E-03   0.922696E+03
   0.352542E-03   0.940815E+03
   0.359664E-03   0.959294E+03
   0.366930E-03   0.978141E+03
   0.374342E-03   0.997362E+03
   0.381904E-03   0.101697E+04
   0.389619E-03   0.103696E+04
   0.397490E-03   0.105735E+04
   0.405520E-03   0.107815E+04
   0.413712E-03   0.109936E+04
   0.422070E-03   0.112100E+04
   0.430596E-03   0.114306E+04
   0.439295E-03   0.116557E+04
   0.448169E-03   0.118852E+04
   0.457222E-03   0.121193E+04
   0.466459E-03   0.123581E+04
   0.475882E-03   0.126016E+04
   0.485496E-03   0.128500E+04
   0.495303E-03   0.131034E+04
   0.505309E-03   0.133618E+04
   0.515517E-03   0.136253E+04
   0.525931E-03   0.138941E+04
   0.536556E-03   0.141682E+04
   0.547395E-03   0.144478E+04
   0.558453E-03   0.147329E+04
   0.569734E-03   0.150237E+04
   0.581244E-03   0.153203E+04
   0.592986E-03   0.156227E+04
   0.604965E-03   0.159312E+04
   0.617186E-03   0.162457E+04
   0.629654E-03   0.165664E+04
   0.642374E-03   0.168935E+04
   0.655350E-03   0.172270E+04
   0.668589E-03   0.175671E+04
   0.682096E-03   0.179138E+04
   0.695875E-03   0.182673E+04
   0.709933E-03   0.186277E+04
   0.724274E-03   0.189951E+04
   0.738906E-03   0.193696E+04
   0.753832E-03   0.197514E+04
   0.769061E-03   0.201406E+04
   0.784597E-03   0.205372E+04
   0.800447E-03   0.209415E+04
   0.816617E-03   0.213534E+04
   0.833114E-03   0.217732E+04
   0.849944E-03   0.222009E+04
   0.867114E-03   0.226367E+04
   0.884631E-03   0.230807E+04
   0.902501E-03   0.235330E+04
   0.920733E-03   0.239936E+04
   0.939333E-03   0.244628E+04
   0.958309E-03   0.249406E+04
   0.977668E-03   0.254272E+04
   0.997418E-03   0.259226E+04
   0.101757E-02   0.264269E+04
   0.103812E-02   0.269403E+04
   0.105910E-02   0.274629E+04
   0.108049E-02   0.279948E+04
   0.110232E-02   0.285361E+04
   0.112459E-02   0.290869E+04
   0.114730E-02   0.296472E+04
   0.117048E-02   0.302173E+04
   0.119413E-02   0.307973E+04
   0.121825E-02   0.313871E+04
   0.124286E-02   0.319870E+04
   0.126797E-02   0.325970E+04
   0.129358E-02   0.332173E+04
   0.131971E-02   0.338479E+04
   0.134637E-02   0.344890E+04
   0.137357E-02   0.351408E+04
   0.140132E-02   0.358032E+04
   0.142963E-02   0.364765E+04
   0.145851E-02   0.371606E+04
   0.148797E-02   0.378559E+04
   0.151803E-02   0.385623E+04
   0.154870E-02   0.392801E+04
   0.157998E-02   0.400092E+04
   0.161190E-02   0.407499E+04
   0.164446E-02   0.415022E+04
   0.167768E-02   0.422663E+04
   0.171158E-02   0.430423E+04
   0.174615E-02   0.438302E+04
   0.178143E-02   0.446303E+04
   0.181741E-02   0.454426E+04
   0.185413E-02   0.462672E+04
   0.189158E-02   0.471042E+04
   0.192980E-02   0.479538E+04
   0.196878E-02   0.488159E+04
   0.200855E-02   0.496908E+04
   0.204913E-02   0.505785E+04
   0.209052E-02   0.514791E+04
   0.213276E-02   0.523926E+04
   0.217584E-02   0.533192E+04
   0.221979E-02   0.542588E+04
   0.226464E-02   0.552117E+04
   0.231039E-02   0.561778E+04
   0.235706E-02   0.571572E+04
   0.240467E-02   0.581500E+04
