#           k/h    P           
   0.100000E-03   0.281160E+03
   0.102020E-03   0.286643E+03
   0.104081E-03   0.292233E+03
   0.106184E-03   0.297933E+03
   0.108329E-03   0.303744E+03
   0.110517E-03   0.309668E+03
   0.112750E-03   0.315708E+03
   0.115027E-03   0.321867E+03
   0.117351E-03   0.328146E+03
   0.119722E-03   0.334547E+03
   0.122140E-03   0.341074E+03
   0.124608E-03   0.347728E+03
   0.127125E-03   0.354513E+03
   0.129693E-03   0.361430E+03
   0.132313E-03   0.368483E+03
   0.134986E-03   0.375674E+03
   0.137713E-03   0.383005E+03
   0.140495E-03   0.390480E+03
   0.143333E-03   0.398101E+03
   0.146228E-03   0.405872E+03
   0.149182E-03   0.413795E+03
   0.152196E-03   0.421873E+03
   0.155271E-03   0.430109E+03
   0.158407E-03   0.438507E+03
   0.161607E-03   0.447069E+03
   0.164872E-03   0.455799E+03
   0.168203E-03   0.464701E+03
   0.171601E-03   0.473777E+03
   0.175067E-03   0.483031E+03
   0.178604E-03   0.492467E+03
   0.182212E-03   0.502088E+03
   0.185893E-03   0.511898E+03
   0.189648E-03   0.521901E+03
   0.193479E-03   0.532100E+03
   0.197388E-03   0.542499E+03
   0.201375E-03   0.553104E+03
   0.205443E-03   0.563916E+03
   0.209594E-03   0.574942E+03
   0.213828E-03   0.586184E+03
   0.218147E-03   0.597648E+03
   0.222554E-03   0.609337E+03
   0.227050E-03   0.621257E+03
   0.231637E-03   0.633412E+03
   0.236316E-03   0.645806E+03
   0.241090E-03   0.658445E+03
   0.245960E-03   0.671333E+03
   0.250929E-03   0.684475E+03
   0.255998E-03   0.697877E+03
   0.261170E-03   0.711544E+03
   0.266446E-03   0.725480E+03
   0.271828E-03   0.739692E+03
   0.277319E-03   0.754186E+03
   0.282922E-03   0.768966E+03
   0.288637E-03   0.784038E+03
   0.294468E-03   0.799409E+03
   0.300417E-03   0.815085E+03
   0.306485E-03   0.831071E+03
   0.312677E-03   0.847375E+03
   0.318993E-03   0.864002E+03
   0.325437E-03   0.880958E+03
   0.332012E-03   0.898252E+03
   0.338719E-03   0.915889E+03
   0.345561E-03   0.933876E+03
   0.352542E-03   0.952221E+03
   0.359664E-03   0.970931E+03
   0.366930E-03   0.990014E+03
   0.374342E-03   0.100948E+04
   0.381904E-03   0.102933E+04
   0.389619E-03   0.104957E+04
   0.397490E-03   0.107022E+04
   0.405520E-03   0.109128E+04
   0.413712E-03   0.111276E+04
   0.422070E-03   0.113467E+04
   0.430596E-03   0.115701E+04
   0.439295E-03   0.117980E+04
   0.448169E-03   0.120305E+04
   0.457222E-03   0.122676E+04
   0.466459E-03   0.125094E+04
   0.475882E-03   0.127561E+04
   0.485496E-03   0.130076E+04
   0.495303E-03   0.132642E+04
   0.505309E-03   0.135259E+04
   0.515517E-03   0.137929E+04
   0.525931E-03   0.140651E+04
   0.536556E-03   0.143428E+04
   0.547395E-03   0.146260E+04
   0.558453E-03   0.149148E+04
   0.569734E-03   0.152094E+04
   0.581244E-03   0.155098E+04
   0.592986E-03   0.158162E+04
   0.604965E-03   0.161287E+04
   0.617186E-03   0.164473E+04
   0.629654E-03   0.167723E+04
   0.642374E-03   0.171036E+04
   0.655350E-03   0.174415E+04
   0.668589E-03   0.177861E+04
   0.682096E-03   0.181374E+04
   0.695875E-03   0.184955E+04
   0.709933E-03   0.188607E+04
   0.724274E-03   0.192330E+04
   0.738906E-03   0.196125E+04
   0.753832E-03   0.199994E+04
   0.769061E-03   0.203937E+04
   0.784597E-03   0.207956E+04
   0.800447E-03   0.212053E+04
   0.816617E-03   0.216227E+04
   0.833114E-03   0.220481E+04
   0.849944E-03   0.224816E+04
   0.867114E-03   0.229232E+04
   0.884631E-03   0.233731E+04
   0.902501E-03   0.238314E+04
   0.920733E-03   0.242982E+04
   0.939333E-03   0.247737E+04
   0.958309E-03   0.252579E+04
   0.977668E-03   0.257510E+04
   0.997418E-03   0.262530E+04
   0.101757E-02   0.267641E+04
   0.103812E-02   0.272844E+04
   0.105910E-02   0.278140E+04
   0.108049E-02   0.283530E+04
   0.110232E-02   0.289016E+04
   0.112459E-02   0.294597E+04
   0.114730E-02   0.300276E+04
   0.117048E-02   0.306053E+04
   0.119413E-02   0.311929E+04
   0.121825E-02   0.317906E+04
   0.124286E-02   0.323985E+04
   0.126797E-02   0.330166E+04
   0.129358E-02   0.336452E+04
   0.131971E-02   0.342842E+04
   0.134637E-02   0.349339E+04
   0.137357E-02   0.355943E+04
   0.140132E-02   0.362655E+04
   0.142963E-02   0.369477E+04
   0.145851E-02   0.376410E+04
   0.148797E-02   0.383454E+04
   0.151803E-02   0.390612E+04
   0.154870E-02   0.397885E+04
   0.157998E-02   0.405273E+04
   0.161190E-02   0.412778E+04
   0.164446E-02   0.420400E+04
   0.167768E-02   0.428142E+04
   0.171158E-02   0.436005E+04
   0.174615E-02   0.443989E+04
   0.178143E-02   0.452095E+04
   0.181741E-02   0.460325E+04
   0.185413E-02   0.468680E+04
   0.189158E-02   0.477161E+04
   0.192980E-02   0.485769E+04
   0.196878E-02   0.494504E+04
   0.200855E-02   0.503368E+04
   0.204913E-02   0.512362E+04
   0.209052E-02   0.521486E+04
   0.213276E-02   0.530742E+04
   0.217584E-02   0.540130E+04
   0.221979E-02   0.549650E+04
   0.226464E-02   0.559305E+04
   0.231039E-02   0.569093E+04
   0.235706E-02   0.579016E+04
   0.240467E-02   0.589074E+04
   0.245325E-02   0.599268E+04
   0.250281E-02   0.609597E+04
   0.255337E-02   0.620064E+04
   0.260495E-02   0.630667E+04
   0.265758E-02   0.641406E+04
   0.271126E-02   0.652283E+04
   0.276603E-02   0.663297E+04
