#           k/h    P           
   0.794263E+00   0.355076E+02
   0.810308E+00   0.339437E+02
   0.826677E+00   0.324456E+02
   0.843378E+00   0.310105E+02
   0.860415E+00   0.296362E+02
   0.877797E+00   0.283202E+02
   0.895529E+00   0.270602E+02
   0.913620E+00   0.258539E+02
   0.932076E+00   0.246993E+02
   0.950906E+00   0.235941E+02
   0.970115E+00   0.225364E+02
   0.989713E+00   0.215243E+02
   0.100971E+01   0.205558E+02
   0.103010E+01   0.196291E+02
   0.105091E+01   0.187426E+02
   0.107214E+01   0.178945E+02
   0.109380E+01   0.170834E+02
   0.111590E+01   0.163077E+02
   0.113844E+01   0.155660E+02
   0.116144E+01   0.148568E+02
   0.118490E+01   0.141788E+02
   0.120884E+01   0.135307E+02
   0.123326E+01   0.129111E+02
   0.125817E+01   0.123190E+02
   0.128359E+01   0.117531E+02
   0.130952E+01   0.112123E+02
   0.133597E+01   0.106957E+02
   0.136296E+01   0.102021E+02
   0.139049E+01   0.973059E+01
   0.141858E+01   0.928023E+01
   0.144724E+01   0.885009E+01
   0.147648E+01   0.843929E+01
   0.150630E+01   0.804699E+01
   0.153673E+01   0.767236E+01
   0.156778E+01   0.731462E+01
   0.159945E+01   0.697303E+01
   0.163176E+01   0.664687E+01
   0.166472E+01   0.633547E+01
   0.169835E+01   0.603816E+01
   0.173266E+01   0.575433E+01
   0.176766E+01   0.548340E+01
   0.180337E+01   0.522484E+01
   0.183980E+01   0.497815E+01
   0.187697E+01   0.474284E+01
   0.191489E+01   0.451843E+01
   0.195357E+01   0.430447E+01
   0.199304E+01   0.410052E+01
   0.203330E+01   0.390614E+01
   0.207437E+01   0.372093E+01
