#           k/h    P           
   0.100000E-03   0.790971E+02
   0.102020E-03   0.806378E+02
   0.104081E-03   0.822085E+02
   0.106184E-03   0.838098E+02
   0.108329E-03   0.854422E+02
   0.110517E-03   0.871064E+02
   0.112750E-03   0.888030E+02
   0.115027E-03   0.905326E+02
   0.117351E-03   0.922958E+02
   0.119722E-03   0.940934E+02
   0.122140E-03   0.959259E+02
   0.124608E-03   0.977941E+02
   0.127125E-03   0.996986E+02
   0.129693E-03   0.101640E+03
   0.132313E-03   0.103619E+03
   0.134986E-03   0.105637E+03
   0.137713E-03   0.107694E+03
   0.140495E-03   0.109791E+03
   0.143333E-03   0.111929E+03
   0.146228E-03   0.114109E+03
   0.149182E-03   0.116331E+03
   0.152196E-03   0.118596E+03
   0.155271E-03   0.120905E+03
   0.158407E-03   0.123258E+03
   0.161607E-03   0.125658E+03
   0.164872E-03   0.128104E+03
   0.168203E-03   0.130598E+03
   0.171601E-03   0.133140E+03
   0.175067E-03   0.135732E+03
   0.178604E-03   0.138374E+03
   0.182212E-03   0.141067E+03
   0.185893E-03   0.143813E+03
   0.189648E-03   0.146612E+03
   0.193479E-03   0.149465E+03
   0.197388E-03   0.152373E+03
   0.201375E-03   0.155338E+03
   0.205443E-03   0.158361E+03
   0.209594E-03   0.161442E+03
   0.213828E-03   0.164583E+03
   0.218147E-03   0.167785E+03
   0.222554E-03   0.171049E+03
   0.227050E-03   0.174376E+03
   0.231637E-03   0.177768E+03
   0.236316E-03   0.181225E+03
   0.241090E-03   0.184749E+03
   0.245960E-03   0.188342E+03
   0.250929E-03   0.192004E+03
   0.255998E-03   0.195737E+03
   0.261170E-03   0.199543E+03
   0.266446E-03   0.203422E+03
   0.271828E-03   0.207376E+03
   0.277319E-03   0.211406E+03
   0.282922E-03   0.215514E+03
   0.288637E-03   0.219702E+03
   0.294468E-03   0.223971E+03
   0.300417E-03   0.228322E+03
   0.306485E-03   0.232757E+03
   0.312677E-03   0.237278E+03
   0.318993E-03   0.241885E+03
   0.325437E-03   0.246582E+03
   0.332012E-03   0.251369E+03
   0.338719E-03   0.256249E+03
   0.345561E-03   0.261222E+03
   0.352542E-03   0.266291E+03
   0.359664E-03   0.271458E+03
   0.366930E-03   0.276723E+03
   0.374342E-03   0.282091E+03
   0.381904E-03   0.287561E+03
   0.389619E-03   0.293136E+03
   0.397490E-03   0.298818E+03
   0.405520E-03   0.304609E+03
   0.413712E-03   0.310511E+03
   0.422070E-03   0.316526E+03
   0.430596E-03   0.322656E+03
   0.439295E-03   0.328904E+03
   0.448169E-03   0.335271E+03
   0.457222E-03   0.341759E+03
   0.466459E-03   0.348371E+03
   0.475882E-03   0.355109E+03
   0.485496E-03   0.361975E+03
   0.495303E-03   0.368972E+03
   0.505309E-03   0.376102E+03
   0.515517E-03   0.383368E+03
   0.525931E-03   0.390771E+03
   0.536556E-03   0.398314E+03
   0.547395E-03   0.406001E+03
   0.558453E-03   0.413832E+03
   0.569734E-03   0.421812E+03
   0.581244E-03   0.429942E+03
   0.592986E-03   0.438226E+03
   0.604965E-03   0.446665E+03
   0.617186E-03   0.455263E+03
   0.629654E-03   0.464022E+03
   0.642374E-03   0.472945E+03
   0.655350E-03   0.482036E+03
   0.668589E-03   0.491296E+03
   0.682096E-03   0.500729E+03
   0.695875E-03   0.510337E+03
   0.709933E-03   0.520125E+03
   0.724274E-03   0.530093E+03
   0.738906E-03   0.540247E+03
   0.753832E-03   0.550588E+03
   0.769061E-03   0.561121E+03
   0.784597E-03   0.571847E+03
   0.800447E-03   0.582770E+03
   0.816617E-03   0.593894E+03
   0.833114E-03   0.605221E+03
   0.849944E-03   0.616755E+03
   0.867114E-03   0.628500E+03
   0.884631E-03   0.640457E+03
   0.902501E-03   0.652631E+03
   0.920733E-03   0.665026E+03
   0.939333E-03   0.677644E+03
   0.958309E-03   0.690489E+03
   0.977668E-03   0.703564E+03
   0.997418E-03   0.716873E+03
   0.101757E-02   0.730419E+03
   0.103812E-02   0.744206E+03
   0.105910E-02   0.758236E+03
   0.108049E-02   0.772515E+03
   0.110232E-02   0.787045E+03
   0.112459E-02   0.801829E+03
   0.114730E-02   0.816872E+03
   0.117048E-02   0.832176E+03
   0.119413E-02   0.847745E+03
   0.121825E-02   0.863584E+03
   0.124286E-02   0.879694E+03
   0.126797E-02   0.896081E+03
   0.129358E-02   0.912747E+03
   0.131971E-02   0.929695E+03
   0.134637E-02   0.946930E+03
   0.137357E-02   0.964455E+03
   0.140132E-02   0.982273E+03
   0.142963E-02   0.100039E+04
   0.145851E-02   0.101880E+04
   0.148797E-02   0.103752E+04
   0.151803E-02   0.105655E+04
   0.154870E-02   0.107588E+04
   0.157998E-02   0.109553E+04
   0.161190E-02   0.111549E+04
   0.164446E-02   0.113578E+04
   0.167768E-02   0.115639E+04
   0.171158E-02   0.117732E+04
   0.174615E-02   0.119858E+04
   0.178143E-02   0.122018E+04
   0.181741E-02   0.124211E+04
   0.185413E-02   0.126437E+04
   0.189158E-02   0.128698E+04
   0.192980E-02   0.130993E+04
   0.196878E-02   0.133323E+04
   0.200855E-02   0.135687E+04
   0.204913E-02   0.138086E+04
   0.209052E-02   0.140521E+04
   0.213276E-02   0.142991E+04
   0.217584E-02   0.145497E+04
   0.221979E-02   0.148039E+04
   0.226464E-02   0.150616E+04
   0.231039E-02   0.153230E+04
   0.235706E-02   0.155881E+04
   0.240467E-02   0.158568E+04
   0.245325E-02   0.161291E+04
   0.250281E-02   0.164052E+04
   0.255337E-02   0.166849E+04
   0.260495E-02   0.169683E+04
   0.265758E-02   0.172554E+04
   0.271126E-02   0.175462E+04
   0.276603E-02   0.178407E+04
   0.282191E-02   0.181389E+04
   0.287892E-02   0.184408E+04
   0.293708E-02   0.187463E+04
   0.299641E-02   0.190555E+04
   0.305694E-02   0.193684E+04
   0.311870E-02   0.196850E+04
   0.318170E-02   0.200051E+04
   0.324597E-02   0.203289E+04
   0.331155E-02   0.206562E+04
   0.337844E-02   0.209871E+04
   0.344669E-02   0.213215E+04
   0.351632E-02   0.216593E+04
   0.358735E-02   0.220007E+04
   0.365982E-02   0.223454E+04
   0.373376E-02   0.226935E+04
   0.380918E-02   0.230448E+04
   0.388613E-02   0.233994E+04
   0.396464E-02   0.237572E+04
   0.404473E-02   0.241182E+04
   0.412644E-02   0.244822E+04
   0.420980E-02   0.248491E+04
   0.429484E-02   0.252190E+04
   0.438160E-02   0.255916E+04
   0.447012E-02   0.259670E+04
   0.456042E-02   0.263451E+04
   0.465255E-02   0.267256E+04
   0.474653E-02   0.271086E+04
   0.484242E-02   0.274940E+04
   0.494024E-02   0.278815E+04
   0.504004E-02   0.282711E+04
   0.514186E-02   0.286626E+04
   0.524573E-02   0.290560E+04
   0.535170E-02   0.294511E+04
   0.545981E-02   0.298476E+04
   0.557011E-02   0.302456E+04
   0.568263E-02   0.306447E+04
   0.579743E-02   0.310449E+04
   0.591455E-02   0.314459E+04
   0.603403E-02   0.318477E+04
   0.615592E-02   0.322499E+04
   0.628028E-02   0.326523E+04
   0.640715E-02   0.330549E+04
   0.653658E-02   0.334573E+04
   0.666863E-02   0.338594E+04
   0.680335E-02   0.342608E+04
   0.694078E-02   0.346614E+04
   0.708100E-02   0.350609E+04
   0.722404E-02   0.354591E+04
   0.736998E-02   0.358557E+04
   0.751886E-02   0.362504E+04
   0.767075E-02   0.366429E+04
   0.782571E-02   0.370329E+04
   0.798380E-02   0.374201E+04
   0.814509E-02   0.378043E+04
   0.830963E-02   0.381850E+04
   0.847750E-02   0.385621E+04
   0.864875E-02   0.389350E+04
   0.882347E-02   0.393035E+04
   0.900171E-02   0.396672E+04
   0.918356E-02   0.400257E+04
   0.936908E-02   0.403787E+04
   0.955835E-02   0.407257E+04
   0.975144E-02   0.410665E+04
   0.994843E-02   0.414004E+04
   0.101494E-01   0.417273E+04
   0.103544E-01   0.420465E+04
   0.105636E-01   0.423577E+04
   0.107770E-01   0.426604E+04
   0.109947E-01   0.429542E+04
   0.112168E-01   0.432386E+04
   0.114434E-01   0.435132E+04
   0.116746E-01   0.437774E+04
   0.119104E-01   0.440308E+04
   0.121510E-01   0.442729E+04
   0.123965E-01   0.445033E+04
   0.126469E-01   0.447213E+04
   0.129024E-01   0.449265E+04
   0.131631E-01   0.451184E+04
   0.134290E-01   0.452965E+04
   0.137003E-01   0.454603E+04
   0.139770E-01   0.456092E+04
   0.142594E-01   0.457428E+04
   0.145474E-01   0.458606E+04
   0.148413E-01   0.459620E+04
   0.151411E-01   0.460466E+04
   0.154470E-01   0.461138E+04
   0.157590E-01   0.461632E+04
   0.160774E-01   0.461943E+04
   0.164022E-01   0.462067E+04
   0.167335E-01   0.462000E+04
   0.170716E-01   0.461736E+04
   0.174164E-01   0.461273E+04
   0.177683E-01   0.460606E+04
   0.181272E-01   0.459731E+04
   0.184934E-01   0.458647E+04
   0.188670E-01   0.457350E+04
   0.192481E-01   0.455837E+04
   0.196370E-01   0.454106E+04
   0.200337E-01   0.452156E+04
   0.204384E-01   0.449985E+04
   0.208513E-01   0.447593E+04
   0.212725E-01   0.444980E+04
   0.217022E-01   0.442146E+04
   0.221406E-01   0.439092E+04
   0.225879E-01   0.435819E+04
   0.230442E-01   0.432331E+04
   0.235097E-01   0.428630E+04
   0.239847E-01   0.424719E+04
   0.244692E-01   0.420603E+04
   0.249635E-01   0.416289E+04
   0.254678E-01   0.411781E+04
   0.259823E-01   0.407088E+04
   0.265072E-01   0.402215E+04
   0.270426E-01   0.397171E+04
   0.275889E-01   0.391968E+04
   0.281463E-01   0.386616E+04
   0.287149E-01   0.381125E+04
   0.292949E-01   0.375505E+04
