#           k/h    P           
   0.100000E-03   0.242261E+03
   0.102020E-03   0.246984E+03
   0.104081E-03   0.251799E+03
   0.106184E-03   0.256708E+03
   0.108329E-03   0.261713E+03
   0.110517E-03   0.266815E+03
   0.112750E-03   0.272017E+03
   0.115027E-03   0.277321E+03
   0.117351E-03   0.282728E+03
   0.119722E-03   0.288240E+03
   0.122140E-03   0.293861E+03
   0.124608E-03   0.299591E+03
   0.127125E-03   0.305433E+03
   0.129693E-03   0.311389E+03
   0.132313E-03   0.317461E+03
   0.134986E-03   0.323652E+03
   0.137713E-03   0.329964E+03
   0.140495E-03   0.336399E+03
   0.143333E-03   0.342960E+03
   0.146228E-03   0.349649E+03
   0.149182E-03   0.356468E+03
   0.152196E-03   0.363421E+03
   0.155271E-03   0.370510E+03
   0.158407E-03   0.377738E+03
   0.161607E-03   0.385107E+03
   0.164872E-03   0.392620E+03
   0.168203E-03   0.400280E+03
   0.171601E-03   0.408089E+03
   0.175067E-03   0.416052E+03
   0.178604E-03   0.424170E+03
   0.182212E-03   0.432447E+03
   0.185893E-03   0.440886E+03
   0.189648E-03   0.449490E+03
   0.193479E-03   0.458263E+03
   0.197388E-03   0.467207E+03
   0.201375E-03   0.476326E+03
   0.205443E-03   0.485624E+03
   0.209594E-03   0.495104E+03
   0.213828E-03   0.504770E+03
   0.218147E-03   0.514626E+03
   0.222554E-03   0.524674E+03
   0.227050E-03   0.534920E+03
   0.231637E-03   0.545366E+03
   0.236316E-03   0.556017E+03
   0.241090E-03   0.566877E+03
   0.245960E-03   0.577950E+03
   0.250929E-03   0.589240E+03
   0.255998E-03   0.600752E+03
   0.261170E-03   0.612490E+03
   0.266446E-03   0.624458E+03
   0.271828E-03   0.636662E+03
   0.277319E-03   0.649105E+03
   0.282922E-03   0.661792E+03
   0.288637E-03   0.674729E+03
   0.294468E-03   0.687920E+03
   0.300417E-03   0.701370E+03
   0.306485E-03   0.715085E+03
   0.312677E-03   0.729070E+03
   0.318993E-03   0.743330E+03
   0.325437E-03   0.757870E+03
   0.332012E-03   0.772696E+03
   0.338719E-03   0.787815E+03
   0.345561E-03   0.803230E+03
   0.352542E-03   0.818950E+03
   0.359664E-03   0.834979E+03
   0.366930E-03   0.851324E+03
   0.374342E-03   0.867990E+03
   0.381904E-03   0.884986E+03
   0.389619E-03   0.902316E+03
   0.397490E-03   0.919987E+03
   0.405520E-03   0.938007E+03
   0.413712E-03   0.956382E+03
   0.422070E-03   0.975119E+03
   0.430596E-03   0.994226E+03
   0.439295E-03   0.101371E+04
   0.448169E-03   0.103358E+04
   0.457222E-03   0.105383E+04
   0.466459E-03   0.107449E+04
   0.475882E-03   0.109556E+04
   0.485496E-03   0.111704E+04
   0.495303E-03   0.113894E+04
   0.505309E-03   0.116127E+04
   0.515517E-03   0.118405E+04
   0.525931E-03   0.120727E+04
   0.536556E-03   0.123094E+04
   0.547395E-03   0.125509E+04
   0.558453E-03   0.127970E+04
   0.569734E-03   0.130480E+04
   0.581244E-03   0.133039E+04
   0.592986E-03   0.135649E+04
   0.604965E-03   0.138309E+04
   0.617186E-03   0.141021E+04
   0.629654E-03   0.143786E+04
   0.642374E-03   0.146605E+04
   0.655350E-03   0.149479E+04
   0.668589E-03   0.152409E+04
   0.682096E-03   0.155395E+04
   0.695875E-03   0.158440E+04
   0.709933E-03   0.161543E+04
   0.724274E-03   0.164706E+04
   0.738906E-03   0.167930E+04
   0.753832E-03   0.171215E+04
   0.769061E-03   0.174564E+04
   0.784597E-03   0.177976E+04
   0.800447E-03   0.181453E+04
   0.816617E-03   0.184996E+04
   0.833114E-03   0.188606E+04
   0.849944E-03   0.192284E+04
   0.867114E-03   0.196031E+04
   0.884631E-03   0.199847E+04
   0.902501E-03   0.203735E+04
   0.920733E-03   0.207695E+04
   0.939333E-03   0.211728E+04
   0.958309E-03   0.215835E+04
   0.977668E-03   0.220017E+04
   0.997418E-03   0.224275E+04
   0.101757E-02   0.228610E+04
   0.103812E-02   0.233023E+04
   0.105910E-02   0.237514E+04
   0.108049E-02   0.242086E+04
   0.110232E-02   0.246739E+04
   0.112459E-02   0.251474E+04
   0.114730E-02   0.256291E+04
   0.117048E-02   0.261192E+04
   0.119413E-02   0.266178E+04
   0.121825E-02   0.271250E+04
   0.124286E-02   0.276409E+04
   0.126797E-02   0.281655E+04
   0.129358E-02   0.286990E+04
   0.131971E-02   0.292415E+04
   0.134637E-02   0.297930E+04
   0.137357E-02   0.303537E+04
   0.140132E-02   0.309236E+04
   0.142963E-02   0.315029E+04
   0.145851E-02   0.320917E+04
   0.148797E-02   0.326900E+04
   0.151803E-02   0.332980E+04
   0.154870E-02   0.339157E+04
   0.157998E-02   0.345433E+04
   0.161190E-02   0.351808E+04
   0.164446E-02   0.358285E+04
   0.167768E-02   0.364862E+04
   0.171158E-02   0.371543E+04
   0.174615E-02   0.378327E+04
   0.178143E-02   0.385215E+04
   0.181741E-02   0.392209E+04
   0.185413E-02   0.399310E+04
   0.189158E-02   0.406517E+04
   0.192980E-02   0.413833E+04
   0.196878E-02   0.421258E+04
   0.200855E-02   0.428793E+04
   0.204913E-02   0.436438E+04
   0.209052E-02   0.444194E+04
   0.213276E-02   0.452062E+04
   0.217584E-02   0.460043E+04
   0.221979E-02   0.468138E+04
   0.226464E-02   0.476346E+04
   0.231039E-02   0.484668E+04
   0.235706E-02   0.493105E+04
   0.240467E-02   0.501657E+04
   0.245325E-02   0.510325E+04
   0.250281E-02   0.519110E+04
   0.255337E-02   0.528010E+04
   0.260495E-02   0.537026E+04
   0.265758E-02   0.546160E+04
   0.271126E-02   0.555410E+04
   0.276603E-02   0.564777E+04
   0.282191E-02   0.574260E+04
   0.287892E-02   0.583860E+04
   0.293708E-02   0.593576E+04
   0.299641E-02   0.603408E+04
   0.305694E-02   0.613355E+04
   0.311870E-02   0.623418E+04
   0.318170E-02   0.633595E+04
   0.324597E-02   0.643886E+04
   0.331155E-02   0.654289E+04
   0.337844E-02   0.664805E+04
   0.344669E-02   0.675432E+04
   0.351632E-02   0.686170E+04
   0.358735E-02   0.697015E+04
   0.365982E-02   0.707968E+04
   0.373376E-02   0.719028E+04
   0.380918E-02   0.730191E+04
   0.388613E-02   0.741457E+04
   0.396464E-02   0.752823E+04
   0.404473E-02   0.764289E+04
   0.412644E-02   0.775850E+04
   0.420980E-02   0.787506E+04
   0.429484E-02   0.799253E+04
   0.438160E-02   0.811090E+04
   0.447012E-02   0.823012E+04
   0.456042E-02   0.835018E+04
   0.465255E-02   0.847104E+04
   0.474653E-02   0.859267E+04
   0.484242E-02   0.871503E+04
   0.494024E-02   0.883808E+04
   0.504004E-02   0.896180E+04
   0.514186E-02   0.908612E+04
   0.524573E-02   0.921103E+04
   0.535170E-02   0.933645E+04
   0.545981E-02   0.946236E+04
   0.557011E-02   0.958871E+04
   0.568263E-02   0.971543E+04
   0.579743E-02   0.984247E+04
   0.591455E-02   0.996979E+04
   0.603403E-02   0.100973E+05
   0.615592E-02   0.102250E+05
   0.628028E-02   0.103528E+05
   0.640715E-02   0.104805E+05
   0.653658E-02   0.106083E+05
   0.666863E-02   0.107359E+05
   0.680335E-02   0.108633E+05
   0.694078E-02   0.109905E+05
   0.708100E-02   0.111173E+05
   0.722404E-02   0.112437E+05
   0.736998E-02   0.113696E+05
   0.751886E-02   0.114948E+05
   0.767075E-02   0.116194E+05
   0.782571E-02   0.117432E+05
   0.798380E-02   0.118661E+05
   0.814509E-02   0.119881E+05
   0.830963E-02   0.121089E+05
   0.847750E-02   0.122285E+05
   0.864875E-02   0.123469E+05
   0.882347E-02   0.124639E+05
   0.900171E-02   0.125793E+05
   0.918356E-02   0.126931E+05
   0.936908E-02   0.128051E+05
   0.955835E-02   0.129152E+05
   0.975144E-02   0.130234E+05
   0.994843E-02   0.131294E+05
   0.101494E-01   0.132331E+05
   0.103544E-01   0.133344E+05
   0.105636E-01   0.134332E+05
   0.107770E-01   0.135292E+05
   0.109947E-01   0.136225E+05
   0.112168E-01   0.137127E+05
   0.114434E-01   0.137999E+05
   0.116746E-01   0.138837E+05
   0.119104E-01   0.139642E+05
   0.121510E-01   0.140410E+05
   0.123965E-01   0.141141E+05
   0.126469E-01   0.141833E+05
   0.129024E-01   0.142484E+05
   0.131631E-01   0.143094E+05
   0.134290E-01   0.143659E+05
   0.137003E-01   0.144179E+05
   0.139770E-01   0.144652E+05
