#           k/h    P           
   0.100000E-03   0.788436E+02
   0.102020E-03   0.803794E+02
   0.104081E-03   0.819450E+02
   0.106184E-03   0.835411E+02
   0.108329E-03   0.851683E+02
   0.110517E-03   0.868272E+02
   0.112750E-03   0.885183E+02
   0.115027E-03   0.902424E+02
   0.117351E-03   0.920000E+02
   0.119722E-03   0.937917E+02
   0.122140E-03   0.956184E+02
   0.124608E-03   0.974806E+02
   0.127125E-03   0.993790E+02
   0.129693E-03   0.101314E+03
   0.132313E-03   0.103287E+03
   0.134986E-03   0.105299E+03
   0.137713E-03   0.107349E+03
   0.140495E-03   0.109440E+03
   0.143333E-03   0.111571E+03
   0.146228E-03   0.113743E+03
   0.149182E-03   0.115958E+03
   0.152196E-03   0.118215E+03
   0.155271E-03   0.120517E+03
   0.158407E-03   0.122863E+03
   0.161607E-03   0.125255E+03
   0.164872E-03   0.127694E+03
   0.168203E-03   0.130179E+03
   0.171601E-03   0.132713E+03
   0.175067E-03   0.135297E+03
   0.178604E-03   0.137930E+03
   0.182212E-03   0.140615E+03
   0.185893E-03   0.143352E+03
   0.189648E-03   0.146142E+03
   0.193479E-03   0.148986E+03
   0.197388E-03   0.151885E+03
   0.201375E-03   0.154840E+03
   0.205443E-03   0.157853E+03
   0.209594E-03   0.160924E+03
   0.213828E-03   0.164055E+03
   0.218147E-03   0.167247E+03
   0.222554E-03   0.170500E+03
   0.227050E-03   0.173817E+03
   0.231637E-03   0.177198E+03
   0.236316E-03   0.180644E+03
   0.241090E-03   0.184157E+03
   0.245960E-03   0.187738E+03
   0.250929E-03   0.191389E+03
   0.255998E-03   0.195110E+03
   0.261170E-03   0.198903E+03
   0.266446E-03   0.202769E+03
   0.271828E-03   0.206711E+03
   0.277319E-03   0.210728E+03
   0.282922E-03   0.214823E+03
   0.288637E-03   0.218998E+03
   0.294468E-03   0.223253E+03
   0.300417E-03   0.227590E+03
   0.306485E-03   0.232010E+03
   0.312677E-03   0.236517E+03
   0.318993E-03   0.241110E+03
   0.325437E-03   0.245791E+03
   0.332012E-03   0.250563E+03
   0.338719E-03   0.255427E+03
   0.345561E-03   0.260384E+03
   0.352542E-03   0.265437E+03
   0.359664E-03   0.270587E+03
   0.366930E-03   0.275836E+03
   0.374342E-03   0.281186E+03
   0.381904E-03   0.286638E+03
   0.389619E-03   0.292196E+03
   0.397490E-03   0.297859E+03
   0.405520E-03   0.303632E+03
   0.413712E-03   0.309515E+03
   0.422070E-03   0.315511E+03
   0.430596E-03   0.321621E+03
   0.439295E-03   0.327848E+03
   0.448169E-03   0.334195E+03
   0.457222E-03   0.340662E+03
   0.466459E-03   0.347253E+03
   0.475882E-03   0.353969E+03
   0.485496E-03   0.360813E+03
   0.495303E-03   0.367788E+03
   0.505309E-03   0.374895E+03
   0.515517E-03   0.382137E+03
   0.525931E-03   0.389516E+03
   0.536556E-03   0.397035E+03
   0.547395E-03   0.404697E+03
   0.558453E-03   0.412504E+03
   0.569734E-03   0.420457E+03
   0.581244E-03   0.428561E+03
   0.592986E-03   0.436818E+03
   0.604965E-03   0.445230E+03
   0.617186E-03   0.453800E+03
   0.629654E-03   0.462531E+03
   0.642374E-03   0.471426E+03
   0.655350E-03   0.480487E+03
   0.668589E-03   0.489717E+03
   0.682096E-03   0.499120E+03
   0.695875E-03   0.508697E+03
   0.709933E-03   0.518453E+03
   0.724274E-03   0.528390E+03
   0.738906E-03   0.538510E+03
   0.753832E-03   0.548818E+03
   0.769061E-03   0.559317E+03
   0.784597E-03   0.570008E+03
   0.800447E-03   0.580896E+03
   0.816617E-03   0.591984E+03
   0.833114E-03   0.603275E+03
   0.849944E-03   0.614771E+03
   0.867114E-03   0.626478E+03
   0.884631E-03   0.638397E+03
   0.902501E-03   0.650531E+03
   0.920733E-03   0.662886E+03
   0.939333E-03   0.675463E+03
   0.958309E-03   0.688266E+03
   0.977668E-03   0.701299E+03
   0.997418E-03   0.714565E+03
   0.101757E-02   0.728067E+03
   0.103812E-02   0.741809E+03
   0.105910E-02   0.755794E+03
   0.108049E-02   0.770026E+03
   0.110232E-02   0.784509E+03
   0.112459E-02   0.799246E+03
   0.114730E-02   0.814239E+03
   0.117048E-02   0.829494E+03
   0.119413E-02   0.845013E+03
   0.121825E-02   0.860800E+03
   0.124286E-02   0.876858E+03
   0.126797E-02   0.893192E+03
   0.129358E-02   0.909803E+03
   0.131971E-02   0.926697E+03
   0.134637E-02   0.943876E+03
   0.137357E-02   0.961344E+03
   0.140132E-02   0.979104E+03
   0.142963E-02   0.997160E+03
   0.145851E-02   0.101552E+04
   0.148797E-02   0.103417E+04
   0.151803E-02   0.105314E+04
   0.154870E-02   0.107241E+04
   0.157998E-02   0.109199E+04
   0.161190E-02   0.111189E+04
   0.164446E-02   0.113211E+04
   0.167768E-02   0.115265E+04
   0.171158E-02   0.117352E+04
   0.174615E-02   0.119471E+04
   0.178143E-02   0.121624E+04
   0.181741E-02   0.123809E+04
   0.185413E-02   0.126029E+04
   0.189158E-02   0.128282E+04
   0.192980E-02   0.130570E+04
   0.196878E-02   0.132892E+04
   0.200855E-02   0.135248E+04
   0.204913E-02   0.137640E+04
   0.209052E-02   0.140067E+04
   0.213276E-02   0.142529E+04
   0.217584E-02   0.145027E+04
   0.221979E-02   0.147560E+04
   0.226464E-02   0.150130E+04
   0.231039E-02   0.152735E+04
   0.235706E-02   0.155377E+04
   0.240467E-02   0.158055E+04
   0.245325E-02   0.160770E+04
   0.250281E-02   0.163521E+04
   0.255337E-02   0.166309E+04
   0.260495E-02   0.169134E+04
   0.265758E-02   0.171996E+04
   0.271126E-02   0.174895E+04
   0.276603E-02   0.177830E+04
   0.282191E-02   0.180802E+04
   0.287892E-02   0.183811E+04
   0.293708E-02   0.186857E+04
   0.299641E-02   0.189939E+04
   0.305694E-02   0.193058E+04
   0.311870E-02   0.196213E+04
   0.318170E-02   0.199404E+04
   0.324597E-02   0.202631E+04
   0.331155E-02   0.205894E+04
   0.337844E-02   0.209192E+04
   0.344669E-02   0.212525E+04
   0.351632E-02   0.215893E+04
   0.358735E-02   0.219295E+04
   0.365982E-02   0.222731E+04
   0.373376E-02   0.226200E+04
   0.380918E-02   0.229703E+04
   0.388613E-02   0.233237E+04
   0.396464E-02   0.236804E+04
   0.404473E-02   0.240401E+04
   0.412644E-02   0.244029E+04
   0.420980E-02   0.247687E+04
   0.429484E-02   0.251374E+04
   0.438160E-02   0.255088E+04
   0.447012E-02   0.258830E+04
   0.456042E-02   0.262598E+04
   0.465255E-02   0.266392E+04
   0.474653E-02   0.270209E+04
   0.484242E-02   0.274050E+04
   0.494024E-02   0.277913E+04
   0.504004E-02   0.281796E+04
   0.514186E-02   0.285699E+04
   0.524573E-02   0.289620E+04
   0.535170E-02   0.293558E+04
   0.545981E-02   0.297511E+04
   0.557011E-02   0.301477E+04
   0.568263E-02   0.305456E+04
   0.579743E-02   0.309445E+04
   0.591455E-02   0.313442E+04
   0.603403E-02   0.317446E+04
   0.615592E-02   0.321455E+04
   0.628028E-02   0.325467E+04
   0.640715E-02   0.329479E+04
   0.653658E-02   0.333490E+04
   0.666863E-02   0.337498E+04
   0.680335E-02   0.341499E+04
   0.694078E-02   0.345493E+04
   0.708100E-02   0.349475E+04
   0.722404E-02   0.353444E+04
   0.736998E-02   0.357397E+04
   0.751886E-02   0.361331E+04
   0.767075E-02   0.365243E+04
   0.782571E-02   0.369130E+04
   0.798380E-02   0.372990E+04
   0.814509E-02   0.376820E+04
   0.830963E-02   0.380615E+04
   0.847750E-02   0.384373E+04
   0.864875E-02   0.388090E+04
   0.882347E-02   0.391763E+04
   0.900171E-02   0.395388E+04
   0.918356E-02   0.398962E+04
   0.936908E-02   0.402480E+04
   0.955835E-02   0.405940E+04
   0.975144E-02   0.409336E+04
   0.994843E-02   0.412665E+04
   0.101494E-01   0.415922E+04
   0.103544E-01   0.419104E+04
   0.105636E-01   0.422206E+04
   0.107770E-01   0.425223E+04
   0.109947E-01   0.428152E+04
   0.112168E-01   0.430987E+04
   0.114434E-01   0.433724E+04
   0.116746E-01   0.436357E+04
   0.119104E-01   0.438883E+04
   0.121510E-01   0.441297E+04
   0.123965E-01   0.443592E+04
   0.126469E-01   0.445766E+04
   0.129024E-01   0.447811E+04
   0.131631E-01   0.449724E+04
   0.134290E-01   0.451499E+04
   0.137003E-01   0.453132E+04
   0.139770E-01   0.454617E+04
   0.142594E-01   0.455948E+04
   0.145474E-01   0.457122E+04
   0.148413E-01   0.458133E+04
   0.151411E-01   0.458976E+04
   0.154470E-01   0.459646E+04
   0.157590E-01   0.460138E+04
   0.160774E-01   0.460448E+04
   0.164022E-01   0.460572E+04
   0.167335E-01   0.460504E+04
   0.170716E-01   0.460242E+04
   0.174164E-01   0.459780E+04
   0.177683E-01   0.459115E+04
   0.181272E-01   0.458244E+04
   0.184934E-01   0.457163E+04
   0.188670E-01   0.455869E+04
   0.192481E-01   0.454361E+04
   0.196370E-01   0.452636E+04
   0.200337E-01   0.450692E+04
   0.204384E-01   0.448529E+04
   0.208513E-01   0.446145E+04
   0.212725E-01   0.443540E+04
   0.217022E-01   0.440715E+04
   0.221406E-01   0.437671E+04
   0.225879E-01   0.434409E+04
   0.230442E-01   0.430932E+04
   0.235097E-01   0.427243E+04
   0.239847E-01   0.423345E+04
   0.244692E-01   0.419242E+04
   0.249635E-01   0.414941E+04
   0.254678E-01   0.410449E+04
   0.259823E-01   0.405770E+04
   0.265072E-01   0.400913E+04
   0.270426E-01   0.395886E+04
   0.275889E-01   0.390700E+04
   0.281463E-01   0.385365E+04
   0.287149E-01   0.379891E+04
   0.292949E-01   0.374290E+04
   0.298867E-01   0.368574E+04
   0.304905E-01   0.362759E+04
   0.311064E-01   0.356858E+04
   0.317348E-01   0.350885E+04
   0.323759E-01   0.344854E+04
   0.330299E-01   0.338782E+04
   0.336972E-01   0.332686E+04
   0.343779E-01   0.326582E+04
   0.350724E-01   0.320488E+04
   0.357809E-01   0.314417E+04
   0.365038E-01   0.308387E+04
   0.372412E-01   0.302416E+04
   0.379935E-01   0.296520E+04
   0.387610E-01   0.290714E+04
   0.395440E-01   0.285013E+04
   0.403429E-01   0.279431E+04
   0.411579E-01   0.273982E+04
   0.419893E-01   0.268678E+04
   0.428375E-01   0.263531E+04
   0.437029E-01   0.258551E+04
   0.445858E-01   0.253745E+04
   0.454865E-01   0.249118E+04
   0.464053E-01   0.244675E+04
   0.473428E-01   0.240420E+04
   0.482992E-01   0.236355E+04
   0.492749E-01   0.232475E+04
   0.502703E-01   0.228774E+04
   0.512858E-01   0.225246E+04
   0.523219E-01   0.221886E+04
   0.533789E-01   0.218678E+04
   0.544572E-01   0.215606E+04
   0.555573E-01   0.212653E+04
   0.566796E-01   0.209802E+04
   0.578246E-01   0.207029E+04
   0.589927E-01   0.204307E+04
   0.601845E-01   0.201611E+04
   0.614003E-01   0.198916E+04
   0.626407E-01   0.196191E+04
   0.639061E-01   0.193406E+04
   0.651971E-01   0.190534E+04
   0.665142E-01   0.187548E+04
   0.678578E-01   0.184423E+04
   0.692287E-01   0.181135E+04
   0.706272E-01   0.177667E+04
   0.720539E-01   0.174006E+04
   0.735095E-01   0.170143E+04
   0.749945E-01   0.166075E+04
   0.765095E-01   0.161812E+04
   0.780551E-01   0.157365E+04
   0.796319E-01   0.152756E+04
   0.812406E-01   0.148015E+04
   0.828817E-01   0.143176E+04
   0.845561E-01   0.138280E+04
   0.862642E-01   0.133374E+04
   0.880068E-01   0.128504E+04
