#           k/h    P           
   0.100000E-03   0.263093E+03
   0.102020E-03   0.268223E+03
   0.104081E-03   0.273453E+03
   0.106184E-03   0.278785E+03
   0.108329E-03   0.284222E+03
   0.110517E-03   0.289764E+03
   0.112750E-03   0.295415E+03
   0.115027E-03   0.301176E+03
   0.117351E-03   0.307050E+03
   0.119722E-03   0.313038E+03
   0.122140E-03   0.319144E+03
   0.124608E-03   0.325369E+03
   0.127125E-03   0.331715E+03
   0.129693E-03   0.338186E+03
   0.132313E-03   0.344783E+03
   0.134986E-03   0.351509E+03
   0.137713E-03   0.358366E+03
   0.140495E-03   0.365358E+03
   0.143333E-03   0.372486E+03
   0.146228E-03   0.379754E+03
   0.149182E-03   0.387164E+03
   0.152196E-03   0.394719E+03
   0.155271E-03   0.402422E+03
   0.158407E-03   0.410275E+03
   0.161607E-03   0.418283E+03
   0.164872E-03   0.426447E+03
   0.168203E-03   0.434771E+03
   0.171601E-03   0.443258E+03
   0.175067E-03   0.451912E+03
   0.178604E-03   0.460735E+03
   0.182212E-03   0.469730E+03
   0.185893E-03   0.478903E+03
   0.189648E-03   0.488255E+03
   0.193479E-03   0.497790E+03
   0.197388E-03   0.507513E+03
   0.201375E-03   0.517426E+03
   0.205443E-03   0.527534E+03
   0.209594E-03   0.537841E+03
   0.213828E-03   0.548349E+03
   0.218147E-03   0.559064E+03
   0.222554E-03   0.569990E+03
   0.227050E-03   0.581130E+03
   0.231637E-03   0.592490E+03
   0.236316E-03   0.604072E+03
   0.241090E-03   0.615883E+03
   0.245960E-03   0.627925E+03
   0.250929E-03   0.640205E+03
   0.255998E-03   0.652727E+03
   0.261170E-03   0.665495E+03
   0.266446E-03   0.678515E+03
   0.271828E-03   0.691791E+03
   0.277319E-03   0.705329E+03
   0.282922E-03   0.719133E+03
   0.288637E-03   0.733211E+03
   0.294468E-03   0.747565E+03
   0.300417E-03   0.762204E+03
   0.306485E-03   0.777131E+03
   0.312677E-03   0.792353E+03
   0.318993E-03   0.807875E+03
   0.325437E-03   0.823705E+03
   0.332012E-03   0.839847E+03
   0.338719E-03   0.856309E+03
   0.345561E-03   0.873096E+03
   0.352542E-03   0.890216E+03
   0.359664E-03   0.907674E+03
   0.366930E-03   0.925478E+03
   0.374342E-03   0.943635E+03
   0.381904E-03   0.962151E+03
   0.389619E-03   0.981035E+03
   0.397490E-03   0.100029E+04
   0.405520E-03   0.101993E+04
   0.413712E-03   0.103996E+04
   0.422070E-03   0.106039E+04
   0.430596E-03   0.108122E+04
   0.439295E-03   0.110246E+04
   0.448169E-03   0.112413E+04
   0.457222E-03   0.114622E+04
   0.466459E-03   0.116875E+04
   0.475882E-03   0.119173E+04
   0.485496E-03   0.121517E+04
   0.495303E-03   0.123907E+04
   0.505309E-03   0.126345E+04
   0.515517E-03   0.128830E+04
   0.525931E-03   0.131365E+04
   0.536556E-03   0.133950E+04
   0.547395E-03   0.136586E+04
   0.558453E-03   0.139275E+04
   0.569734E-03   0.142016E+04
   0.581244E-03   0.144812E+04
   0.592986E-03   0.147663E+04
