#           k/h    P           
   0.100000E-03   0.263717E+03
   0.102020E-03   0.268859E+03
   0.104081E-03   0.274101E+03
   0.106184E-03   0.279446E+03
   0.108329E-03   0.284896E+03
   0.110517E-03   0.290451E+03
   0.112750E-03   0.296115E+03
   0.115027E-03   0.301890E+03
   0.117351E-03   0.307778E+03
   0.119722E-03   0.313781E+03
   0.122140E-03   0.319901E+03
   0.124608E-03   0.326140E+03
   0.127125E-03   0.332502E+03
   0.129693E-03   0.338988E+03
   0.132313E-03   0.345600E+03
   0.134986E-03   0.352342E+03
   0.137713E-03   0.359216E+03
   0.140495E-03   0.366225E+03
   0.143333E-03   0.373370E+03
   0.146228E-03   0.380655E+03
   0.149182E-03   0.388083E+03
   0.152196E-03   0.395656E+03
   0.155271E-03   0.403377E+03
   0.158407E-03   0.411250E+03
   0.161607E-03   0.419276E+03
   0.164872E-03   0.427460E+03
   0.168203E-03   0.435804E+03
   0.171601E-03   0.444311E+03
   0.175067E-03   0.452985E+03
   0.178604E-03   0.461829E+03
   0.182212E-03   0.470847E+03
   0.185893E-03   0.480041E+03
   0.189648E-03   0.489416E+03
   0.193479E-03   0.498974E+03
   0.197388E-03   0.508720E+03
   0.201375E-03   0.518657E+03
   0.205443E-03   0.528789E+03
   0.209594E-03   0.539120E+03
   0.213828E-03   0.549654E+03
   0.218147E-03   0.560395E+03
   0.222554E-03   0.571347E+03
   0.227050E-03   0.582514E+03
   0.231637E-03   0.593901E+03
   0.236316E-03   0.605512E+03
   0.241090E-03   0.617351E+03
   0.245960E-03   0.629422E+03
   0.250929E-03   0.641732E+03
   0.255998E-03   0.654284E+03
   0.261170E-03   0.667083E+03
   0.266446E-03   0.680134E+03
   0.271828E-03   0.693442E+03
   0.277319E-03   0.707013E+03
   0.282922E-03   0.720852E+03
   0.288637E-03   0.734963E+03
   0.294468E-03   0.749353E+03
   0.300417E-03   0.764027E+03
   0.306485E-03   0.778990E+03
   0.312677E-03   0.794249E+03
   0.318993E-03   0.809810E+03
   0.325437E-03   0.825678E+03
   0.332012E-03   0.841860E+03
   0.338719E-03   0.858362E+03
   0.345561E-03   0.875191E+03
   0.352542E-03   0.892353E+03
   0.359664E-03   0.909854E+03
   0.366930E-03   0.927702E+03
   0.374342E-03   0.945904E+03
   0.381904E-03   0.964466E+03
   0.389619E-03   0.983396E+03
   0.397490E-03   0.100270E+04
   0.405520E-03   0.102239E+04
   0.413712E-03   0.104247E+04
   0.422070E-03   0.106294E+04
   0.430596E-03   0.108383E+04
   0.439295E-03   0.110512E+04
   0.448169E-03   0.112684E+04
   0.457222E-03   0.114899E+04
   0.466459E-03   0.117158E+04
   0.475882E-03   0.119462E+04
   0.485496E-03   0.121812E+04
   0.495303E-03   0.124208E+04
   0.505309E-03   0.126651E+04
   0.515517E-03   0.129143E+04
   0.525931E-03   0.131685E+04
   0.536556E-03   0.134276E+04
   0.547395E-03   0.136919E+04
   0.558453E-03   0.139614E+04
   0.569734E-03   0.142363E+04
   0.581244E-03   0.145166E+04
   0.592986E-03   0.148024E+04
   0.604965E-03   0.150938E+04
   0.617186E-03   0.153910E+04
   0.629654E-03   0.156940E+04
   0.642374E-03   0.160029E+04
   0.655350E-03   0.163179E+04
   0.668589E-03   0.166391E+04
   0.682096E-03   0.169665E+04
   0.695875E-03   0.173003E+04
   0.709933E-03   0.176406E+04
   0.724274E-03   0.179875E+04
   0.738906E-03   0.183411E+04
   0.753832E-03   0.187015E+04
   0.769061E-03   0.190688E+04
   0.784597E-03   0.194432E+04
   0.800447E-03   0.198248E+04
   0.816617E-03   0.202136E+04
   0.833114E-03   0.206097E+04
   0.849944E-03   0.210134E+04
   0.867114E-03   0.214246E+04
   0.884631E-03   0.218436E+04
   0.902501E-03   0.222703E+04
   0.920733E-03   0.227050E+04
   0.939333E-03   0.231477E+04
   0.958309E-03   0.235986E+04
   0.977668E-03   0.240577E+04
   0.997418E-03   0.245251E+04
   0.101757E-02   0.250010E+04
   0.103812E-02   0.254855E+04
   0.105910E-02   0.259786E+04
   0.108049E-02   0.264805E+04
   0.110232E-02   0.269912E+04
   0.112459E-02   0.275110E+04
   0.114730E-02   0.280398E+04
   0.117048E-02   0.285778E+04
   0.119413E-02   0.291250E+04
   0.121825E-02   0.296817E+04
   0.124286E-02   0.302478E+04
   0.126797E-02   0.308236E+04
   0.129358E-02   0.314090E+04
   0.131971E-02   0.320043E+04
   0.134637E-02   0.326095E+04
   0.137357E-02   0.332247E+04
   0.140132E-02   0.338500E+04
   0.142963E-02   0.344856E+04
   0.145851E-02   0.351315E+04
   0.148797E-02   0.357878E+04
   0.151803E-02   0.364548E+04
   0.154870E-02   0.371324E+04
   0.157998E-02   0.378208E+04
   0.161190E-02   0.385201E+04
   0.164446E-02   0.392304E+04
   0.167768E-02   0.399519E+04
   0.171158E-02   0.406846E+04
   0.174615E-02   0.414286E+04
   0.178143E-02   0.421841E+04
   0.181741E-02   0.429511E+04
   0.185413E-02   0.437297E+04
   0.189158E-02   0.445202E+04
   0.192980E-02   0.453224E+04
   0.196878E-02   0.461366E+04
   0.200855E-02   0.469628E+04
   0.204913E-02   0.478011E+04
   0.209052E-02   0.486515E+04
   0.213276E-02   0.495143E+04
   0.217584E-02   0.503893E+04
   0.221979E-02   0.512768E+04
   0.226464E-02   0.521767E+04
   0.231039E-02   0.530891E+04
   0.235706E-02   0.540142E+04
   0.240467E-02   0.549518E+04
   0.245325E-02   0.559021E+04
   0.250281E-02   0.568650E+04
   0.255337E-02   0.578408E+04
   0.260495E-02   0.588292E+04
   0.265758E-02   0.598304E+04
   0.271126E-02   0.608445E+04
   0.276603E-02   0.618712E+04
   0.282191E-02   0.629108E+04
   0.287892E-02   0.639631E+04
   0.293708E-02   0.650282E+04
   0.299641E-02   0.661059E+04
   0.305694E-02   0.671963E+04
   0.311870E-02   0.682993E+04
   0.318170E-02   0.694148E+04
   0.324597E-02   0.705428E+04
   0.331155E-02   0.716832E+04
   0.337844E-02   0.728358E+04
   0.344669E-02   0.740006E+04
   0.351632E-02   0.751775E+04
   0.358735E-02   0.763663E+04
   0.365982E-02   0.775668E+04
   0.373376E-02   0.787789E+04
   0.380918E-02   0.800025E+04
   0.388613E-02   0.812373E+04
   0.396464E-02   0.824831E+04
   0.404473E-02   0.837397E+04
   0.412644E-02   0.850068E+04
   0.420980E-02   0.862843E+04
   0.429484E-02   0.875718E+04
   0.438160E-02   0.888690E+04
   0.447012E-02   0.901757E+04
   0.456042E-02   0.914916E+04
   0.465255E-02   0.928162E+04
   0.474653E-02   0.941492E+04
   0.484242E-02   0.954902E+04
   0.494024E-02   0.968388E+04
   0.504004E-02   0.981946E+04
   0.514186E-02   0.995572E+04
   0.524573E-02   0.100926E+05
   0.535170E-02   0.102301E+05
   0.545981E-02   0.103681E+05
   0.557011E-02   0.105065E+05
   0.568263E-02   0.106454E+05
   0.579743E-02   0.107846E+05
   0.591455E-02   0.109242E+05
   0.603403E-02   0.110639E+05
   0.615592E-02   0.112038E+05
   0.628028E-02   0.113439E+05
   0.640715E-02   0.114839E+05
   0.653658E-02   0.116239E+05
   0.666863E-02   0.117638E+05
   0.680335E-02   0.119034E+05
   0.694078E-02   0.120428E+05
   0.708100E-02   0.121817E+05
   0.722404E-02   0.123202E+05
   0.736998E-02   0.124582E+05
   0.751886E-02   0.125955E+05
   0.767075E-02   0.127320E+05
