#           k/h    P           
   0.100000E-03   0.161654E+03
   0.102020E-03   0.164804E+03
   0.104081E-03   0.168015E+03
   0.106184E-03   0.171288E+03
   0.108329E-03   0.174626E+03
   0.110517E-03   0.178028E+03
   0.112750E-03   0.181497E+03
   0.115027E-03   0.185033E+03
   0.117351E-03   0.188638E+03
   0.119722E-03   0.192313E+03
   0.122140E-03   0.196060E+03
   0.124608E-03   0.199880E+03
   0.127125E-03   0.203774E+03
   0.129693E-03   0.207744E+03
   0.132313E-03   0.211792E+03
   0.134986E-03   0.215918E+03
   0.137713E-03   0.220125E+03
   0.140495E-03   0.224413E+03
   0.143333E-03   0.228785E+03
   0.146228E-03   0.233243E+03
   0.149182E-03   0.237787E+03
   0.152196E-03   0.242419E+03
   0.155271E-03   0.247142E+03
   0.158407E-03   0.251957E+03
   0.161607E-03   0.256865E+03
   0.164872E-03   0.261870E+03
   0.168203E-03   0.266971E+03
   0.171601E-03   0.272172E+03
   0.175067E-03   0.277474E+03
   0.178604E-03   0.282879E+03
   0.182212E-03   0.288390E+03
   0.185893E-03   0.294008E+03
   0.189648E-03   0.299735E+03
   0.193479E-03   0.305574E+03
   0.197388E-03   0.311526E+03
   0.201375E-03   0.317595E+03
   0.205443E-03   0.323781E+03
   0.209594E-03   0.330088E+03
   0.213828E-03   0.336518E+03
   0.218147E-03   0.343072E+03
   0.222554E-03   0.349754E+03
   0.227050E-03   0.356567E+03
   0.231637E-03   0.363512E+03
   0.236316E-03   0.370592E+03
   0.241090E-03   0.377809E+03
   0.245960E-03   0.385167E+03
   0.250929E-03   0.392669E+03
   0.255998E-03   0.400316E+03
   0.261170E-03   0.408111E+03
   0.266446E-03   0.416059E+03
   0.271828E-03   0.424161E+03
   0.277319E-03   0.432420E+03
   0.282922E-03   0.440840E+03
   0.288637E-03   0.449424E+03
   0.294468E-03   0.458175E+03
   0.300417E-03   0.467095E+03
   0.306485E-03   0.476189E+03
   0.312677E-03   0.485459E+03
   0.318993E-03   0.494910E+03
   0.325437E-03   0.504544E+03
   0.332012E-03   0.514365E+03
   0.338719E-03   0.524377E+03
   0.345561E-03   0.534583E+03
   0.352542E-03   0.544987E+03
   0.359664E-03   0.555594E+03
   0.366930E-03   0.566405E+03
   0.374342E-03   0.577427E+03
   0.381904E-03   0.588661E+03
   0.389619E-03   0.600114E+03
   0.397490E-03   0.611789E+03
   0.405520E-03   0.623689E+03
   0.413712E-03   0.635820E+03
   0.422070E-03   0.648186E+03
   0.430596E-03   0.660791E+03
   0.439295E-03   0.673640E+03
   0.448169E-03   0.686737E+03
   0.457222E-03   0.700087E+03
   0.466459E-03   0.713694E+03
   0.475882E-03   0.727565E+03
   0.485496E-03   0.741703E+03
   0.495303E-03   0.756113E+03
   0.505309E-03   0.770801E+03
   0.515517E-03   0.785772E+03
   0.525931E-03   0.801031E+03
   0.536556E-03   0.816583E+03
   0.547395E-03   0.832433E+03
   0.558453E-03   0.848588E+03
   0.569734E-03   0.865053E+03
   0.581244E-03   0.881833E+03
   0.592986E-03   0.898934E+03
   0.604965E-03   0.916362E+03
   0.617186E-03   0.934123E+03
   0.629654E-03   0.952222E+03
   0.642374E-03   0.970666E+03
   0.655350E-03   0.989461E+03
   0.668589E-03   0.100861E+04
   0.682096E-03   0.102813E+04
   0.695875E-03   0.104801E+04
   0.709933E-03   0.106827E+04
   0.724274E-03   0.108892E+04
   0.738906E-03   0.110995E+04
   0.753832E-03   0.113137E+04
   0.769061E-03   0.115320E+04
   0.784597E-03   0.117544E+04
   0.800447E-03   0.119809E+04
   0.816617E-03   0.122117E+04
   0.833114E-03   0.124467E+04
   0.849944E-03   0.126861E+04
   0.867114E-03   0.129299E+04
   0.884631E-03   0.131782E+04
   0.902501E-03   0.134311E+04
   0.920733E-03   0.136886E+04
   0.939333E-03   0.139509E+04
   0.958309E-03   0.142178E+04
   0.977668E-03   0.144897E+04
   0.997418E-03   0.147664E+04
   0.101757E-02   0.150481E+04
   0.103812E-02   0.153349E+04
   0.105910E-02   0.156268E+04
   0.108049E-02   0.159239E+04
   0.110232E-02   0.162263E+04
   0.112459E-02   0.165339E+04
   0.114730E-02   0.168470E+04
   0.117048E-02   0.171656E+04
   0.119413E-02   0.174897E+04
   0.121825E-02   0.178194E+04
   0.124286E-02   0.181547E+04
   0.126797E-02   0.184959E+04
   0.129358E-02   0.188428E+04
   0.131971E-02   0.191956E+04
   0.134637E-02   0.195544E+04
   0.137357E-02   0.199191E+04
   0.140132E-02   0.202900E+04
   0.142963E-02   0.206670E+04
   0.145851E-02   0.210502E+04
   0.148797E-02   0.214397E+04
   0.151803E-02   0.218355E+04
   0.154870E-02   0.222378E+04
   0.157998E-02   0.226465E+04
   0.161190E-02   0.230618E+04
   0.164446E-02   0.234836E+04
   0.167768E-02   0.239122E+04
   0.171158E-02   0.243474E+04
   0.174615E-02   0.247895E+04
   0.178143E-02   0.252384E+04
   0.181741E-02   0.256943E+04
   0.185413E-02   0.261571E+04
   0.189158E-02   0.266269E+04
   0.192980E-02   0.271038E+04
   0.196878E-02   0.275879E+04
   0.200855E-02   0.280792E+04
   0.204913E-02   0.285777E+04
   0.209052E-02   0.290835E+04
   0.213276E-02   0.295967E+04
   0.217584E-02   0.301172E+04
   0.221979E-02   0.306452E+04
   0.226464E-02   0.311806E+04
   0.231039E-02   0.317235E+04
   0.235706E-02   0.322739E+04
   0.240467E-02   0.328319E+04
   0.245325E-02   0.333975E+04
   0.250281E-02   0.339707E+04
   0.255337E-02   0.345515E+04
   0.260495E-02   0.351399E+04
   0.265758E-02   0.357360E+04
   0.271126E-02   0.363397E+04
   0.276603E-02   0.369511E+04
   0.282191E-02   0.375701E+04
   0.287892E-02   0.381967E+04
   0.293708E-02   0.388310E+04
   0.299641E-02   0.394728E+04
   0.305694E-02   0.401222E+04
   0.311870E-02   0.407792E+04
   0.318170E-02   0.414436E+04
   0.324597E-02   0.421155E+04
   0.331155E-02   0.427948E+04
   0.337844E-02   0.434814E+04
   0.344669E-02   0.441754E+04
   0.351632E-02   0.448765E+04
   0.358735E-02   0.455847E+04
   0.365982E-02   0.463000E+04
   0.373376E-02   0.470222E+04
   0.380918E-02   0.477513E+04
   0.388613E-02   0.484870E+04
   0.396464E-02   0.492294E+04
   0.404473E-02   0.499782E+04
   0.412644E-02   0.507333E+04
   0.420980E-02   0.514946E+04
   0.429484E-02   0.522619E+04
   0.438160E-02   0.530350E+04
   0.447012E-02   0.538138E+04
   0.456042E-02   0.545980E+04
   0.465255E-02   0.553875E+04
   0.474653E-02   0.561820E+04
   0.484242E-02   0.569813E+04
   0.494024E-02   0.577851E+04
   0.504004E-02   0.585933E+04
   0.514186E-02   0.594055E+04
   0.524573E-02   0.602214E+04
   0.535170E-02   0.610408E+04
   0.545981E-02   0.618634E+04
   0.557011E-02   0.626888E+04
   0.568263E-02   0.635167E+04
   0.579743E-02   0.643467E+04
   0.591455E-02   0.651785E+04
   0.603403E-02   0.660117E+04
   0.615592E-02   0.668458E+04
   0.628028E-02   0.676806E+04
   0.640715E-02   0.685155E+04
   0.653658E-02   0.693501E+04
