#           k/h    P           
   0.100000E-03   0.201437E+03
   0.102020E-03   0.205363E+03
   0.104081E-03   0.209365E+03
   0.106184E-03   0.213445E+03
   0.108329E-03   0.217605E+03
   0.110517E-03   0.221846E+03
   0.112750E-03   0.226170E+03
   0.115027E-03   0.230577E+03
   0.117351E-03   0.235071E+03
   0.119722E-03   0.239653E+03
   0.122140E-03   0.244323E+03
   0.124608E-03   0.249085E+03
   0.127125E-03   0.253940E+03
   0.129693E-03   0.258889E+03
   0.132313E-03   0.263935E+03
   0.134986E-03   0.269079E+03
   0.137713E-03   0.274324E+03
   0.140495E-03   0.279671E+03
   0.143333E-03   0.285122E+03
   0.146228E-03   0.290680E+03
   0.149182E-03   0.296345E+03
   0.152196E-03   0.302122E+03
   0.155271E-03   0.308011E+03
   0.158407E-03   0.314015E+03
   0.161607E-03   0.320136E+03
   0.164872E-03   0.326376E+03
   0.168203E-03   0.332738E+03
   0.171601E-03   0.339225E+03
   0.175067E-03   0.345837E+03
   0.178604E-03   0.352579E+03
   0.182212E-03   0.359452E+03
   0.185893E-03   0.366460E+03
   0.189648E-03   0.373604E+03
   0.193479E-03   0.380888E+03
   0.197388E-03   0.388313E+03
   0.201375E-03   0.395884E+03
   0.205443E-03   0.403602E+03
   0.209594E-03   0.411471E+03
   0.213828E-03   0.419494E+03
   0.218147E-03   0.427673E+03
   0.222554E-03   0.436012E+03
   0.227050E-03   0.444514E+03
   0.231637E-03   0.453181E+03
   0.236316E-03   0.462018E+03
   0.241090E-03   0.471027E+03
   0.245960E-03   0.480212E+03
   0.250929E-03   0.489577E+03
   0.255998E-03   0.499124E+03
   0.261170E-03   0.508858E+03
   0.266446E-03   0.518782E+03
   0.271828E-03   0.528900E+03
   0.277319E-03   0.539215E+03
   0.282922E-03   0.549731E+03
   0.288637E-03   0.560453E+03
   0.294468E-03   0.571385E+03
   0.300417E-03   0.582530E+03
   0.306485E-03   0.593892E+03
   0.312677E-03   0.605477E+03
   0.318993E-03   0.617287E+03
   0.325437E-03   0.629329E+03
   0.332012E-03   0.641605E+03
   0.338719E-03   0.654122E+03
   0.345561E-03   0.666882E+03
   0.352542E-03   0.679892E+03
   0.359664E-03   0.693156E+03
   0.366930E-03   0.706679E+03
   0.374342E-03   0.720466E+03
   0.381904E-03   0.734522E+03
   0.389619E-03   0.748853E+03
   0.397490E-03   0.763463E+03
   0.405520E-03   0.778358E+03
