#           k/h    P           
   0.100000E-03   0.314345E+03
   0.102020E-03   0.320478E+03
   0.104081E-03   0.326731E+03
   0.106184E-03   0.333106E+03
   0.108329E-03   0.339606E+03
   0.110517E-03   0.346233E+03
   0.112750E-03   0.352990E+03
   0.115027E-03   0.359879E+03
   0.117351E-03   0.366903E+03
   0.119722E-03   0.374065E+03
   0.122140E-03   0.381367E+03
   0.124608E-03   0.388812E+03
   0.127125E-03   0.396402E+03
   0.129693E-03   0.404142E+03
   0.132313E-03   0.412034E+03
   0.134986E-03   0.420080E+03
   0.137713E-03   0.428284E+03
   0.140495E-03   0.436649E+03
   0.143333E-03   0.445178E+03
   0.146228E-03   0.453874E+03
   0.149182E-03   0.462742E+03
   0.152196E-03   0.471783E+03
   0.155271E-03   0.481002E+03
   0.158407E-03   0.490402E+03
   0.161607E-03   0.499987E+03
   0.164872E-03   0.509761E+03
   0.168203E-03   0.519727E+03
   0.171601E-03   0.529889E+03
   0.175067E-03   0.540251E+03
   0.178604E-03   0.550817E+03
   0.182212E-03   0.561591E+03
   0.185893E-03   0.572578E+03
   0.189648E-03   0.583781E+03
   0.193479E-03   0.595205E+03
   0.197388E-03   0.606855E+03
   0.201375E-03   0.618735E+03
   0.205443E-03   0.630849E+03
   0.209594E-03   0.643203E+03
   0.213828E-03   0.655801E+03
   0.218147E-03   0.668648E+03
   0.222554E-03   0.681750E+03
   0.227050E-03   0.695111E+03
   0.231637E-03   0.708736E+03
   0.236316E-03   0.722632E+03
   0.241090E-03   0.736803E+03
   0.245960E-03   0.751256E+03
   0.250929E-03   0.765995E+03
   0.255998E-03   0.781028E+03
   0.261170E-03   0.796359E+03
   0.266446E-03   0.811995E+03
   0.271828E-03   0.827943E+03
   0.277319E-03   0.844208E+03
   0.282922E-03   0.860797E+03
   0.288637E-03   0.877717E+03
   0.294468E-03   0.894975E+03
   0.300417E-03   0.912577E+03
   0.306485E-03   0.930531E+03
   0.312677E-03   0.948844E+03
   0.318993E-03   0.967524E+03
   0.325437E-03   0.986577E+03
   0.332012E-03   0.100601E+04
   0.338719E-03   0.102584E+04
   0.345561E-03   0.104606E+04
   0.352542E-03   0.106669E+04
   0.359664E-03   0.108773E+04
   0.366930E-03   0.110920E+04
   0.374342E-03   0.113109E+04
   0.381904E-03   0.115343E+04
   0.389619E-03   0.117622E+04
   0.397490E-03   0.119947E+04
   0.405520E-03   0.122318E+04
   0.413712E-03   0.124738E+04
   0.422070E-03   0.127206E+04
   0.430596E-03   0.129724E+04
   0.439295E-03   0.132293E+04
   0.448169E-03   0.134914E+04
   0.457222E-03   0.137587E+04
   0.466459E-03   0.140315E+04
   0.475882E-03   0.143098E+04
   0.485496E-03   0.145937E+04
   0.495303E-03   0.148833E+04
   0.505309E-03   0.151788E+04
   0.515517E-03   0.154802E+04
   0.525931E-03   0.157878E+04
   0.536556E-03   0.161015E+04
   0.547395E-03   0.164216E+04
   0.558453E-03   0.167481E+04
   0.569734E-03   0.170812E+04
   0.581244E-03   0.174210E+04
   0.592986E-03   0.177676E+04
   0.604965E-03   0.181212E+04
   0.617186E-03   0.184818E+04
   0.629654E-03   0.188497E+04
   0.642374E-03   0.192249E+04
   0.655350E-03   0.196076E+04
   0.668589E-03   0.199979E+04
   0.682096E-03   0.203960E+04
   0.695875E-03   0.208019E+04
   0.709933E-03   0.212158E+04
   0.724274E-03   0.216379E+04
   0.738906E-03   0.220682E+04
   0.753832E-03   0.225070E+04
   0.769061E-03   0.229543E+04
   0.784597E-03   0.234102E+04
   0.800447E-03   0.238750E+04
   0.816617E-03   0.243486E+04
   0.833114E-03   0.248314E+04
   0.849944E-03   0.253233E+04
   0.867114E-03   0.258246E+04
   0.884631E-03   0.263352E+04
   0.902501E-03   0.268555E+04
   0.920733E-03   0.273854E+04
   0.939333E-03   0.279252E+04
   0.958309E-03   0.284748E+04
   0.977668E-03   0.290346E+04
   0.997418E-03   0.296045E+04
   0.101757E-02   0.301846E+04
   0.103812E-02   0.307752E+04
