#           k/h    P           
   0.100000E-03   0.345349E+03
   0.102020E-03   0.352090E+03
   0.104081E-03   0.358963E+03
   0.106184E-03   0.365971E+03
   0.108329E-03   0.373115E+03
   0.110517E-03   0.380400E+03
   0.112750E-03   0.387828E+03
   0.115027E-03   0.395401E+03
   0.117351E-03   0.403123E+03
   0.119722E-03   0.410997E+03
   0.122140E-03   0.419025E+03
   0.124608E-03   0.427210E+03
   0.127125E-03   0.435557E+03
   0.129693E-03   0.444067E+03
   0.132313E-03   0.452744E+03
   0.134986E-03   0.461592E+03
   0.137713E-03   0.470614E+03
   0.140495E-03   0.479814E+03
   0.143333E-03   0.489194E+03
   0.146228E-03   0.498759E+03
   0.149182E-03   0.508513E+03
   0.152196E-03   0.518458E+03
   0.155271E-03   0.528600E+03
   0.158407E-03   0.538941E+03
   0.161607E-03   0.549487E+03
   0.164872E-03   0.560240E+03
   0.168203E-03   0.571206E+03
   0.171601E-03   0.582388E+03
   0.175067E-03   0.593791E+03
   0.178604E-03   0.605420E+03
   0.182212E-03   0.617278E+03
   0.185893E-03   0.629372E+03
   0.189648E-03   0.641704E+03
   0.193479E-03   0.654281E+03
   0.197388E-03   0.667108E+03
   0.201375E-03   0.680188E+03
   0.205443E-03   0.693529E+03
   0.209594E-03   0.707134E+03
   0.213828E-03   0.721010E+03
   0.218147E-03   0.735162E+03
   0.222554E-03   0.749595E+03
   0.227050E-03   0.764316E+03
   0.231637E-03   0.779330E+03
   0.236316E-03   0.794643E+03
   0.241090E-03   0.810262E+03
   0.245960E-03   0.826193E+03
   0.250929E-03   0.842443E+03
   0.255998E-03   0.859017E+03
   0.261170E-03   0.875923E+03
   0.266446E-03   0.893169E+03
   0.271828E-03   0.910759E+03
   0.277319E-03   0.928703E+03
   0.282922E-03   0.947008E+03
   0.288637E-03   0.965680E+03
   0.294468E-03   0.984728E+03
   0.300417E-03   0.100416E+04
   0.306485E-03   0.102398E+04
   0.312677E-03   0.104421E+04
   0.318993E-03   0.106484E+04
   0.325437E-03   0.108589E+04
   0.332012E-03   0.110736E+04
   0.338719E-03   0.112927E+04
   0.345561E-03   0.115163E+04
   0.352542E-03   0.117443E+04
   0.359664E-03   0.119770E+04
   0.366930E-03   0.122145E+04
   0.374342E-03   0.124567E+04
   0.381904E-03   0.127039E+04
   0.389619E-03   0.129561E+04
   0.397490E-03   0.132135E+04
   0.405520E-03   0.134761E+04
   0.413712E-03   0.137440E+04
   0.422070E-03   0.140175E+04
   0.430596E-03   0.142965E+04
   0.439295E-03   0.145812E+04
   0.448169E-03   0.148718E+04
   0.457222E-03   0.151683E+04
   0.466459E-03   0.154709E+04
   0.475882E-03   0.157796E+04
   0.485496E-03   0.160947E+04
   0.495303E-03   0.164162E+04
   0.505309E-03   0.167443E+04
   0.515517E-03   0.170791E+04
   0.525931E-03   0.174208E+04
   0.536556E-03   0.177695E+04
   0.547395E-03   0.181252E+04
   0.558453E-03   0.184883E+04
   0.569734E-03   0.188587E+04
   0.581244E-03   0.192367E+04
   0.592986E-03   0.196224E+04
   0.604965E-03   0.200159E+04
   0.617186E-03   0.204173E+04
   0.629654E-03   0.208270E+04
   0.642374E-03   0.212448E+04
   0.655350E-03   0.216711E+04
   0.668589E-03   0.221060E+04
   0.682096E-03   0.225496E+04
   0.695875E-03   0.230020E+04
   0.709933E-03   0.234634E+04
   0.724274E-03   0.239340E+04
   0.738906E-03   0.244139E+04
   0.753832E-03   0.249033E+04
   0.769061E-03   0.254022E+04
   0.784597E-03   0.259109E+04
   0.800447E-03   0.264294E+04
   0.816617E-03   0.269580E+04
   0.833114E-03   0.274967E+04
   0.849944E-03   0.280457E+04
   0.867114E-03   0.286051E+04
   0.884631E-03   0.291751E+04
   0.902501E-03   0.297558E+04
   0.920733E-03   0.303472E+04
   0.939333E-03   0.309497E+04
   0.958309E-03   0.315632E+04
   0.977668E-03   0.321879E+04
   0.997418E-03   0.328240E+04
   0.101757E-02   0.334715E+04
   0.103812E-02   0.341306E+04
   0.105910E-02   0.348014E+04
   0.108049E-02   0.354840E+04
   0.110232E-02   0.361785E+04
   0.112459E-02   0.368852E+04
   0.114730E-02   0.376040E+04
   0.117048E-02   0.383352E+04
   0.119413E-02   0.390788E+04
   0.121825E-02   0.398350E+04
   0.124286E-02   0.406040E+04
   0.126797E-02   0.413857E+04
   0.129358E-02   0.421805E+04
   0.131971E-02   0.429885E+04
   0.134637E-02   0.438097E+04
   0.137357E-02   0.446443E+04
   0.140132E-02   0.454925E+04
   0.142963E-02   0.463544E+04
   0.145851E-02   0.472302E+04
   0.148797E-02   0.481201E+04
   0.151803E-02   0.490241E+04
   0.154870E-02   0.499425E+04
   0.157998E-02   0.508753E+04
   0.161190E-02   0.518229E+04
   0.164446E-02   0.527852E+04
   0.167768E-02   0.537624E+04
   0.171158E-02   0.547548E+04
   0.174615E-02   0.557624E+04
