#           k/h    P           
   0.100000E-03   0.340544E+03
   0.102020E-03   0.347191E+03
   0.104081E-03   0.353967E+03
   0.106184E-03   0.360877E+03
   0.108329E-03   0.367922E+03
   0.110517E-03   0.375105E+03
   0.112750E-03   0.382428E+03
   0.115027E-03   0.389896E+03
   0.117351E-03   0.397509E+03
   0.119722E-03   0.405272E+03
   0.122140E-03   0.413188E+03
   0.124608E-03   0.421258E+03
   0.127125E-03   0.429487E+03
   0.129693E-03   0.437878E+03
   0.132313E-03   0.446433E+03
   0.134986E-03   0.455157E+03
   0.137713E-03   0.464052E+03
   0.140495E-03   0.473122E+03
   0.143333E-03   0.482370E+03
   0.146228E-03   0.491800E+03
   0.149182E-03   0.501416E+03
   0.152196E-03   0.511221E+03
   0.155271E-03   0.521219E+03
   0.158407E-03   0.531414E+03
   0.161607E-03   0.541811E+03
   0.164872E-03   0.552412E+03
   0.168203E-03   0.563222E+03
   0.171601E-03   0.574246E+03
   0.175067E-03   0.585487E+03
   0.178604E-03   0.596951E+03
   0.182212E-03   0.608641E+03
   0.185893E-03   0.620562E+03
   0.189648E-03   0.632719E+03
   0.193479E-03   0.645117E+03
   0.197388E-03   0.657761E+03
   0.201375E-03   0.670655E+03
   0.205443E-03   0.683804E+03
   0.209594E-03   0.697215E+03
   0.213828E-03   0.710892E+03
   0.218147E-03   0.724840E+03
   0.222554E-03   0.739066E+03
   0.227050E-03   0.753575E+03
   0.231637E-03   0.768373E+03
   0.236316E-03   0.783466E+03
   0.241090E-03   0.798859E+03
   0.245960E-03   0.814560E+03
   0.250929E-03   0.830574E+03
   0.255998E-03   0.846909E+03
   0.261170E-03   0.863569E+03
   0.266446E-03   0.880563E+03
   0.271828E-03   0.897898E+03
   0.277319E-03   0.915580E+03
   0.282922E-03   0.933617E+03
   0.288637E-03   0.952016E+03
   0.294468E-03   0.970784E+03
   0.300417E-03   0.989930E+03
   0.306485E-03   0.100946E+04
   0.312677E-03   0.102939E+04
   0.318993E-03   0.104971E+04
   0.325437E-03   0.107045E+04
   0.332012E-03   0.109161E+04
   0.338719E-03   0.111319E+04
   0.345561E-03   0.113521E+04
   0.352542E-03   0.115768E+04
   0.359664E-03   0.118060E+04
   0.366930E-03   0.120398E+04
   0.374342E-03   0.122785E+04
   0.381904E-03   0.125219E+04
   0.389619E-03   0.127703E+04
   0.397490E-03   0.130238E+04
   0.405520E-03   0.132824E+04
   0.413712E-03   0.135463E+04
   0.422070E-03   0.138155E+04
   0.430596E-03   0.140903E+04
   0.439295E-03   0.143707E+04
   0.448169E-03   0.146567E+04
   0.457222E-03   0.149487E+04
   0.466459E-03   0.152465E+04
   0.475882E-03   0.155505E+04
   0.485496E-03   0.158607E+04
   0.495303E-03   0.161772E+04
   0.505309E-03   0.165002E+04
   0.515517E-03   0.168297E+04
   0.525931E-03   0.171660E+04
   0.536556E-03   0.175092E+04
   0.547395E-03   0.178593E+04
   0.558453E-03   0.182166E+04
   0.569734E-03   0.185812E+04
   0.581244E-03   0.189531E+04
   0.592986E-03   0.193326E+04
   0.604965E-03   0.197199E+04
   0.617186E-03   0.201149E+04
   0.629654E-03   0.205179E+04
   0.642374E-03   0.209291E+04
   0.655350E-03   0.213485E+04
   0.668589E-03   0.217763E+04
   0.682096E-03   0.222127E+04
   0.695875E-03   0.226578E+04
   0.709933E-03   0.231117E+04
   0.724274E-03   0.235747E+04
   0.738906E-03   0.240467E+04
   0.753832E-03   0.245281E+04
   0.769061E-03   0.250189E+04
   0.784597E-03   0.255192E+04
   0.800447E-03   0.260293E+04
   0.816617E-03   0.265491E+04
   0.833114E-03   0.270790E+04
   0.849944E-03   0.276190E+04
   0.867114E-03   0.281692E+04
   0.884631E-03   0.287298E+04
   0.902501E-03   0.293010E+04
   0.920733E-03   0.298827E+04
   0.939333E-03   0.304753E+04
   0.958309E-03   0.310787E+04
   0.977668E-03   0.316932E+04
   0.997418E-03   0.323188E+04
   0.101757E-02   0.329556E+04
   0.103812E-02   0.336039E+04
   0.105910E-02   0.342637E+04
   0.108049E-02   0.349351E+04
   0.110232E-02   0.356183E+04
   0.112459E-02   0.363134E+04
   0.114730E-02   0.370205E+04
   0.117048E-02   0.377397E+04
   0.119413E-02   0.384712E+04
   0.121825E-02   0.392151E+04
   0.124286E-02   0.399715E+04
   0.126797E-02   0.407406E+04
   0.129358E-02   0.415225E+04
   0.131971E-02   0.423173E+04
   0.134637E-02   0.431252E+04
   0.137357E-02   0.439463E+04
   0.140132E-02   0.447807E+04
   0.142963E-02   0.456287E+04
   0.145851E-02   0.464904E+04
   0.148797E-02   0.473658E+04
   0.151803E-02   0.482552E+04
   0.154870E-02   0.491588E+04
   0.157998E-02   0.500766E+04
   0.161190E-02   0.510088E+04
   0.164446E-02   0.519556E+04
   0.167768E-02   0.529171E+04
   0.171158E-02   0.538935E+04
   0.174615E-02   0.548848E+04
   0.178143E-02   0.558913E+04
   0.181741E-02   0.569131E+04
   0.185413E-02   0.579503E+04
   0.189158E-02   0.590030E+04
   0.192980E-02   0.600714E+04
   0.196878E-02   0.611556E+04
   0.200855E-02   0.622556E+04
   0.204913E-02   0.633717E+04
   0.209052E-02   0.645038E+04
   0.213276E-02   0.656522E+04
   0.217584E-02   0.668169E+04
   0.221979E-02   0.679980E+04
   0.226464E-02   0.691956E+04
   0.231039E-02   0.704097E+04
   0.235706E-02   0.716405E+04
   0.240467E-02   0.728880E+04
   0.245325E-02   0.741523E+04
   0.250281E-02   0.754334E+04
   0.255337E-02   0.767313E+04
   0.260495E-02   0.780462E+04
   0.265758E-02   0.793779E+04
   0.271126E-02   0.807266E+04
   0.276603E-02   0.820921E+04
   0.282191E-02   0.834746E+04
   0.287892E-02   0.848740E+04
   0.293708E-02   0.862903E+04
   0.299641E-02   0.877234E+04
   0.305694E-02   0.891732E+04
   0.311870E-02   0.906398E+04
   0.318170E-02   0.921229E+04
   0.324597E-02   0.936226E+04
   0.331155E-02   0.951386E+04
   0.337844E-02   0.966710E+04
   0.344669E-02   0.982194E+04
   0.351632E-02   0.997838E+04
   0.358735E-02   0.101364E+05
   0.365982E-02   0.102960E+05
   0.373376E-02   0.104571E+05
   0.380918E-02   0.106197E+05
   0.388613E-02   0.107838E+05
   0.396464E-02   0.109494E+05
   0.404473E-02   0.111164E+05
   0.412644E-02   0.112848E+05
   0.420980E-02   0.114546E+05
   0.429484E-02   0.116257E+05
   0.438160E-02   0.117981E+05
   0.447012E-02   0.119718E+05
   0.456042E-02   0.121466E+05
   0.465255E-02   0.123227E+05
   0.474653E-02   0.124998E+05
   0.484242E-02   0.126780E+05
   0.494024E-02   0.128572E+05
   0.504004E-02   0.130374E+05
   0.514186E-02   0.132184E+05
   0.524573E-02   0.134003E+05
   0.535170E-02   0.135830E+05
   0.545981E-02   0.137663E+05
   0.557011E-02   0.139503E+05
   0.568263E-02   0.141348E+05
   0.579743E-02   0.143198E+05
   0.591455E-02   0.145052E+05
   0.603403E-02   0.146909E+05
   0.615592E-02   0.148768E+05
   0.628028E-02   0.150628E+05
   0.640715E-02   0.152489E+05
   0.653658E-02   0.154349E+05
   0.666863E-02   0.156207E+05
   0.680335E-02   0.158062E+05
   0.694078E-02   0.159913E+05
   0.708100E-02   0.161760E+05
   0.722404E-02   0.163600E+05
   0.736998E-02   0.165433E+05
   0.751886E-02   0.167256E+05
   0.767075E-02   0.169070E+05
   0.782571E-02   0.170872E+05
   0.798380E-02   0.172662E+05
   0.814509E-02   0.174437E+05
   0.830963E-02   0.176196E+05
   0.847750E-02   0.177938E+05
   0.864875E-02   0.179661E+05
   0.882347E-02   0.181364E+05
   0.900171E-02   0.183044E+05
   0.918356E-02   0.184701E+05
   0.936908E-02   0.186332E+05
   0.955835E-02   0.187935E+05
   0.975144E-02   0.189510E+05
   0.994843E-02   0.191053E+05
   0.101494E-01   0.192563E+05
   0.103544E-01   0.194038E+05
   0.105636E-01   0.195475E+05
   0.107770E-01   0.196874E+05
   0.109947E-01   0.198231E+05
   0.112168E-01   0.199545E+05
   0.114434E-01   0.200814E+05
   0.116746E-01   0.202035E+05
   0.119104E-01   0.203206E+05
   0.121510E-01   0.204324E+05
   0.123965E-01   0.205389E+05
   0.126469E-01   0.206396E+05
   0.129024E-01   0.207344E+05
   0.131631E-01   0.208231E+05
   0.134290E-01   0.209054E+05
   0.137003E-01   0.209811E+05
   0.139770E-01   0.210500E+05
   0.142594E-01   0.211117E+05
   0.145474E-01   0.211662E+05
   0.148413E-01   0.212131E+05
   0.151411E-01   0.212522E+05
   0.154470E-01   0.212833E+05
   0.157590E-01   0.213062E+05
   0.160774E-01   0.213206E+05
   0.164022E-01   0.213264E+05
   0.167335E-01   0.213234E+05
   0.170716E-01   0.213113E+05
   0.174164E-01   0.212900E+05
   0.177683E-01   0.212592E+05
   0.181272E-01   0.212190E+05
   0.184934E-01   0.211690E+05
   0.188670E-01   0.211091E+05
   0.192481E-01   0.210394E+05
   0.196370E-01   0.209595E+05
   0.200337E-01   0.208696E+05
   0.204384E-01   0.207694E+05
   0.208513E-01   0.206591E+05
   0.212725E-01   0.205385E+05
   0.217022E-01   0.204078E+05
   0.221406E-01   0.202668E+05
   0.225879E-01   0.201158E+05
   0.230442E-01   0.199548E+05
   0.235097E-01   0.197840E+05
   0.239847E-01   0.196036E+05
   0.244692E-01   0.194136E+05
   0.249635E-01   0.192145E+05
   0.254678E-01   0.190065E+05
   0.259823E-01   0.187899E+05
   0.265072E-01   0.185650E+05
   0.270426E-01   0.183322E+05
   0.275889E-01   0.180921E+05
   0.281463E-01   0.178451E+05
   0.287149E-01   0.175916E+05
   0.292949E-01   0.173323E+05
   0.298867E-01   0.170676E+05
   0.304905E-01   0.167983E+05
   0.311064E-01   0.165251E+05
   0.317348E-01   0.162485E+05
   0.323759E-01   0.159692E+05
   0.330299E-01   0.156881E+05
   0.336972E-01   0.154058E+05
   0.343779E-01   0.151232E+05
   0.350724E-01   0.148410E+05
   0.357809E-01   0.145598E+05
   0.365038E-01   0.142806E+05
   0.372412E-01   0.140041E+05
   0.379935E-01   0.137311E+05
   0.387610E-01   0.134623E+05
   0.395440E-01   0.131983E+05
   0.403429E-01   0.129398E+05
   0.411579E-01   0.126875E+05
   0.419893E-01   0.124419E+05
   0.428375E-01   0.122035E+05
   0.437029E-01   0.119729E+05
   0.445858E-01   0.117503E+05
   0.454865E-01   0.115361E+05
   0.464053E-01   0.113303E+05
   0.473428E-01   0.111333E+05
   0.482992E-01   0.109451E+05
   0.492749E-01   0.107654E+05
   0.502703E-01   0.105940E+05
   0.512858E-01   0.104307E+05
   0.523219E-01   0.102751E+05
   0.533789E-01   0.101265E+05
   0.544572E-01   0.998428E+04
   0.555573E-01   0.984752E+04
   0.566796E-01   0.971549E+04
   0.578246E-01   0.958708E+04
   0.589927E-01   0.946104E+04
   0.601845E-01   0.933622E+04
   0.614003E-01   0.921141E+04
   0.626407E-01   0.908522E+04
   0.639061E-01   0.895627E+04
   0.651971E-01   0.882327E+04
   0.665142E-01   0.868499E+04
   0.678578E-01   0.854026E+04
   0.692287E-01   0.838801E+04
   0.706272E-01   0.822742E+04
   0.720539E-01   0.805790E+04
   0.735095E-01   0.787899E+04
   0.749945E-01   0.769063E+04
   0.765095E-01   0.749322E+04
   0.780551E-01   0.728729E+04
   0.796319E-01   0.707384E+04
   0.812406E-01   0.685431E+04
   0.828817E-01   0.663019E+04
   0.845561E-01   0.640349E+04
   0.862642E-01   0.617630E+04
   0.880068E-01   0.595078E+04
   0.897847E-01   0.572934E+04
   0.915985E-01   0.551418E+04
   0.934489E-01   0.530752E+04
   0.953367E-01   0.511136E+04
   0.972626E-01   0.492738E+04
   0.992274E-01   0.475681E+04
   0.101232E+00   0.460067E+04
   0.103277E+00   0.445946E+04
   0.105363E+00   0.433296E+04
   0.107492E+00   0.422079E+04
   0.109663E+00   0.412177E+04
   0.111879E+00   0.403424E+04
   0.114139E+00   0.395629E+04
   0.116445E+00   0.388529E+04
   0.118797E+00   0.381857E+04
   0.121197E+00   0.375314E+04
   0.123645E+00   0.368604E+04
   0.126143E+00   0.361455E+04
   0.128691E+00   0.353627E+04
   0.131291E+00   0.344948E+04
   0.133943E+00   0.335319E+04
   0.136649E+00   0.324735E+04
   0.139409E+00   0.313286E+04
   0.142226E+00   0.301149E+04
   0.145099E+00   0.288582E+04
   0.148030E+00   0.275893E+04
   0.151020E+00   0.263417E+04
   0.154071E+00   0.251478E+04
   0.157184E+00   0.240365E+04
   0.160359E+00   0.230299E+04
   0.163598E+00   0.221419E+04
   0.166903E+00   0.213765E+04
   0.170275E+00   0.207271E+04
   0.173715E+00   0.201785E+04
   0.177224E+00   0.197059E+04
   0.180804E+00   0.192795E+04
   0.184457E+00   0.188663E+04
   0.188183E+00   0.184347E+04
