#           k/h    P           
   0.100000E-03   0.200982E+03
   0.102020E-03   0.204899E+03
   0.104081E-03   0.208892E+03
   0.106184E-03   0.212963E+03
   0.108329E-03   0.217113E+03
   0.110517E-03   0.221345E+03
   0.112750E-03   0.225658E+03
   0.115027E-03   0.230056E+03
   0.117351E-03   0.234540E+03
   0.119722E-03   0.239111E+03
   0.122140E-03   0.243771E+03
   0.124608E-03   0.248522E+03
   0.127125E-03   0.253366E+03
   0.129693E-03   0.258304E+03
   0.132313E-03   0.263339E+03
   0.134986E-03   0.268471E+03
   0.137713E-03   0.273704E+03
   0.140495E-03   0.279039E+03
   0.143333E-03   0.284478E+03
   0.146228E-03   0.290022E+03
   0.149182E-03   0.295675E+03
   0.152196E-03   0.301439E+03
   0.155271E-03   0.307314E+03
   0.158407E-03   0.313305E+03
   0.161607E-03   0.319412E+03
   0.164872E-03   0.325638E+03
   0.168203E-03   0.331986E+03
   0.171601E-03   0.338457E+03
   0.175067E-03   0.345055E+03
   0.178604E-03   0.351781E+03
   0.182212E-03   0.358639E+03
   0.185893E-03   0.365631E+03
   0.189648E-03   0.372759E+03
   0.193479E-03   0.380026E+03
   0.197388E-03   0.387435E+03
   0.201375E-03   0.394988E+03
   0.205443E-03   0.402689E+03
   0.209594E-03   0.410540E+03
   0.213828E-03   0.418544E+03
   0.218147E-03   0.426705E+03
   0.222554E-03   0.435025E+03
   0.227050E-03   0.443507E+03
   0.231637E-03   0.452155E+03
   0.236316E-03   0.460971E+03
   0.241090E-03   0.469960E+03
   0.245960E-03   0.479124E+03
   0.250929E-03   0.488467E+03
   0.255998E-03   0.497993E+03
   0.261170E-03   0.507704E+03
   0.266446E-03   0.517606E+03
   0.271828E-03   0.527700E+03
   0.277319E-03   0.537992E+03
   0.282922E-03   0.548484E+03
   0.288637E-03   0.559182E+03
   0.294468E-03   0.570088E+03
   0.300417E-03   0.581207E+03
   0.306485E-03   0.592544E+03
   0.312677E-03   0.604102E+03
   0.318993E-03   0.615885E+03
   0.325437E-03   0.627899E+03
   0.332012E-03   0.640147E+03
   0.338719E-03   0.652635E+03
   0.345561E-03   0.665366E+03
   0.352542E-03   0.678346E+03
   0.359664E-03   0.691579E+03
   0.366930E-03   0.705071E+03
   0.374342E-03   0.718826E+03
   0.381904E-03   0.732850E+03
   0.389619E-03   0.747147E+03
   0.397490E-03   0.761724E+03
   0.405520E-03   0.776585E+03
   0.413712E-03   0.791735E+03
   0.422070E-03   0.807182E+03
   0.430596E-03   0.822929E+03
   0.439295E-03   0.838984E+03
   0.448169E-03   0.855352E+03
   0.457222E-03   0.872038E+03
   0.466459E-03   0.889050E+03
   0.475882E-03   0.906393E+03
   0.485496E-03   0.924073E+03
   0.495303E-03   0.942098E+03
   0.505309E-03   0.960473E+03
   0.515517E-03   0.979205E+03
   0.525931E-03   0.998302E+03
   0.536556E-03   0.101777E+04
   0.547395E-03   0.103761E+04
   0.558453E-03   0.105784E+04
   0.569734E-03   0.107846E+04
   0.581244E-03   0.109948E+04
   0.592986E-03   0.112091E+04
   0.604965E-03   0.114275E+04
   0.617186E-03   0.116501E+04
   0.629654E-03   0.118770E+04
   0.642374E-03   0.121083E+04
   0.655350E-03   0.123440E+04
   0.668589E-03   0.125843E+04
   0.682096E-03   0.128291E+04
   0.695875E-03   0.130787E+04
   0.709933E-03   0.133330E+04
   0.724274E-03   0.135921E+04
   0.738906E-03   0.138562E+04
   0.753832E-03   0.141253E+04
   0.769061E-03   0.143994E+04
   0.784597E-03   0.146788E+04
   0.800447E-03   0.149634E+04
   0.816617E-03   0.152534E+04
   0.833114E-03   0.155488E+04
   0.849944E-03   0.158497E+04
   0.867114E-03   0.161562E+04
   0.884631E-03   0.164684E+04
   0.902501E-03   0.167864E+04
   0.920733E-03   0.171102E+04
   0.939333E-03   0.174400E+04
   0.958309E-03   0.177759E+04
   0.977668E-03   0.181178E+04
   0.997418E-03   0.184659E+04
   0.101757E-02   0.188204E+04
   0.103812E-02   0.191812E+04
   0.105910E-02   0.195484E+04
   0.108049E-02   0.199222E+04
   0.110232E-02   0.203026E+04
   0.112459E-02   0.206897E+04
   0.114730E-02   0.210837E+04
   0.117048E-02   0.214844E+04
   0.119413E-02   0.218922E+04
   0.121825E-02   0.223070E+04
   0.124286E-02   0.227289E+04
   0.126797E-02   0.231580E+04
   0.129358E-02   0.235944E+04
   0.131971E-02   0.240382E+04
   0.134637E-02   0.244894E+04
   0.137357E-02   0.249482E+04
   0.140132E-02   0.254145E+04
   0.142963E-02   0.258886E+04
   0.145851E-02   0.263705E+04
   0.148797E-02   0.268602E+04
   0.151803E-02   0.273578E+04
   0.154870E-02   0.278635E+04
   0.157998E-02   0.283773E+04
   0.161190E-02   0.288993E+04
   0.164446E-02   0.294295E+04
   0.167768E-02   0.299681E+04
   0.171158E-02   0.305152E+04
   0.174615E-02   0.310707E+04
   0.178143E-02   0.316349E+04
   0.181741E-02   0.322077E+04
   0.185413E-02   0.327892E+04
   0.189158E-02   0.333795E+04
   0.192980E-02   0.339788E+04
   0.196878E-02   0.345870E+04
   0.200855E-02   0.352042E+04
   0.204913E-02   0.358305E+04
   0.209052E-02   0.364659E+04
   0.213276E-02   0.371105E+04
   0.217584E-02   0.377644E+04
   0.221979E-02   0.384276E+04
   0.226464E-02   0.391001E+04
   0.231039E-02   0.397820E+04
   0.235706E-02   0.404734E+04
   0.240467E-02   0.411742E+04
   0.245325E-02   0.418846E+04
   0.250281E-02   0.426044E+04
   0.255337E-02   0.433338E+04
   0.260495E-02   0.440728E+04
   0.265758E-02   0.448213E+04
   0.271126E-02   0.455794E+04
   0.276603E-02   0.463472E+04
   0.282191E-02   0.471244E+04
   0.287892E-02   0.479113E+04
   0.293708E-02   0.487077E+04
   0.299641E-02   0.495136E+04
   0.305694E-02   0.503290E+04
   0.311870E-02   0.511538E+04
   0.318170E-02   0.519881E+04
   0.324597E-02   0.528317E+04
   0.331155E-02   0.536846E+04
   0.337844E-02   0.545467E+04
   0.344669E-02   0.554179E+04
   0.351632E-02   0.562981E+04
   0.358735E-02   0.571873E+04
   0.365982E-02   0.580852E+04
   0.373376E-02   0.589919E+04
   0.380918E-02   0.599072E+04
   0.388613E-02   0.608308E+04
   0.396464E-02   0.617627E+04
   0.404473E-02   0.627027E+04
   0.412644E-02   0.636507E+04
   0.420980E-02   0.646063E+04
   0.429484E-02   0.655695E+04
   0.438160E-02   0.665400E+04
   0.447012E-02   0.675176E+04
   0.456042E-02   0.685020E+04
   0.465255E-02   0.694930E+04
   0.474653E-02   0.704903E+04
   0.484242E-02   0.714936E+04
   0.494024E-02   0.725026E+04
   0.504004E-02   0.735170E+04
   0.514186E-02   0.745365E+04
   0.524573E-02   0.755607E+04
   0.535170E-02   0.765892E+04
   0.545981E-02   0.776217E+04
   0.557011E-02   0.786577E+04
   0.568263E-02   0.796968E+04
   0.579743E-02   0.807386E+04
   0.591455E-02   0.817826E+04
   0.603403E-02   0.828284E+04
   0.615592E-02   0.838754E+04
   0.628028E-02   0.849231E+04
   0.640715E-02   0.859710E+04
   0.653658E-02   0.870186E+04
   0.666863E-02   0.880651E+04
   0.680335E-02   0.891101E+04
   0.694078E-02   0.901529E+04
   0.708100E-02   0.911929E+04
   0.722404E-02   0.922293E+04
   0.736998E-02   0.932615E+04
   0.751886E-02   0.942888E+04
   0.767075E-02   0.953105E+04
   0.782571E-02   0.963256E+04
   0.798380E-02   0.973336E+04
   0.814509E-02   0.983335E+04
   0.830963E-02   0.993245E+04
   0.847750E-02   0.100306E+05
   0.864875E-02   0.101276E+05
   0.882347E-02   0.102235E+05
   0.900171E-02   0.103182E+05
   0.918356E-02   0.104115E+05
   0.936908E-02   0.105034E+05
   0.955835E-02   0.105937E+05
   0.975144E-02   0.106824E+05
   0.994843E-02   0.107693E+05
   0.101494E-01   0.108544E+05
   0.103544E-01   0.109375E+05
   0.105636E-01   0.110185E+05
   0.107770E-01   0.110973E+05
   0.109947E-01   0.111737E+05
   0.112168E-01   0.112478E+05
   0.114434E-01   0.113192E+05
   0.116746E-01   0.113880E+05
   0.119104E-01   0.114539E+05
   0.121510E-01   0.115170E+05
   0.123965E-01   0.115769E+05
   0.126469E-01   0.116336E+05
   0.129024E-01   0.116871E+05
   0.131631E-01   0.117370E+05
   0.134290E-01   0.117834E+05
