#           k/h    P           
   0.100000E-03   0.338954E+03
   0.102020E-03   0.345570E+03
   0.104081E-03   0.352315E+03
   0.106184E-03   0.359192E+03
   0.108329E-03   0.366203E+03
   0.110517E-03   0.373352E+03
   0.112750E-03   0.380642E+03
   0.115027E-03   0.388074E+03
   0.117351E-03   0.395652E+03
   0.119722E-03   0.403378E+03
   0.122140E-03   0.411256E+03
   0.124608E-03   0.419289E+03
   0.127125E-03   0.427479E+03
   0.129693E-03   0.435830E+03
   0.132313E-03   0.444345E+03
   0.134986E-03   0.453028E+03
   0.137713E-03   0.461881E+03
   0.140495E-03   0.470908E+03
   0.143333E-03   0.480112E+03
   0.146228E-03   0.489498E+03
   0.149182E-03   0.499068E+03
   0.152196E-03   0.508827E+03
   0.155271E-03   0.518778E+03
   0.158407E-03   0.528924E+03
   0.161607E-03   0.539271E+03
   0.164872E-03   0.549822E+03
   0.168203E-03   0.560581E+03
   0.171601E-03   0.571552E+03
   0.175067E-03   0.582740E+03
   0.178604E-03   0.594149E+03
   0.182212E-03   0.605784E+03
   0.185893E-03   0.617648E+03
   0.189648E-03   0.629747E+03
   0.193479E-03   0.642086E+03
   0.197388E-03   0.654668E+03
   0.201375E-03   0.667501E+03
   0.205443E-03   0.680587E+03
   0.209594E-03   0.693933E+03
   0.213828E-03   0.707545E+03
   0.218147E-03   0.721426E+03
   0.222554E-03   0.735584E+03
   0.227050E-03   0.750023E+03
   0.231637E-03   0.764749E+03
   0.236316E-03   0.779769E+03
   0.241090E-03   0.795088E+03
   0.245960E-03   0.810712E+03
   0.250929E-03   0.826649E+03
   0.255998E-03   0.842904E+03
   0.261170E-03   0.859483E+03
   0.266446E-03   0.876395E+03
   0.271828E-03   0.893644E+03
   0.277319E-03   0.911240E+03
   0.282922E-03   0.929188E+03
   0.288637E-03   0.947497E+03
   0.294468E-03   0.966173E+03
   0.300417E-03   0.985225E+03
   0.306485E-03   0.100466E+04
   0.312677E-03   0.102449E+04
   0.318993E-03   0.104471E+04
   0.325437E-03   0.106535E+04
   0.332012E-03   0.108640E+04
   0.338719E-03   0.110787E+04
   0.345561E-03   0.112978E+04
   0.352542E-03   0.115214E+04
   0.359664E-03   0.117494E+04
   0.366930E-03   0.119821E+04
   0.374342E-03   0.122195E+04
   0.381904E-03   0.124618E+04
   0.389619E-03   0.127089E+04
   0.397490E-03   0.129611E+04
   0.405520E-03   0.132184E+04
   0.413712E-03   0.134809E+04
   0.422070E-03   0.137488E+04
   0.430596E-03   0.140221E+04
   0.439295E-03   0.143011E+04
   0.448169E-03   0.145857E+04
   0.457222E-03   0.148761E+04
   0.466459E-03   0.151724E+04
   0.475882E-03   0.154748E+04
   0.485496E-03   0.157834E+04
   0.495303E-03   0.160982E+04
   0.505309E-03   0.164195E+04
   0.515517E-03   0.167473E+04
   0.525931E-03   0.170819E+04
   0.536556E-03   0.174232E+04
   0.547395E-03   0.177715E+04
   0.558453E-03   0.181269E+04
   0.569734E-03   0.184895E+04
   0.581244E-03   0.188595E+04
   0.592986E-03   0.192370E+04
   0.604965E-03   0.196221E+04
   0.617186E-03   0.200150E+04
   0.629654E-03   0.204159E+04
   0.642374E-03   0.208248E+04
   0.655350E-03   0.212420E+04
   0.668589E-03   0.216675E+04
   0.682096E-03   0.221015E+04
   0.695875E-03   0.225442E+04
   0.709933E-03   0.229957E+04
   0.724274E-03   0.234561E+04
   0.738906E-03   0.239256E+04
   0.753832E-03   0.244043E+04
   0.769061E-03   0.248924E+04
   0.784597E-03   0.253900E+04
   0.800447E-03   0.258972E+04
   0.816617E-03   0.264142E+04
   0.833114E-03   0.269412E+04
   0.849944E-03   0.274782E+04
   0.867114E-03   0.280254E+04
   0.884631E-03   0.285829E+04
   0.902501E-03   0.291509E+04
   0.920733E-03   0.297295E+04
   0.939333E-03   0.303188E+04
   0.958309E-03   0.309189E+04
   0.977668E-03   0.315300E+04
   0.997418E-03   0.321521E+04
