#           k/h    P           
   0.958309E-03   0.114986E+04
   0.977668E-03   0.117175E+04
   0.997418E-03   0.119404E+04
   0.101757E-02   0.121673E+04
   0.103812E-02   0.123982E+04
   0.105910E-02   0.126332E+04
   0.108049E-02   0.128725E+04
   0.110232E-02   0.131159E+04
   0.112459E-02   0.133636E+04
   0.114730E-02   0.136157E+04
   0.117048E-02   0.138722E+04
   0.119413E-02   0.141331E+04
   0.121825E-02   0.143986E+04
   0.124286E-02   0.146686E+04
   0.126797E-02   0.149433E+04
   0.129358E-02   0.152226E+04
   0.131971E-02   0.155067E+04
   0.134637E-02   0.157956E+04
   0.137357E-02   0.160893E+04
   0.140132E-02   0.163880E+04
   0.142963E-02   0.166916E+04
   0.145851E-02   0.170002E+04
   0.148797E-02   0.173139E+04
   0.151803E-02   0.176327E+04
   0.154870E-02   0.179567E+04
   0.157998E-02   0.182859E+04
   0.161190E-02   0.186205E+04
   0.164446E-02   0.189603E+04
   0.167768E-02   0.193056E+04
   0.171158E-02   0.196562E+04
   0.174615E-02   0.200124E+04
   0.178143E-02   0.203741E+04
   0.181741E-02   0.207414E+04
   0.185413E-02   0.211143E+04
   0.189158E-02   0.214929E+04
   0.192980E-02   0.218772E+04
   0.196878E-02   0.222673E+04
   0.200855E-02   0.226632E+04
   0.204913E-02   0.230650E+04
   0.209052E-02   0.234726E+04
   0.213276E-02   0.238862E+04
   0.217584E-02   0.243057E+04
   0.221979E-02   0.247312E+04
   0.226464E-02   0.251627E+04
   0.231039E-02   0.256003E+04
   0.235706E-02   0.260440E+04
   0.240467E-02   0.264938E+04
   0.245325E-02   0.269496E+04
   0.250281E-02   0.274117E+04
   0.255337E-02   0.278798E+04
   0.260495E-02   0.283542E+04
   0.265758E-02   0.288347E+04
   0.271126E-02   0.293214E+04
   0.276603E-02   0.298142E+04
   0.282191E-02   0.303132E+04
   0.287892E-02   0.308184E+04
   0.293708E-02   0.313297E+04
   0.299641E-02   0.318472E+04
   0.305694E-02   0.323707E+04
   0.311870E-02   0.329004E+04
   0.318170E-02   0.334361E+04
   0.324597E-02   0.339778E+04
   0.331155E-02   0.345255E+04
   0.337844E-02   0.350791E+04
   0.344669E-02   0.356386E+04
   0.351632E-02   0.362039E+04
   0.358735E-02   0.367749E+04
   0.365982E-02   0.373517E+04
   0.373376E-02   0.379340E+04
   0.380918E-02   0.385218E+04
   0.388613E-02   0.391151E+04
   0.396464E-02   0.397137E+04
   0.404473E-02   0.403175E+04
   0.412644E-02   0.409263E+04
   0.420980E-02   0.415402E+04
   0.429484E-02   0.421589E+04
   0.438160E-02   0.427823E+04
   0.447012E-02   0.434103E+04
   0.456042E-02   0.440427E+04
   0.465255E-02   0.446793E+04
   0.474653E-02   0.453200E+04
   0.484242E-02   0.459645E+04
   0.494024E-02   0.466127E+04
   0.504004E-02   0.472644E+04
   0.514186E-02   0.479194E+04
   0.524573E-02   0.485774E+04
   0.535170E-02   0.492381E+04
   0.545981E-02   0.499015E+04
   0.557011E-02   0.505671E+04
   0.568263E-02   0.512347E+04
   0.579743E-02   0.519040E+04
   0.591455E-02   0.525748E+04
   0.603403E-02   0.532467E+04
   0.615592E-02   0.539194E+04
   0.628028E-02   0.545926E+04
   0.640715E-02   0.552659E+04
   0.653658E-02   0.559389E+04
   0.666863E-02   0.566114E+04
   0.680335E-02   0.572828E+04
   0.694078E-02   0.579528E+04
   0.708100E-02   0.586210E+04
   0.722404E-02   0.592870E+04
   0.736998E-02   0.599502E+04
   0.751886E-02   0.606103E+04
   0.767075E-02   0.612668E+04
   0.782571E-02   0.619191E+04
   0.798380E-02   0.625668E+04
   0.814509E-02   0.632093E+04
   0.830963E-02   0.638461E+04
   0.847750E-02   0.644766E+04
   0.864875E-02   0.651003E+04
   0.882347E-02   0.657166E+04
   0.900171E-02   0.663248E+04
   0.918356E-02   0.669245E+04
   0.936908E-02   0.675148E+04
   0.955835E-02   0.680952E+04
   0.975144E-02   0.686651E+04
   0.994843E-02   0.692236E+04
   0.101494E-01   0.697702E+04
   0.103544E-01   0.703041E+04
   0.105636E-01   0.708245E+04
   0.107770E-01   0.713308E+04
   0.109947E-01   0.718222E+04
   0.112168E-01   0.722978E+04
   0.114434E-01   0.727570E+04
   0.116746E-01   0.731989E+04
   0.119104E-01   0.736227E+04
   0.121510E-01   0.740277E+04
   0.123965E-01   0.744129E+04
   0.126469E-01   0.747775E+04
   0.129024E-01   0.751208E+04
   0.131631E-01   0.754417E+04
   0.134290E-01   0.757396E+04
   0.137003E-01   0.760136E+04
   0.139770E-01   0.762627E+04
   0.142594E-01   0.764861E+04
   0.145474E-01   0.766831E+04
   0.148413E-01   0.768527E+04
   0.151411E-01   0.769942E+04
   0.154470E-01   0.771066E+04
   0.157590E-01   0.771893E+04
   0.160774E-01   0.772414E+04
   0.164022E-01   0.772622E+04
   0.167335E-01   0.772509E+04
   0.170716E-01   0.772069E+04
   0.174164E-01   0.771295E+04
   0.177683E-01   0.770180E+04
   0.181272E-01   0.768718E+04
   0.184934E-01   0.766906E+04
   0.188670E-01   0.764737E+04
   0.192481E-01   0.762207E+04
   0.196370E-01   0.759313E+04
   0.200337E-01   0.756053E+04
   0.204384E-01   0.752424E+04
   0.208513E-01   0.748425E+04
   0.212725E-01   0.744056E+04
   0.217022E-01   0.739317E+04
   0.221406E-01   0.734210E+04
   0.225879E-01   0.728738E+04
   0.230442E-01   0.722906E+04
   0.235097E-01   0.716717E+04
   0.239847E-01   0.710178E+04
   0.244692E-01   0.703297E+04
   0.249635E-01   0.696082E+04
   0.254678E-01   0.688545E+04
   0.259823E-01   0.680697E+04
   0.265072E-01   0.672549E+04
   0.270426E-01   0.664117E+04
   0.275889E-01   0.655417E+04
   0.281463E-01   0.646467E+04
   0.287149E-01   0.637285E+04
   0.292949E-01   0.627889E+04
   0.298867E-01   0.618301E+04
   0.304905E-01   0.608545E+04
   0.311064E-01   0.598646E+04
   0.317348E-01   0.588626E+04
   0.323759E-01   0.578509E+04
   0.330299E-01   0.568323E+04
   0.336972E-01   0.558097E+04
   0.343779E-01   0.547858E+04
   0.350724E-01   0.537634E+04
   0.357809E-01   0.527449E+04
   0.365038E-01   0.517334E+04
   0.372412E-01   0.507317E+04
   0.379935E-01   0.497427E+04
   0.387610E-01   0.487687E+04
   0.395440E-01   0.478124E+04
   0.403429E-01   0.468760E+04
   0.411579E-01   0.459618E+04
   0.419893E-01   0.450721E+04
   0.428375E-01   0.442087E+04
   0.437029E-01   0.433733E+04
   0.445858E-01   0.425670E+04
   0.454865E-01   0.417908E+04
   0.464053E-01   0.410454E+04
   0.473428E-01   0.403317E+04
   0.482992E-01   0.396498E+04
   0.492749E-01   0.389989E+04
   0.502703E-01   0.383780E+04
   0.512858E-01   0.377862E+04
   0.523219E-01   0.372225E+04
   0.533789E-01   0.366845E+04
   0.544572E-01   0.361691E+04
   0.555573E-01   0.356737E+04
   0.566796E-01   0.351954E+04
   0.578246E-01   0.347302E+04
   0.589927E-01   0.342736E+04
   0.601845E-01   0.338214E+04
   0.614003E-01   0.333693E+04
   0.626407E-01   0.329121E+04
   0.639061E-01   0.324450E+04
   0.651971E-01   0.319632E+04
   0.665142E-01   0.314622E+04
   0.678578E-01   0.309379E+04
   0.692287E-01   0.303864E+04
   0.706272E-01   0.298046E+04
   0.720539E-01   0.291905E+04
   0.735095E-01   0.285424E+04
   0.749945E-01   0.278600E+04
   0.765095E-01   0.271449E+04
   0.780551E-01   0.263989E+04
   0.796319E-01   0.256256E+04
   0.812406E-01   0.248304E+04
   0.828817E-01   0.240185E+04
   0.845561E-01   0.231972E+04
   0.862642E-01   0.223742E+04
   0.880068E-01   0.215572E+04
   0.897847E-01   0.207550E+04
   0.915985E-01   0.199756E+04
   0.934489E-01   0.192269E+04
   0.953367E-01   0.185164E+04
   0.972626E-01   0.178499E+04
   0.992274E-01   0.172320E+04
   0.101232E+00   0.166663E+04
   0.103277E+00   0.161548E+04
   0.105363E+00   0.156965E+04
   0.107492E+00   0.152902E+04
   0.109663E+00   0.149315E+04
   0.111879E+00   0.146144E+04
   0.114139E+00   0.143320E+04
   0.116445E+00   0.140748E+04
   0.118797E+00   0.138331E+04
   0.121197E+00   0.135961E+04
   0.123645E+00   0.133530E+04
   0.126143E+00   0.130940E+04
   0.128691E+00   0.128104E+04
   0.131291E+00   0.124960E+04
   0.133943E+00   0.121472E+04
   0.136649E+00   0.117638E+04
   0.139409E+00   0.113490E+04
   0.142226E+00   0.109094E+04
   0.145099E+00   0.104541E+04
   0.148030E+00   0.999447E+03
   0.151020E+00   0.954249E+03
   0.154071E+00   0.910999E+03
   0.157184E+00   0.870741E+03
   0.160359E+00   0.834277E+03
   0.163598E+00   0.802108E+03
   0.166903E+00   0.774381E+03
   0.170275E+00   0.750857E+03
   0.173715E+00   0.730983E+03
   0.177224E+00   0.713863E+03
   0.180804E+00   0.698416E+03
   0.184457E+00   0.683448E+03
   0.188183E+00   0.667813E+03
   0.191985E+00   0.650570E+03
   0.195863E+00   0.631108E+03
   0.199820E+00   0.609261E+03
   0.203856E+00   0.585335E+03
   0.207974E+00   0.560038E+03
   0.212176E+00   0.534360E+03
   0.216462E+00   0.509397E+03
   0.220835E+00   0.486147E+03
   0.225296E+00   0.465339E+03
   0.229847E+00   0.447320E+03
   0.234490E+00   0.432012E+03
   0.239227E+00   0.418934E+03
   0.244060E+00   0.407301E+03
   0.248990E+00   0.396187E+03
   0.254020E+00   0.384725E+03
   0.259152E+00   0.372290E+03
   0.264387E+00   0.358649E+03
   0.269728E+00   0.343992E+03
   0.275177E+00   0.328867E+03
   0.280736E+00   0.313999E+03
   0.286407E+00   0.300083E+03
   0.292193E+00   0.287588E+03
   0.298096E+00   0.276645E+03
   0.304118E+00   0.267028E+03
   0.310261E+00   0.258253E+03
   0.316529E+00   0.249737E+03
   0.322923E+00   0.240999E+03
   0.329447E+00   0.231809E+03
   0.336102E+00   0.222248E+03
   0.342892E+00   0.212641E+03
   0.349819E+00   0.203406E+03
   0.356885E+00   0.194872E+03
   0.364095E+00   0.187157E+03
   0.371450E+00   0.180138E+03
   0.378954E+00   0.173531E+03
   0.386609E+00   0.167035E+03
   0.394419E+00   0.160467E+03
   0.402387E+00   0.153833E+03
   0.410516E+00   0.147291E+03
   0.418809E+00   0.141045E+03
   0.427269E+00   0.135224E+03
   0.435901E+00   0.129821E+03
   0.444706E+00   0.124715E+03
   0.453690E+00   0.119756E+03
   0.462855E+00   0.114859E+03
   0.472206E+00   0.110038E+03
   0.481745E+00   0.105377E+03
   0.491477E+00   0.100952E+03
   0.501405E+00   0.967794E+02
   0.511534E+00   0.928108E+02
   0.521868E+00   0.889792E+02
   0.532411E+00   0.852488E+02
   0.543166E+00   0.816318E+02
   0.554139E+00   0.781624E+02
   0.565333E+00   0.748590E+02
   0.576753E+00   0.717081E+02
   0.588404E+00   0.686801E+02
   0.600291E+00   0.657561E+02
   0.612418E+00   0.629386E+02
   0.624789E+00   0.602384E+02
   0.637411E+00   0.576548E+02
   0.650288E+00   0.551798E+02
   0.663424E+00   0.528067E+02
   0.676826E+00   0.505290E+02
   0.690499E+00   0.483424E+02
   0.704448E+00   0.462444E+02
   0.718679E+00   0.442326E+02
   0.733197E+00   0.423044E+02
   0.748009E+00   0.404568E+02
   0.763119E+00   0.386863E+02
   0.778536E+00   0.369897E+02
   0.794263E+00   0.353640E+02
   0.810308E+00   0.338064E+02
   0.826677E+00   0.323143E+02
   0.843378E+00   0.308851E+02
   0.860415E+00   0.295163E+02
   0.877797E+00   0.282056E+02
   0.895529E+00   0.269507E+02
   0.913620E+00   0.257493E+02
   0.932076E+00   0.245993E+02
   0.950906E+00   0.234986E+02
   0.970115E+00   0.224452E+02
   0.989713E+00   0.214372E+02
   0.100971E+01   0.204726E+02
   0.103010E+01   0.195497E+02
   0.105091E+01   0.186668E+02
   0.107214E+01   0.178221E+02
   0.109380E+01   0.170143E+02
   0.111590E+01   0.162417E+02
   0.113844E+01   0.155030E+02
   0.116144E+01   0.147967E+02
   0.118490E+01   0.141215E+02
   0.120884E+01   0.134759E+02
   0.123326E+01   0.128589E+02
   0.125817E+01   0.122691E+02
   0.128359E+01   0.117055E+02
   0.130952E+01   0.111670E+02
   0.133597E+01   0.106524E+02
   0.136296E+01   0.101608E+02
   0.139049E+01   0.969123E+01
   0.141858E+01   0.924268E+01
   0.144724E+01   0.881428E+01
   0.147648E+01   0.840515E+01
   0.150630E+01   0.801443E+01
   0.153673E+01   0.764132E+01
   0.156778E+01   0.728503E+01
   0.159945E+01   0.694482E+01
   0.163176E+01   0.661998E+01
   0.166472E+01   0.630983E+01
   0.169835E+01   0.601373E+01
   0.173266E+01   0.573105E+01
   0.176766E+01   0.546122E+01
   0.180337E+01   0.520370E+01
   0.183980E+01   0.495801E+01
   0.187697E+01   0.472365E+01
   0.191489E+01   0.450015E+01
   0.195357E+01   0.428706E+01
   0.199304E+01   0.408393E+01
   0.203330E+01   0.389034E+01
   0.207437E+01   0.370587E+01
