#           k/h    P           
   0.100000E-03   0.280493E+03
   0.102020E-03   0.285963E+03
   0.104081E-03   0.291540E+03
   0.106184E-03   0.297226E+03
   0.108329E-03   0.303023E+03
   0.110517E-03   0.308933E+03
   0.112750E-03   0.314959E+03
   0.115027E-03   0.321103E+03
   0.117351E-03   0.327367E+03
   0.119722E-03   0.333753E+03
   0.122140E-03   0.340264E+03
   0.124608E-03   0.346903E+03
   0.127125E-03   0.353671E+03
   0.129693E-03   0.360572E+03
   0.132313E-03   0.367608E+03
   0.134986E-03   0.374781E+03
   0.137713E-03   0.382095E+03
   0.140495E-03   0.389552E+03
   0.143333E-03   0.397155E+03
   0.146228E-03   0.404907E+03
   0.149182E-03   0.412811E+03
   0.152196E-03   0.420870E+03
   0.155271E-03   0.429086E+03
   0.158407E-03   0.437464E+03
   0.161607E-03   0.446006E+03
   0.164872E-03   0.454715E+03
   0.168203E-03   0.463595E+03
   0.171601E-03   0.472650E+03
   0.175067E-03   0.481882E+03
   0.178604E-03   0.491295E+03
   0.182212E-03   0.500893E+03
   0.185893E-03   0.510679E+03
   0.189648E-03   0.520658E+03
   0.193479E-03   0.530832E+03
   0.197388E-03   0.541207E+03
   0.201375E-03   0.551786E+03
   0.205443E-03   0.562572E+03
   0.209594E-03   0.573571E+03
   0.213828E-03   0.584786E+03
   0.218147E-03   0.596222E+03
   0.222554E-03   0.607884E+03
   0.227050E-03   0.619775E+03
   0.231637E-03   0.631900E+03
   0.236316E-03   0.644264E+03
   0.241090E-03   0.656872E+03
   0.245960E-03   0.669729E+03
   0.250929E-03   0.682839E+03
   0.255998E-03   0.696209E+03
   0.261170E-03   0.709842E+03
   0.266446E-03   0.723745E+03
   0.271828E-03   0.737922E+03
   0.277319E-03   0.752380E+03
   0.282922E-03   0.767124E+03
   0.288637E-03   0.782160E+03
   0.294468E-03   0.797493E+03
   0.300417E-03   0.813130E+03
   0.306485E-03   0.829077E+03
   0.312677E-03   0.845341E+03
   0.318993E-03   0.861927E+03
   0.325437E-03   0.878842E+03
   0.332012E-03   0.896092E+03
   0.338719E-03   0.913686E+03
   0.345561E-03   0.931629E+03
   0.352542E-03   0.949928E+03
   0.359664E-03   0.968592E+03
   0.366930E-03   0.987627E+03
   0.374342E-03   0.100704E+04
   0.381904E-03   0.102684E+04
   0.389619E-03   0.104704E+04
   0.397490E-03   0.106763E+04
   0.405520E-03   0.108864E+04
   0.413712E-03   0.111007E+04
   0.422070E-03   0.113192E+04
   0.430596E-03   0.115421E+04
   0.439295E-03   0.117694E+04
   0.448169E-03   0.120013E+04
   0.457222E-03   0.122378E+04
   0.466459E-03   0.124790E+04
   0.475882E-03   0.127250E+04
   0.485496E-03   0.129759E+04
   0.495303E-03   0.132319E+04
   0.505309E-03   0.134929E+04
   0.515517E-03   0.137592E+04
   0.525931E-03   0.140307E+04
   0.536556E-03   0.143077E+04
   0.547395E-03   0.145902E+04
   0.558453E-03   0.148782E+04
   0.569734E-03   0.151721E+04
   0.581244E-03   0.154717E+04
   0.592986E-03   0.157773E+04
   0.604965E-03   0.160890E+04
   0.617186E-03   0.164068E+04
   0.629654E-03   0.167309E+04
   0.642374E-03   0.170614E+04
   0.655350E-03   0.173984E+04
   0.668589E-03   0.177420E+04
   0.682096E-03   0.180924E+04
   0.695875E-03   0.184496E+04
   0.709933E-03   0.188138E+04
   0.724274E-03   0.191851E+04
   0.738906E-03   0.195637E+04
   0.753832E-03   0.199495E+04
   0.769061E-03   0.203428E+04
   0.784597E-03   0.207437E+04
   0.800447E-03   0.211522E+04
   0.816617E-03   0.215685E+04
   0.833114E-03   0.219928E+04
   0.849944E-03   0.224251E+04
   0.867114E-03   0.228656E+04
   0.884631E-03   0.233143E+04
   0.902501E-03   0.237714E+04
   0.920733E-03   0.242370E+04
   0.939333E-03   0.247112E+04
   0.958309E-03   0.251941E+04
   0.977668E-03   0.256859E+04
   0.997418E-03   0.261866E+04
   0.101757E-02   0.266963E+04
   0.103812E-02   0.272152E+04
   0.105910E-02   0.277434E+04
   0.108049E-02   0.282810E+04
   0.110232E-02   0.288280E+04
   0.112459E-02   0.293847E+04
   0.114730E-02   0.299510E+04
   0.117048E-02   0.305272E+04
   0.119413E-02   0.311133E+04
   0.121825E-02   0.317094E+04
   0.124286E-02   0.323157E+04
   0.126797E-02   0.329322E+04
   0.129358E-02   0.335591E+04
   0.131971E-02   0.341964E+04
   0.134637E-02   0.348444E+04
   0.137357E-02   0.355030E+04
   0.140132E-02   0.361725E+04
   0.142963E-02   0.368529E+04
   0.145851E-02   0.375443E+04
   0.148797E-02   0.382470E+04
   0.151803E-02   0.389609E+04
   0.154870E-02   0.396862E+04
   0.157998E-02   0.404230E+04
   0.161190E-02   0.411715E+04
   0.164446E-02   0.419318E+04
   0.167768E-02   0.427040E+04
   0.171158E-02   0.434881E+04
   0.174615E-02   0.442844E+04
   0.178143E-02   0.450929E+04
   0.181741E-02   0.459138E+04
   0.185413E-02   0.467471E+04
   0.189158E-02   0.475930E+04
   0.192980E-02   0.484515E+04
   0.196878E-02   0.493227E+04
   0.200855E-02   0.502068E+04
   0.204913E-02   0.511039E+04
   0.209052E-02   0.520139E+04
   0.213276E-02   0.529371E+04
   0.217584E-02   0.538734E+04
   0.221979E-02   0.548229E+04
   0.226464E-02   0.557858E+04
   0.231039E-02   0.567621E+04
   0.235706E-02   0.577518E+04
   0.240467E-02   0.587550E+04
   0.245325E-02   0.597717E+04
   0.250281E-02   0.608020E+04
   0.255337E-02   0.618459E+04
   0.260495E-02   0.629034E+04
   0.265758E-02   0.639746E+04
   0.271126E-02   0.650594E+04
   0.276603E-02   0.661579E+04
   0.282191E-02   0.672700E+04
   0.287892E-02   0.683958E+04
   0.293708E-02   0.695352E+04
   0.299641E-02   0.706881E+04
   0.305694E-02   0.718546E+04
   0.311870E-02   0.730346E+04
   0.318170E-02   0.742279E+04
