#           k/h    P           
   0.100000E-03   0.389895E+03
   0.102020E-03   0.397512E+03
   0.104081E-03   0.405278E+03
   0.106184E-03   0.413196E+03
   0.108329E-03   0.421270E+03
   0.110517E-03   0.429503E+03
   0.112750E-03   0.437898E+03
   0.115027E-03   0.446458E+03
   0.117351E-03   0.455186E+03
   0.119722E-03   0.464086E+03
   0.122140E-03   0.473161E+03
   0.124608E-03   0.482415E+03
   0.127125E-03   0.491851E+03
   0.129693E-03   0.501474E+03
   0.132313E-03   0.511286E+03
   0.134986E-03   0.521292E+03
   0.137713E-03   0.531495E+03
   0.140495E-03   0.541900E+03
   0.143333E-03   0.552511E+03
   0.146228E-03   0.563331E+03
   0.149182E-03   0.574366E+03
   0.152196E-03   0.585619E+03
   0.155271E-03   0.597094E+03
   0.158407E-03   0.608798E+03
   0.161607E-03   0.620733E+03
   0.164872E-03   0.632905E+03
   0.168203E-03   0.645319E+03
   0.171601E-03   0.657979E+03
   0.175067E-03   0.670891E+03
   0.178604E-03   0.684061E+03
   0.182212E-03   0.697492E+03
   0.185893E-03   0.711191E+03
   0.189648E-03   0.725164E+03
   0.193479E-03   0.739415E+03
   0.197388E-03   0.753951E+03
   0.201375E-03   0.768777E+03
   0.205443E-03   0.783901E+03
   0.209594E-03   0.799327E+03
   0.213828E-03   0.815063E+03
   0.218147E-03   0.831114E+03
   0.222554E-03   0.847488E+03
   0.227050E-03   0.864191E+03
   0.231637E-03   0.881231E+03
   0.236316E-03   0.898613E+03
   0.241090E-03   0.916346E+03
   0.245960E-03   0.934438E+03
   0.250929E-03   0.952895E+03
   0.255998E-03   0.971726E+03
   0.261170E-03   0.990938E+03
   0.266446E-03   0.101054E+04
   0.271828E-03   0.103054E+04
   0.277319E-03   0.105095E+04
   0.282922E-03   0.107177E+04
   0.288637E-03   0.109302E+04
   0.294468E-03   0.111470E+04
   0.300417E-03   0.113682E+04
   0.306485E-03   0.115940E+04
   0.312677E-03   0.118244E+04
   0.318993E-03   0.120595E+04
   0.325437E-03   0.122994E+04
   0.332012E-03   0.125443E+04
   0.338719E-03   0.127942E+04
   0.345561E-03   0.130493E+04
   0.352542E-03   0.133096E+04
   0.359664E-03   0.135753E+04
   0.366930E-03   0.138465E+04
   0.374342E-03   0.141234E+04
   0.381904E-03   0.144059E+04
   0.389619E-03   0.146944E+04
   0.397490E-03   0.149888E+04
   0.405520E-03   0.152893E+04
   0.413712E-03   0.155961E+04
   0.422070E-03   0.159093E+04
   0.430596E-03   0.162291E+04
   0.439295E-03   0.165554E+04
   0.448169E-03   0.168887E+04
   0.457222E-03   0.172288E+04
   0.466459E-03   0.175761E+04
   0.475882E-03   0.179306E+04
   0.485496E-03   0.182926E+04
   0.495303E-03   0.186621E+04
   0.505309E-03   0.190393E+04
   0.515517E-03   0.194244E+04
   0.525931E-03   0.198175E+04
   0.536556E-03   0.202189E+04
   0.547395E-03   0.206286E+04
   0.558453E-03   0.210468E+04
   0.569734E-03   0.214738E+04
   0.581244E-03   0.219096E+04
   0.592986E-03   0.223544E+04
   0.604965E-03   0.228085E+04
   0.617186E-03   0.232719E+04
   0.629654E-03   0.237449E+04
   0.642374E-03   0.242276E+04
