#           k/h    P           
   0.100000E-03   0.294143E+03
   0.102020E-03   0.299880E+03
   0.104081E-03   0.305730E+03
   0.106184E-03   0.311694E+03
   0.108329E-03   0.317774E+03
   0.110517E-03   0.323973E+03
   0.112750E-03   0.330294E+03
   0.115027E-03   0.336738E+03
   0.117351E-03   0.343308E+03
   0.119722E-03   0.350007E+03
   0.122140E-03   0.356837E+03
   0.124608E-03   0.363800E+03
   0.127125E-03   0.370900E+03
   0.129693E-03   0.378138E+03
   0.132313E-03   0.385519E+03
   0.134986E-03   0.393044E+03
   0.137713E-03   0.400717E+03
   0.140495E-03   0.408539E+03
   0.143333E-03   0.416516E+03
   0.146228E-03   0.424648E+03
   0.149182E-03   0.432940E+03
   0.152196E-03   0.441394E+03
   0.155271E-03   0.450015E+03
   0.158407E-03   0.458804E+03
   0.161607E-03   0.467766E+03
   0.164872E-03   0.476904E+03
   0.168203E-03   0.486221E+03
   0.171601E-03   0.495721E+03
   0.175067E-03   0.505408E+03
   0.178604E-03   0.515285E+03
   0.182212E-03   0.525357E+03
   0.185893E-03   0.535626E+03
   0.189648E-03   0.546098E+03
   0.193479E-03   0.556776E+03
   0.197388E-03   0.567663E+03
   0.201375E-03   0.578765E+03
   0.205443E-03   0.590086E+03
   0.209594E-03   0.601630E+03
   0.213828E-03   0.613402E+03
   0.218147E-03   0.625405E+03
   0.222554E-03   0.637646E+03
   0.227050E-03   0.650128E+03
   0.231637E-03   0.662856E+03
   0.236316E-03   0.675836E+03
   0.241090E-03   0.689073E+03
   0.245960E-03   0.702571E+03
   0.250929E-03   0.716336E+03
   0.255998E-03   0.730373E+03
   0.261170E-03   0.744689E+03
   0.266446E-03   0.759288E+03
   0.271828E-03   0.774177E+03
   0.277319E-03   0.789360E+03
   0.282922E-03   0.804845E+03
   0.288637E-03   0.820637E+03
   0.294468E-03   0.836743E+03
   0.300417E-03   0.853169E+03
   0.306485E-03   0.869922E+03
   0.312677E-03   0.887008E+03
   0.318993E-03   0.904434E+03
   0.325437E-03   0.922206E+03
   0.332012E-03   0.940333E+03
   0.338719E-03   0.958822E+03
   0.345561E-03   0.977678E+03
   0.352542E-03   0.996912E+03
   0.359664E-03   0.101653E+04
   0.366930E-03   0.103654E+04
   0.374342E-03   0.105695E+04
   0.381904E-03   0.107776E+04
   0.389619E-03   0.109900E+04
   0.397490E-03   0.112065E+04
   0.405520E-03   0.114275E+04
   0.413712E-03   0.116528E+04
   0.422070E-03   0.118826E+04
   0.430596E-03   0.121171E+04
   0.439295E-03   0.123563E+04
   0.448169E-03   0.126002E+04
   0.457222E-03   0.128490E+04
   0.466459E-03   0.131029E+04
   0.475882E-03   0.133618E+04
   0.485496E-03   0.136259E+04
   0.495303E-03   0.138953E+04
   0.505309E-03   0.141701E+04
   0.515517E-03   0.144504E+04
   0.525931E-03   0.147363E+04
   0.536556E-03   0.150280E+04
   0.547395E-03   0.153254E+04
   0.558453E-03   0.156289E+04
   0.569734E-03   0.159383E+04
   0.581244E-03   0.162540E+04
   0.592986E-03   0.165760E+04
   0.604965E-03   0.169043E+04
   0.617186E-03   0.172392E+04
   0.629654E-03   0.175808E+04
   0.642374E-03   0.179291E+04
   0.655350E-03   0.182843E+04
   0.668589E-03   0.186465E+04
   0.682096E-03   0.190159E+04
   0.695875E-03   0.193925E+04
   0.709933E-03   0.197765E+04
   0.724274E-03   0.201680E+04
   0.738906E-03   0.205672E+04
   0.753832E-03   0.209741E+04
   0.769061E-03   0.213889E+04
   0.784597E-03   0.218117E+04
   0.800447E-03   0.222426E+04
   0.816617E-03   0.226818E+04
   0.833114E-03   0.231293E+04
   0.849944E-03   0.235853E+04
   0.867114E-03   0.240500E+04
   0.884631E-03   0.245234E+04
   0.902501E-03   0.250056E+04
   0.920733E-03   0.254968E+04
   0.939333E-03   0.259971E+04
   0.958309E-03   0.265066E+04
   0.977668E-03   0.270254E+04
   0.997418E-03   0.275537E+04
   0.101757E-02   0.280915E+04
   0.103812E-02   0.286389E+04
   0.105910E-02   0.291962E+04
   0.108049E-02   0.297633E+04
   0.110232E-02   0.303404E+04
   0.112459E-02   0.309276E+04
   0.114730E-02   0.315251E+04
   0.117048E-02   0.321328E+04
   0.119413E-02   0.327511E+04
   0.121825E-02   0.333798E+04
   0.124286E-02   0.340193E+04
   0.126797E-02   0.346695E+04
   0.129358E-02   0.353307E+04
   0.131971E-02   0.360028E+04
