#           k/h    P           
   0.100000E-03   0.335792E+03
   0.102020E-03   0.342346E+03
   0.104081E-03   0.349027E+03
   0.106184E-03   0.355840E+03
   0.108329E-03   0.362786E+03
   0.110517E-03   0.369868E+03
   0.112750E-03   0.377088E+03
   0.115027E-03   0.384451E+03
   0.117351E-03   0.391957E+03
   0.119722E-03   0.399611E+03
   0.122140E-03   0.407415E+03
   0.124608E-03   0.415372E+03
   0.127125E-03   0.423485E+03
   0.129693E-03   0.431758E+03
   0.132313E-03   0.440193E+03
   0.134986E-03   0.448793E+03
   0.137713E-03   0.457563E+03
   0.140495E-03   0.466505E+03
   0.143333E-03   0.475622E+03
   0.146228E-03   0.484919E+03
   0.149182E-03   0.494399E+03
   0.152196E-03   0.504065E+03
   0.155271E-03   0.513922E+03
   0.158407E-03   0.523973E+03
   0.161607E-03   0.534221E+03
   0.164872E-03   0.544672E+03
   0.168203E-03   0.555329E+03
   0.171601E-03   0.566196E+03
   0.175067E-03   0.577278E+03
   0.178604E-03   0.588578E+03
   0.182212E-03   0.600102E+03
   0.185893E-03   0.611853E+03
   0.189648E-03   0.623837E+03
   0.193479E-03   0.636057E+03
   0.197388E-03   0.648520E+03
   0.201375E-03   0.661230E+03
   0.205443E-03   0.674191E+03
   0.209594E-03   0.687409E+03
   0.213828E-03   0.700890E+03
   0.218147E-03   0.714638E+03
   0.222554E-03   0.728659E+03
   0.227050E-03   0.742959E+03
   0.231637E-03   0.757544E+03
   0.236316E-03   0.772419E+03
   0.241090E-03   0.787589E+03
   0.245960E-03   0.803063E+03
   0.250929E-03   0.818845E+03
   0.255998E-03   0.834942E+03
   0.261170E-03   0.851360E+03
   0.266446E-03   0.868107E+03
   0.271828E-03   0.885189E+03
   0.277319E-03   0.902612E+03
   0.282922E-03   0.920385E+03
   0.288637E-03   0.938514E+03
   0.294468E-03   0.957007E+03
   0.300417E-03   0.975872E+03
   0.306485E-03   0.995115E+03
   0.312677E-03   0.101475E+04
   0.318993E-03   0.103477E+04
   0.325437E-03   0.105520E+04
   0.332012E-03   0.107604E+04
   0.338719E-03   0.109731E+04
   0.345561E-03   0.111900E+04
   0.352542E-03   0.114113E+04
   0.359664E-03   0.116371E+04
