#           k/h    P           
   0.100000E-03   0.228527E+03
   0.102020E-03   0.232981E+03
   0.104081E-03   0.237523E+03
   0.106184E-03   0.242153E+03
   0.108329E-03   0.246873E+03
   0.110517E-03   0.251686E+03
   0.112750E-03   0.256592E+03
   0.115027E-03   0.261594E+03
   0.117351E-03   0.266694E+03
   0.119722E-03   0.271893E+03
   0.122140E-03   0.277193E+03
   0.124608E-03   0.282598E+03
   0.127125E-03   0.288107E+03
   0.129693E-03   0.293724E+03
   0.132313E-03   0.299451E+03
   0.134986E-03   0.305289E+03
   0.137713E-03   0.311242E+03
   0.140495E-03   0.317311E+03
   0.143333E-03   0.323498E+03
   0.146228E-03   0.329806E+03
   0.149182E-03   0.336237E+03
   0.152196E-03   0.342794E+03
   0.155271E-03   0.349479E+03
   0.158407E-03   0.356294E+03
   0.161607E-03   0.363243E+03
   0.164872E-03   0.370327E+03
   0.168203E-03   0.377550E+03
   0.171601E-03   0.384913E+03
   0.175067E-03   0.392421E+03
   0.178604E-03   0.400076E+03
   0.182212E-03   0.407880E+03
   0.185893E-03   0.415836E+03
   0.189648E-03   0.423949E+03
   0.193479E-03   0.432219E+03
   0.197388E-03   0.440652E+03
   0.201375E-03   0.449249E+03
   0.205443E-03   0.458015E+03
   0.209594E-03   0.466952E+03
   0.213828E-03   0.476064E+03
   0.218147E-03   0.485354E+03
   0.222554E-03   0.494826E+03
   0.227050E-03   0.504484E+03
   0.231637E-03   0.514330E+03
   0.236316E-03   0.524369E+03
   0.241090E-03   0.534605E+03
   0.245960E-03   0.545041E+03
   0.250929E-03   0.555682E+03
   0.255998E-03   0.566531E+03
   0.261170E-03   0.577592E+03
   0.266446E-03   0.588871E+03
   0.271828E-03   0.600370E+03
   0.277319E-03   0.612095E+03
   0.282922E-03   0.624049E+03
   0.288637E-03   0.636238E+03
   0.294468E-03   0.648666E+03
   0.300417E-03   0.661338E+03
   0.306485E-03   0.674258E+03
   0.312677E-03   0.687432E+03
   0.318993E-03   0.700864E+03
   0.325437E-03   0.714560E+03
   0.332012E-03   0.728525E+03
   0.338719E-03   0.742763E+03
   0.345561E-03   0.757281E+03
   0.352542E-03   0.772085E+03
   0.359664E-03   0.787178E+03
   0.366930E-03   0.802569E+03
   0.374342E-03   0.818261E+03
