#           k/h    P           
   0.100000E-03   0.105228E+03
   0.102020E-03   0.107278E+03
   0.104081E-03   0.109367E+03
   0.106184E-03   0.111498E+03
   0.108329E-03   0.113670E+03
   0.110517E-03   0.115884E+03
   0.112750E-03   0.118141E+03
   0.115027E-03   0.120442E+03
   0.117351E-03   0.122788E+03
   0.119722E-03   0.125180E+03
   0.122140E-03   0.127618E+03
   0.124608E-03   0.130103E+03
   0.127125E-03   0.132637E+03
   0.129693E-03   0.135221E+03
   0.132313E-03   0.137854E+03
   0.134986E-03   0.140539E+03
   0.137713E-03   0.143276E+03
   0.140495E-03   0.146066E+03
   0.143333E-03   0.148911E+03
   0.146228E-03   0.151811E+03
   0.149182E-03   0.154767E+03
   0.152196E-03   0.157781E+03
   0.155271E-03   0.160853E+03
   0.158407E-03   0.163985E+03
   0.161607E-03   0.167178E+03
   0.164872E-03   0.170433E+03
   0.168203E-03   0.173751E+03
   0.171601E-03   0.177134E+03
   0.175067E-03   0.180583E+03
   0.178604E-03   0.184098E+03
   0.182212E-03   0.187682E+03
   0.185893E-03   0.191336E+03
   0.189648E-03   0.195060E+03
   0.193479E-03   0.198857E+03
   0.197388E-03   0.202728E+03
   0.201375E-03   0.206673E+03
   0.205443E-03   0.210696E+03
   0.209594E-03   0.214796E+03
   0.213828E-03   0.218976E+03
   0.218147E-03   0.223237E+03
   0.222554E-03   0.227581E+03
   0.227050E-03   0.232009E+03
   0.231637E-03   0.236523E+03
   0.236316E-03   0.241125E+03
   0.241090E-03   0.245816E+03
   0.245960E-03   0.250597E+03
   0.250929E-03   0.255472E+03
   0.255998E-03   0.260440E+03
   0.261170E-03   0.265505E+03
   0.266446E-03   0.270669E+03
   0.271828E-03   0.275932E+03
   0.277319E-03   0.281297E+03
   0.282922E-03   0.286766E+03
   0.288637E-03   0.292340E+03
   0.294468E-03   0.298023E+03
   0.300417E-03   0.303815E+03
   0.306485E-03   0.309720E+03
   0.312677E-03   0.315738E+03
   0.318993E-03   0.321873E+03
   0.325437E-03   0.328126E+03
   0.332012E-03   0.334500E+03
   0.338719E-03   0.340997E+03
   0.345561E-03   0.347619E+03
   0.352542E-03   0.354369E+03
   0.359664E-03   0.361249E+03
   0.366930E-03   0.368262E+03
   0.374342E-03   0.375409E+03
   0.381904E-03   0.382695E+03
   0.389619E-03   0.390120E+03
   0.397490E-03   0.397688E+03
   0.405520E-03   0.405401E+03
   0.413712E-03   0.413263E+03
   0.422070E-03   0.421275E+03
   0.430596E-03   0.429442E+03
   0.439295E-03   0.437764E+03
   0.448169E-03   0.446246E+03
   0.457222E-03   0.454891E+03
   0.466459E-03   0.463701E+03
   0.475882E-03   0.472679E+03
   0.485496E-03   0.481829E+03
   0.495303E-03   0.491153E+03
