#           k/h    P           
   0.100000E-03   0.131448E+03
   0.102020E-03   0.134008E+03
   0.104081E-03   0.136619E+03
   0.106184E-03   0.139281E+03
   0.108329E-03   0.141994E+03
   0.110517E-03   0.144760E+03
   0.112750E-03   0.147580E+03
   0.115027E-03   0.150455E+03
   0.117351E-03   0.153386E+03
   0.119722E-03   0.156374E+03
   0.122140E-03   0.159420E+03
   0.124608E-03   0.162525E+03
   0.127125E-03   0.165691E+03
   0.129693E-03   0.168919E+03
   0.132313E-03   0.172209E+03
   0.134986E-03   0.175563E+03
   0.137713E-03   0.178983E+03
   0.140495E-03   0.182469E+03
   0.143333E-03   0.186023E+03
   0.146228E-03   0.189646E+03
   0.149182E-03   0.193340E+03
   0.152196E-03   0.197105E+03
   0.155271E-03   0.200944E+03
   0.158407E-03   0.204858E+03
   0.161607E-03   0.208847E+03
   0.164872E-03   0.212915E+03
   0.168203E-03   0.217061E+03
   0.171601E-03   0.221288E+03
   0.175067E-03   0.225597E+03
   0.178604E-03   0.229990E+03
   0.182212E-03   0.234469E+03
   0.185893E-03   0.239034E+03
   0.189648E-03   0.243689E+03
   0.193479E-03   0.248434E+03
   0.197388E-03   0.253271E+03
   0.201375E-03   0.258202E+03
   0.205443E-03   0.263229E+03
   0.209594E-03   0.268353E+03
   0.213828E-03   0.273577E+03
   0.218147E-03   0.278903E+03
   0.222554E-03   0.284332E+03
   0.227050E-03   0.289867E+03
   0.231637E-03   0.295509E+03
   0.236316E-03   0.301260E+03
   0.241090E-03   0.307124E+03
   0.245960E-03   0.313101E+03
   0.250929E-03   0.319194E+03
   0.255998E-03   0.325405E+03
   0.261170E-03   0.331737E+03
   0.266446E-03   0.338192E+03
   0.271828E-03   0.344772E+03
   0.277319E-03   0.351479E+03
   0.282922E-03   0.358317E+03
   0.288637E-03   0.365287E+03
   0.294468E-03   0.372392E+03
   0.300417E-03   0.379635E+03
   0.306485E-03   0.387018E+03
   0.312677E-03   0.394544E+03
   0.318993E-03   0.402216E+03
   0.325437E-03   0.410036E+03
   0.332012E-03   0.418008E+03
   0.338719E-03   0.426133E+03
   0.345561E-03   0.434416E+03
   0.352542E-03   0.442859E+03
   0.359664E-03   0.451465E+03
   0.366930E-03   0.460238E+03
   0.374342E-03   0.469180E+03
   0.381904E-03   0.478294E+03
   0.389619E-03   0.487584E+03
   0.397490E-03   0.497054E+03
   0.405520E-03   0.506705E+03
   0.413712E-03   0.516543E+03
   0.422070E-03   0.526571E+03
   0.430596E-03   0.536791E+03
   0.439295E-03   0.547208E+03
   0.448169E-03   0.557825E+03
   0.457222E-03   0.568646E+03
   0.466459E-03   0.579675E+03
   0.475882E-03   0.590916E+03
   0.485496E-03   0.602372E+03
   0.495303E-03   0.614048E+03
   0.505309E-03   0.625947E+03
   0.515517E-03   0.638074E+03
   0.525931E-03   0.650433E+03
   0.536556E-03   0.663028E+03
   0.547395E-03   0.675863E+03
   0.558453E-03   0.688943E+03
   0.569734E-03   0.702272E+03
   0.581244E-03   0.715854E+03
   0.592986E-03   0.729695E+03
   0.604965E-03   0.743798E+03
   0.617186E-03   0.758169E+03
   0.629654E-03   0.772812E+03
   0.642374E-03   0.787732E+03
   0.655350E-03   0.802934E+03
   0.668589E-03   0.818423E+03
   0.682096E-03   0.834203E+03
   0.695875E-03   0.850280E+03
   0.709933E-03   0.866659E+03
   0.724274E-03   0.883344E+03
   0.738906E-03   0.900342E+03
   0.753832E-03   0.917657E+03
   0.769061E-03   0.935295E+03
   0.784597E-03   0.953261E+03
   0.800447E-03   0.971560E+03
   0.816617E-03   0.990198E+03
   0.833114E-03   0.100918E+04
   0.849944E-03   0.102851E+04
   0.867114E-03   0.104820E+04
   0.884631E-03   0.106825E+04
   0.902501E-03   0.108866E+04
   0.920733E-03   0.110945E+04
   0.939333E-03   0.113062E+04
   0.958309E-03   0.115216E+04
   0.977668E-03   0.117410E+04
   0.997418E-03   0.119643E+04
   0.101757E-02   0.121917E+04
   0.103812E-02   0.124231E+04
   0.105910E-02   0.126586E+04
   0.108049E-02   0.128983E+04
   0.110232E-02   0.131423E+04
   0.112459E-02   0.133905E+04
   0.114730E-02   0.136431E+04
   0.117048E-02   0.139001E+04
   0.119413E-02   0.141616E+04
   0.121825E-02   0.144276E+04
   0.124286E-02   0.146981E+04
   0.126797E-02   0.149734E+04
   0.129358E-02   0.152533E+04
   0.131971E-02   0.155379E+04
   0.134637E-02   0.158274E+04
   0.137357E-02   0.161217E+04
   0.140132E-02   0.164210E+04
   0.142963E-02   0.167252E+04
   0.145851E-02   0.170345E+04
   0.148797E-02   0.173488E+04
   0.151803E-02   0.176683E+04
   0.154870E-02   0.179930E+04
   0.157998E-02   0.183229E+04
   0.161190E-02   0.186581E+04
   0.164446E-02   0.189986E+04
   0.167768E-02   0.193445E+04
   0.171158E-02   0.196959E+04
   0.174615E-02   0.200528E+04
   0.178143E-02   0.204153E+04
   0.181741E-02   0.207833E+04
   0.185413E-02   0.211570E+04
   0.189158E-02   0.215364E+04
   0.192980E-02   0.219215E+04
   0.196878E-02   0.223123E+04
   0.200855E-02   0.227091E+04
   0.204913E-02   0.231116E+04
   0.209052E-02   0.235201E+04
   0.213276E-02   0.239345E+04
   0.217584E-02   0.243549E+04
   0.221979E-02   0.247812E+04
   0.226464E-02   0.252137E+04
   0.231039E-02   0.256521E+04
   0.235706E-02   0.260967E+04
   0.240467E-02   0.265474E+04
   0.245325E-02   0.270042E+04
   0.250281E-02   0.274672E+04
   0.255337E-02   0.279363E+04
   0.260495E-02   0.284116E+04
   0.265758E-02   0.288931E+04
   0.271126E-02   0.293807E+04
   0.276603E-02   0.298746E+04
   0.282191E-02   0.303746E+04
   0.287892E-02   0.308808E+04
   0.293708E-02   0.313932E+04
   0.299641E-02   0.319117E+04
   0.305694E-02   0.324363E+04
   0.311870E-02   0.329670E+04
   0.318170E-02   0.335038E+04
   0.324597E-02   0.340466E+04
   0.331155E-02   0.345954E+04
   0.337844E-02   0.351502E+04
   0.344669E-02   0.357108E+04
   0.351632E-02   0.362772E+04
   0.358735E-02   0.368495E+04
   0.365982E-02   0.374274E+04
   0.373376E-02   0.380109E+04
   0.380918E-02   0.385999E+04
   0.388613E-02   0.391944E+04
   0.396464E-02   0.397941E+04
   0.404473E-02   0.403992E+04
   0.412644E-02   0.410093E+04
   0.420980E-02   0.416244E+04
   0.429484E-02   0.422444E+04
   0.438160E-02   0.428690E+04
   0.447012E-02   0.434983E+04
   0.456042E-02   0.441320E+04
   0.465255E-02   0.447699E+04
   0.474653E-02   0.454118E+04
   0.484242E-02   0.460577E+04
   0.494024E-02   0.467072E+04
   0.504004E-02   0.473602E+04
   0.514186E-02   0.480165E+04
   0.524573E-02   0.486758E+04
   0.535170E-02   0.493379E+04
   0.545981E-02   0.500026E+04
   0.557011E-02   0.506696E+04
   0.568263E-02   0.513386E+04
   0.579743E-02   0.520093E+04
   0.591455E-02   0.526814E+04
   0.603403E-02   0.533547E+04
   0.615592E-02   0.540287E+04
   0.628028E-02   0.547033E+04
   0.640715E-02   0.553779E+04
   0.653658E-02   0.560524E+04
