#           k/h    P           
   0.100000E-03   0.115067E+03
   0.102020E-03   0.117308E+03
   0.104081E-03   0.119593E+03
   0.106184E-03   0.121923E+03
   0.108329E-03   0.124298E+03
   0.110517E-03   0.126719E+03
   0.112750E-03   0.129188E+03
   0.115027E-03   0.131704E+03
   0.117351E-03   0.134269E+03
   0.119722E-03   0.136885E+03
   0.122140E-03   0.139551E+03
   0.124608E-03   0.142269E+03
   0.127125E-03   0.145040E+03
   0.129693E-03   0.147865E+03
   0.132313E-03   0.150745E+03
   0.134986E-03   0.153681E+03
   0.137713E-03   0.156674E+03
   0.140495E-03   0.159725E+03
   0.143333E-03   0.162836E+03
   0.146228E-03   0.166007E+03
   0.149182E-03   0.169240E+03
   0.152196E-03   0.172536E+03
   0.155271E-03   0.175896E+03
   0.158407E-03   0.179321E+03
   0.161607E-03   0.182813E+03
   0.164872E-03   0.186373E+03
   0.168203E-03   0.190002E+03
   0.171601E-03   0.193701E+03
   0.175067E-03   0.197473E+03
   0.178604E-03   0.201317E+03
   0.182212E-03   0.205237E+03
   0.185893E-03   0.209232E+03
   0.189648E-03   0.213306E+03
   0.193479E-03   0.217458E+03
   0.197388E-03   0.221691E+03
   0.201375E-03   0.226006E+03
   0.205443E-03   0.230405E+03
   0.209594E-03   0.234890E+03
   0.213828E-03   0.239462E+03
   0.218147E-03   0.244122E+03
   0.222554E-03   0.248873E+03
   0.227050E-03   0.253716E+03
   0.231637E-03   0.258653E+03
   0.236316E-03   0.263686E+03
   0.241090E-03   0.268816E+03
   0.245960E-03   0.274046E+03
   0.250929E-03   0.279377E+03
   0.255998E-03   0.284812E+03
   0.261170E-03   0.290352E+03
   0.266446E-03   0.296000E+03
   0.271828E-03   0.301757E+03
   0.277319E-03   0.307625E+03
   0.282922E-03   0.313607E+03
   0.288637E-03   0.319705E+03
   0.294468E-03   0.325920E+03
   0.300417E-03   0.332257E+03
   0.306485E-03   0.338715E+03
   0.312677E-03   0.345299E+03
   0.318993E-03   0.352010E+03
   0.325437E-03   0.358850E+03
   0.332012E-03   0.365823E+03
   0.338719E-03   0.372930E+03
   0.345561E-03   0.380175E+03
   0.352542E-03   0.387559E+03
   0.359664E-03   0.395086E+03
   0.366930E-03   0.402758E+03
   0.374342E-03   0.410578E+03
   0.381904E-03   0.418548E+03
   0.389619E-03   0.426672E+03
   0.397490E-03   0.434952E+03
   0.405520E-03   0.443392E+03
   0.413712E-03   0.451994E+03
   0.422070E-03   0.460761E+03
   0.430596E-03   0.469696E+03
   0.439295E-03   0.478803E+03
   0.448169E-03   0.488085E+03
   0.457222E-03   0.497545E+03
   0.466459E-03   0.507185E+03
   0.475882E-03   0.517011E+03
   0.485496E-03   0.527024E+03
   0.495303E-03   0.537228E+03
   0.505309E-03   0.547628E+03
   0.515517E-03   0.558226E+03
   0.525931E-03   0.569026E+03
   0.536556E-03   0.580031E+03
   0.547395E-03   0.591246E+03
   0.558453E-03   0.602674E+03
   0.569734E-03   0.614319E+03
   0.581244E-03   0.626185E+03
   0.592986E-03   0.638276E+03
   0.604965E-03   0.650596E+03
   0.617186E-03   0.663148E+03
   0.629654E-03   0.675937E+03
   0.642374E-03   0.688968E+03
   0.655350E-03   0.702244E+03
   0.668589E-03   0.715769E+03
   0.682096E-03   0.729548E+03
   0.695875E-03   0.743585E+03
   0.709933E-03   0.757885E+03
   0.724274E-03   0.772452E+03
   0.738906E-03   0.787291E+03
   0.753832E-03   0.802405E+03
   0.769061E-03   0.817801E+03
   0.784597E-03   0.833481E+03
   0.800447E-03   0.849452E+03
   0.816617E-03   0.865718E+03
   0.833114E-03   0.882283E+03
   0.849944E-03   0.899152E+03
   0.867114E-03   0.916331E+03
   0.884631E-03   0.933823E+03
   0.902501E-03   0.951635E+03
   0.920733E-03   0.969770E+03
   0.939333E-03   0.988234E+03
   0.958309E-03   0.100703E+04
   0.977668E-03   0.102617E+04
   0.997418E-03   0.104565E+04
   0.101757E-02   0.106548E+04
   0.103812E-02   0.108566E+04
   0.105910E-02   0.110621E+04
   0.108049E-02   0.112711E+04
   0.110232E-02   0.114839E+04
   0.112459E-02   0.117004E+04
   0.114730E-02   0.119207E+04
   0.117048E-02   0.121448E+04
   0.119413E-02   0.123728E+04
   0.121825E-02   0.126048E+04
   0.124286E-02   0.128408E+04
   0.126797E-02   0.130808E+04
   0.129358E-02   0.133249E+04
   0.131971E-02   0.135732E+04
   0.134637E-02   0.138256E+04
   0.137357E-02   0.140823E+04
   0.140132E-02   0.143433E+04
   0.142963E-02   0.146086E+04
   0.145851E-02   0.148783E+04
   0.148797E-02   0.151525E+04
   0.151803E-02   0.154311E+04
   0.154870E-02   0.157143E+04
   0.157998E-02   0.160021E+04
   0.161190E-02   0.162945E+04
   0.164446E-02   0.165915E+04
   0.167768E-02   0.168933E+04
   0.171158E-02   0.171998E+04
   0.174615E-02   0.175111E+04
   0.178143E-02   0.178273E+04
   0.181741E-02   0.181484E+04
   0.185413E-02   0.184744E+04
   0.189158E-02   0.188053E+04
   0.192980E-02   0.191413E+04
   0.196878E-02   0.194823E+04
   0.200855E-02   0.198284E+04
   0.204913E-02   0.201796E+04
   0.209052E-02   0.205360E+04
   0.213276E-02   0.208975E+04
   0.217584E-02   0.212643E+04
   0.221979E-02   0.216363E+04
   0.226464E-02   0.220136E+04
   0.231039E-02   0.223962E+04
   0.235706E-02   0.227841E+04
   0.240467E-02   0.231773E+04
   0.245325E-02   0.235759E+04
   0.250281E-02   0.239799E+04
   0.255337E-02   0.243892E+04
   0.260495E-02   0.248040E+04
   0.265758E-02   0.252241E+04
   0.271126E-02   0.256496E+04
   0.276603E-02   0.260805E+04
   0.282191E-02   0.265169E+04
   0.287892E-02   0.269586E+04
   0.293708E-02   0.274057E+04
   0.299641E-02   0.278581E+04
   0.305694E-02   0.283160E+04
   0.311870E-02   0.287791E+04
   0.318170E-02   0.292475E+04
   0.324597E-02   0.297212E+04
   0.331155E-02   0.302001E+04
   0.337844E-02   0.306842E+04
   0.344669E-02   0.311734E+04
   0.351632E-02   0.316678E+04
   0.358735E-02   0.321671E+04
   0.365982E-02   0.326714E+04
   0.373376E-02   0.331807E+04
   0.380918E-02   0.336947E+04
   0.388613E-02   0.342135E+04
   0.396464E-02   0.347369E+04
   0.404473E-02   0.352649E+04
   0.412644E-02   0.357974E+04
   0.420980E-02   0.363342E+04
   0.429484E-02   0.368753E+04
   0.438160E-02   0.374204E+04
   0.447012E-02   0.379696E+04
   0.456042E-02   0.385226E+04
   0.465255E-02   0.390793E+04
   0.474653E-02   0.396396E+04
   0.484242E-02   0.402032E+04
   0.494024E-02   0.407701E+04
   0.504004E-02   0.413400E+04
   0.514186E-02   0.419128E+04
   0.524573E-02   0.424882E+04
   0.535170E-02   0.430661E+04
   0.545981E-02   0.436461E+04
   0.557011E-02   0.442282E+04
   0.568263E-02   0.448121E+04
   0.579743E-02   0.453974E+04
   0.591455E-02   0.459841E+04
   0.603403E-02   0.465717E+04
   0.615592E-02   0.471600E+04
   0.628028E-02   0.477487E+04
   0.640715E-02   0.483375E+04
   0.653658E-02   0.489261E+04
   0.666863E-02   0.495142E+04
   0.680335E-02   0.501014E+04
   0.694078E-02   0.506873E+04
   0.708100E-02   0.512717E+04
   0.722404E-02   0.518541E+04
   0.736998E-02   0.524342E+04
   0.751886E-02   0.530114E+04
   0.767075E-02   0.535855E+04
   0.782571E-02   0.541560E+04
   0.798380E-02   0.547224E+04
   0.814509E-02   0.552843E+04
   0.830963E-02   0.558412E+04
   0.847750E-02   0.563927E+04
   0.864875E-02   0.569381E+04
   0.882347E-02   0.574771E+04
   0.900171E-02   0.580090E+04
   0.918356E-02   0.585334E+04
   0.936908E-02   0.590497E+04
   0.955835E-02   0.595574E+04
   0.975144E-02   0.600557E+04
   0.994843E-02   0.605442E+04
   0.101494E-01   0.610222E+04
   0.103544E-01   0.614891E+04
   0.105636E-01   0.619443E+04
   0.107770E-01   0.623870E+04
   0.109947E-01   0.628168E+04
   0.112168E-01   0.632327E+04
   0.114434E-01   0.636343E+04
   0.116746E-01   0.640208E+04
   0.119104E-01   0.643914E+04
   0.121510E-01   0.647456E+04
