#           k/h    P           
   0.100000E-03   0.229058E+03
   0.102020E-03   0.233523E+03
   0.104081E-03   0.238075E+03
   0.106184E-03   0.242716E+03
   0.108329E-03   0.247448E+03
   0.110517E-03   0.252271E+03
   0.112750E-03   0.257189E+03
   0.115027E-03   0.262203E+03
   0.117351E-03   0.267314E+03
   0.119722E-03   0.272526E+03
   0.122140E-03   0.277839E+03
   0.124608E-03   0.283255E+03
   0.127125E-03   0.288778E+03
   0.129693E-03   0.294408E+03
   0.132313E-03   0.300148E+03
   0.134986E-03   0.306000E+03
   0.137713E-03   0.311967E+03
   0.140495E-03   0.318049E+03
   0.143333E-03   0.324251E+03
   0.146228E-03   0.330574E+03
   0.149182E-03   0.337020E+03
   0.152196E-03   0.343592E+03
   0.155271E-03   0.350293E+03
   0.158407E-03   0.357124E+03
   0.161607E-03   0.364089E+03
   0.164872E-03   0.371190E+03
   0.168203E-03   0.378429E+03
   0.171601E-03   0.385810E+03
   0.175067E-03   0.393336E+03
   0.178604E-03   0.401008E+03
   0.182212E-03   0.408831E+03
   0.185893E-03   0.416806E+03
   0.189648E-03   0.424937E+03
   0.193479E-03   0.433227E+03
   0.197388E-03   0.441680E+03
   0.201375E-03   0.450297E+03
   0.205443E-03   0.459083E+03
   0.209594E-03   0.468041E+03
   0.213828E-03   0.477175E+03
   0.218147E-03   0.486487E+03
   0.222554E-03   0.495981E+03
   0.227050E-03   0.505661E+03
   0.231637E-03   0.515531E+03
   0.236316E-03   0.525594E+03
   0.241090E-03   0.535854E+03
   0.245960E-03   0.546314E+03
   0.250929E-03   0.556980E+03
   0.255998E-03   0.567855E+03
   0.261170E-03   0.578943E+03
   0.266446E-03   0.590247E+03
   0.271828E-03   0.601774E+03
   0.277319E-03   0.613527E+03
   0.282922E-03   0.625509E+03
   0.288637E-03   0.637727E+03
   0.294468E-03   0.650185E+03
   0.300417E-03   0.662887E+03
   0.306485E-03   0.675838E+03
   0.312677E-03   0.689043E+03
   0.318993E-03   0.702507E+03
   0.325437E-03   0.716235E+03
   0.332012E-03   0.730233E+03
   0.338719E-03   0.744506E+03
   0.345561E-03   0.759058E+03
   0.352542E-03   0.773897E+03
   0.359664E-03   0.789027E+03
   0.366930E-03   0.804454E+03
   0.374342E-03   0.820184E+03
   0.381904E-03   0.836223E+03
   0.389619E-03   0.852577E+03
   0.397490E-03   0.869252E+03
   0.405520E-03   0.886255E+03
   0.413712E-03   0.903592E+03
   0.422070E-03   0.921269E+03
   0.430596E-03   0.939294E+03
   0.439295E-03   0.957672E+03
   0.448169E-03   0.976411E+03
   0.457222E-03   0.995518E+03
   0.466459E-03   0.101500E+04
   0.475882E-03   0.103486E+04
   0.485496E-03   0.105512E+04
   0.495303E-03   0.107577E+04
   0.505309E-03   0.109683E+04
   0.515517E-03   0.111830E+04
   0.525931E-03   0.114018E+04
   0.536556E-03   0.116250E+04
   0.547395E-03   0.118526E+04
   0.558453E-03   0.120846E+04
   0.569734E-03   0.123211E+04
   0.581244E-03   0.125622E+04
   0.592986E-03   0.128081E+04
   0.604965E-03   0.130587E+04
   0.617186E-03   0.133142E+04
   0.629654E-03   0.135747E+04
   0.642374E-03   0.138402E+04
   0.655350E-03   0.141109E+04
   0.668589E-03   0.143868E+04
   0.682096E-03   0.146680E+04
   0.695875E-03   0.149547E+04
   0.709933E-03   0.152468E+04
   0.724274E-03   0.155446E+04
   0.738906E-03   0.158481E+04
   0.753832E-03   0.161574E+04
   0.769061E-03   0.164726E+04
   0.784597E-03   0.167938E+04
   0.800447E-03   0.171210E+04
   0.816617E-03   0.174545E+04
   0.833114E-03   0.177942E+04
   0.849944E-03   0.181403E+04
   0.867114E-03   0.184929E+04
   0.884631E-03   0.188521E+04
   0.902501E-03   0.192179E+04
   0.920733E-03   0.195905E+04
   0.939333E-03   0.199700E+04
   0.958309E-03   0.203564E+04
   0.977668E-03   0.207498E+04
   0.997418E-03   0.211505E+04
   0.101757E-02   0.215583E+04
   0.103812E-02   0.219735E+04
   0.105910E-02   0.223962E+04
   0.108049E-02   0.228263E+04
   0.110232E-02   0.232641E+04
   0.112459E-02   0.237096E+04
   0.114730E-02   0.241629E+04
   0.117048E-02   0.246240E+04
   0.119413E-02   0.250932E+04
   0.121825E-02   0.255705E+04
   0.124286E-02   0.260559E+04
   0.126797E-02   0.265496E+04
   0.129358E-02   0.270516E+04
   0.131971E-02   0.275621E+04
   0.134637E-02   0.280812E+04
   0.137357E-02   0.286089E+04
   0.140132E-02   0.291453E+04
   0.142963E-02   0.296905E+04
   0.145851E-02   0.302447E+04
   0.148797E-02   0.308078E+04
   0.151803E-02   0.313801E+04
   0.154870E-02   0.319616E+04
   0.157998E-02   0.325523E+04
   0.161190E-02   0.331525E+04
   0.164446E-02   0.337621E+04
   0.167768E-02   0.343813E+04
   0.171158E-02   0.350102E+04
   0.174615E-02   0.356488E+04
   0.178143E-02   0.362973E+04
   0.181741E-02   0.369558E+04
   0.185413E-02   0.376242E+04
   0.189158E-02   0.383028E+04
   0.192980E-02   0.389916E+04
   0.196878E-02   0.396906E+04
   0.200855E-02   0.404000E+04
   0.204913E-02   0.411198E+04
   0.209052E-02   0.418500E+04
   0.213276E-02   0.425909E+04
   0.217584E-02   0.433423E+04
   0.221979E-02   0.441044E+04
   0.226464E-02   0.448773E+04
   0.231039E-02   0.456609E+04
   0.235706E-02   0.464554E+04
   0.240467E-02   0.472606E+04
   0.245325E-02   0.480768E+04
   0.250281E-02   0.489040E+04
   0.255337E-02   0.497420E+04
   0.260495E-02   0.505911E+04
   0.265758E-02   0.514511E+04
   0.271126E-02   0.523222E+04
   0.276603E-02   0.532042E+04
   0.282191E-02   0.540972E+04
   0.287892E-02   0.550012E+04
   0.293708E-02   0.559161E+04
   0.299641E-02   0.568420E+04
   0.305694E-02   0.577788E+04
   0.311870E-02   0.587264E+04
   0.318170E-02   0.596848E+04
   0.324597E-02   0.606539E+04
   0.331155E-02   0.616336E+04
   0.337844E-02   0.626239E+04
   0.344669E-02   0.636247E+04
   0.351632E-02   0.646359E+04
   0.358735E-02   0.656573E+04
   0.365982E-02   0.666888E+04
   0.373376E-02   0.677303E+04
   0.380918E-02   0.687816E+04
   0.388613E-02   0.698426E+04
   0.396464E-02   0.709130E+04
   0.404473E-02   0.719928E+04
   0.412644E-02   0.730816E+04
   0.420980E-02   0.741793E+04
   0.429484E-02   0.752857E+04
   0.438160E-02   0.764004E+04
   0.447012E-02   0.775232E+04
   0.456042E-02   0.786539E+04
   0.465255E-02   0.797922E+04
   0.474653E-02   0.809377E+04
   0.484242E-02   0.820900E+04
   0.494024E-02   0.832490E+04
   0.504004E-02   0.844141E+04
   0.514186E-02   0.855850E+04
   0.524573E-02   0.867614E+04
