#           k/h    P           
   0.614003E-01   0.941027E+04
   0.626407E-01   0.928135E+04
   0.639061E-01   0.914962E+04
   0.651971E-01   0.901375E+04
   0.665142E-01   0.887249E+04
   0.678578E-01   0.872463E+04
   0.692287E-01   0.856910E+04
   0.706272E-01   0.840504E+04
   0.720539E-01   0.823186E+04
   0.735095E-01   0.804909E+04
   0.749945E-01   0.785666E+04
   0.765095E-01   0.765499E+04
   0.780551E-01   0.744460E+04
   0.796319E-01   0.722655E+04
   0.812406E-01   0.700229E+04
   0.828817E-01   0.677333E+04
   0.845561E-01   0.654173E+04
   0.862642E-01   0.630964E+04
   0.880068E-01   0.607924E+04
   0.897847E-01   0.585302E+04
   0.915985E-01   0.563322E+04
   0.934489E-01   0.542210E+04
   0.953367E-01   0.522171E+04
   0.972626E-01   0.503375E+04
   0.992274E-01   0.485950E+04
   0.101232E+00   0.469999E+04
   0.103277E+00   0.455574E+04
   0.105363E+00   0.442650E+04
   0.107492E+00   0.431191E+04
   0.109663E+00   0.421075E+04
   0.111879E+00   0.412133E+04
   0.114139E+00   0.404170E+04
   0.116445E+00   0.396917E+04
   0.118797E+00   0.390100E+04
   0.121197E+00   0.383416E+04
   0.123645E+00   0.376561E+04
   0.126143E+00   0.369258E+04
   0.128691E+00   0.361261E+04
   0.131291E+00   0.352395E+04
   0.133943E+00   0.342558E+04
   0.136649E+00   0.331746E+04
   0.139409E+00   0.320049E+04
   0.142226E+00   0.307650E+04
   0.145099E+00   0.294812E+04
   0.148030E+00   0.281850E+04
   0.151020E+00   0.269103E+04
   0.154071E+00   0.256907E+04
   0.157184E+00   0.245554E+04
   0.160359E+00   0.235271E+04
   0.163598E+00   0.226199E+04
   0.166903E+00   0.218380E+04
   0.170275E+00   0.211746E+04
   0.173715E+00   0.206141E+04
   0.177224E+00   0.201313E+04
   0.180804E+00   0.196957E+04
   0.184457E+00   0.192736E+04
   0.188183E+00   0.188327E+04
   0.191985E+00   0.183464E+04
   0.195863E+00   0.177976E+04
   0.199820E+00   0.171815E+04
   0.203856E+00   0.165068E+04
   0.207974E+00   0.157934E+04
   0.212176E+00   0.150692E+04
   0.216462E+00   0.143653E+04
   0.220835E+00   0.137096E+04
   0.225296E+00   0.131228E+04
   0.229847E+00   0.126147E+04
   0.234490E+00   0.121830E+04
   0.239227E+00   0.118142E+04
   0.244060E+00   0.114861E+04
   0.248990E+00   0.111727E+04
   0.254020E+00   0.108495E+04
   0.259152E+00   0.104988E+04
   0.264387E+00   0.101141E+04
   0.269728E+00   0.970077E+03
   0.275177E+00   0.927422E+03
   0.280736E+00   0.885494E+03
   0.286407E+00   0.846250E+03
   0.292193E+00   0.811015E+03
   0.298096E+00   0.780154E+03
   0.304118E+00   0.753035E+03
   0.310261E+00   0.728288E+03
   0.316529E+00   0.704273E+03
   0.322923E+00   0.679632E+03
   0.329447E+00   0.653716E+03
   0.336102E+00   0.626751E+03
   0.342892E+00   0.599659E+03
   0.349819E+00   0.573616E+03
   0.356885E+00   0.549550E+03
   0.364095E+00   0.527793E+03
   0.371450E+00   0.507998E+03
   0.378954E+00   0.489367E+03
   0.386609E+00   0.471048E+03
   0.394419E+00   0.452527E+03
   0.402387E+00   0.433817E+03
   0.410516E+00   0.415369E+03
   0.418809E+00   0.397754E+03
   0.427269E+00   0.381339E+03
   0.435901E+00   0.366102E+03
   0.444706E+00   0.351702E+03
   0.453690E+00   0.337718E+03
   0.462855E+00   0.323908E+03
   0.472206E+00   0.310315E+03
   0.481745E+00   0.297169E+03
   0.491477E+00   0.284691E+03
   0.501405E+00   0.272923E+03
   0.511534E+00   0.261732E+03
   0.521868E+00   0.250926E+03
   0.532411E+00   0.240406E+03
   0.543166E+00   0.230206E+03
   0.554139E+00   0.220422E+03
   0.565333E+00   0.211107E+03
   0.576753E+00   0.202221E+03
   0.588404E+00   0.193682E+03
   0.600291E+00   0.185436E+03
   0.612418E+00   0.177490E+03
   0.624789E+00   0.169876E+03
   0.637411E+00   0.162590E+03
   0.650288E+00   0.155610E+03
   0.663424E+00   0.148918E+03
   0.676826E+00   0.142495E+03
   0.690499E+00   0.136328E+03
   0.704448E+00   0.130412E+03
   0.718679E+00   0.124738E+03
   0.733197E+00   0.119301E+03
   0.748009E+00   0.114090E+03
   0.763119E+00   0.109097E+03
   0.778536E+00   0.104313E+03
   0.794263E+00   0.997284E+02
   0.810308E+00   0.953360E+02
   0.826677E+00   0.911281E+02
   0.843378E+00   0.870977E+02
   0.860415E+00   0.832377E+02
   0.877797E+00   0.795415E+02
   0.895529E+00   0.760025E+02
   0.913620E+00   0.726146E+02
   0.932076E+00   0.693715E+02
   0.950906E+00   0.662675E+02
   0.970115E+00   0.632969E+02
   0.989713E+00   0.604541E+02
   0.100971E+01   0.577339E+02
   0.103010E+01   0.551313E+02
   0.105091E+01   0.526413E+02
   0.107214E+01   0.502595E+02
   0.109380E+01   0.479813E+02
   0.111590E+01   0.458026E+02
   0.113844E+01   0.437194E+02
   0.116144E+01   0.417276E+02
   0.118490E+01   0.398233E+02
   0.120884E+01   0.380029E+02
   0.123326E+01   0.362628E+02
   0.125817E+01   0.345996E+02
   0.128359E+01   0.330103E+02
   0.130952E+01   0.314915E+02
   0.133597E+01   0.300404E+02
   0.136296E+01   0.286541E+02
   0.139049E+01   0.273298E+02
   0.141858E+01   0.260649E+02
   0.144724E+01   0.248568E+02
   0.147648E+01   0.237030E+02
   0.150630E+01   0.226012E+02
   0.153673E+01   0.215489E+02
   0.156778E+01   0.205442E+02
   0.159945E+01   0.195848E+02
   0.163176E+01   0.186687E+02
   0.166472E+01   0.177941E+02
   0.169835E+01   0.169591E+02
   0.173266E+01   0.161619E+02
   0.176766E+01   0.154009E+02
   0.180337E+01   0.146747E+02
   0.183980E+01   0.139819E+02
   0.187697E+01   0.133210E+02
   0.191489E+01   0.126907E+02
   0.195357E+01   0.120897E+02
   0.199304E+01   0.115169E+02
   0.203330E+01   0.109710E+02
   0.207437E+01   0.104508E+02
