#           k/h    P           
   0.100000E-03   0.279163E+03
   0.102020E-03   0.284607E+03
   0.104081E-03   0.290158E+03
   0.106184E-03   0.295817E+03
   0.108329E-03   0.301586E+03
   0.110517E-03   0.307469E+03
   0.112750E-03   0.313466E+03
   0.115027E-03   0.319581E+03
   0.117351E-03   0.325815E+03
   0.119722E-03   0.332170E+03
   0.122140E-03   0.338651E+03
   0.124608E-03   0.345257E+03
   0.127125E-03   0.351994E+03
   0.129693E-03   0.358862E+03
   0.132313E-03   0.365864E+03
   0.134986E-03   0.373003E+03
   0.137713E-03   0.380282E+03
   0.140495E-03   0.387704E+03
   0.143333E-03   0.395270E+03
   0.146228E-03   0.402985E+03
   0.149182E-03   0.410851E+03
   0.152196E-03   0.418872E+03
   0.155271E-03   0.427049E+03
   0.158407E-03   0.435386E+03
   0.161607E-03   0.443887E+03
   0.164872E-03   0.452555E+03
   0.168203E-03   0.461393E+03
   0.171601E-03   0.470404E+03
   0.175067E-03   0.479591E+03
   0.178604E-03   0.488959E+03
   0.182212E-03   0.498511E+03
   0.185893E-03   0.508251E+03
   0.189648E-03   0.518181E+03
   0.193479E-03   0.528307E+03
   0.197388E-03   0.538632E+03
   0.201375E-03   0.549160E+03
   0.205443E-03   0.559894E+03
   0.209594E-03   0.570840E+03
   0.213828E-03   0.582001E+03
   0.218147E-03   0.593382E+03
   0.222554E-03   0.604987E+03
   0.227050E-03   0.616820E+03
   0.231637E-03   0.628887E+03
   0.236316E-03   0.641191E+03
   0.241090E-03   0.653738E+03
   0.245960E-03   0.666533E+03
   0.250929E-03   0.679580E+03
   0.255998E-03   0.692884E+03
   0.261170E-03   0.706451E+03
   0.266446E-03   0.720286E+03
   0.271828E-03   0.734395E+03
   0.277319E-03   0.748782E+03
   0.282922E-03   0.763454E+03
   0.288637E-03   0.778417E+03
   0.294468E-03   0.793675E+03
   0.300417E-03   0.809236E+03
   0.306485E-03   0.825104E+03
   0.312677E-03   0.841288E+03
   0.318993E-03   0.857792E+03
   0.325437E-03   0.874624E+03
   0.332012E-03   0.891790E+03
   0.338719E-03   0.909297E+03
   0.345561E-03   0.927151E+03
   0.352542E-03   0.945360E+03
   0.359664E-03   0.963931E+03
   0.366930E-03   0.982871E+03
   0.374342E-03   0.100219E+04
   0.381904E-03   0.102189E+04
   0.389619E-03   0.104198E+04
   0.397490E-03   0.106248E+04
   0.405520E-03   0.108338E+04
   0.413712E-03   0.110470E+04
   0.422070E-03   0.112644E+04
   0.430596E-03   0.114862E+04
   0.439295E-03   0.117124E+04
   0.448169E-03   0.119431E+04
   0.457222E-03   0.121784E+04
   0.466459E-03   0.124184E+04
   0.475882E-03   0.126632E+04
   0.485496E-03   0.129128E+04
   0.495303E-03   0.131675E+04
   0.505309E-03   0.134272E+04
   0.515517E-03   0.136921E+04
   0.525931E-03   0.139622E+04
   0.536556E-03   0.142378E+04
   0.547395E-03   0.145188E+04
   0.558453E-03   0.148054E+04
   0.569734E-03   0.150977E+04
   0.581244E-03   0.153958E+04
   0.592986E-03   0.156998E+04
   0.604965E-03   0.160098E+04
   0.617186E-03   0.163260E+04
   0.629654E-03   0.166484E+04
   0.642374E-03   0.169772E+04
   0.655350E-03   0.173125E+04
   0.668589E-03   0.176543E+04
   0.682096E-03   0.180028E+04
   0.695875E-03   0.183582E+04
   0.709933E-03   0.187205E+04
   0.724274E-03   0.190898E+04
   0.738906E-03   0.194664E+04
   0.753832E-03   0.198502E+04
   0.769061E-03   0.202414E+04
   0.784597E-03   0.206401E+04
   0.800447E-03   0.210465E+04
   0.816617E-03   0.214607E+04
   0.833114E-03   0.218827E+04
   0.849944E-03   0.223127E+04
   0.867114E-03   0.227508E+04
   0.884631E-03   0.231972E+04
   0.902501E-03   0.236518E+04
   0.920733E-03   0.241149E+04
   0.939333E-03   0.245866E+04
   0.958309E-03   0.250670E+04
   0.977668E-03   0.255561E+04
   0.997418E-03   0.260542E+04
   0.101757E-02   0.265612E+04
   0.103812E-02   0.270774E+04
   0.105910E-02   0.276028E+04
   0.108049E-02   0.281375E+04
   0.110232E-02   0.286816E+04
   0.112459E-02   0.292353E+04
   0.114730E-02   0.297987E+04
   0.117048E-02   0.303718E+04
   0.119413E-02   0.309548E+04
   0.121825E-02   0.315478E+04
   0.124286E-02   0.321508E+04
   0.126797E-02   0.327641E+04
   0.129358E-02   0.333877E+04
   0.131971E-02   0.340217E+04
   0.134637E-02   0.346662E+04
   0.137357E-02   0.353213E+04
   0.140132E-02   0.359873E+04
   0.142963E-02   0.366641E+04
   0.145851E-02   0.373519E+04
   0.148797E-02   0.380508E+04
   0.151803E-02   0.387610E+04
