#           k/h    P           
   0.877797E+00   0.715057E+02
   0.895529E+00   0.683242E+02
   0.913620E+00   0.652785E+02
   0.932076E+00   0.623631E+02
   0.950906E+00   0.595727E+02
   0.970115E+00   0.569022E+02
   0.989713E+00   0.543466E+02
   0.100971E+01   0.519012E+02
   0.103010E+01   0.495615E+02
   0.105091E+01   0.473231E+02
   0.107214E+01   0.451819E+02
   0.109380E+01   0.431339E+02
   0.111590E+01   0.411753E+02
   0.113844E+01   0.393026E+02
   0.116144E+01   0.375120E+02
   0.118490E+01   0.358001E+02
   0.120884E+01   0.341636E+02
   0.123326E+01   0.325993E+02
   0.125817E+01   0.311042E+02
   0.128359E+01   0.296753E+02
   0.130952E+01   0.283100E+02
   0.133597E+01   0.270055E+02
   0.136296E+01   0.257593E+02
   0.139049E+01   0.245688E+02
   0.141858E+01   0.234316E+02
   0.144724E+01   0.223456E+02
   0.147648E+01   0.213084E+02
   0.150630E+01   0.203178E+02
   0.153673E+01   0.193719E+02
   0.156778E+01   0.184687E+02
   0.159945E+01   0.176062E+02
   0.163176E+01   0.167827E+02
   0.166472E+01   0.159964E+02
   0.169835E+01   0.152457E+02
   0.173266E+01   0.145291E+02
   0.176766E+01   0.138450E+02
   0.180337E+01   0.131922E+02
   0.183980E+01   0.125693E+02
   0.187697E+01   0.119752E+02
   0.191489E+01   0.114086E+02
   0.195357E+01   0.108684E+02
   0.199304E+01   0.103534E+02
   0.203330E+01   0.986261E+01
   0.207437E+01   0.939496E+01
